frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,transition_guard_triggered,transition_guard_turn_residual_triggered,transition_guard_map_active,transition_guard_map_hold_remaining,transition_guard_history_ready,lidar_nominal_correction_translation,lidar_nominal_correction_rotation,lidar_correction_translation_threshold,lidar_correction_rotation_threshold,transition_guard_localizability_drop,transition_guard_nominal_residual,trusted_snapshot_active,trusted_snapshot_points,trusted_snapshot_age,trusted_snapshot_evaluation_ran,trusted_snapshot_icp_converged,trusted_snapshot_aligned_points,trusted_snapshot_matched_points,trusted_snapshot_overlap_ratio,trusted_snapshot_fitness_rmse,trusted_snapshot_correction_translation,trusted_snapshot_correction_rotation,trusted_snapshot_consistency_translation,trusted_snapshot_consistency_rotation,trusted_snapshot_consistent_streak,trusted_snapshot_candidate_accepted,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
481,1624181139.060659409,1624181139.160550356,486,485,0,0.127128201,0.176229838,1,0,0,0,1,9.735579181,56.306142986,-25.680426346,-0.023082815,0.042912678,-0.060379470,0.996985459,2026,861,0.424975321,0.073257076,0.044459215,0.030385519,0.438154685,59.714942342,1754,0.825939237,302.777531868,425.912408260,720.007482088,0.208999842,0.172621170,0,0,0,0,1,0.020163049,0.000982715,0.100000000,0.030000000,0.947907045,0.073257076,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000001651,0.000002236,0.000004409,0.196933545,0.123356225,0.972625529,0.000000003,0.000000004,0.000000009,0.150162133,0.981991632,-0.114646274,0.000000000,0.450126893,0.056271453,7.184708310,0.011542413,53.485944831,0,0.218599068,0.178580994,390,354,36,0.192497532,110,0,0,0,0,0,1524,112,129422,255066,74645,46,0,988300
482,1624181139.160656929,1624181139.260549784,487,486,0,0.053333747,0.096298633,1,0,0,0,1,9.816176141,56.664423984,-25.644509139,-0.027347364,0.042631220,-0.060017665,0.996911521,2064,874,0.423449612,0.068816886,0.041578114,0.028394267,0.473900950,59.689619439,1782,0.821236430,356.838405270,415.973841064,690.631071317,0.243834798,0.200246019,0,0,0,0,1,0.034748279,0.004020053,0.100000000,0.030000000,1.105899032,0.068816886,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000001629,0.000002245,0.000004499,0.162208555,0.116274361,0.979881961,0.000000003,0.000000004,0.000000006,-0.036242675,-0.980996800,0.190608884,0.000000000,0.442317764,0.054968120,7.196115544,0.011067038,54.269697989,0,0.217650896,0.177732171,397,369,28,0.192344961,99,0,0,0,0,0,1567,100,129601,255463,74744,46,0,989867
483,1624181139.260654449,1624181139.360552073,488,487,0,0.047086684,0.103747482,1,0,0,0,1,9.888632639,56.995852300,-25.654357764,-0.030974195,0.041451320,-0.059635807,0.996878106,2031,858,0.422451994,0.072028846,0.045378604,0.031582389,0.522744480,57.019913373,1756,0.825623861,353.417882797,408.673331382,687.704285555,0.243770851,0.201263031,0,0,0,0,1,0.028168955,0.008283456,0.100000000,0.030000000,1.090158463,0.072028846,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000001661,0.000002308,0.000004208,0.190296288,0.139068007,0.971826843,0.000000003,0.000000003,0.000000008,0.132468768,0.975154544,-0.177554614,0.000000000,0.443508928,0.053387167,7.177604014,0.010009635,54.681125478,0,0.218065845,0.178211970,363,333,30,0.178729690,90,0,0,0,0,0,1577,91,129761,255826,74834,46,0,991444
484,1624181139.360652208,1624181139.460563421,489,488,0,0.128986031,0.190097532,1,0,0,0,1,9.969861666,57.320714649,-25.673092837,-0.034582043,0.040918729,-0.059724085,0.996776190,2012,870,0.432405567,0.071289224,0.043559778,0.030454987,0.526372034,63.123901133,1745,0.828019964,356.261463417,404.598391010,684.034982852,0.246565670,0.204161297,0,0,0,0,1,0.028462829,0.004922907,0.100000000,0.030000000,1.102657067,0.071289224,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000001673,0.000002330,0.000004332,0.205995682,0.140460724,0.968419622,0.000000003,0.000000003,0.000000006,0.247966239,0.959937352,-0.130510628,0.000000000,0.445196750,0.050579894,7.137398582,0.010339592,55.341074659,0,0.218769025,0.178838449,371,353,18,0.184393638,98,0,0,0,0,0,1542,99,129941,256197,74932,46,0,992986
485,1624181139.460649729,1624181139.560593843,490,489,0,0.150871775,0.225343577,1,0,0,0,1,10.046680879,57.633430976,-25.688697757,-0.036944237,0.044615523,-0.059827331,0.996526602,2020,862,0.426732673,0.067316413,0.041158685,0.029064166,0.461962665,64.682374682,1765,0.828171631,351.010817749,422.544805964,688.167304264,0.240134988,0.198872985,0,0,0,0,1,0.016496026,0.009655849,0.100000000,0.030000000,1.073898656,0.067316413,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000001654,0.000002345,0.000004722,0.193032421,0.151614761,0.969407782,0.000000002,0.000000003,0.000000008,0.251347285,0.955667859,-0.153373678,0.000000000,0.440412578,0.050402206,7.089294920,0.009199879,56.203168461,0,0.218709199,0.178919182,386,351,35,0.191089109,97,0,0,0,0,0,1535,99,130117,256583,75029,46,0,994521
486,1624181139.560647249,1624181139.660657883,491,490,0,0.246999547,0.384692977,1,0,0,0,1,10.122360502,57.944031920,-25.700551377,-0.046766831,0.045170698,-0.059361095,0.996116826,1997,860,0.430645969,0.064835354,0.042991876,0.026786609,0.477660470,73.008124630,1730,0.831692176,352.364894448,413.846602575,672.615967565,0.244897254,0.203679130,0,0,0,0,1,0.007611579,0.006104873,0.100000000,0.030000000,1.095195805,0.064835354,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000001624,0.000002400,0.000005139,0.161188590,0.157402098,0.974290931,0.000000003,0.000000003,0.000000010,0.258112107,0.960166138,-0.107047315,0.000000000,0.444461336,0.051453360,7.031614866,0.008350136,57.089678490,0,0.220739704,0.180785830,380,350,30,0.190285428,67,0,0,0,0,0,1549,68,130301,256963,75096,46,0,996070
487,1624181139.660644770,1624181139.760645151,492,491,0,0.526985551,0.619918820,1,0,0,0,1,10.196462859,58.230532239,-25.782220599,-0.062261401,0.048775616,-0.058966917,0.995121781,2030,806,0.397044335,0.142230734,0.059186902,0.044848718,0.445687011,66.821502942,1766,0.842147813,390.095897828,418.227721501,678.909418490,0.262296418,0.220892354,0,0,0,0,1,0.073222727,0.021640873,0.100000000,0.030000000,1.173005952,0.142230734,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000001679,0.000002357,0.000005244,0.143714291,0.121258564,0.982162188,0.000000002,0.000000005,0.000000009,0.339030792,0.937257918,-0.081275566,0.000000000,0.444517909,0.231686528,6.959103789,0.008803189,57.979585771,0,0.223682556,0.183486447,585,512,73,0.288177340,155,0,0,0,0,0,1289,156,130609,257548,75251,46,0,997359
488,1624181139.760642290,1624181139.860543013,493,492,0,0.408368722,0.464306496,1,0,0,0,1,10.275490877,58.534856813,-25.696995636,-0.079955452,0.055168517,-0.058622975,0.993542605,2133,945,0.443037975,0.077032164,0.047221277,0.031432765,0.588813184,78.605556342,1818,0.832885178,377.839752868,448.437308464,687.908192067,0.249533372,0.207832647,1,0,1,5,1,0.122119713,0.004893335,0.100000000,0.030000000,1.115928818,0.077032164,1,15323,0.099897861,1,1,928,899,0.968750000,0.240133104,0.211158408,0.004654642,-1.000000000,-1.000000000,1,0,0.000001650,0.000002399,0.000004599,0.166491446,0.134494729,0.976827398,0.000000002,0.000000003,0.000000007,0.314058721,0.946684457,-0.071802908,0.000000000,0.451854924,0.227917026,6.902108459,0.010074653,59.377349631,0,0.225847225,0.185445680,451,407,44,0.211439287,118,0,0,0,0,0,1561,121,130839,257999,75369,46,0,998920
489,1624181139.860640049,1624181139.960605860,494,493,0,0.256788595,0.367255773,1,0,0,0,1,10.337032666,58.797567952,-25.663646078,-0.099744866,0.060526964,-0.058019046,0.991474275,2187,965,0.441243713,0.097428014,0.062363257,0.043348471,0.627052777,99.971520549,1867,0.840423529,370.199565924,501.885186993,696.985975277,0.235935550,0.198285788,0,0,1,4,1,0.029759508,0.014787334,0.100000000,0.030000000,1.055118509,0.097428014,1,15323,0.199960709,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,1,0,0.000001757,0.000002521,0.000004898,0.162634472,0.140714103,0.976601029,0.000000002,0.000000003,0.000000007,0.340913578,0.935245945,-0.095356987,0.000000000,0.461507132,0.234240785,6.780047799,0.011716784,61.645313005,0,0.226759663,0.186528544,456,396,60,0.208504801,159,0,0,0,0,0,1571,160,131074,258455,75528,46,0,1000491
490,1624181139.960637569,1624181140.060555935,495,494,0,0.455522810,0.819478237,1,0,0,0,1,10.403428163,59.048858651,-25.560022525,-0.087694546,0.061651284,-0.058914382,0.992490746,2177,680,0.312356454,0.149693845,0.064007036,0.048264467,0.421933357,62.775147235,1647,0.837631375,328.651934206,377.649038819,673.277902048,0.238226273,0.199545801,0,0,1,3,1,0.081645217,0.010099692,0.100000000,0.030000000,1.065362765,0.149693845,1,15323,0.299910784,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,1,0,0.000002062,0.000003487,0.000005995,0.189122209,0.182778855,0.964792558,0.000000003,0.000000008,0.000000011,0.683019116,0.724494342,-0.092697553,0.000000000,0.460750382,0.305037945,6.674961414,0.012277046,61.918636751,0,0.227979260,0.187740958,983,751,232,0.451538815,172,0,0,0,0,0,1021,173,131878,259438,75700,46,0,1001512
491,1624181140.060635090,1624181140.160471439,496,495,0,0.844001912,0.867683684,1,0,1,1,1,10.448775523,59.226666158,-25.550866861,-0.053318376,0.053947107,-0.061347211,0.995230315,2128,530,0.249060150,0.197152751,0.109437755,0.075583772,0.390725964,55.782544385,1365,0.842656735,248.916620266,325.241176307,576.068647244,0.216406623,0.182356498,1,1,1,5,1,0.072532479,0.015855487,0.100000000,0.030000000,0.967783926,0.197152751,1,15323,0.399826288,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,1,0,0.000002388,0.000004264,0.000006914,-0.154597272,-0.162417900,-0.974535843,0.000000004,0.000000010,0.000000013,0.996105690,0.002061811,-0.088143081,0.050000000,0.457773929,0.413185287,6.467640943,0.012091006,62.171722259,1,0.228384007,0.188388928,117,77,40,0.054981203,182,704,0,0,50,428,696,1315,131963,259555,77014,46,0,1002208
492,1624181140.160632610,1624181140.260457993,497,496,0,0.787130861,0.858644296,1,0,1,1,1,10.498493948,59.420371518,-25.522656747,-0.022133572,0.049603204,-0.062460041,0.996568297,1994,512,0.256770311,0.196140048,0.124783692,0.092868612,0.368880057,68.387958832,1328,0.841321377,263.779236951,295.559010177,557.936541921,0.236091640,0.198628943,1,1,1,5,1,0.015178782,0.015410226,0.100000000,0.030000000,1.055816550,0.196140048,1,15323,0.499812841,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,1,0,0.000002401,0.000004495,0.000008078,-0.163758363,-0.176237099,-0.970630560,0.000000004,0.000000009,0.000000013,0.975409474,-0.220071236,-0.012042001,0.100000000,0.454239381,0.462091136,6.279151904,0.012078233,62.731240733,2,0.229436441,0.189496251,93,70,23,0.046639920,206,666,0,0,50,321,705,1196,132032,259648,78207,46,0,1002913
493,1624181140.260630131,1624181140.360581160,498,497,0,0.711726367,0.911414763,1,0,1,1,1,10.532480464,59.601937586,-25.509968501,0.003722481,0.049162632,-0.061543458,0.996885942,1918,565,0.294577685,0.173771308,0.111421079,0.080774257,0.319681625,62.643826513,1431,0.834411696,282.806271629,303.607766078,607.629099798,0.236847617,0.197628422,1,1,1,5,1,0.030205972,0.019658556,0.100000000,0.030000000,1.059197327,0.173771308,1,15323,0.599936008,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,1,0,0.000002164,0.000003688,0.000007597,-0.118677004,-0.107650523,-0.987080105,0.000000003,0.000000014,0.000000016,-0.997751966,-0.007713397,0.066569652,0.150000000,0.445735943,0.471062990,6.084336744,0.016380666,63.223490413,3,0.230283168,0.190412045,130,94,36,0.067778936,193,646,0,0,50,188,761,1027,132116,259778,79234,46,0,1003674
494,1624181140.360627890,1624181140.460605860,499,498,0,0.575280999,0.672548705,1,0,1,1,1,10.575388769,59.821356854,-25.529911638,0.023144638,0.048909333,-0.061338925,0.996649256,1835,638,0.347683924,0.150735046,0.089383101,0.064666506,0.444983689,63.446399800,1520,0.825074531,291.571385988,347.051809929,615.490091364,0.232492063,0.191823280,1,1,1,5,1,0.060020176,0.018318652,0.100000000,0.030000000,1.039719021,0.150735046,1,15323,0.699960709,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,1,0,0.000002031,0.000003249,0.000006913,-0.104068802,-0.096793028,-0.989848874,0.000000002,0.000000008,0.000000013,0.964277641,-0.262019485,-0.038915566,0.200000000,0.448284018,0.465156603,5.923022069,0.018564129,63.602558971,4,0.231421091,0.191452216,128,97,31,0.069754768,164,469,0,0,50,31,1043,664,132195,259906,79898,46,0,1004717
495,1624181140.460625410,1624181140.560590029,500,499,0,0.395641339,0.470499759,1,0,0,0,1,10.602455131,60.007900923,-25.607472874,0.040012785,0.049934338,-0.061728518,0.996039723,1905,703,0.369028871,0.076544204,0.044136875,0.030591233,0.271451820,65.239597833,1592,0.809077842,248.537980790,379.347285936,660.166657928,0.192956492,0.156116822,0,0,1,4,1,0.092995013,0.009204437,0.100000000,0.030000000,0.860425574,0.076544204,1,15323,0.799944878,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,1,0,0.000001759,0.000002804,0.000005888,-0.108372178,-0.059608093,-0.992321695,0.000000003,0.000000007,0.000000013,0.354436389,-0.926632246,0.125409439,0.200000000,0.439995356,0.461096579,5.749667605,0.018728279,64.185679193,0,0.230016011,0.190267654,443,390,53,0.232545932,100,0,0,0,0,0,1360,102,132450,260349,79998,46,0,1006077
496,1624181140.560622931,1624181140.660578251,501,500,0,0.329338647,0.410420788,1,0,0,0,1,10.641890533,60.205642332,-25.615697838,0.060285305,0.047669329,-0.062595131,0.995075458,2025,781,0.385679012,0.081528159,0.049574492,0.031516451,0.392395562,50.725867810,1678,0.821411535,303.249056925,394.050355420,681.029142588,0.220012170,0.180720535,0,0,1,3,1,0.011035900,0.009822844,0.100000000,0.030000000,0.983908160,0.081528159,1,15323,0.899933100,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,1,0,0.000001651,0.000002549,0.000004420,-0.129047603,-0.051975487,-0.990275348,0.000000003,0.000000004,0.000000011,-0.007234418,-0.982680173,0.185168410,0.200000000,0.440175341,0.450870534,5.572839161,0.018273373,63.934491151,0,0.230484497,0.190769948,470,400,70,0.232098765,98,0,0,0,0,0,1457,98,132738,260819,80096,46,0,1007534
497,1624181140.660620451,1624181140.760565519,502,501,0,0.225525034,0.341273430,1,0,0,0,1,10.673464502,60.413173307,-25.634035140,0.074705246,0.044799643,-0.062600165,0.994230022,2085,830,0.398081535,0.087811781,0.055496852,0.036467483,0.462248886,53.803829363,1728,0.817300003,338.453925655,402.333220934,671.507258651,0.239648280,0.195864540,0,0,1,2,1,0.007358863,0.008396289,0.100000000,0.030000000,1.071722069,0.087811781,1,15323,0.999920368,1,1,1071,1038,0.969187675,0.279353729,0.299413766,0.005694496,0.481050984,0.009211042,1,0,0.000001595,0.000002491,0.000003998,-0.068209309,-0.016984069,-0.997526457,0.000000003,0.000000003,0.000000008,0.029683189,-0.974166402,0.223872126,0.200000000,0.444245194,0.441496395,5.399939970,0.018969796,63.686520907,0,0.232271201,0.192306290,538,471,67,0.258033573,136,0,0,0,0,0,1411,136,133069,261357,80232,46,0,1008945
498,1624181140.760617971,1624181140.860518456,503,502,0,0.109504127,0.170474612,1,0,0,0,1,10.708734841,60.628821345,-25.648533301,0.086401808,0.041998485,-0.063097145,0.993372843,2130,841,0.394835681,0.095174017,0.059490151,0.035762141,0.498185991,54.370214035,1756,0.819889984,369.767321999,421.390241492,648.569248488,0.256831587,0.210573646,0,0,1,1,1,0.006029832,0.013461196,0.100000000,0.030000000,1.148566889,0.095174017,1,15323,1.099873304,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,1,0,0.000001667,0.000002560,0.000003803,-0.083544903,0.003794995,-0.996496787,0.000000002,0.000000003,0.000000008,0.053679376,-0.984234474,0.168526036,0.200000000,0.451133293,0.431736861,5.241532037,0.019003190,63.427689175,0,0.234461662,0.194129035,592,503,89,0.277934272,150,0,0,0,0,0,1385,153,133447,261949,80382,46,0,1010330
499,1624181140.860615492,1624181140.960554838,504,503,0,0.084361389,0.178911059,1,0,0,0,1,10.742502378,60.844401999,-25.637548903,0.092809439,0.040709347,-0.063048439,0.992851475,2156,849,0.393784787,0.080299518,0.051118497,0.033977132,0.521295385,58.275601884,1768,0.821655927,376.351148956,421.335169760,655.001360308,0.259072307,0.212868297,0,0,1,0,1,0.033553956,0.006441992,0.100000000,0.030000000,1.158587531,0.080299518,1,15323,1.199909687,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,1,0,0.000001797,0.000002798,0.000004170,-0.074846755,0.002425966,-0.997192097,0.000000002,0.000000003,0.000000009,0.012269995,-0.975052435,0.221635279,0.200000000,0.453762685,0.423724227,5.079874733,0.019223585,63.660730264,0,0.236107135,0.195618712,595,542,53,0.275974026,134,0,0,0,0,0,1427,134,133815,262544,80516,46,0,1011757
500,1624181140.960613251,1624181141.060585737,505,504,0,0.091807157,0.164351109,1,0,0,0,1,10.767732601,61.092122844,-25.666425363,0.092724467,0.039275603,-0.062588584,0.992946257,2177,887,0.407441433,0.086138467,0.050597703,0.035345786,0.554677473,52.124861470,1791,0.827675533,375.779878741,421.104646969,685.482354590,0.253499915,0.209815678,0,0,0,0,1,0.027356354,0.008018153,0.100000000,0.030000000,1.133667446,0.086138467,1,15323,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,1,0,0.000001754,0.000002742,0.000003892,-0.025186303,0.026781662,-0.999323968,0.000000002,0.000000003,0.000000009,0.052117394,-0.971793848,0.230001073,0.200000000,0.460440403,0.414029004,4.970324677,0.019543770,63.510665230,0,0.237902686,0.197189844,600,517,83,0.275608636,162,0,0,0,0,0,1415,162,134243,263144,80678,46,0,1013172
501,1624181141.060610771,1624181141.160553932,506,505,0,0.162245916,0.252398667,1,0,0,0,1,10.805988063,61.364121144,-25.659677143,0.091538343,0.038269196,-0.062794976,0.993082570,2183,902,0.413192854,0.096574872,0.055428764,0.038001010,0.545855527,52.786240162,1834,0.827913966,385.779339911,441.194986725,691.419887205,0.254070607,0.210348604,0,0,0,0,1,0.025125645,0.014598240,0.100000000,0.030000000,1.136219615,0.096574872,1,15323,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,1,0,0.000001668,0.000002541,0.000003742,0.014940056,0.106452558,-0.994205536,0.000000002,0.000000003,0.000000008,0.150203840,-0.982747799,0.107914641,0.200000000,0.465825445,0.404176384,4.876096219,0.019838944,63.164230121,0,0.240156224,0.199076216,540,490,50,0.247366010,148,0,0,0,0,0,1492,151,134573,263684,80826,46,0,1014664
502,1624181141.160608292,1624181141.260577679,507,506,0,0.137363597,0.227226266,1,0,0,0,1,10.847896863,61.646547492,-25.586417077,0.088271720,0.038831287,-0.062775350,0.993357685,2169,921,0.424619640,0.083931139,0.049792835,0.032033829,0.538302309,55.848671806,1830,0.830924518,378.005844179,451.251253664,691.334769964,0.248591257,0.206560571,0,0,0,0,1,0.082560738,0.007642306,0.100000000,0.030000000,1.111715620,0.083931139,1,15323,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,1,0,0.000001582,0.000002474,0.000003483,0.009210177,0.122303000,-0.992450074,0.000000002,0.000000003,0.000000008,0.050106750,-0.970993590,0.233796411,0.200000000,0.469045513,0.396298404,4.831464988,0.019432084,62.972182739,0,0.240394047,0.199391943,578,528,50,0.266482250,137,0,0,0,0,0,1453,138,134931,264262,80963,46,0,1016117
503,1624181141.260605812,1624181141.360529423,508,507,0,0.180702260,0.259105666,1,0,0,0,1,10.888238979,61.944367026,-25.578824605,0.077464180,0.038679607,-0.062638165,0.994273428,2158,846,0.392029657,0.075203138,0.045367132,0.029501722,0.481665868,47.404766518,1827,0.826502954,372.283491432,438.653754204,699.083651872,0.246541947,0.203767647,0,0,0,0,1,0.013000254,0.003395630,0.100000000,0.030000000,1.102550975,0.075203138,1,15323,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,1,0,0.000001626,0.000002560,0.000003400,0.016906727,0.052092801,-0.998499125,0.000000003,0.000000003,0.000000007,0.112135255,-0.967025662,0.228663628,0.200000000,0.466991583,0.394537985,4.796712933,0.019711859,62.491425396,0,0.240532602,0.199517174,596,543,53,0.276181650,101,0,0,0,0,0,1458,104,135289,264858,81064,46,0,1017575
504,1624181141.360603333,1624181141.460528851,509,508,0,0.234448352,0.305176913,1,0,0,0,1,10.923068526,62.260287189,-25.596051896,0.068560212,0.038313233,-0.062711776,0.994936594,2133,838,0.392873887,0.078878335,0.049829509,0.032107138,0.481125836,56.154056758,1824,0.821342369,370.783757896,429.860050015,697.484672325,0.247497970,0.203280569,0,0,0,0,1,0.034878375,0.006089048,0.100000000,0.030000000,1.106826372,0.078878335,1,15323,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,1,0,0.000001629,0.000002525,0.000003531,-0.064066225,0.015013282,-0.997832712,0.000000002,0.000000003,0.000000007,0.115692010,-0.960256915,0.254011843,0.200000000,0.464729273,0.390435947,4.792622389,0.019951996,62.142933177,0,0.240579217,0.199473138,600,550,50,0.281293952,118,0,0,0,0,0,1415,118,135686,265458,81182,46,0,1018990
505,1624181141.460601091,1624181141.560503006,510,509,0,0.360230349,0.405767525,1,0,0,0,1,10.961335846,62.584947702,-25.609024789,0.055287670,0.035891303,-0.062731161,0.995851339,2096,846,0.403625954,0.085124567,0.048862799,0.034363324,0.366620338,58.148664220,1759,0.826505306,322.921232266,426.007874572,704.893726945,0.222118696,0.183582281,0,0,0,0,1,0.019283038,0.009722256,0.100000000,0.030000000,0.993328674,0.085124567,1,15323,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,1,0,0.000001544,0.000002401,0.000004011,-0.032531102,0.050840220,-0.998176838,0.000000003,0.000000003,0.000000011,0.110636992,0.985971960,-0.124974994,0.200000000,0.459962157,0.380947013,4.799880106,0.021290840,61.816247654,0,0.239678402,0.198708603,498,450,48,0.237595420,125,0,0,0,0,0,1471,127,136012,265956,81307,46,0,1020461
