frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,transition_guard_active,transition_guard_triggered,transition_guard_cooldown_frames,transition_guard_measurement_weight,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
499,1624181141.460601091,1624181141.560503006,504,503,0,0.360230349,0.405767525,1,0,0,0,1,10.905862901,62.611923949,-25.535006599,0.055620134,0.036917086,-0.062668270,0.995799286,2095,860,0.410501193,0.084985482,0.053048721,0.034472170,0.387942377,53.144432791,1769,0.824080862,337.240461488,418.595296773,701.963287118,0.231335356,0.190639040,0,0,0,1.000000000,0.000001505,0.000002389,0.000003600,-0.012517618,0.033214504,-0.999369854,0.000000003,0.000000004,0.000000009,-0.029117685,-0.991186419,0.129234835,0.350000000,0.447254961,0.446292266,5.415751067,0.020874575,58.468041373,0,0.238161786,0.197731587,528,479,49,0.252028640,120,0,0,0,0,0,1445,122,137226,267738,81577,0,0,1008953
500,1624181141.560598612,1624181141.660506725,505,504,0,0.406403247,0.439911738,1,0,0,0,1,10.944383031,62.935030130,-25.541722769,0.040413845,0.034474222,-0.062596232,0.996624283,2020,766,0.379207921,0.081973017,0.049191061,0.034040559,0.348160745,56.742229926,1722,0.816228747,306.860094119,381.243419763,717.442389285,0.218320934,0.178199822,0,0,0,1.000000000,0.000001559,0.000002455,0.000004010,-0.067255865,-0.008125078,-0.997702677,0.000000003,0.000000003,0.000000007,-0.015763572,-0.994062207,0.107665402,0.350000000,0.441263093,0.440361292,5.420441290,0.021864738,58.320563222,0,0.236851768,0.196518525,509,465,44,0.251980198,118,0,0,0,0,0,1393,118,137520,268247,81695,0,0,1010346
501,1624181141.660596132,1624181141.760538816,506,505,0,0.395735733,0.460865968,1,0,0,0,1,10.982969096,63.262967188,-25.545497920,0.022331775,0.028940760,-0.062202330,0.997393901,1892,749,0.395877378,0.076690273,0.045800632,0.030386499,0.331232718,53.487440362,1593,0.822918178,270.960736527,354.762482176,685.185438826,0.206696885,0.170094624,0,0,0,1.000000000,0.000001573,0.000002648,0.000004164,-0.054946406,0.007143199,-0.998463754,0.000000003,0.000000004,0.000000009,0.188583129,-0.976756137,0.101901193,0.350000000,0.433312335,0.436296223,5.428941608,0.021955638,58.043011867,0,0.234977690,0.194945644,415,392,23,0.219344609,94,0,0,0,0,0,1382,95,137745,268662,81789,0,0,1011728
502,1624181141.760593653,1624181141.860472441,507,506,0,0.361328946,0.403739923,1,0,0,0,1,11.039216484,63.614744518,-25.534307664,0.004900515,0.024267920,-0.062037026,0.997766736,1771,677,0.382269904,0.074184936,0.045950147,0.030771011,0.271419841,57.069597009,1505,0.817789971,223.439860290,333.708291938,673.625754277,0.181544197,0.148465023,0,0,0,1.000000000,0.000001639,0.000002851,0.000004760,-0.068879163,0.000393560,-0.997624933,0.000000003,0.000000008,0.000000015,0.445983768,-0.894318551,0.035955634,0.350000000,0.423589029,0.434490438,5.154684325,0.019981230,57.735248439,0,0.231939698,0.192358278,362,325,37,0.204404291,73,0,0,0,0,0,1335,74,137933,269024,81862,0,0,1013063
503,1624181141.860591173,1624181141.960510492,508,507,0,0.298212669,0.335151175,1,0,0,0,1,11.099331282,63.960583919,-25.511150477,-0.013308524,0.018494520,-0.061477774,0.997848345,1759,737,0.418988061,0.074177667,0.049461538,0.029802665,0.260225502,62.935327332,1517,0.824313691,218.118615410,326.048568924,706.316684429,0.174427372,0.143782871,0,0,0,1.000000000,0.000001551,0.000002908,0.000005288,-0.082329628,-0.026749941,-0.996246091,0.000000003,0.000000006,0.000000012,0.045565073,-0.998441313,0.032229927,0.300000000,0.407405211,0.442603026,4.958457017,0.018294369,57.207995991,0,0.228255044,0.189072040,339,318,21,0.192723138,74,0,0,0,0,0,1344,76,138096,269363,81936,0,0,1014407
504,1624181141.960588932,1624181142.060498238,509,508,0,0.170515795,0.250341250,1,0,0,0,1,11.149784186,64.289268742,-25.466775178,-0.027045102,0.015916613,-0.061073910,0.997639816,1790,780,0.435754190,0.073596830,0.047222130,0.029349054,0.312872455,61.345460550,1517,0.828975599,252.163991777,298.256205653,707.135786055,0.200519098,0.166225440,0,0,0,1.000000000,0.000001474,0.000002960,0.000005082,-0.140750309,-0.129234957,-0.981574081,0.000000003,0.000000003,0.000000012,0.062283558,0.995771903,-0.067520922,0.250000000,0.401417277,0.445980647,5.073713389,0.018037794,57.192607784,0,0.226357255,0.187322005,342,316,26,0.191061453,85,0,0,0,0,0,1363,85,138249,269705,82021,0,0,1015770
505,1624181142.060586452,1624181142.160465717,510,509,0,0.091591213,0.148702082,1,0,0,0,1,11.211281765,64.625578960,-25.447079905,-0.036989030,0.015870036,-0.061104885,0.997319481,1843,800,0.434074878,0.076866689,0.052308597,0.031373885,0.299238106,74.286273531,1589,0.835440618,262.967332143,338.297677170,726.250133009,0.198089893,0.165492342,0,0,0,1.000000000,0.000001443,0.000002870,0.000005840,-0.146389249,-0.099888923,-0.984170915,0.000000003,0.000000003,0.000000010,0.141364559,0.985802462,-0.090606661,0.200000000,0.399842398,0.431512043,5.230115824,0.017928032,57.496152315,0,0.226137916,0.187044695,343,317,26,0.186109604,103,0,0,0,0,0,1394,106,138405,270048,82124,0,0,1017164
506,1624181142.160583973,1624181142.260464668,511,510,0,0.093434430,0.155320219,1,0,0,0,1,11.272462672,64.943492523,-25.453817619,-0.043633513,0.015739826,-0.060730466,0.997075817,1814,745,0.410694598,0.076393635,0.049923613,0.031274050,0.308681784,73.227586675,1574,0.830166899,264.216511708,303.803119291,738.663068185,0.202204033,0.167863095,0,0,0,1.000000000,0.000001499,0.000003001,0.000006396,-0.145487970,-0.110184300,-0.983205304,0.000000003,0.000000004,0.000000011,0.212796700,0.968097848,-0.132303145,0.150000000,0.400613511,0.399939242,5.327273998,0.017267620,57.881952581,0,0.225659803,0.186660964,328,306,22,0.180815877,79,0,0,0,0,0,1405,81,138573,270376,82203,0,0,1018569
507,1624181142.260581493,1624181142.360426188,512,511,0,0.150068109,0.193839217,1,0,0,0,1,11.333509176,65.235676598,-25.454436035,-0.046506006,0.018862937,-0.060401735,0.996911737,1792,806,0.449776786,0.074315813,0.047522355,0.029852531,0.324963326,84.189554874,1544,0.834292894,262.745915559,293.995831307,731.406481065,0.203971802,0.170172225,0,0,0,1.000000000,0.000001469,0.000002969,0.000006640,-0.145214330,-0.128941572,-0.980962216,0.000000003,0.000000003,0.000000011,0.224023121,0.971424558,-0.078408986,0.100000000,0.402760313,0.328492874,5.424155556,0.015268176,58.477889821,0,0.225346642,0.186423824,295,277,18,0.164620536,85,0,0,0,0,0,1411,86,138696,270671,82288,0,0,1019980
508,1624181142.360579014,1624181142.460448265,513,512,0,0.168602528,0.234382559,1,0,0,0,1,11.409536172,65.522390273,-25.464645906,-0.051519257,0.023460255,-0.060600173,0.996555569,1775,740,0.416901408,0.070422291,0.049374249,0.029140412,0.323256593,91.411476193,1540,0.824367730,264.786803088,290.492482780,714.247018384,0.208571341,0.171939483,0,0,0,1.000000000,0.000001518,0.000003113,0.000007201,-0.119782290,-0.088623708,-0.988836711,0.000000003,0.000000004,0.000000014,0.230170285,0.969203557,-0.087556294,0.050000000,0.399107052,0.228293268,5.530122542,0.015163416,60.108033668,0,0.224201336,0.185286671,332,314,18,0.187042254,59,0,0,0,0,0,1384,59,138867,271003,82347,0,0,1021364
509,1624181142.460576773,1624181142.560596943,514,513,0,0.205783919,0.261133721,1,0,0,0,1,11.480593031,65.791316569,-25.496081028,-0.054632074,0.031453277,-0.060558971,0.996171993,1820,786,0.431868132,0.072963542,0.049697461,0.030304387,0.380349534,75.820189135,1590,0.830808087,282.933820815,337.078443561,700.972594372,0.214184000,0.177945799,0,0,0,1.000000000,0.000001541,0.000003105,0.000005917,-0.153587357,-0.130885574,-0.979428349,0.000000003,0.000000003,0.000000013,0.261523851,0.959892070,-0.101056856,0.000000000,0.402256389,0.117340879,5.645071867,0.013422808,60.910775864,0,0.222969176,0.184293663,329,301,28,0.180769231,85,0,0,0,0,0,1405,86,139029,271332,82432,0,0,1022769
510,1624181142.560574293,1624181142.660644293,515,514,0,0.171976011,0.228412808,1,0,0,0,1,11.544906537,66.048615361,-25.488855281,-0.056560899,0.040441615,-0.059814527,0.995784898,1834,792,0.431842966,0.075726573,0.049420997,0.032513394,0.327067869,88.407531098,1592,0.835545859,286.345060669,329.407513579,714.436433996,0.215266446,0.179864988,0,0,0,1.000000000,0.000001487,0.000002938,0.000006489,-0.123069497,-0.085510919,-0.988707126,0.000000003,0.000000003,0.000000009,0.195666968,0.978132680,-0.070504599,0.000000000,0.399465906,0.100786826,5.712943501,0.012491226,62.781837008,0,0.222507900,0.184090060,356,328,28,0.194111232,103,0,0,0,0,0,1374,104,139189,271688,82535,0,0,1024143
511,1624181142.660571814,1624181142.760670662,516,515,0,0.184038169,0.233928904,1,0,0,0,1,11.615729557,66.288590401,-25.475276565,-0.056453442,0.048281767,-0.059301666,0.995472346,1865,796,0.426809651,0.114554918,0.058928113,0.043189801,0.447960173,86.555023309,1633,0.834223873,298.523389317,362.955659637,700.808536460,0.219133898,0.182806730,0,0,0,1.000000000,0.000001556,0.000002967,0.000005734,-0.155636614,-0.115643147,-0.981021869,0.000000002,0.000000003,0.000000010,0.271751756,0.960832260,-0.054335538,0.000000000,0.397789937,0.129487165,5.755544034,0.012349898,64.645829305,0,0.220902648,0.182860300,383,349,34,0.205361930,132,0,0,0,0,0,1348,134,139364,272071,82667,0,0,1025491
512,1624181142.760569334,1624181142.860605478,517,516,0,0.194940210,0.248114882,1,0,0,0,1,11.684748627,66.512759469,-25.480581584,-0.050856535,0.052748773,-0.059095091,0.995559616,1857,759,0.408723748,0.071446366,0.043691604,0.028630624,0.361672142,105.608606865,1615,0.834418940,307.221201604,331.620229169,708.745156877,0.227978821,0.190229846,0,0,0,1.000000000,0.000001561,0.000003031,0.000006810,-0.134353711,-0.097574100,-0.986117830,0.000000003,0.000000003,0.000000010,0.189179759,0.977321765,-0.095148239,0.000000000,0.391657119,0.128288779,5.771109388,0.012426584,67.353692649,0,0.219413389,0.181810658,363,331,32,0.195476575,79,0,0,0,0,0,1415,79,139544,272434,82746,0,0,1026906
513,1624181142.860566854,1624181142.960552454,518,517,0,0.214878292,0.258004424,1,0,0,0,1,11.746118125,66.730070580,-25.479765255,-0.042708259,0.055623423,-0.059195784,0.995780045,1830,770,0.420765027,0.075000755,0.046173688,0.030177880,0.428366834,75.766960280,1607,0.821001232,302.901599088,331.264748033,685.182632874,0.229584139,0.188488861,0,0,0,1.000000000,0.000001600,0.000002932,0.000005730,-0.135410949,-0.087343373,-0.986932120,0.000000003,0.000000003,0.000000008,0.198629762,0.969448542,-0.143929644,0.000000000,0.388059834,0.129621512,5.754002355,0.011874848,68.453388531,0,0.218390000,0.180824414,315,290,25,0.172131148,97,0,0,0,0,0,1418,97,139688,272749,82843,0,0,1028324
514,1624181142.960564613,1624181143.060430527,519,518,0,0.220892345,0.270506185,1,0,0,0,1,11.806298401,66.938435779,-25.482633800,-0.031659596,0.057711144,-0.059475971,0.996057078,1831,743,0.405789186,0.071717007,0.043243527,0.029381343,0.369731179,72.584569832,1568,0.825944309,293.356659709,327.344174677,674.379842384,0.226516128,0.187089706,0,0,0,1.000000000,0.000001592,0.000003043,0.000005467,-0.117172596,-0.123501587,-0.985402426,0.000000003,0.000000003,0.000000009,0.094280581,0.965096844,-0.244334308,0.000000000,0.379028752,0.130706959,5.698868236,0.011647787,69.603602318,0,0.217163893,0.179735510,377,348,29,0.205898416,78,0,0,0,0,0,1374,80,139873,273126,82921,0,0,1029698
515,1624181143.060562134,1624181143.160396576,520,519,0,0.280965044,0.324338185,1,0,0,0,1,11.873221144,67.141730059,-25.489032179,-0.020918701,0.058101147,-0.059600905,0.996310392,1813,717,0.395477110,0.072604083,0.044787680,0.028869718,0.343287081,60.246484007,1573,0.815187732,283.798267362,321.557242742,676.934792644,0.221321386,0.180418479,0,0,0,1.000000000,0.000001587,0.000003125,0.000005089,-0.155338728,-0.125361101,-0.979874724,0.000000003,0.000000004,0.000000009,0.132955181,0.974127000,-0.182755320,0.000000000,0.369298804,0.119474874,5.610718903,0.011629650,70.003585556,0,0.215774369,0.178376630,358,327,31,0.197462769,88,0,0,0,0,0,1365,90,140062,273484,83009,0,0,1031063
516,1624181143.160559654,1624181143.258903027,521,520,0,0.304645773,0.341740740,1,0,0,0,1,11.924921995,67.329870167,-25.494787889,-0.009005675,0.055919665,-0.060039553,0.996587749,1730,707,0.408670520,0.073042224,0.042828631,0.029384894,0.330092022,59.677026841,1525,0.818193308,265.017162809,326.389464512,656.338166942,0.212396929,0.173781746,0,0,0,1.000000000,0.000001600,0.000003096,0.000004937,-0.136051367,-0.082584905,-0.987253645,0.000000003,0.000000004,0.000000011,0.082632977,-0.982286528,0.168181357,0.000000000,0.358524510,0.120653373,5.492106438,0.011651826,70.141778825,0,0.214340533,0.177085780,313,279,34,0.180924855,84,0,0,0,0,0,1331,86,140211,273797,83093,0,0,1032394
517,1624181143.260557175,1624181143.360464573,522,521,0,0.294325071,0.323299355,1,0,0,0,1,11.970366211,67.519442735,-25.511140485,0.005910604,0.055287112,-0.061223037,0.996574202,1724,678,0.393271462,0.079852924,0.049175901,0.031974170,0.255245778,61.060534500,1463,0.816996154,216.765093595,302.840360570,675.659918926,0.181353111,0.148164794,0,0,0,1.000000000,0.000001594,0.000003211,0.000005067,-0.146664166,-0.099738444,-0.984145246,0.000000003,0.000000006,0.000000012,0.206866053,-0.966153523,0.154122700,0.000000000,0.347818262,0.120612618,5.367664790,0.011503386,70.834766085,0,0.210851268,0.174087206,364,335,29,0.211136891,88,0,0,0,0,0,1270,90,140410,274161,83181,0,0,1033664
518,1624181143.360554695,1624181143.459895849,523,522,0,0.296524408,0.381811513,1,0,0,0,1,12.009607634,67.709658974,-25.528857387,0.018644138,0.053516840,-0.061478530,0.996498236,1744,697,0.399655963,0.074887693,0.046823907,0.030623741,0.347388762,54.379824858,1498,0.820441190,261.495720251,317.348437783,650.176744461,0.212767513,0.174563231,0,0,0,1.000000000,0.000001643,0.000003065,0.000004533,-0.136909350,-0.081333363,-0.987238935,0.000000003,0.000000004,0.000000010,0.225716893,-0.965393419,0.130642380,0.000000000,0.337957741,0.119459161,5.234057986,0.011309229,70.397306498,0,0.209309164,0.172811407,380,343,37,0.217889908,81,0,0,0,0,0,1280,84,140624,274541,83262,0,0,1034944
519,1624181143.460552216,1624181143.560524940,524,523,0,0.259770733,0.340548774,1,0,0,0,1,12.051821821,67.906744869,-25.558524236,0.033147817,0.050478539,-0.061915713,0.996252771,1738,710,0.408515535,0.071411799,0.044774984,0.026783590,0.293078507,56.169424939,1475,0.821933975,242.155746459,328.794439568,641.402426708,0.199740359,0.164173387,0,0,0,1.000000000,0.000001609,0.000002947,0.000004728,-0.060264118,-0.028147276,-0.997785532,0.000000003,0.000000007,0.000000012,-0.180996787,-0.974807565,0.130347128,0.000000000,0.333214548,0.119294401,5.112322235,0.010652689,70.548556106,0,0.207729414,0.171488125,376,343,33,0.216340621,71,0,0,0,0,0,1290,72,140834,274917,83333,0,0,1036234
520,1624181143.560549974,1624181143.660546780,525,524,0,0.162832089,0.239448143,1,0,0,0,1,12.085903036,68.094923864,-25.599933500,0.044726910,0.049472543,-0.062067009,0.995841181,1838,746,0.405875952,0.078296593,0.045642457,0.029436955,0.339067852,51.617010281,1543,0.827177759,259.932509808,343.587945318,672.814826528,0.203655351,0.168459177,0,0,0,1.000000000,0.000001599,0.000002811,0.000004310,-0.049196098,-0.009596051,-0.998743040,0.000000003,0.000000003,0.000000010,0.295724634,-0.951440022,0.085491669,0.000000000,0.332759903,0.118620355,4.977773474,0.010797758,70.292295124,0,0.206996135,0.171001092,441,384,57,0.239934712,109,0,0,0,0,0,1285,112,141074,275358,83442,0,0,1037519
521,1624181143.660547495,1624181143.760491610,526,525,0,0.093550136,0.181636846,1,0,0,0,1,12.122559266,68.294101456,-25.636575161,0.051628306,0.047382634,-0.061855346,0.995622077,1878,756,0.402555911,0.072451844,0.043045824,0.028673226,0.273166390,57.946028278,1589,0.830538860,266.423967878,355.059409799,698.242871598,0.201878206,0.167667695,0,0,0,1.000000000,0.000001559,0.000002673,0.000004589,-0.078115699,0.019323020,-0.996757021,0.000000003,0.000000005,0.000000012,0.042052840,-0.996341407,0.074399995,0.000000000,0.329856587,0.119480157,4.827162584,0.011066605,70.515224519,0,0.206755201,0.170879746,491,446,45,0.261448349,92,0,0,0,0,0,1294,93,141367,275849,83534,0,0,1038813
522,1624181143.760545015,1624181143.860497952,527,526,0,0.067134974,0.127778284,1,0,0,0,1,12.165120920,68.507858952,-25.640601286,0.057514379,0.047134840,-0.062199320,0.995289731,1939,789,0.406910779,0.075784433,0.042347648,0.027645798,0.424981521,45.114179956,1639,0.828395244,323.362081152,344.092587770,690.285135759,0.238162040,0.197292301,0,0,0,1.000000000,0.000001573,0.000002699,0.000003741,-0.063910861,0.017706427,-0.997798519,0.000000003,0.000000004,0.000000009,0.025479494,-0.987305658,0.156774785,0.000000000,0.337534670,0.119210715,4.693365146,0.010733860,69.917453667,0,0.209586093,0.173321110,546,481,65,0.281588448,90,0,0,0,0,0,1302,91,141688,276395,83624,0,0,1040115
523,1624181143.860542536,1624181143.960486412,528,527,0,0.043836111,0.077707001,1,0,0,0,1,12.203898194,68.733442305,-25.622274307,0.059504502,0.045893478,-0.062534457,0.995209749,1884,782,0.415074310,0.079850672,0.048392231,0.031712247,0.452126732,45.309535115,1603,0.833078051,313.092064497,353.247692575,669.084358548,0.234451408,0.195316322,0,0,0,1.000000000,0.000001621,0.000002767,0.000003431,0.042007359,0.106957701,-0.993375776,0.000000003,0.000000004,0.000000008,0.026248457,0.993755603,-0.108447318,0.000000000,0.347129732,0.119011909,4.587507328,0.010838563,69.036164056,0,0.212587295,0.175897782,459,413,46,0.243630573,113,0,0,0,0,0,1311,114,141949,276854,83737,0,0,1041426
524,1624181143.960540056,1624181144.060432673,529,528,0,0.040670996,0.082464033,1,0,0,0,1,12.248787999,68.978985480,-25.608969616,0.060087091,0.044873973,-0.062575701,0.995218644,1929,815,0.422498704,0.072868204,0.044749874,0.029952836,0.459461177,49.640338682,1634,0.830089635,324.994044366,353.130637195,678.241781658,0.239606370,0.198894764,0,0,0,1.000000000,0.000001561,0.000002827,0.000003310,0.091338771,0.194048728,-0.976730423,0.000000003,0.000000004,0.000000008,-0.012420020,-0.993040797,0.117114125,0.000000000,0.354459168,0.119241321,4.495020919,0.010635529,68.450907962,0,0.214541659,0.177531249,478,444,34,0.247796786,101,0,0,0,0,0,1349,102,142228,277332,83838,0,0,1042775
525,1624181144.060537815,1624181144.160443783,530,529,0,0.060717260,0.114045235,1,0,0,0,1,12.292548213,69.225817395,-25.598388465,0.058144870,0.044156503,-0.062940822,0.995343072,1920,822,0.428125000,0.070082449,0.046417412,0.030256788,0.451807576,55.192382289,1664,0.835264309,327.089500610,366.864363634,695.925945623,0.235336537,0.196568210,0,0,0,1.000000000,0.000001581,0.000002756,0.000003474,0.058939161,0.130167009,-0.989738716,0.000000002,0.000000003,0.000000007,0.094385459,-0.990937442,0.095573908,0.000000000,0.362087642,0.121168833,4.422107977,0.011043735,67.496213400,0,0.216403991,0.179085042,407,380,27,0.211979167,92,0,0,0,0,0,1417,96,142468,277739,83930,0,0,1044192
526,1624181144.160535336,1624181144.260434389,531,530,0,0.047771214,0.092155805,1,0,0,0,1,12.333090821,69.474680672,-25.563655401,0.057778560,0.044936924,-0.062631165,0.995349008,1908,793,0.415618449,0.071280307,0.049803856,0.032969955,0.388649639,49.799159493,1658,0.835244431,325.045647354,354.858715901,704.930903103,0.234717916,0.196046832,0,0,0,1.000000000,0.000001540,0.000002818,0.000003518,0.001338177,0.060614489,-0.998160354,0.000000003,0.000000003,0.000000008,0.023307240,-0.979930364,0.197972861,0.000000000,0.366086034,0.122383541,4.378139190,0.011432398,66.324792041,0,0.218029685,0.180494229,424,394,30,0.222222222,97,0,0,0,0,0,1386,98,142706,278163,84027,0,0,1045578
527,1624181144.260532856,1624181144.360495329,532,531,0,0.063276704,0.125308967,1,0,0,0,1,12.382381353,69.734695858,-25.563408966,0.054073210,0.043765361,-0.062640667,0.995608773,1904,784,0.411764706,0.077204907,0.046089417,0.030582393,0.359919833,57.896929100,1627,0.838226386,309.194522205,359.134313281,695.465494054,0.226716386,0.190039657,0,0,0,1.000000000,0.000001546,0.000002782,0.000004026,-0.099778547,-0.027508278,-0.994629346,0.000000003,0.000000003,0.000000008,0.175160951,0.955787160,-0.236198107,0.000000000,0.367833860,0.122102114,4.345987166,0.010855342,65.010160753,0,0.219166914,0.181487600,461,410,51,0.242121849,100,0,0,0,0,0,1341,102,142996,278624,84127,0,0,1046919
