frame,lidar_begin_time,lidar_end_time,adaptive_map,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
1091,1624181201.959128618,1624181202.059169531,1,0,0,1,17.948088514,74.498634920,-34.828632654,0.026623324,0.046084008,-0.059339387,0.996818088,1228,472,0.384364821,0.063908694,0.043427438,0.026639703,0.261194965,123.523738087,459,0.957097156,51.779021809,173.631679964,213.896892677,0.117865073,0.112808326,0.000002971,0.000004300,0.000011638,0.062119152,-0.056331512,-0.996477783,0.000000003,0.000000010,0.000000017,0.928212956,-0.367255947,0.059529634,0.000000000,0.433425024,0.085985689,9.636157012,0.016054624,103.912106287,0,163,140,23,0.132736156,41,0,0,0,0,0,1021,44,220081,455351,143998,22,0,1824945
1092,1624181202.059126139,1624181202.159131050,1,0,0,1,18.033068191,74.982143180,-34.825060899,0.028816034,0.044293352,-0.059281062,0.996841758,1265,487,0.384980237,0.064231516,0.042956024,0.025910686,0.353068321,103.704434290,471,0.955685869,72.707669293,169.098824478,208.321550723,0.161526637,0.154368725,0.000002933,0.000004250,0.000011156,0.069397603,-0.013824699,-0.997493283,0.000000003,0.000000007,0.000000015,0.577164805,-0.813240452,0.074301784,0.000000000,0.427705782,0.086949715,9.604834579,0.015483606,104.437403821,0,155,134,21,0.122529644,40,0,0,0,0,0,1068,42,220163,455506,144038,22,0,1826013
1093,1624181202.159123898,1624181202.259126663,1,0,0,1,18.107261024,75.462837715,-34.830252431,0.028829956,0.043193162,-0.060174261,0.996836116,1273,504,0.395915161,0.064650327,0.045583185,0.027417831,0.343837788,118.718455642,483,0.959278068,70.821047547,169.155354854,223.354904522,0.152851850,0.146627428,0.000002885,0.000004151,0.000011970,0.091316721,0.016219671,-0.995689800,0.000000003,0.000000009,0.000000014,0.600376254,-0.790680667,0.119885098,0.000000000,0.414913858,0.079856122,9.561453716,0.016299739,105.428669787,0,190,168,22,0.149253731,38,0,0,0,0,0,1045,38,220257,455696,144076,22,0,1827058
1094,1624181202.259121418,1624181202.359100819,1,0,0,1,18.181418675,75.944032496,-34.844084508,0.028832160,0.041879547,-0.060290667,0.996885071,1283,490,0.381917381,0.072009038,0.049135511,0.030608754,0.407995283,119.858690179,475,0.958915428,76.470440258,173.502012652,205.512375304,0.167888008,0.160990401,0.000002776,0.000004124,0.000011991,0.079201157,0.011141215,-0.996796394,0.000000003,0.000000007,0.000000015,0.579894586,-0.813542489,0.043253750,0.000000000,0.411002894,0.080189038,9.519144146,0.016067860,106.143213790,0,205,185,20,0.159781761,39,0,0,0,0,0,1035,43,220339,455901,144115,22,0,1828093
1095,1624181202.359118938,1624181202.459089041,1,0,0,1,18.258198231,76.435888698,-34.848907424,0.026997570,0.043979132,-0.060604719,0.996826984,1288,482,0.374223602,0.063415037,0.040562701,0.025264756,0.447464954,93.233522027,472,0.954926982,85.493095630,166.922902214,198.309537665,0.189678838,0.181129440,0.000002816,0.000004194,0.000010815,0.074754920,0.007483616,-0.997173855,0.000000003,0.000000007,0.000000011,0.555656140,-0.829229825,0.060200927,0.000000000,0.407747611,0.080647791,9.481350286,0.015660232,106.446349385,0,191,165,26,0.148291925,35,0,0,0,0,0,1061,36,220424,456092,144150,22,0,1829154
1096,1624181202.459116459,1624181202.559047937,1,0,0,1,18.338544562,76.928060270,-34.866582444,0.024132144,0.044981059,-0.060798697,0.996843951,1272,477,0.375000000,0.063170861,0.044733248,0.026228585,0.377495607,93.859934711,465,0.953630955,74.290265560,167.644586119,201.503542210,0.167532326,0.159764012,0.000002786,0.000004180,0.000010223,0.117090891,0.030120600,-0.992664330,0.000000003,0.000000007,0.000000017,0.632847615,-0.773438134,0.036018733,0.000000000,0.401724472,0.081101493,9.451877724,0.015215957,106.121760762,0,170,147,23,0.133647799,29,0,0,0,0,0,1072,30,220501,456262,144179,22,0,1830226
1097,1624181202.559113979,1624181202.659005880,1,0,0,1,18.407857617,77.412494703,-34.874276501,0.021755341,0.047844935,-0.061129499,0.996745079,1269,475,0.374310481,0.061392576,0.040351701,0.025197026,0.326702241,123.748418774,461,0.950993406,61.826584202,176.770031777,199.811344055,0.141025232,0.134114066,0.000002796,0.000004337,0.000011997,0.062841457,-0.037037954,-0.997336022,0.000000003,0.000000007,0.000000012,0.654980663,-0.753169936,0.061117742,0.000000000,0.391225347,0.082407613,9.424187591,0.015911068,106.807983040,0,165,148,17,0.130023641,36,0,0,0,0,0,1068,36,220574,456427,144215,22,0,1831294
1098,1624181202.659111738,1624181202.759034634,1,0,0,1,18.476680856,77.881644652,-34.929392567,0.015958890,0.049836472,-0.061035019,0.996762944,1201,419,0.348875937,0.083998847,0.051482272,0.032736378,0.287232022,107.205696045,409,0.952216362,51.251801977,145.549041233,192.655648935,0.131598274,0.125310029,0.000002926,0.000004615,0.000012817,0.044565132,-0.028843478,-0.998590007,0.000000003,0.000000008,0.000000018,0.537671580,-0.842834182,0.023233911,0.000000000,0.382586140,0.092286292,9.392037189,0.015855437,107.077010423,0,229,207,22,0.190674438,40,0,0,0,0,0,932,40,220678,456656,144255,22,0,1832226
1099,1624181202.759109259,1624181202.859069586,1,0,0,1,18.544967115,78.373794470,-34.918067571,0.009136974,0.050747783,-0.060859967,0.996813545,1283,476,0.371005456,0.072295362,0.050642541,0.031698502,0.413585103,84.613098973,464,0.957756073,79.231785461,159.844151228,205.322881338,0.178289820,0.170758158,0.000002828,0.000004462,0.000009972,0.061987511,-0.015467094,-0.997957072,0.000000003,0.000000007,0.000000014,0.589558804,-0.804564570,0.071388157,0.000000000,0.384545274,0.090635722,9.380253780,0.015344807,106.122211544,0,168,140,28,0.130943102,45,0,0,0,0,0,1068,47,220752,456824,144300,22,0,1833294
1100,1624181202.859106779,1624181202.959102154,1,0,0,1,18.615895707,78.851883616,-34.902241132,-0.001852622,0.050422011,-0.060627984,0.996884364,1203,467,0.388196176,0.061362299,0.043534798,0.028919463,0.352381474,120.558972771,459,0.950732862,70.384105060,161.877132487,204.125146013,0.161288500,0.153342277,0.000002874,0.000004168,0.000011062,0.046915851,-0.083153926,-0.995431729,0.000000003,0.000000008,0.000000014,0.820599320,-0.569267880,0.050505815,0.000000000,0.381309490,0.092802727,9.351033408,0.014715545,106.946799175,0,163,147,16,0.135494597,30,0,0,0,0,0,1010,30,220824,456987,144330,22,0,1834304
1101,1624181202.959104300,1624181203.059066057,1,0,0,1,18.676157198,79.335883309,-34.919742586,-0.013014866,0.049466937,-0.060510122,0.996856138,1279,517,0.404222048,0.068661381,0.046064688,0.030813458,0.514504902,99.889527568,498,0.957445358,97.698513633,174.654047006,204.455227405,0.204901254,0.196181754,0.000002775,0.000004196,0.000010704,0.031730069,-0.086554262,-0.995741715,0.000000003,0.000000007,0.000000012,0.685452243,-0.723776915,0.079386397,0.000000000,0.389466386,0.091481181,9.336814705,0.015272395,106.583129582,0,173,151,22,0.135261923,34,0,0,0,0,0,1072,34,220895,457160,144364,22,0,1835376
1102,1624181203.059101820,1624181203.159066439,1,1,1,1,18.713706292,79.768647894,-34.915384734,-0.035458030,0.050433739,-0.060348022,0.996271691,1175,456,0.388085106,0.152944695,0.086715014,0.069726784,0.685311658,105.537021048,439,0.956540980,107.903582583,152.027941865,159.989965779,0.256961325,0.245794038,0.000003092,0.000004514,0.000011434,0.045652582,-0.157838702,-0.986409036,0.000000003,0.000000009,0.000000012,0.854302376,-0.514116497,0.076496254,0.050000000,0.407897960,0.275451440,9.271502310,0.016313018,106.670169105,1,83,75,8,0.070638298,124,303,0,0,24,0,664,428,220934,457243,144791,22,0,1836040
1103,1624181203.159099579,1624181203.259096861,1,1,1,1,18.745487895,80.206991781,-34.900687628,-0.071431111,0.050875942,-0.059477822,0.994369963,1343,525,0.390915860,0.185074005,0.092793690,0.074391260,0.800431915,106.539549591,500,0.954251861,134.640561789,166.715602263,175.769766226,0.282190829,0.269281124,0.000003057,0.000004680,0.000011388,0.023596307,-0.225412303,-0.973977673,0.000000002,0.000000006,0.000000009,-0.181759160,0.983309269,-0.008154126,0.100000000,0.429965356,0.407937913,9.215937619,0.017259761,106.892744917,2,120,91,29,0.089352197,173,356,0,0,50,11,680,543,221007,457363,145331,22,0,1836720
1104,1624181203.259097099,1624181203.359096289,1,1,1,1,18.776699300,80.616306514,-34.941432591,-0.101662954,0.050876456,-0.057690531,0.991840729,1460,516,0.353424658,0.211986700,0.130369437,0.101892671,0.811951797,100.668338521,494,0.953659532,141.046764941,161.322178388,168.738865561,0.299393817,0.285519767,0.000003101,0.000004893,0.000010395,-0.037761009,-0.318981798,-0.947008299,0.000000002,0.000000006,0.000000007,0.981641445,-0.190469230,-0.010076956,0.150000000,0.445892377,0.510360307,9.127091817,0.018049445,107.347574004,3,107,76,31,0.073287671,181,456,0,0,50,6,710,643,221068,457470,145974,22,0,1837430
1105,1624181203.359094620,1624181203.458955526,1,1,1,1,18.822496955,81.031114180,-34.807057801,-0.120652792,0.049311690,-0.055645105,0.989906502,1681,609,0.362284355,0.183698731,0.105289665,0.078775597,0.566882177,96.758642207,586,0.954452981,137.776778584,180.916116147,240.616552266,0.246333723,0.235113957,0.000003045,0.000004482,0.000009323,-0.039985691,-0.362478243,-0.931134076,0.000000003,0.000000006,0.000000009,0.658885826,0.749883962,0.059527406,0.200000000,0.451434550,0.532123088,9.064158247,0.020782534,106.562061673,4,109,83,26,0.064842356,161,531,0,0,38,0,880,692,221125,457579,146666,22,0,1838310
1106,1624181203.459092140,1624181203.558934212,1,1,1,1,18.884125576,81.520105543,-34.711053279,-0.111336380,0.043170478,-0.052437017,0.991458965,1692,405,0.239361702,0.279450883,0.213996275,0.139009241,0.754858001,84.569866403,368,0.950273719,99.103436722,110.840744309,139.756547426,0.283394997,0.269302817,0.000003425,0.000004993,0.000009905,-0.038652044,-0.376343870,-0.925673437,0.000000004,0.000000006,0.000000009,0.771486262,0.634902203,-0.041329663,0.250000000,0.468404573,0.618831326,9.062229677,0.028553068,105.738485175,5,102,68,34,0.060283688,226,654,0,0,50,306,402,1188,221197,457681,147852,22,0,1838712
1107,1624181203.559089661,1624181203.658983946,1,1,1,1,18.964557228,81.979288277,-34.631692893,-0.108692984,0.040584172,-0.052856082,0.991839198,1682,415,0.246730083,0.226004437,0.168565477,0.119003435,0.670734444,90.067062496,394,0.950973187,103.665106678,116.154129284,154.864199594,0.276673845,0.263109408,0.000003478,0.000005443,0.000010273,-0.045951566,-0.311456925,-0.949148586,0.000000004,0.000000009,0.000000013,0.964400435,-0.259891556,-0.048869007,0.300000000,0.484748279,0.623104303,9.044943584,0.027909269,104.516281985,6,101,75,26,0.060047562,173,619,0,0,50,304,485,1096,221278,457782,148948,22,0,1839197
1108,1624181203.659087420,1624181203.758978128,1,1,1,1,19.042576888,82.353651694,-34.459398366,-0.091682535,0.038415102,-0.054798684,0.993536963,1670,472,0.282634731,0.260682319,0.185494691,0.135161382,0.614126341,88.087669542,440,0.957211645,99.371874714,146.820649323,174.980599884,0.235940683,0.225845170,0.000003427,0.000005797,0.000010162,-0.041665273,-0.273377079,-0.961004151,0.000000004,0.000000007,0.000000008,-0.168667031,-0.985103518,-0.033503596,0.350000000,0.495312699,0.631133300,8.983376098,0.028368408,102.456162924,7,94,71,23,0.056287425,245,587,0,0,50,204,540,1036,221354,457876,149984,22,0,1839737
1109,1624181203.759084940,1624181203.859000444,1,1,1,1,19.142013055,82.732867767,-34.309593444,-0.075417771,0.036359933,-0.055277208,0.994954544,1552,434,0.279639175,0.267817310,0.196753045,0.144205940,0.602502749,84.172217111,406,0.951219974,93.334729396,143.800567021,149.060012972,0.241677532,0.229888496,0.000003556,0.000006087,0.000009386,-0.067287249,-0.306063389,-0.949630259,0.000000004,0.000000006,0.000000008,0.510968920,-0.859560168,0.008190279,0.400000000,0.500393515,0.623422633,8.918369781,0.028056639,102.068134113,8,91,71,20,0.058634021,222,560,0,0,50,204,475,986,221424,457967,150970,22,0,1840212
1110,1624181203.859082460,1624181203.959000111,1,1,1,1,19.187901988,83.034734780,-34.196745346,-0.068730994,0.043823415,-0.057309781,0.995023190,1502,491,0.326897470,0.177073070,0.118105198,0.086348516,0.723878795,97.087982976,472,0.954249628,124.550172443,146.743323636,179.112328390,0.276528778,0.263877484,0.000003139,0.000005361,0.000009820,-0.090503307,-0.299999232,-0.949636569,0.000000003,0.000000007,0.000000014,0.952206835,-0.305434400,-0.003459812,0.450000000,0.515807027,0.592675484,8.761409827,0.030122813,102.120141948,9,108,85,23,0.071904128,175,490,0,0,50,85,643,751,221511,458075,151720,22,0,1840855
1111,1624181203.959079981,1624181204.059029818,1,1,1,1,19.181622989,83.255649176,-34.201735348,-0.070566551,0.051206221,-0.059151688,0.994434192,1439,558,0.387769284,0.184571441,0.116689819,0.087852678,0.742753432,93.056310540,535,0.953403327,142.632632063,174.857050811,192.581097090,0.279633019,0.266603051,0.000002936,0.000004894,0.000009311,-0.099246543,-0.304601331,-0.947295177,0.000000002,0.000000005,0.000000008,0.892467578,-0.449421334,0.039013932,0.500000000,0.539884950,0.560116472,8.491537448,0.034877891,100.596770571,10,93,79,14,0.064628214,165,345,0,0,33,0,835,511,221557,458168,152230,22,0,1841690
1112,1624181204.059077501,1624181204.159014702,1,0,0,1,19.150201939,83.438114063,-34.302086784,-0.069172822,0.056567503,-0.059911311,0.994196094,1377,531,0.385620915,0.108021472,0.081365684,0.052830584,0.739568183,107.584763531,512,0.958492814,138.215331139,171.801200583,180.731789171,0.281641985,0.269951819,0.000003020,0.000005135,0.000009989,-0.044465692,-0.280113543,-0.958936497,0.000000003,0.000000005,0.000000007,0.522296450,0.849052584,0.079474069,0.500000000,0.559209943,0.540593521,8.215720332,0.035282894,100.790787033,0,312,290,22,0.226579521,106,0,0,0,0,0,959,106,221719,458480,152336,22,0,1842649
1113,1624181204.159075022,1624181204.258975744,1,0,0,1,19.122671612,83.601096676,-34.442570640,-0.068264030,0.057901287,-0.060168428,0.994166597,1361,505,0.371050698,0.097506201,0.080236455,0.046053248,0.709919197,111.158298332,483,0.954699302,124.696306057,167.439793113,168.983663586,0.270420650,0.258170406,0.000003146,0.000005254,0.000010696,-0.018666162,-0.286058923,-0.958030201,0.000000003,0.000000004,0.000000009,0.348042112,0.937196863,0.022994088,0.500000000,0.577514014,0.525141032,7.945574539,0.035626173,100.412779167,0,233,218,15,0.171197649,78,0,0,0,0,0,1050,78,221820,458713,152414,22,0,1843699
1114,1624181204.259072781,1624181204.359026194,1,0,0,1,19.094722806,83.738373682,-34.550246769,-0.069393784,0.057130157,-0.060215804,0.994130125,1328,487,0.366716867,0.071346904,0.055111390,0.034529443,0.814067484,108.285808768,462,0.960095377,130.406742364,155.325931161,157.831390641,0.293997537,0.282265676,0.000003251,0.000004945,0.000011567,-0.014855499,-0.277990513,-0.960468942,0.000000003,0.000000004,0.000000009,0.490151717,0.871577046,0.010234554,0.500000000,0.597817624,0.525481579,7.624430897,0.035008737,99.834135097,0,222,205,17,0.167168675,36,0,0,0,0,0,1069,37,221918,458935,152450,22,0,1844768
1115,1624181204.359070301,1624181204.459056616,1,0,0,1,19.078861222,83.872609383,-34.644688797,-0.072529684,0.054356160,-0.060259118,0.994059199,1355,484,0.357195572,0.067459537,0.050717814,0.031492902,0.730034858,115.852408366,468,0.960984766,128.886354120,144.426185356,176.428330956,0.286579145,0.275398193,0.000003435,0.000005427,0.000012920,0.018206594,-0.242308230,-0.970028475,0.000000004,0.000000005,0.000000010,0.544696929,0.838340265,0.022155246,0.500000000,0.611946119,0.523284923,7.290325340,0.034436084,100.965079414,0,217,199,18,0.160147601,40,0,0,0,0,0,1095,43,222015,459152,152490,22,0,1845863
1116,1624181204.459067822,1624181204.559090137,1,0,0,1,19.068826569,83.990651350,-34.726446031,-0.073579365,0.050279760,-0.059791047,0.994224851,1379,519,0.376359681,0.061404526,0.036641009,0.026546679,0.733832519,118.596442257,502,0.958128086,137.416879014,156.442923161,187.120497151,0.285701679,0.273738803,0.000003327,0.000005162,0.000013060,0.019435513,-0.214844380,-0.976454891,0.000000003,0.000000005,0.000000010,0.657251810,0.751884634,0.051860926,0.500000000,0.629762965,0.524270001,6.944837304,0.035142813,102.201904791,0,210,186,24,0.152284264,37,0,0,0,0,0,1131,38,222109,459362,152527,22,0,1846994
1117,1624181204.559065342,1624181204.659063101,1,0,0,1,19.047319506,84.084397723,-34.763691283,-0.068363332,0.049335094,-0.059563850,0.994658057,1404,511,0.363960114,0.136729830,0.063463475,0.046674716,0.683765463,102.615749961,495,0.953236219,125.064076327,163.959152110,182.828699853,0.265049412,0.252654700,0.000003060,0.000004917,0.000012296,0.002555087,-0.232680560,-0.972549859,0.000000003,0.000000006,0.000000009,0.639491707,0.766298862,0.061938765,0.500000000,0.647616126,0.494837957,6.570614997,0.035874722,101.145271350,0,387,336,51,0.275641026,72,0,0,0,0,0,945,72,222240,459749,152599,22,0,1847939
1118,1624181204.659062862,1624181204.759035349,1,1,1,1,19.027803876,84.240232512,-34.664417083,-0.065873030,0.044372054,-0.058416152,0.995127840,1350,539,0.399259259,0.229522851,0.135909605,0.105019785,0.593568339,102.268623988,513,0.950820332,120.950434467,168.158518995,198.661876845,0.247965698,0.235770827,0.000003123,0.000005407,0.000010868,-0.014123138,-0.265834869,-0.963915120,0.000000003,0.000000004,0.000000007,0.593431285,0.804884617,-0.000253246,0.550000000,0.662932941,0.474967036,6.259418815,0.038802473,100.898417747,1,106,91,15,0.078518519,137,327,0,0,16,0,778,466,222274,459855,153063,22,0,1848717
1119,1624181204.759060621,1624181204.859071493,1,1,1,1,19.005711422,84.351021438,-34.723641635,-0.057364248,0.045312970,-0.059469934,0.995549800,1294,495,0.382534776,0.151374260,0.072375737,0.059089750,0.734630606,100.225739235,468,0.956520821,126.572836531,154.649532456,166.429375021,0.282748449,0.270454779,0.000003160,0.000005687,0.000011224,-0.000123585,-0.251237044,-0.967925582,0.000000004,0.000000008,0.000000009,-0.223156409,-0.974782384,0.000721305,0.600000000,0.678985217,0.447626534,5.903390992,0.039704122,101.679049761,2,76,64,12,0.058732612,110,288,0,0,21,0,817,401,222300,459931,153461,22,0,1849534
1120,1624181204.859058142,1624181204.959031343,1,0,0,1,19.004990824,84.464171791,-34.753586504,-0.052012708,0.043655690,-0.059038999,0.995943400,1283,467,0.363990647,0.075448440,0.052015082,0.035829057,0.716125809,115.745053067,450,0.960392859,115.011954183,153.971946387,163.192886065,0.266122471,0.255582120,0.000003202,0.000006068,0.000012796,0.014675604,-0.217513894,-0.975946890,0.000000003,0.000000008,0.000000010,0.446413852,0.894518279,0.023488732,0.600000000,0.697172433,0.439983907,5.532388253,0.040382706,101.438353775,0,185,162,23,0.144193297,40,0,0,0,0,0,1058,40,222370,460116,153501,22,0,1850592
1121,1624181204.959055662,1624181205.058995247,1,0,0,1,19.004415751,84.577074519,-34.769601281,-0.052747904,0.041381121,-0.059019611,0.996002985,1281,470,0.366900859,0.057215527,0.035679826,0.024925087,0.710414105,111.355332333,454,0.955766008,113.641220616,158.285007428,161.991539505,0.261895753,0.250311059,0.000003238,0.000005798,0.000013476,0.009092575,-0.235045292,-0.971941889,0.000000004,0.000000007,0.000000012,0.349591235,0.935399115,-0.053051522,0.600000000,0.706967893,0.446474070,5.212010214,0.038728526,102.011644014,0,168,146,22,0.131147541,25,0,0,0,0,0,1085,28,222439,460284,153526,22,0,1851677
