frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,stage2_map_policy,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,observability_soft_weighting_active,observability_geometry_quality,observability_measurement_weight_mean,observability_measurement_weight_min,transition_guard_active,transition_guard_triggered,transition_guard_cooldown_frames,transition_guard_measurement_weight,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,persistent_voxel_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_persistent_voxel_quota_rejected,total_voxel_rejected
382,1706584543.572714567,1706584543.672543049,423,422,0,0.109570312,0.151342421,1,0,1,0,1,1,5.221561802,-1.111329976,-0.018200615,-0.020498863,0.016269401,-0.065564188,0.997505108,1272,855,0.672169811,0.026533487,0.016087997,0.011324235,0.056446002,96.038709556,974,0.919942112,28.253857339,342.236010456,525.533748978,0.031532492,0.029008067,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003487,0.000005107,0.000015600,0.959478867,-0.280229459,-0.029525469,0.000000007,0.000000016,0.000001216,0.993910279,-0.101756348,0.042284774,1.000000000,0.071935555,0.036278571,1.524896595,0.079826067,98.015953257,20,0.034398578,0.031573302,38,38,0,0.029874214,17,0,0,0,0,0,0,1217,17,5029,17567,5622,0,0,0,444494
383,1706584543.672554970,1706584543.772390842,424,423,0,0.073954582,0.121521259,1,0,1,0,1,1,5.319771920,-1.133822311,-0.019848255,-0.020874281,0.017628087,-0.064293328,0.997556957,1267,835,0.659037096,0.027345756,0.016725094,0.011905011,0.077347071,83.878799610,986,0.914541842,34.678435725,340.130880963,526.928939530,0.038457319,0.035170827,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003549,0.000005004,0.000013886,0.960509404,-0.277823842,-0.015349218,0.000000007,0.000000017,0.000001227,0.993994392,-0.100940274,0.042263570,1.000000000,0.072004647,0.037344610,1.555565285,0.077933767,97.485829789,20,0.034678554,0.031811386,47,44,3,0.037095501,15,0,0,0,0,0,0,1205,15,5039,17614,5637,0,0,0,445699
384,1706584543.772403002,1706584543.872227669,425,424,0,0.080279177,0.121994392,1,0,1,0,1,1,5.402633090,-1.148410317,-0.023032193,-0.018267022,0.018925024,-0.063301458,0.997647776,1231,843,0.684809098,0.025738525,0.016974886,0.011914618,0.065144295,91.643106569,956,0.925456904,27.898913281,347.158551494,509.679335361,0.031533574,0.029182964,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003484,0.000004866,0.000014084,0.961384125,-0.275060704,-0.009064892,0.000000007,0.000000016,0.000001219,0.993369372,-0.105200216,0.046370297,1.000000000,0.071544995,0.037162323,1.560751120,0.077942909,97.061321978,20,0.034756559,0.031889975,42,40,2,0.034118603,9,0,0,0,0,0,0,1180,9,5046,17656,5646,0,0,0,446879
385,1706584543.873037815,1706584543.972874165,426,425,0,0.088089436,0.139694765,1,0,1,0,1,1,5.495600935,-1.157363728,-0.026189412,-0.017641054,0.017988404,-0.061013620,0.997818896,1222,811,0.663666121,0.024967152,0.015927314,0.010641878,0.051364807,93.055714138,949,0.919858973,28.123903927,332.696401810,512.125859620,0.032217226,0.029635304,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003665,0.000005116,0.000015902,0.961838254,-0.272151576,-0.028296527,0.000000009,0.000000017,0.000001283,0.993110708,-0.108378419,0.044556039,1.000000000,0.070090589,0.038406886,1.588354233,0.079277036,96.876846250,20,0.034584180,0.031737740,28,27,1,0.022913257,9,0,0,0,0,0,0,1185,9,5051,17684,5655,0,0,0,448064
386,1706584543.972886801,1706584544.072712660,427,426,0,0.122032786,0.173166776,1,0,1,0,1,1,5.583323523,-1.163773216,-0.026547535,-0.021199440,0.014914236,-0.060536636,0.997829377,1212,808,0.666666667,0.025669296,0.017428019,0.011621289,0.057376321,87.680389852,937,0.920453586,27.453866731,334.086395153,500.924748045,0.031831861,0.029299751,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003753,0.000005338,0.000016155,0.955958283,-0.293292010,-0.011115667,0.000000009,0.000000021,0.000001344,0.994019698,-0.103523775,0.034751531,1.000000000,0.069549099,0.038552837,1.601468818,0.075646947,96.055669020,20,0.034316086,0.031496015,32,31,1,0.026402640,6,0,0,0,0,0,0,1174,6,5057,17716,5661,0,0,0,449238
387,1706584544.072725058,1706584544.172559738,428,427,0,0.094589074,0.131686397,1,0,1,0,1,1,5.667259336,-1.173141803,-0.029841303,-0.023822562,0.016918755,-0.060035754,0.997768485,1267,842,0.664561957,0.027048134,0.017101727,0.011686124,0.073041289,88.656312159,965,0.924084660,31.749090026,337.646880163,522.345726422,0.035603460,0.032900611,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003452,0.000004872,0.000014456,0.959675028,-0.277166489,-0.046931619,0.000000006,0.000000016,0.000001203,0.992545859,-0.115330848,0.039389246,1.000000000,0.069131145,0.038367845,1.620785976,0.074718785,95.166505824,20,0.034289393,0.031486988,39,39,0,0.030781373,14,0,0,0,0,0,0,1214,14,5064,17755,5675,0,0,0,450452
388,1706584544.172571659,1706584544.272403240,429,428,0,0.145772246,0.204938779,1,0,1,0,1,1,5.753003553,-1.194105165,-0.030977575,-0.018999139,0.013992580,-0.060281536,0.997902489,1266,848,0.669826224,0.025011247,0.015008747,0.010834416,0.061047261,86.664796339,966,0.916691114,29.863805440,339.982711030,515.677099586,0.033724460,0.030914912,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003544,0.000004878,0.000014610,0.962055889,-0.270940853,-0.032241594,0.000000008,0.000000018,0.000001167,0.992776102,-0.111618169,0.044011308,1.000000000,0.068143628,0.039480491,1.627204319,0.072118340,94.561958245,20,0.034240735,0.031433169,33,33,0,0.026066351,6,0,0,0,0,0,0,1227,6,5070,17788,5681,0,0,0,451679
389,1706584544.272416115,1706584544.372228146,430,429,0,0.099165067,0.185778443,1,0,1,0,1,1,5.848458249,-1.213863159,-0.030585598,-0.017693613,0.014739329,-0.061244209,0.997857122,1226,802,0.654159869,0.024619315,0.015346609,0.010213678,0.065865768,87.890870146,963,0.919552938,30.121099112,339.114621144,516.293758981,0.034014790,0.031278400,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003594,0.000004699,0.000014582,0.958438208,-0.282669587,-0.038653665,0.000000008,0.000000015,0.000001186,0.992013192,-0.120464008,0.037393172,1.000000000,0.067205550,0.041273827,1.635967101,0.069376446,93.451574754,20,0.034124942,0.031324492,33,33,0,0.026916803,11,0,0,0,0,0,0,1182,11,5077,17821,5692,0,0,0,452861
390,1706584544.373039007,1706584544.472873926,431,430,0,0.069387010,0.109225365,1,0,1,0,1,1,5.937744563,-1.228660306,-0.032466161,-0.016760154,0.012667610,-0.061809557,0.997866829,1326,852,0.642533937,0.026681310,0.018056478,0.011880413,0.069141358,85.944216783,1018,0.916922986,32.871698631,361.479639602,539.076261686,0.035216120,0.032290470,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003569,0.000004710,0.000014009,0.959635453,-0.275207403,-0.057971402,0.000000008,0.000000014,0.000001185,0.992725815,-0.116364651,0.030898598,1.000000000,0.066487857,0.039592017,1.658657387,0.065389990,92.622656155,20,0.033879693,0.031107144,36,35,1,0.027149321,13,0,0,0,0,0,0,1277,13,5079,17857,5705,0,0,0,454138
391,1706584544.472886086,1706584544.572624922,432,431,0,0.060148210,0.088874981,1,0,1,0,1,1,6.020466780,-1.237609088,-0.033569859,-0.017360333,0.011247838,-0.062932502,0.997803390,1240,790,0.637096774,0.025532971,0.016862711,0.011207300,0.056531482,85.592578715,955,0.916652948,28.416045669,343.490196193,503.497323505,0.032460509,0.029755022,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003887,0.000004916,0.000015337,0.956226255,-0.290275717,-0.037031835,0.000000010,0.000000019,0.000001314,0.994160175,-0.102791856,0.032853937,1.000000000,0.065561473,0.039743048,1.648676205,0.061409628,91.444364815,20,0.033792943,0.031015804,36,35,1,0.029032258,8,0,0,0,0,0,0,1196,8,5089,17893,5713,0,0,0,455334
392,1706584544.572735071,1706584544.671347618,433,432,0,0.073404921,0.115275524,1,0,1,0,1,1,6.098757164,-1.249615607,-0.035109824,-0.017783172,0.011860269,-0.063129613,0.997776400,1253,804,0.641660016,0.025952612,0.017795392,0.012228762,0.067772923,85.615937512,971,0.917983483,29.727461699,340.843304106,520.791196088,0.033350606,0.030615306,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003697,0.000005011,0.000014979,0.964171887,-0.263132411,-0.033673535,0.000000008,0.000000018,0.000001241,0.994127836,-0.103179689,0.032615923,1.000000000,0.065394766,0.039662796,1.640900646,0.054665891,90.341452282,20,0.033670707,0.030907504,34,34,0,0.027134876,10,0,0,0,0,0,0,1209,10,5094,17927,5723,0,0,0,456543
393,1706584544.672582388,1706584544.770162582,434,433,0,0.151007227,0.209673080,1,0,1,0,1,1,6.181224195,-1.266588998,-0.034832318,-0.017445238,0.008123145,-0.066627155,0.997592352,1258,793,0.630365660,0.025930367,0.016263443,0.011191175,0.070582136,82.281120796,973,0.912859475,32.380132978,333.503125137,522.329010656,0.036455399,0.033278657,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003704,0.000005250,0.000014364,0.966011217,-0.254257798,-0.046640114,0.000000009,0.000000019,0.000001365,0.994513719,-0.102519869,0.020787952,1.000000000,0.064852854,0.039015077,1.649197186,0.059715092,89.709404429,20,0.033524682,0.030767441,36,34,2,0.028616852,8,0,0,0,0,0,0,1214,8,5101,17963,5731,0,0,0,457757
394,1706584544.772419453,1706584544.869174719,435,434,0,0.192247653,0.244560092,1,0,1,0,1,1,6.254708387,-1.291872096,-0.034903695,-0.013431334,0.001637293,-0.070686628,0.997406797,1292,841,0.650928793,0.024884112,0.015559996,0.010868212,0.062960670,91.887131817,1039,0.919203347,30.986539488,357.481261882,566.584476345,0.032444862,0.029823426,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003553,0.000005206,0.000014370,0.962049028,-0.269626123,-0.041993117,0.000000007,0.000000019,0.000001333,0.996266628,-0.084993129,0.015131873,1.000000000,0.064315617,0.037807278,1.650899490,0.064021090,89.845961352,20,0.033505504,0.030755485,27,27,0,0.020897833,13,0,0,0,0,0,0,1252,13,5104,17990,5744,0,0,0,459009
395,1706584544.873055696,1706584544.972882032,436,435,0,0.157980217,0.187768571,1,0,1,0,1,1,6.329831699,-1.310428594,-0.034519308,-0.013633002,-0.000354521,-0.077221667,0.996920674,1381,902,0.653149891,0.027409586,0.017941624,0.012113423,0.073032050,86.993215328,1077,0.917076657,34.203330513,373.278617363,580.209611575,0.034629566,0.031757967,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003467,0.000005026,0.000013160,0.958852705,-0.278834101,-0.053413795,0.000000007,0.000000013,0.000001220,0.996355796,-0.084723058,0.009855527,1.000000000,0.064467301,0.039676106,1.639943662,0.070781353,89.266690480,20,0.033635159,0.030881069,46,43,3,0.033309196,14,0,0,0,0,0,0,1321,14,5114,18036,5758,0,0,0,460330
396,1706584544.972894669,1706584545.072726488,437,436,0,0.148273144,0.206845265,1,0,1,0,1,1,6.401359056,-1.326136859,-0.033137260,-0.016314076,-0.003558117,-0.081825873,0.996506757,1383,909,0.657266811,0.026399202,0.017133719,0.011514959,0.070535772,97.242824730,1090,0.920812754,35.227942931,384.043958290,584.414000634,0.035098573,0.032319214,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003392,0.000004623,0.000012734,0.960439336,-0.275889600,-0.037963283,0.000000005,0.000000012,0.000001135,0.997310859,-0.073217201,0.003208040,1.000000000,0.064572386,0.038766192,1.636090849,0.074479150,89.666207341,20,0.033706876,0.030955477,48,45,3,0.034707158,15,0,0,0,0,0,0,1320,15,5129,18084,5773,0,0,0,461650
397,1706584545.072738171,1706584545.172561884,438,437,0,0.144032619,0.203315782,1,0,1,0,1,1,6.488992146,-1.343456826,-0.029410862,-0.015993361,-0.005651987,-0.086723592,0.996087991,1447,933,0.644782308,0.030707261,0.019333785,0.013550909,0.095732332,88.744512835,1119,0.913544272,43.199011473,392.721208892,586.335820070,0.042258504,0.038605015,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003324,0.000004497,0.000010761,0.959067181,-0.274472647,-0.069677167,0.000000005,0.000000012,0.000001104,0.997874048,-0.065064066,-0.003748476,1.000000000,0.066404989,0.051319869,1.636493042,0.076758657,89.108211739,20,0.034357939,0.031545178,39,38,1,0.026952315,15,0,0,0,0,0,0,1393,15,5135,18123,5788,0,0,0,463043
398,1706584545.172573566,1706584545.272409678,439,438,0,0.186976739,0.265568442,1,0,1,0,1,1,6.564235031,-1.360424645,-0.027590324,-0.020745116,-0.007799817,-0.091930270,0.995518773,1466,941,0.641882674,0.029358967,0.019189587,0.012759332,0.087092263,90.690349656,1156,0.914946950,44.621328803,408.869431596,604.187913498,0.042187982,0.038599765,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003339,0.000004433,0.000010625,0.961811641,-0.258705319,-0.089386385,0.000000005,0.000000011,0.000001133,0.998532025,-0.053789495,-0.006362762,1.000000000,0.067379254,0.057679677,1.628721191,0.082387359,89.054596955,20,0.034770378,0.031911210,65,65,0,0.044338336,14,0,0,0,0,0,0,1387,14,5149,18188,5802,0,0,0,464430
399,1706584545.272421837,1706584545.372246981,440,439,0,0.174838081,0.254466308,1,0,1,0,1,1,6.646324635,-1.380798141,-0.028735535,-0.019765168,-0.008543439,-0.095604697,0.995186460,1563,988,0.632117722,0.034890507,0.022508894,0.015782815,0.084153035,97.835617473,1183,0.909072491,46.998556765,409.442801756,618.991398402,0.043701995,0.039728281,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003166,0.000004283,0.000010371,0.958412166,-0.270157427,-0.091984152,0.000000004,0.000000012,0.000000999,0.999021745,-0.043580051,-0.007505477,1.000000000,0.068189102,0.088239179,1.628142212,0.086919395,89.785210094,20,0.035164743,0.032255970,70,69,1,0.044785669,27,0,0,0,0,0,0,1466,27,5163,18258,5829,0,0,0,465896
400,1706584545.373056650,1706584545.472898960,441,440,0,0.173216284,0.274000925,1,0,1,0,1,1,6.723642733,-1.400965709,-0.024271065,-0.016456845,-0.006200492,-0.099341606,0.994897970,1473,917,0.622539036,0.031292562,0.019959671,0.013463141,0.084797325,99.873601847,1148,0.909154869,41.770247067,405.561942224,596.377600282,0.040020940,0.036385233,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003187,0.000004436,0.000010596,0.958513946,-0.273171723,-0.081413909,0.000000004,0.000000013,0.000001221,0.999261533,-0.038337023,-0.002581050,1.000000000,0.069356723,0.093535499,1.618880804,0.091896667,90.195516754,20,0.035453137,0.032505953,60,58,2,0.040733198,20,0,0,0,0,0,0,1393,20,5175,18318,5849,0,0,0,467289
401,1706584545.472910881,1706584545.571978331,442,441,0,0.119076099,0.219457514,1,0,1,0,1,1,6.805307461,-1.424286971,-0.023931650,-0.014823228,-0.005003196,-0.103079030,0.994550126,1465,924,0.630716724,0.029154278,0.018651581,0.012324702,0.104632156,95.052556734,1152,0.919127329,47.921643533,412.792414290,598.120625527,0.045258853,0.041598649,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003231,0.000004477,0.000009630,0.958849728,-0.272084764,-0.081099195,0.000000004,0.000000010,0.000001152,0.999255664,-0.038566770,0.000849578,1.000000000,0.071729816,0.093638551,1.618246814,0.096349762,90.163118130,20,0.036099955,0.033107392,50,49,1,0.034129693,20,0,0,0,0,0,0,1395,20,5185,18368,5869,0,0,0,468684
402,1706584545.572738647,1706584545.672571898,443,442,0,0.164460580,0.269076644,1,0,1,0,1,1,6.897023202,-1.445516762,-0.026286924,-0.015391343,-0.000291240,-0.107096575,0.994129441,1422,924,0.649789030,0.034086133,0.022130881,0.015401376,0.119810031,93.478795911,1129,0.914580334,51.975461850,390.857852081,589.727883019,0.050336447,0.046036724,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003050,0.000004253,0.000008866,0.947239088,-0.289185269,-0.138238888,0.000000003,0.000000009,0.000001158,0.999255833,-0.037728813,0.008019832,1.000000000,0.074898017,0.106599390,1.611650725,0.102084673,90.035122448,20,0.037040152,0.033958825,63,59,4,0.044303797,26,0,0,0,0,0,0,1333,26,5204,18431,5895,0,0,0,470017
403,1706584545.672582150,1706584545.772418499,444,443,0,0.156688151,0.221210835,1,0,1,0,1,1,6.991543544,-1.466761288,-0.026242335,-0.011895641,0.000869317,-0.111037430,0.993744649,1425,902,0.632982456,0.035268515,0.020942030,0.014028917,0.127702824,93.286679524,1110,0.915284338,53.975406324,378.305809501,583.684399592,0.053127198,0.048626492,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002950,0.000004211,0.000008399,0.955359575,-0.251645347,-0.154798906,0.000000003,0.000000009,0.000001162,0.999544104,-0.028537588,0.009858479,1.000000000,0.077415805,0.120618224,1.624333408,0.108035550,90.505516443,20,0.037773646,0.034631608,81,79,2,0.056842105,21,0,0,0,0,0,0,1323,21,5214,18512,5916,0,0,0,471340
404,1706584545.772430182,1706584545.872249365,445,444,0,0.116664512,0.201212000,1,0,1,0,1,1,7.068405912,-1.493769287,-0.021961795,-0.015191422,0.003369180,-0.114475437,0.993304205,1384,898,0.648843931,0.031185046,0.020106291,0.013447828,0.116461933,87.672995793,1068,0.916351729,49.348835944,368.312581276,561.002228988,0.050424716,0.046206775,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003013,0.000004277,0.000008590,0.958946505,-0.246398079,-0.140390835,0.000000004,0.000000010,0.000001161,0.999760729,-0.018124903,0.012246310,1.000000000,0.079981687,0.120295732,1.612463805,0.110381168,90.307010904,20,0.038718203,0.035482799,60,56,4,0.043352601,17,0,0,0,0,0,0,1307,17,5228,18572,5933,0,0,0,472647
405,1706584545.873061657,1706584545.971353292,446,445,0,0.117510752,0.179543164,1,0,1,0,1,1,7.146744569,-1.522189702,-0.022499254,-0.010956521,0.005836964,-0.117173740,0.993033836,1291,820,0.635166538,0.029758495,0.020257598,0.013787647,0.117003604,97.564791567,1006,0.913528493,47.141363658,350.770673198,521.097627499,0.051295830,0.046860202,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003231,0.000004192,0.000009558,0.957497832,-0.236404243,-0.165260207,0.000000004,0.000000010,0.000001206,0.999600123,-0.019670411,0.020314262,1.000000000,0.083263627,0.116645088,1.607843033,0.114874132,90.532464776,20,0.039672134,0.036344044,59,58,1,0.045701007,10,0,0,0,0,0,0,1222,10,5242,18631,5943,0,0,0,473869
406,1706584545.972911596,1706584546.070303440,447,446,0,0.124216089,0.185189733,1,0,1,0,1,1,7.226701609,-1.546721969,-0.026116238,-0.011853021,0.003763612,-0.119235302,0.992788136,1300,787,0.605384615,0.030569970,0.018654648,0.013041878,0.100002390,90.032018608,999,0.911237960,40.083149421,350.942028891,519.301543801,0.044031608,0.040123273,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003273,0.000004397,0.000010935,0.961502313,-0.231852442,-0.147505075,0.000000005,0.000000011,0.000001232,0.999707358,-0.009188044,0.022378091,1.000000000,0.085394930,0.114250629,1.607035848,0.118152597,90.650046214,20,0.040282121,0.036885220,67,66,1,0.051538462,12,0,0,0,0,0,0,1221,12,5260,18698,5955,0,0,0,475090
407,1706584546.072734356,1706584546.172555923,448,447,0,0.165042252,0.261329728,1,0,1,0,1,1,7.302693082,-1.568588469,-0.026373522,-0.011588451,0.008691422,-0.119892745,0.992681166,1267,764,0.602999211,0.036014935,0.022304851,0.014944825,0.125141986,82.456820170,1007,0.909001814,48.542792404,354.559523650,512.262511090,0.053031088,0.048205355,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003517,0.000004444,0.000010564,0.942027149,-0.291840706,-0.165571293,0.000000005,0.000000011,0.000001299,0.999598973,-0.008032690,0.027154539,1.000000000,0.087999965,0.123693269,1.597834241,0.119392761,90.340071614,20,0.041153502,0.037650457,48,47,1,0.037884767,20,0,0,0,0,0,0,1199,20,5265,18746,5975,0,0,0,476289
408,1706584546.172568083,1706584546.272406340,449,448,0,0.130568983,0.219879447,1,0,1,0,1,1,7.390244937,-1.604315913,-0.026623632,-0.014486766,0.005578325,-0.119286825,0.992738470,1301,816,0.627209839,0.030398826,0.019039961,0.013007191,0.109073000,82.350483347,1003,0.913658630,42.748650695,335.589413062,538.061541983,0.046648482,0.042620788,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003422,0.000004656,0.000010357,0.952196429,-0.256331030,-0.166181716,0.000000006,0.000000011,0.000001177,0.999649666,-0.005006051,0.025990101,1.000000000,0.090401252,0.118285519,1.594916671,0.118750891,90.124355965,20,0.041799703,0.038235751,50,47,3,0.038431975,21,0,0,0,0,0,0,1230,21,5276,18796,5996,0,0,0,477519
409,1706584546.272418499,1706584546.372241735,450,449,0,0.078981573,0.099128536,1,0,1,0,1,1,7.476023036,-1.624919157,-0.028767145,-0.012556872,0.004690785,-0.119955636,0.992688756,1297,810,0.624518119,0.029480662,0.019176710,0.012631009,0.132764984,82.420601706,1003,0.906773004,51.606505928,338.464373704,519.422443465,0.056742039,0.051452149,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003385,0.000004553,0.000009432,0.932475667,-0.297476807,-0.204930917,0.000000004,0.000000010,0.000001188,0.999735466,-0.011440861,0.019952549,1.000000000,0.093746213,0.111123684,1.592636797,0.119030240,89.850842543,20,0.042936066,0.039244438,40,40,0,0.030840401,17,0,0,0,0,0,0,1240,17,5283,18836,6013,0,0,0,478759
410,1706584546.373052359,1706584546.472872257,451,450,0,0.072847492,0.143164793,1,0,1,0,1,1,7.564940465,-1.644761360,-0.031315323,-0.012414081,0.003395467,-0.117892269,0.992942986,1320,822,0.622727273,0.028640336,0.018717970,0.011896923,0.096984505,83.282200236,1010,0.920133867,46.947900410,343.080386510,539.306919168,0.050517725,0.046483070,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003358,0.000004497,0.000009947,0.947592329,-0.290747473,-0.132418596,0.000000005,0.000000010,0.000001125,0.999730960,-0.012630680,0.019454409,1.000000000,0.095138370,0.108617678,1.600564721,0.121013202,89.717741715,20,0.043701146,0.039954068,49,46,3,0.037121212,17,0,0,0,0,0,0,1254,17,5290,18885,6030,0,0,0,480013
