frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,stage2_map_policy,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,observability_soft_weighting_active,observability_geometry_quality,observability_measurement_weight_mean,observability_measurement_weight_min,transition_guard_active,transition_guard_triggered,transition_guard_map_pause_enable,transition_guard_measurement_weight_enable,transition_guard_map_pause_active,transition_guard_selective_recovery_active,transition_guard_consecutive_pause_frames,transition_guard_cooldown_frames,transition_guard_measurement_weight,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,window_geometry_weak_ratio,relative_persistent_enable,relative_baseline_ready,relative_persistent_candidate,relative_f0_baseline,relative_lambda0_baseline,relative_f0_ratio,relative_lambda0_ratio,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,persistent_voxel_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_persistent_voxel_quota_rejected,total_voxel_rejected
740,1624181166.859982967,1624181166.959958076,745,744,0,0.223546819,0.293315775,1,1,0,0,0,1,12.994840457,61.855587784,-31.493985382,0.012217774,0.055024420,-0.047967988,0.997257294,1583,654,0.413139608,0.067275897,0.042547706,0.025727512,0.629901259,76.172214045,1447,0.800436072,307.020395263,353.893676269,497.316925033,0.265076998,0.212177191,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002298,0.000003553,0.000006163,0.080921202,-0.144916856,-0.986129233,0.000000003,0.000000008,0.000000010,-0.290434613,0.943107973,-0.161848964,0.000000000,0.641671372,0.096739055,6.352180111,0.010650314,67.591191743,0,0.276644418,0.223381889,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,290,270,20,0.183196462,68,0,0,0,0,0,0,1225,68,179053,352706,96196,19,0,0,1298420
741,1624181166.959980488,1624181167.059949875,746,745,0,0.113342461,0.178267361,1,1,0,0,0,1,12.888187881,61.569319340,-31.496642352,0.009984902,0.047549677,-0.047664205,0.997681038,1627,743,0.456668715,0.077116347,0.054359381,0.033510960,0.648048208,73.045388493,1486,0.825677890,323.753722534,378.088925817,525.114696121,0.263867138,0.217869261,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002163,0.000003457,0.000005890,0.084915580,-0.087608841,-0.992529111,0.000000003,0.000000006,0.000000009,0.437942393,-0.898980531,0.006361301,0.000000000,0.639577320,0.099415955,6.282880125,0.010500597,67.618868708,0,0.275940105,0.223003466,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,301,284,17,0.185003073,82,0,0,0,0,0,0,1242,84,179192,353007,96278,19,0,0,1299662
742,1624181167.059978008,1624181167.159912825,747,746,0,0.150599515,0.201002089,1,1,0,0,0,1,12.785425396,61.296939273,-31.444383693,0.009244385,0.043304468,-0.047639190,0.997882644,1585,713,0.449842271,0.121946901,0.070619999,0.051824283,0.672936970,60.482510037,1424,0.811168114,333.909748407,358.591205728,462.602440381,0.289073472,0.234487183,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002259,0.000003608,0.000005089,0.073554251,-0.179123093,-0.981073234,0.000000002,0.000000005,0.000000008,0.300027991,-0.942819312,0.145172136,0.000000000,0.640464019,0.192840829,6.227571074,0.010469636,67.423128663,0,0.275993378,0.222955896,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,342,314,28,0.215772871,120,0,0,0,0,0,0,1120,123,179310,353349,96398,19,0,0,1300782
743,1624181167.159975529,1624181167.259971380,748,747,0,0.053894474,0.110288047,1,1,0,0,0,1,12.686755794,61.033427313,-31.396544266,0.005690199,0.040673765,-0.047810661,0.998011727,1626,717,0.440959410,0.068603102,0.043933522,0.028462029,0.754736286,68.089176410,1461,0.804058516,341.151466258,362.281022603,471.297002679,0.290408531,0.233505453,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002315,0.000003408,0.000005431,0.104794670,-0.198196593,-0.974544092,0.000000003,0.000000004,0.000000010,0.142144273,-0.986958314,0.075553245,0.000000000,0.643137502,0.190557919,6.164037570,0.010651042,67.542983010,0,0.276512568,0.223188391,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,323,295,28,0.198646986,66,0,0,0,0,0,0,1237,66,179446,353672,96464,19,0,0,1302019
744,1624181167.259973049,1624181167.360020161,749,748,0,0.076974985,0.124634386,1,1,0,0,0,1,12.578039057,60.779089845,-31.405018578,0.002643436,0.043096996,-0.047735127,0.997926359,1643,714,0.434570907,0.071252617,0.051187684,0.032802795,0.732516219,66.387841603,1492,0.808830162,362.645111087,378.110809951,466.018680530,0.300507742,0.243059726,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002390,0.000003394,0.000005262,0.144877018,-0.186581981,-0.971698417,0.000000003,0.000000004,0.000000009,0.238511775,-0.966832683,0.091360250,0.000000000,0.649489559,0.185199361,6.093228025,0.010602644,67.801641283,0,0.277551274,0.223948133,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,312,286,26,0.189896531,71,0,0,0,0,0,0,1260,71,179585,353984,96535,19,0,0,1303279
745,1624181167.359970808,1624181167.459934473,750,749,0,0.092266926,0.154201812,1,1,0,0,0,1,12.463193259,60.539840378,-31.384637349,0.001053074,0.043058927,-0.048232671,0.997907024,1648,764,0.463592233,0.071879529,0.049080356,0.029871137,0.683113879,67.518884803,1501,0.813353617,347.674792183,378.489636845,494.679349986,0.284782376,0.231628776,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002259,0.000003178,0.000005281,0.161465385,-0.121806249,-0.979332511,0.000000003,0.000000005,0.000000009,0.188057338,-0.980847491,0.050721174,0.000000000,0.651745432,0.182349235,6.012358323,0.010645942,68.176208063,0,0.277877572,0.224099400,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,294,267,27,0.178398058,91,0,0,0,0,0,0,1262,92,179733,354278,96626,19,0,0,1304541
746,1624181167.459968328,1624181167.559929609,751,750,0,0.100012212,0.129966762,1,1,0,0,0,1,12.354870565,60.293164059,-31.389645498,-0.002104906,0.039116614,-0.047856918,0.998085755,1713,716,0.417980152,0.061943492,0.039899927,0.026422291,0.638620631,57.966003917,1555,0.804035518,357.324823841,389.058461549,503.891945167,0.285796931,0.229790883,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002328,0.000003389,0.000004942,0.263323765,-0.114289455,-0.957913626,0.000000003,0.000000005,0.000000008,-0.009525992,-0.994696691,0.102409709,0.000000000,0.651664765,0.185363417,5.933747888,0.010506371,67.300067108,0,0.278244881,0.224096838,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,281,254,27,0.164039696,56,0,0,0,0,0,0,1375,57,179833,354559,96682,19,0,0,1305916
747,1624181167.559965849,1624181167.659889936,752,751,0,0.110428406,0.193869687,1,1,0,0,0,1,12.253014681,60.064694502,-31.363310027,-0.006174026,0.036190456,-0.047756862,0.998184058,1736,794,0.457373272,0.053917278,0.034928610,0.021748043,0.651729201,67.623584934,1558,0.812288957,358.193777355,392.075088475,515.277328465,0.283034929,0.229906147,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002212,0.000003317,0.000005155,0.170737381,-0.155343106,-0.972993970,0.000000003,0.000000005,0.000000008,0.077745049,-0.994728026,0.066871983,0.000000000,0.650297845,0.188997718,5.843050751,0.009785174,67.484241129,0,0.278133370,0.224001876,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,316,295,21,0.182027650,53,0,0,0,0,0,0,1367,53,179958,354875,96735,19,0,0,1307283
748,1624181167.659963369,1624181167.759888887,753,752,0,0.155530122,0.218078792,1,1,0,0,0,1,12.148192241,59.823252057,-31.372370217,-0.012148571,0.035421407,-0.047161330,0.998185126,1687,750,0.444576171,0.063084793,0.039854523,0.025021543,0.760085725,65.147411391,1500,0.811671303,353.148946283,388.823999237,475.534008863,0.290059079,0.235432631,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002241,0.000003480,0.000005380,0.094827143,-0.152836849,-0.983691370,0.000000003,0.000000006,0.000000009,0.412827927,-0.910808385,-0.001090326,0.000000000,0.651997030,0.189561973,5.776253656,0.009736919,67.564900150,0,0.277786814,0.223678553,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,277,255,22,0.164196799,60,0,0,0,0,0,0,1350,60,180074,355152,96795,19,0,0,1308633
749,1624181167.759960890,1624181167.859887600,754,753,0,0.206276562,0.244627869,1,1,0,0,0,1,12.036335332,59.581580482,-31.365696563,-0.017194856,0.030503429,-0.047650400,0.998250128,1686,746,0.442467378,0.065780264,0.044569701,0.028595503,0.696855777,72.661564943,1513,0.809339752,346.044783208,395.054042475,483.432218848,0.282593720,0.228714331,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002335,0.000003343,0.000006027,0.133936074,-0.141769866,-0.980796836,0.000000003,0.000000007,0.000000011,0.188209025,0.979443096,-0.072585012,0.000000000,0.653419879,0.189079977,5.699006751,0.010474053,67.981968044,0,0.277293223,0.223292876,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,309,283,26,0.183274021,63,0,0,0,0,0,0,1313,64,180203,355461,96858,19,0,0,1309946
750,1624181167.859958649,1624181167.959875345,755,754,0,0.157338705,0.234909338,1,1,0,0,0,1,11.931434588,59.362641411,-31.351132243,-0.024560731,0.026611258,-0.047439656,0.998217457,1747,786,0.449914139,0.061333299,0.036752876,0.023114751,0.670021899,63.358893912,1577,0.814125804,367.118996939,433.384547179,483.372848108,0.285945749,0.232795813,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002330,0.000003414,0.000005143,0.115614335,-0.175818853,-0.977609869,0.000000003,0.000000005,0.000000008,0.080932734,0.996097184,-0.035217792,0.000000000,0.652977587,0.191303257,5.605820072,0.010245057,67.732946009,0,0.276984610,0.223097792,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,270,258,12,0.154550658,65,0,0,0,0,0,0,1412,65,180304,355731,96923,19,0,0,1311358
751,1624181167.959956169,1624181168.059785366,756,755,0,0.240875108,0.295563515,1,1,0,0,0,1,11.836413400,59.119138164,-31.335704720,-0.035350475,0.025788019,-0.047885599,0.997893928,1767,776,0.439162422,0.056025543,0.036244728,0.024409090,0.644590106,72.968598985,1598,0.807241704,351.579469738,448.536304840,489.856468325,0.272548089,0.220012184,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002314,0.000003495,0.000005620,0.090505074,-0.189221091,-0.977754678,0.000000003,0.000000007,0.000000010,0.012924645,-0.999752269,-0.018120547,0.000000000,0.654288682,0.196488031,5.530592765,0.009910078,67.987586304,0,0.275982086,0.222388477,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,286,264,22,0.161856254,46,0,0,0,0,0,0,1435,46,180415,356017,96969,19,0,0,1312793
752,1624181168.059953690,1624181168.159811258,757,756,0,0.196865025,0.264942987,1,1,0,0,0,1,11.737244176,58.901903342,-31.306337741,-0.044992513,0.026666566,-0.047579904,0.997497228,1829,875,0.478403499,0.060921057,0.038599350,0.026859279,0.560929450,60.320473222,1624,0.825512791,363.678401226,461.891516518,515.062854567,0.271273692,0.223939902,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002159,0.000003367,0.000004933,0.084671920,-0.273804115,-0.958051133,0.000000003,0.000000003,0.000000008,0.296868239,0.943853928,-0.144944853,0.000000000,0.648928488,0.196997610,5.443734170,0.009682182,67.979945017,0,0.274389395,0.221527002,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,306,288,18,0.167304538,67,0,0,0,0,0,0,1456,67,180548,356323,97036,19,0,0,1314249
753,1624181168.159951210,1624181168.259876966,758,757,0,0.090407446,0.141196405,1,1,0,0,0,1,11.639080917,58.665882113,-31.238167835,-0.053108191,0.027787915,-0.046590569,0.997114171,1784,790,0.442825112,0.068554733,0.044046329,0.028315562,0.559738421,66.096383643,1605,0.817036835,363.853428312,437.466576763,510.024115549,0.277466016,0.226699955,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002299,0.000003415,0.000005287,0.051379691,-0.343079167,-0.937900214,0.000000003,0.000000005,0.000000009,0.356565615,0.925918572,-0.124642527,0.000000000,0.642317866,0.195459753,5.375221932,0.010616844,68.183093816,0,0.274687421,0.221957261,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,301,284,17,0.168721973,72,0,0,0,0,0,0,1410,73,180663,356624,97108,19,0,0,1315659
754,1624181168.259948730,1624181168.359971285,759,758,0,0.044733815,0.091460856,1,1,0,0,0,1,11.544093345,58.434054756,-31.195190018,-0.059099006,0.029994747,-0.045936289,0.996743437,1843,836,0.453608247,0.066625048,0.041841447,0.027436928,0.544858617,68.860798976,1642,0.816757723,365.049975589,454.667096571,521.399108205,0.272198622,0.222320326,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002310,0.000003488,0.000005477,0.097600018,-0.288939654,-0.952359235,0.000000003,0.000000003,0.000000009,0.396621241,0.915685320,-0.064899812,0.000000000,0.635815132,0.196341221,5.291894254,0.011143568,68.106289827,0,0.274656302,0.222098801,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,303,279,24,0.164405860,76,0,0,0,0,0,0,1464,76,180788,356927,97184,19,0,0,1317123
755,1624181168.359946251,1624181168.460013390,760,759,0,0.044414611,0.083252534,1,1,0,0,0,1,11.453213360,58.177065220,-31.166683194,-0.060378328,0.027775725,-0.044990684,0.996774200,1816,816,0.449339207,0.059146924,0.036261331,0.024189765,0.599766739,68.889224369,1615,0.821318661,382.225082950,442.268491850,501.936063341,0.288160843,0.236671878,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002265,0.000003521,0.000005474,0.085509203,-0.243555505,-0.966110186,0.000000003,0.000000004,0.000000010,0.282048297,0.959300944,0.013800627,0.000000000,0.633762873,0.201297866,5.261019030,0.013066377,68.183471704,0,0.275410219,0.222960817,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,302,286,16,0.166299559,66,0,0,0,0,0,0,1446,68,180897,357229,97250,19,0,0,1318569
756,1624181168.459944010,1624181168.559937000,761,760,0,0.033324859,0.075039978,1,1,0,0,0,1,11.362620197,57.915651837,-31.142617026,-0.061266659,0.026620503,-0.044652637,0.996766717,1842,826,0.448425624,0.063816831,0.042580226,0.028103578,0.596699728,67.342215477,1669,0.808215549,382.120251430,450.455159670,516.336340636,0.283280393,0.228951619,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002256,0.000003295,0.000005452,0.046603134,-0.274402688,-0.960484936,0.000000003,0.000000004,0.000000009,0.430559502,0.902071396,-0.029760891,0.000000000,0.630527136,0.201611557,5.220388529,0.012959947,67.737031290,0,0.276357074,0.223815771,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,308,293,15,0.167209555,58,0,0,0,0,0,0,1476,58,181008,357537,97308,19,0,0,1320045
757,1624181168.559941530,1624181168.659892559,762,761,0,0.075074140,0.141785165,1,1,0,0,0,1,11.269332158,57.645427586,-31.108691925,-0.060255644,0.027294959,-0.044730368,0.996806620,1856,838,0.451508621,0.057976196,0.035807174,0.025429897,0.547772024,64.740856028,1672,0.811957108,378.092018804,456.499437868,523.000827173,0.278501891,0.226131590,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002296,0.000003479,0.000005372,0.008716789,-0.277788901,-0.960602594,0.000000003,0.000000004,0.000000009,0.323387935,0.946087372,-0.018410001,0.000000000,0.635759784,0.203296888,5.190776854,0.012618397,67.287853422,0,0.278604035,0.225868097,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,292,264,28,0.157327586,51,0,0,0,0,0,0,1513,51,181127,357829,97359,19,0,0,1321558
758,1624181168.659939051,1624181168.759787560,763,762,0,0.050128894,0.087198887,1,1,0,0,0,1,11.170381445,57.363350858,-31.103220068,-0.059445979,0.026142447,-0.044922295,0.996877493,1854,867,0.467637540,0.065389482,0.040985320,0.029018011,0.609744456,64.406753474,1688,0.817670262,395.925346518,457.311968785,526.990086776,0.286855156,0.234552930,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002200,0.000003268,0.000005071,-0.012390224,-0.317315778,-0.948238989,0.000000003,0.000000004,0.000000008,0.364822978,0.927926246,-0.076531545,0.000000000,0.642443400,0.203351523,5.181789756,0.012032701,67.220668188,0,0.281004388,0.228034669,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,270,257,13,0.145631068,75,0,0,0,0,0,0,1508,76,181227,358099,97434,19,0,0,1323066
759,1624181168.759936571,1624181168.859746218,764,763,0,0.051018948,0.096152471,1,1,0,0,0,1,11.074098301,57.077586517,-31.110434353,-0.059251686,0.026491553,-0.045404218,0.996858010,1875,861,0.459200000,0.059198667,0.039424866,0.026218878,0.556706793,67.256224013,1691,0.814592136,387.639473260,462.413576355,527.422252203,0.281413012,0.229236826,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002180,0.000003392,0.000005284,0.010725784,-0.329108859,-0.944231071,0.000000003,0.000000003,0.000000009,0.368095110,0.927235733,-0.068846833,0.000000000,0.637968619,0.205137976,5.185006086,0.012890935,66.966750134,0,0.281642219,0.228894230,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,265,248,17,0.141333333,65,0,0,0,0,0,0,1543,67,181325,358364,97499,19,0,0,1324609
760,1624181168.859934092,1624181168.959759235,765,764,0,0.073613642,0.125491538,1,1,0,0,0,1,10.982640016,56.794059172,-31.110085628,-0.059870592,0.027998553,-0.045532938,0.996773969,1881,863,0.458798511,0.064704007,0.042387762,0.027667443,0.611920000,66.121575120,1662,0.817352500,388.739178182,449.072742301,520.627934231,0.286165911,0.233898422,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002103,0.000003150,0.000005130,0.068923836,-0.309367104,-0.948441617,0.000000003,0.000000004,0.000000009,0.370432021,0.926042001,-0.072293364,0.000000000,0.637069556,0.205676327,5.177417686,0.013047038,66.464218187,0,0.282696665,0.229980292,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,271,251,20,0.144072302,68,0,0,0,0,0,0,1539,71,181428,358635,97567,19,0,0,1326148
761,1624181168.959931850,1624181169.059879541,766,765,0,0.041179510,0.080839255,1,1,0,0,0,1,10.896537714,56.497517049,-31.087900681,-0.062330599,0.028185224,-0.045363894,0.996625610,1869,872,0.466559658,0.060533516,0.038615576,0.024519419,0.607976412,67.122302405,1664,0.820581581,385.106439995,455.622572456,524.718737639,0.282036746,0.231434159,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002085,0.000003175,0.000005113,0.032312134,-0.324534036,-0.945321948,0.000000003,0.000000004,0.000000009,0.428076927,0.901138401,-0.068554552,0.000000000,0.635065967,0.206170168,5.191229350,0.013192364,66.168063883,0,0.283605145,0.230658537,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,280,265,15,0.149812734,60,0,0,0,0,0,0,1529,60,181533,358915,97627,19,0,0,1327677
762,1624181169.059929371,1624181169.159848452,767,766,0,0.042529190,0.085640636,1,1,0,0,0,1,10.815391931,56.190388184,-31.083680872,-0.064006919,0.027725174,-0.044829717,0.996556434,1883,876,0.465215082,0.060177021,0.040241553,0.025253249,0.590414538,67.317529714,1697,0.817095491,384.859016222,461.279599528,540.472433282,0.277553692,0.226787870,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002130,0.000003254,0.000005267,-0.014223315,-0.325472308,-0.945444591,0.000000003,0.000000004,0.000000008,0.372361628,0.926340706,-0.056918480,0.000000000,0.630939845,0.075011809,5.223508110,0.013585628,66.509814867,0,0.283029156,0.230273571,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,267,251,16,0.141795008,64,0,0,0,0,0,0,1552,64,181618,359182,97691,19,0,0,1329229
763,1624181169.159926891,1624181169.259903908,768,767,0,0.039714980,0.077952251,1,1,0,0,0,1,10.737034392,55.874339579,-31.073008371,-0.064374258,0.026365922,-0.045153357,0.996555050,1894,892,0.470960929,0.058727054,0.038811277,0.027680221,0.564482176,63.821135091,1702,0.821117952,386.372137680,466.804264051,544.366353150,0.276465343,0.227010657,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002142,0.000003209,0.000004930,0.007256116,-0.306694032,-0.951780499,0.000000003,0.000000004,0.000000008,0.316646857,0.942528315,-0.106654315,0.000000000,0.621427140,0.074139414,5.272571713,0.013952556,66.296412801,0,0.282331997,0.229948831,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,254,235,19,0.134107709,73,0,0,0,0,0,0,1567,73,181715,359436,97764,19,0,0,1330796
764,1624181169.259924412,1624181169.360003471,769,768,0,0.075611424,0.134201244,1,1,0,0,0,1,10.656872464,55.549769805,-31.057469663,-0.064226665,0.025617987,-0.044746421,0.996602434,1940,897,0.462371134,0.058797852,0.038194894,0.026104087,0.598312040,62.480687622,1756,0.814671215,407.563860887,475.670024485,547.328768164,0.284897596,0.232097871,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002136,0.000003108,0.000004628,-0.061255690,-0.365196855,-0.928912804,0.000000003,0.000000004,0.000000007,0.347114044,0.932354809,-0.101125422,0.000000000,0.614716931,0.068575049,5.341087303,0.013738442,66.101055102,0,0.281551489,0.229400739,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,285,272,13,0.146907216,62,0,0,0,0,0,0,1592,63,181805,359721,97826,19,0,0,1332388
765,1624181169.359921932,1624181169.459926128,770,769,0,0.040036280,0.101624620,1,1,0,0,0,1,10.579738403,55.223590752,-31.060683691,-0.063776118,0.024902169,-0.045658371,0.996608149,1905,880,0.461942257,0.064948236,0.041585140,0.027771301,0.581676901,70.278669357,1714,0.811941373,398.891878200,464.319808066,528.455827386,0.286628720,0.232725717,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000002165,0.000003162,0.000004960,-0.020083321,-0.340961390,-0.939862751,0.000000003,0.000000004,0.000000008,0.319441421,0.943128266,-0.092012239,0.000000000,0.609645082,0.059482681,5.406819058,0.014898763,66.239044330,0,0.281643807,0.229455586,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,261,248,13,0.137007874,76,0,0,0,0,0,0,1567,77,181894,359982,97902,19,0,0,1333955
