frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,adaptive_map,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
314,1624181121.761080503,1624181121.860991478,319,318,0,1,0,0,1,0.159718756,7.420883162,-15.281363323,-0.005276489,0.052831233,0.004968071,0.998577157,3616,2272,0.628318584,0.063721757,0.040478852,0.027357182,0.256502140,61.900633345,3087,0.875896901,553.080976431,955.706884543,1195.105873347,0.204549820,0.179164553,0.000000632,0.000000895,0.000003080,0.100257651,-0.009217974,0.994918807,0.000000002,0.000000002,0.000000006,0.169575674,0.985391094,0.015763341,0.000000000,0.284740237,0.048920045,6.146899895,0.010602638,66.045119398,0,1024,965,59,0.283185841,223,0,0,0,0,0,2369,223,77360,151043,44707,0,0,690844
315,1624181121.861078024,1624181121.960981131,320,319,0,1,0,0,1,0.163791536,7.699971630,-15.448418254,-0.008359399,0.054464524,0.005186509,0.998467243,3584,2238,0.624441964,0.066474834,0.039367636,0.026682835,0.238697327,62.628445059,3024,0.874835098,549.069938216,941.182942185,1155.248456399,0.207548539,0.181570747,0.000000639,0.000000896,0.000003227,0.104147319,-0.010886128,0.994502302,0.000000002,0.000000002,0.000000005,0.252419657,0.967398046,-0.020623728,0.000000000,0.277483400,0.050921272,6.201045205,0.010331302,65.694512687,0,985,925,60,0.274832589,257,0,0,0,0,0,2341,258,77901,152028,44964,0,0,693185
316,1624181121.961075544,1624181122.061107874,321,320,0,1,0,0,1,0.173618202,7.978897889,-15.630244711,-0.012726763,0.057523325,0.005135909,0.998249828,3480,2216,0.636781609,0.064332583,0.039614367,0.027150588,0.263589026,56.189756470,2954,0.882027404,552.865570520,922.329344147,1130.314038043,0.212191008,0.187158284,0.000000654,0.000000898,0.000003113,0.106428627,-0.000460640,0.994320238,0.000000002,0.000000002,0.000000006,0.211245252,0.977295632,-0.016391805,0.000000000,0.271840077,0.048500156,6.246003935,0.010640421,65.230347084,0,1002,947,55,0.287931034,259,0,0,0,0,0,2219,259,78378,153030,45223,0,0,695404
317,1624181122.061073065,1624181122.161152363,322,321,0,1,0,0,1,0.183863310,8.260664747,-15.765246002,-0.017266189,0.060230557,0.005266468,0.998021254,3494,2168,0.620492272,0.064539343,0.037072237,0.026003635,0.267148140,57.415670137,2936,0.879053292,547.460546439,898.211348970,1135.228568874,0.212119977,0.186464764,0.000000663,0.000000939,0.000003263,0.099320565,0.019891057,0.994856659,0.000000002,0.000000002,0.000000006,0.134861125,0.990152859,-0.037547214,0.000000000,0.265905197,0.042148206,6.255790886,0.010913799,64.792567118,0,976,891,85,0.279336005,243,0,0,0,0,0,2275,243,78879,154006,45466,0,0,697679
318,1624181122.161070585,1624181122.261068106,323,322,0,1,0,0,1,0.188543286,8.535288470,-15.871975564,-0.020633576,0.062336432,0.005477181,0.997826851,3529,2163,0.612921508,0.065491125,0.039223696,0.026807198,0.278840466,58.156424264,2962,0.876338746,581.992033771,891.647217100,1122.076115348,0.224212578,0.196486169,0.000000671,0.000000934,0.000003138,0.096150041,0.032491250,0.994836413,0.000000002,0.000000002,0.000000006,0.111431763,0.993575539,-0.019763846,0.000000000,0.262865400,0.038624088,6.258119443,0.009657013,64.184440654,0,1001,932,69,0.283649759,232,0,0,0,0,0,2296,232,79401,155007,45698,0,0,699975
319,1624181122.261068344,1624181122.361008883,324,323,0,1,0,0,1,0.182556625,8.799508370,-16.007747402,-0.022455281,0.061399898,0.005684061,0.997844429,3439,2116,0.615295144,0.062792820,0.038006065,0.025041323,0.283985952,57.157441930,2909,0.876908403,575.569228493,858.760165358,1116.597150620,0.225631440,0.197858105,0.000000695,0.000000952,0.000002986,0.116876165,0.021728029,0.992908785,0.000000002,0.000000002,0.000000006,0.143007628,0.989525021,-0.019724367,0.000000000,0.260375589,0.031892453,6.243964366,0.009783013,63.755840547,0,885,833,52,0.257342251,221,0,0,0,0,0,2333,221,79859,155892,45919,0,0,702308
320,1624181122.361065865,1624181122.460812092,325,324,0,1,0,0,1,0.179151473,9.056410499,-16.115438168,-0.021919883,0.060732177,0.005652230,0.997897376,3375,2090,0.619259259,0.061619333,0.036619802,0.024716041,0.305750211,55.986158893,2883,0.875352439,577.283450798,870.002999386,1076.354632862,0.228750219,0.200237062,0.000000710,0.000000945,0.000002833,0.115229100,0.020307900,0.993131333,0.000000002,0.000000002,0.000000005,0.168880997,0.984973212,-0.036152182,0.000000000,0.261143194,0.027488254,6.197739463,0.008744129,63.007272471,0,883,849,34,0.261629630,215,0,0,0,0,0,2274,218,80261,156775,46134,0,0,704582
321,1624181122.461063385,1624181122.560830593,326,325,0,1,0,0,1,0.168638917,9.298637815,-16.256292575,-0.021067998,0.059890039,0.005833159,0.997965579,3402,2136,0.627865961,0.062238109,0.037071546,0.025332002,0.327124787,56.631118121,2911,0.876417850,599.227244772,855.793283033,1096.231833270,0.234875724,0.205849277,0.000000703,0.000000959,0.000002791,0.124675481,0.023614949,0.991916508,0.000000002,0.000000002,0.000000004,0.202818202,0.976833025,-0.068278972,0.000000000,0.263370738,0.026106213,6.156905626,0.008962929,62.465865885,0,923,858,65,0.271310994,209,0,0,0,0,0,2270,209,80737,157698,46343,0,0,706852
322,1624181122.561060905,1624181122.660940647,327,326,0,1,0,0,1,0.157146047,9.538718417,-16.391670735,-0.019404931,0.060272311,0.005968873,0.997975486,3361,2120,0.630764653,0.063127922,0.039013854,0.026271495,0.296482434,55.847213518,2858,0.874272322,569.233800023,883.043190733,1046.393305757,0.227814690,0.199172078,0.000000703,0.000000938,0.000002885,0.129128594,0.026092542,0.991284513,0.000000002,0.000000002,0.000000005,0.276167647,0.958931972,-0.064659917,0.000000000,0.263243662,0.025060167,6.103826787,0.008826178,62.066740355,0,824,773,51,0.245165129,210,0,0,0,0,0,2326,211,81131,158522,46553,0,0,709178
323,1624181122.661058426,1624181122.761010885,327,327,0,1,0,0,1,0.142281270,9.765420122,-16.494268916,-0.017913154,0.059517059,0.005652575,0.998050543,3373,2076,0.615475838,0.062449130,0.039894768,0.027350643,0.269399379,55.408537753,2855,0.879820632,557.760585942,868.409002055,1085.718316896,0.222048358,0.195362727,0.000000700,0.000000959,0.000003041,0.115969633,0.027152870,0.992881547,0.000000002,0.000000002,0.000000004,0.307259399,0.949259352,-0.067069697,0.000000000,0.264789693,0.025360311,6.016030132,0.007962590,61.643308017,0,861,811,50,0.255262378,215,0,0,0,0,0,2297,215,81571,159383,46768,0,0,711475
324,1624181122.961051226,1624181123.060995102,329,328,0,1,0,0,1,0.079986538,10.410531538,-16.912683813,-0.008848734,0.050367267,0.004787345,0.998680089,3229,1957,0.606069991,0.060647637,0.037492139,0.025318765,0.243544547,55.373327610,2724,0.870533316,468.485865882,829.309964103,1073.536922313,0.197562263,0.171984532,0.000001002,0.000001396,0.000004935,0.135077531,0.012629706,0.990754536,0.000000002,0.000000002,0.000000009,0.124263205,0.991818642,-0.029230764,0.000000000,0.264135984,0.027437580,6.452404175,0.007647284,60.909104035,0,864,809,55,0.267575101,187,0,0,0,0,0,2178,187,81985,160247,46955,0,0,713653
325,1624181123.061048746,1624181123.160914183,330,329,0,1,0,0,1,0.058066754,10.616612486,-17.034893509,-0.002071009,0.047280872,0.004359159,0.998869975,3261,1980,0.607175713,0.065757922,0.038951595,0.027669361,0.222800591,58.674295771,2745,0.867062830,427.186305319,924.134901032,1028.766262538,0.179483448,0.155623426,0.000000783,0.000001010,0.000003899,0.128812877,0.006765535,0.991645839,0.000000002,0.000000003,0.000000008,0.204346215,0.978561492,-0.025691049,0.000000000,0.262935939,0.026671570,6.335579602,0.007161765,60.355446567,0,850,787,63,0.260656240,238,0,0,0,0,0,2172,239,82440,161097,47193,0,0,715825
326,1624181123.161046267,1624181123.260971785,331,330,0,1,0,0,1,0.040786568,10.822869735,-17.129859161,0.000603224,0.045567378,0.004383624,0.998951467,3278,1987,0.606162294,0.070260501,0.041851803,0.028628503,0.203957237,61.689656810,2804,0.868603613,426.043572699,898.132387070,1111.388571576,0.174926005,0.151941360,0.000000742,0.000000989,0.000003530,0.134089044,-0.007468214,0.990941146,0.000000002,0.000000003,0.000000010,0.152110827,0.988121227,-0.021880075,0.000000000,0.260801134,0.034586415,6.241418748,0.007143188,60.016920865,0,896,827,69,0.273337401,240,0,0,0,0,0,2142,240,82875,161993,47433,0,0,717967
327,1624181123.261044025,1624181123.360977650,332,331,0,1,0,0,1,0.018506170,11.027135924,-17.268439664,0.006983618,0.044036518,0.004231996,0.998996549,3181,1919,0.603269412,0.068047098,0.042454606,0.028648922,0.215475066,60.906849016,2701,0.870191703,421.445872382,863.995447516,1064.946469710,0.179309080,0.156033274,0.000000743,0.000000999,0.000003450,0.142009545,-0.008938174,0.989824933,0.000000002,0.000000002,0.000000012,0.095550434,0.995262817,-0.017945465,0.000000000,0.258493125,0.036723525,6.143406982,0.006944515,59.645598632,0,798,733,65,0.250864508,227,0,0,0,0,0,2156,227,83285,162791,47660,0,0,720123
328,1624181123.361041546,1624181123.460824728,333,332,0,1,0,0,1,-0.007403978,11.223838892,-17.397777627,0.011509557,0.044455991,0.004693828,0.998934013,3201,1998,0.624179944,0.067266081,0.042894122,0.028610376,0.213050094,62.285186524,2719,0.871436038,401.883327669,917.360181454,1050.191078191,0.169611489,0.147805564,0.000000734,0.000000945,0.000003563,0.137604602,-0.039971193,0.989680391,0.000000002,0.000000002,0.000000010,0.212906053,0.976987819,-0.012876889,0.000000000,0.257176064,0.037986291,6.013945787,0.007450821,59.215231588,0,783,737,46,0.244611059,235,0,0,0,0,0,2183,235,83677,163574,47895,0,0,722306
329,1624181123.461039066,1624181123.561013222,334,333,0,1,0,0,1,-0.026836382,11.418308678,-17.518615753,0.015767036,0.044876497,0.004912032,0.998856032,3236,1950,0.602595797,0.068349250,0.044247476,0.029369771,0.173748083,69.813475942,2768,0.872790651,378.168788406,934.505675498,1103.210059255,0.156534298,0.136621672,0.000000738,0.000000934,0.000003869,0.133259693,-0.032284772,0.990555171,0.000000002,0.000000003,0.000000012,0.130990798,0.991376114,0.003848664,0.000000000,0.253310663,0.039512620,5.892580335,0.007471170,59.445904783,0,851,784,67,0.262978986,226,0,0,0,0,0,2158,227,84106,164425,48121,0,0,724464
330,1624181123.561036587,1624181123.661083460,335,334,0,1,0,0,1,-0.040595001,11.612445534,-17.627034969,0.017847139,0.045162785,0.005116420,0.998807101,3269,1947,0.595594983,0.065285951,0.042203484,0.029922241,0.181859019,74.915253522,2777,0.863772690,388.073417352,939.862516156,1070.760825869,0.161785109,0.139745559,0.000000743,0.000000916,0.000004285,0.132486159,-0.027937660,0.990791050,0.000000002,0.000000003,0.000000012,0.156891326,0.987602553,-0.005129179,0.000000000,0.249284510,0.039051192,5.777200573,0.007779970,60.107662858,0,843,789,54,0.257877027,212,0,0,0,0,0,2213,213,84526,165268,48333,0,0,726677
331,1624181123.661034107,1624181123.760733604,336,335,0,1,0,0,1,-0.053294630,11.805545067,-17.728909330,0.017717235,0.046780722,0.005004516,0.998735510,3291,2014,0.611972045,0.067667399,0.042841896,0.029360743,0.199342454,73.091517696,2796,0.865941600,419.121203914,930.936201996,1071.115306956,0.173106694,0.149900288,0.000000724,0.000000908,0.000004247,0.136253526,-0.029425888,0.990236888,0.000000002,0.000000003,0.000000011,0.202149627,0.979346659,0.003955884,0.000000000,0.247261260,0.039358621,5.677264729,0.007874153,60.638135796,0,808,768,40,0.245518080,210,0,0,0,0,0,2273,210,84903,166076,48543,0,0,728950
332,1624181123.761031866,1624181123.861068964,337,336,0,1,0,0,1,-0.076510068,12.002271575,-17.861455210,0.016010453,0.046568907,0.004829207,0.998775090,3261,1948,0.597362772,0.068777925,0.043895129,0.028883375,0.182749713,76.191783036,2787,0.862908461,417.778610713,908.500451897,1078.646817092,0.173717874,0.149902623,0.000000732,0.000000926,0.000004428,0.135234617,-0.031667272,0.990307418,0.000000002,0.000000003,0.000000011,0.179007601,0.983845107,0.002255058,0.000000000,0.244199350,0.041173506,5.595212677,0.008188016,61.488410611,0,799,754,45,0.245016866,226,0,0,0,0,0,2236,226,85252,166875,48769,0,0,731186
333,1624181123.861029387,1624181123.960291386,338,337,0,1,0,0,1,-0.096442118,12.210029600,-17.955166142,0.008811976,0.039363483,0.004963664,0.999173772,3180,1966,0.618238994,0.073482560,0.046448621,0.031754171,0.200241439,70.498543034,2696,0.872038100,386.542827500,916.292199786,1048.179689316,0.164415316,0.143376420,0.000000744,0.000000921,0.000004321,0.126831259,-0.043936975,0.990950742,0.000000002,0.000000003,0.000000013,0.176882960,0.984229972,0.001944259,0.000000000,0.241214405,0.047866782,5.509742303,0.008045556,62.038064422,0,813,752,61,0.255660377,246,0,0,0,0,0,2121,246,85650,167688,49015,0,0,733307
334,1624181123.961026907,1624181124.060520887,339,338,0,1,0,0,1,-0.107137955,12.418540397,-18.032437809,0.003623464,0.030059698,0.004593837,0.999530981,3179,1934,0.608367411,0.081037688,0.052745640,0.035577884,0.210696472,57.974612140,2778,0.874417983,405.729176188,901.953084084,1121.450896786,0.167026322,0.146050819,0.000000756,0.000000966,0.000003623,0.122220652,-0.028339025,0.992098287,0.000000001,0.000000002,0.000000011,0.097699295,0.995172047,0.009351184,0.000000000,0.238924122,0.068644033,5.407076576,0.009187283,61.841763362,0,840,788,52,0.264234036,262,0,0,0,0,0,2073,266,86047,168528,49277,0,0,735380
335,1624181124.061024427,1624181124.160842896,340,339,0,1,0,0,1,-0.117632454,12.626629838,-18.113034407,-0.004249194,0.013199661,0.004726575,0.999892681,3134,1870,0.596681557,0.070314321,0.043995904,0.030084750,0.178725315,69.620513910,2648,0.866131084,369.207598762,875.359448443,1048.948063870,0.160978926,0.139428851,0.000000761,0.000000996,0.000003924,0.136605398,-0.016595133,0.990486530,0.000000002,0.000000003,0.000000013,0.089487991,0.995866785,-0.015532114,0.000000000,0.235925521,0.069582916,5.297373175,0.008607588,62.191366805,0,735,668,67,0.234524569,191,0,0,0,0,0,2208,191,86434,169263,49468,0,0,737588
336,1624181124.161021948,1624181124.260551691,341,340,0,1,0,0,1,-0.123587886,12.820901529,-18.199090766,-0.012442787,-0.008453171,0.004596661,0.999876288,3159,1884,0.596391263,0.067985194,0.039878693,0.028164000,0.184295481,66.190931570,2705,0.868396191,385.201137712,863.598063098,1100.212495663,0.163984342,0.142403378,0.000000768,0.000001006,0.000003850,0.149231435,-0.009133561,0.988760111,0.000000002,0.000000003,0.000000014,0.126200789,0.991827873,-0.018730509,0.000000000,0.231960844,0.069034713,5.197328714,0.008313861,62.691425560,0,813,735,78,0.257359924,204,0,0,0,0,0,2142,204,86898,170076,49672,0,0,739730
337,1624181124.261019468,1624181124.360945702,342,341,0,1,0,0,1,-0.121180721,13.015375064,-18.293374771,-0.019256496,-0.016972400,0.003814768,0.999663230,3070,1820,0.592833876,0.076949997,0.047679434,0.030966822,0.163582102,65.252271636,2557,0.873957051,354.854758983,799.124004710,1080.729416405,0.158792437,0.138777770,0.000000798,0.000001069,0.000003825,0.157318083,-0.006326703,0.987527718,0.000000002,0.000000003,0.000000017,0.113567410,0.993469341,-0.011005127,0.000000000,0.226782542,0.075190892,5.118794266,0.009362220,63.083255635,0,893,771,122,0.290879479,245,0,0,0,0,0,1932,245,87416,170969,49917,0,0,741662
338,1624181124.361017227,1624181124.460833788,343,342,0,1,0,0,1,-0.124814412,13.199984321,-18.354203232,-0.022968744,-0.016192365,0.003955447,0.999597218,3023,1772,0.586172676,0.112673799,0.080035927,0.048921462,0.167470659,66.019214369,2537,0.875361785,355.188778966,809.486770562,1056.117298869,0.159937825,0.140003460,0.000000812,0.000001106,0.000003935,0.147790654,0.009596741,0.988972105,0.000000000,0.000000001,0.000000013,0.151759801,0.988371054,-0.009571944,0.000000000,0.221214052,0.158234900,5.016077906,0.009505102,63.476395140,0,897,780,117,0.296725108,321,0,0,0,0,0,1804,322,87927,171866,50238,0,0,743466
339,1624181124.461014748,1624181124.560915947,344,343,0,1,0,0,1,-0.094756533,13.372631989,-18.465254332,-0.024197758,-0.007689371,0.004732674,0.999666416,2979,1754,0.588788184,0.082632544,0.057429531,0.036795926,0.172126325,65.643904021,2537,0.870983527,345.575391900,818.680268281,1045.429547770,0.156391232,0.136214187,0.000000845,0.000001094,0.000003880,0.152902971,0.017313808,0.988089527,0.000000000,0.000000000,0.000000020,0.151713760,0.988392096,0.007999998,0.000000000,0.215621070,0.159006738,4.944964667,0.010653668,63.900718245,0,801,718,83,0.268882175,222,0,0,0,0,0,1954,224,88368,172667,50460,0,0,745420
340,1624181124.561012268,1624181124.660903215,345,344,0,1,0,0,1,-0.039228274,13.536084017,-18.596800664,-0.021002442,0.010904485,0.005641231,0.999704039,2967,1776,0.598584429,0.070339597,0.046950957,0.032100408,0.203351969,66.587758417,2556,0.868508608,379.474538470,821.011389023,1019.422074338,0.170941561,0.148464217,0.000000816,0.000001106,0.000004004,0.162916268,0.040599944,0.985804207,0.000000002,0.000000003,0.000000017,0.160555243,0.986934236,-0.013521344,0.000000000,0.210501158,0.155256799,4.881599431,0.011139258,64.430798221,0,738,681,57,0.248736097,216,0,0,0,0,0,2012,217,88770,173405,50676,0,0,747432
341,1624181124.661009789,1624181124.761020660,346,345,0,1,0,0,1,0.010455171,13.691078792,-18.743395133,-0.014926084,0.029583070,0.006213916,0.999431559,3053,1843,0.603668523,0.071725191,0.044718997,0.030783200,0.221702979,60.095810041,2607,0.868864166,384.672137228,852.263516344,1028.193226167,0.169823510,0.147553562,0.000000793,0.000001063,0.000003613,0.143688764,0.036919898,0.988934002,0.000000002,0.000000002,0.000000012,0.104023024,0.994568109,0.003672465,0.000000000,0.205230068,0.151504856,4.824788120,0.011414030,64.604032817,0,774,743,31,0.253521127,242,0,0,0,0,0,2037,242,89149,174179,50918,0,0,749469
342,1624181124.761007309,1624181124.861011267,347,346,0,1,0,0,1,0.071058981,13.834941789,-18.840464198,-0.008223466,0.039459330,0.006410671,0.999166772,3000,1788,0.596000000,0.088302205,0.050875443,0.035464998,0.176286703,66.559406577,2588,0.861733141,351.922873882,816.512213533,1061.730280363,0.157801246,0.135982563,0.000000772,0.000001067,0.000003853,0.144643860,0.026008666,0.989141902,0.000000002,0.000000003,0.000000014,0.185300108,0.982550476,-0.016075832,0.000000000,0.199220281,0.154110679,4.759332557,0.011627413,65.139642470,0,833,787,46,0.277666667,280,0,0,0,0,0,1886,281,89509,175012,51198,0,0,751355
343,1624181124.861005068,1624181124.961019754,348,347,0,1,0,0,1,0.122468863,13.981021195,-18.914430450,0.009130383,0.049586299,0.006225702,0.998708704,2950,1752,0.593898305,0.074007975,0.046687673,0.032021287,0.170902046,60.053206654,2507,0.859619838,348.948926274,777.542175646,1028.575832588,0.161920227,0.139189839,0.000000778,0.000001105,0.000004050,0.133948497,0.003333293,0.990982689,0.000000002,0.000000003,0.000000016,0.080995642,0.995971678,-0.038472365,0.000000000,0.194295415,0.149326616,4.159511360,0.012332947,65.371875915,0,731,678,53,0.247796610,225,0,0,0,0,0,1994,225,89875,175743,51423,0,0,753349
344,1624181124.961002588,1624181125.060783386,348,348,0,1,0,0,1,0.157731517,14.120373848,-19.050878012,0.023596846,0.052443101,0.006223677,0.998325686,2947,1764,0.598574822,0.074096874,0.044758944,0.030710084,0.152814037,68.070594952,2460,0.858800546,333.905294366,759.951402286,1018.792646818,0.158050504,0.135733859,0.000000745,0.000001142,0.000004412,0.131179029,-0.021421231,0.991127234,0.000000002,0.000000004,0.000000015,0.101006145,0.994403047,-0.030989322,0.000000000,0.189758889,0.142481366,4.117111476,0.013745828,66.006739282,0,745,702,43,0.252799457,226,0,0,0,0,0,1976,226,90228,176488,51649,0,0,755325
345,1624181125.160997629,1624181125.260795593,349,349,0,1,0,0,1,0.227553049,14.417538907,-19.294466198,0.060394561,0.054282108,0.005864683,0.996680267,2965,1659,0.559527825,0.080111634,0.046989222,0.034976549,0.200079545,77.655599558,2470,0.853496741,380.799279643,766.701767626,960.635902464,0.180633084,0.154169749,0.000001006,0.000001433,0.000006698,0.122604814,-0.055147518,0.990922202,0.000000002,0.000000004,0.000000015,0.080400861,0.995512768,-0.049900210,0.000000000,0.188622837,0.139595963,4.279920135,0.016817445,66.955804471,0,804,751,53,0.271163575,257,0,0,0,0,0,1904,257,90640,177292,51906,0,0,757229
