frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,stage2_map_policy,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,observability_soft_weighting_active,observability_geometry_quality,observability_measurement_weight_mean,observability_measurement_weight_min,transition_guard_active,transition_guard_triggered,transition_guard_cooldown_frames,transition_guard_measurement_weight,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,window_geometry_weak_ratio,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,persistent_voxel_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_persistent_voxel_quota_rejected,total_voxel_rejected
317,1706584537.072741508,1706584537.169097900,358,357,0,0.114461320,0.134554771,1,0,1,0,0,1,0.937339881,-0.106143955,0.009073088,-0.002982183,-0.006325772,-0.076522663,0.997043316,1421,927,0.652357495,0.022556336,0.014199699,0.010166216,0.051755389,105.538744065,1114,0.909120225,27.825905152,399.767878469,585.166146584,0.027475322,0.024978371,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003451,0.000004694,0.000015848,0.958797942,-0.283855600,-0.011511040,0.000000006,0.000000016,0.000001055,0.997718670,-0.067450431,0.002809687,0.000000000,0.043365867,0.056120044,0.815832516,0.111228543,103.269030342,0,0.026074605,0.023774395,1.000000000,26,25,1,0.018296974,0,0,0,0,0,0,0,1395,0,4974,16501,146,0,0,0,367169
318,1706584537.172578812,1706584537.272399664,359,358,0,0.122690032,0.170610165,1,0,1,0,0,1,0.994901546,-0.117852025,0.011591759,-0.003671310,-0.008536377,-0.080097326,0.996743733,1462,934,0.638850889,0.021821815,0.013299171,0.009834627,0.050020202,109.100888427,1126,0.907339692,29.475006511,391.480225015,600.709262133,0.028849986,0.026176738,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003627,0.000004658,0.000016559,0.959663536,-0.280025844,0.025128168,0.000000007,0.000000017,0.000001023,0.998057837,-0.062292184,-0.000487323,0.000000000,0.043635554,0.050314357,0.841354825,0.114471911,104.477327824,0,0.026143457,0.023827973,1.000000000,42,41,1,0.028727770,0,0,0,0,0,0,0,1420,0,4977,16543,146,0,0,0,368589
319,1706584537.272411346,1706584537.372249365,360,359,0,0.140738162,0.202920552,1,0,1,0,0,1,1.040357028,-0.124291688,0.017153134,-0.007677061,-0.007856006,-0.083681529,0.996432009,1482,941,0.634952767,0.021267354,0.013024241,0.009615302,0.044632123,120.210669969,1169,0.908036176,28.392656731,422.324327863,610.777305096,0.026747819,0.024287987,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003546,0.000004446,0.000017404,0.959174021,-0.282800570,-0.003005798,0.000000006,0.000000014,0.000001077,0.998250690,-0.059083589,0.002165558,0.000000000,0.043954668,0.046287768,0.855614915,0.114205808,105.402423791,0,0.026267991,0.023925213,1.000000000,30,29,1,0.020242915,0,0,0,0,0,0,0,1452,0,4981,16573,146,0,0,0,370041
320,1706584537.373058796,1706584537.472892761,361,360,0,0.082345751,0.107045511,1,0,1,0,0,1,1.078259111,-0.135328757,0.011448966,-0.010731899,-0.006107117,-0.086468943,0.996178022,1503,960,0.638722555,0.022950368,0.013753695,0.009605294,0.057079249,113.474994950,1171,0.907693637,30.393458172,415.748852161,616.766938047,0.028594594,0.025955131,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003377,0.000004174,0.000015888,0.960410646,-0.278586851,-0.000869963,0.000000005,0.000000011,0.000001050,0.998326855,-0.057789073,0.001978316,0.000000000,0.045208997,0.040265145,0.870358717,0.113638649,106.158861353,0,0.026524326,0.024157936,1.000000000,52,49,3,0.034597472,0,0,0,0,0,0,0,1451,0,4991,16625,146,0,0,0,371492
321,1706584537.472903967,1706584537.572715282,362,361,0,0.114388857,0.156090360,1,0,1,0,0,1,1.132181503,-0.149240369,0.010216640,-0.005289254,-0.004062515,-0.088507240,0.996053206,1468,938,0.638964578,0.021846141,0.013149761,0.009149626,0.059625034,116.809556737,1146,0.906863485,30.088342692,405.212902027,603.964309105,0.028951544,0.026255098,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003268,0.000004403,0.000014955,0.961198161,-0.275795992,-0.005887832,0.000000004,0.000000014,0.000001165,0.999072583,-0.042655191,0.005874363,0.000000000,0.046410445,0.033020025,0.870221631,0.111300296,106.811927270,0,0.026717521,0.024319311,1.000000000,35,35,0,0.023841962,0,0,0,0,0,0,0,1433,0,5001,16660,146,0,0,0,372925
322,1706584537.572726727,1706584537.672566175,363,362,0,0.127596677,0.161000774,1,0,1,0,0,1,1.194036822,-0.161188417,0.008454759,-0.004083906,-0.000011509,-0.090633485,0.995875943,1477,941,0.637102234,0.024224643,0.015020391,0.011044631,0.047318632,123.254810758,1167,0.915087935,28.948653309,415.157001512,623.801965824,0.027107825,0.024806044,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003410,0.000004352,0.000015976,0.959698979,-0.281027622,0.001159926,0.000000005,0.000000013,0.000001042,0.998656160,-0.050238745,0.012725637,0.000000000,0.046833525,0.041616503,0.901214580,0.108627913,107.739289672,0,0.027008984,0.024588599,1.000000000,41,40,1,0.027758971,0,0,0,0,0,0,0,1436,0,5006,16701,146,0,0,0,374361
323,1706584537.672578573,1706584537.772402525,364,363,0,0.147006254,0.184976891,1,0,1,0,0,1,1.254644655,-0.173863285,0.010792289,-0.007709013,0.003883245,-0.094193672,0.995516471,1462,914,0.625170999,0.023173234,0.013605115,0.009344880,0.064433620,104.612356497,1133,0.905457225,31.918772170,396.719634266,597.244629824,0.031113461,0.028171908,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003303,0.000004230,0.000014414,0.956070424,-0.292368832,-0.021208746,0.000000005,0.000000011,0.000001077,0.998713411,-0.046105269,0.021114605,0.000000000,0.047626667,0.043062245,0.923670488,0.110489385,107.990386605,0,0.027023054,0.024586000,1.000000000,47,40,7,0.032147743,0,0,0,0,0,0,0,1415,0,5019,16748,146,0,0,0,375776
324,1706584537.772413969,1706584537.871798277,365,364,0,0.205238357,0.299484257,1,0,1,0,0,1,1.303465250,-0.189673026,0.013338366,-0.005497696,-0.001595325,-0.099373524,0.995033735,1390,908,0.653237410,0.022766405,0.014405836,0.009994421,0.066009522,116.882027403,1096,0.912708628,28.329416388,385.044178421,586.955060983,0.028320109,0.025848008,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003306,0.000004379,0.000013596,0.957131734,-0.289547985,-0.007797969,0.000000004,0.000000014,0.000001083,0.999397952,-0.034337310,0.004968114,0.000000000,0.048797117,0.043315117,0.937641093,0.114549742,108.916814158,0,0.027180673,0.024747683,1.000000000,35,35,0,0.025179856,0,0,0,0,0,0,0,1355,0,5024,16783,146,0,0,0,377131
325,1706584537.873046160,1706584537.970360279,366,365,0,0.174538962,0.287033737,1,0,1,0,0,1,1.358479263,-0.212672408,0.014910178,-0.005726475,-0.003876237,-0.103420417,0.994613694,1485,918,0.618181818,0.031486948,0.020036103,0.014150585,0.071502236,120.651100672,1169,0.907863029,38.769169669,418.192107417,604.330603990,0.036530167,0.033164388,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003264,0.000004245,0.000013059,0.957903727,-0.286760458,0.013743718,0.000000003,0.000000012,0.000001115,0.999504804,-0.030225328,0.008750773,0.000000000,0.049971273,0.102096594,0.959892766,0.117859805,110.279900195,0,0.027506488,0.025026564,1.000000000,84,81,3,0.056565657,0,0,0,0,0,0,0,1401,0,5043,16867,146,0,0,0,378532
326,1706584537.972881079,1706584538.072711945,367,366,0,0.121186450,0.182452709,1,0,1,0,0,1,1.412615864,-0.224632849,0.014386071,-0.003994700,-0.003196904,-0.106812154,0.994266054,1444,895,0.619806094,0.024720427,0.014381951,0.010215018,0.078725423,118.117275423,1160,0.908185951,35.285471454,409.833298369,608.376933621,0.033493702,0.030418510,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003194,0.000004444,0.000012406,0.963307351,-0.268381888,0.003179577,0.000000003,0.000000014,0.000001141,0.999801226,-0.017871192,0.008839042,0.000000000,0.051842932,0.103859279,0.977671347,0.119383832,111.187436882,0,0.028062900,0.025530147,1.000000000,50,47,3,0.034626039,0,0,0,0,0,0,0,1394,0,5056,16917,146,0,0,0,379926
327,1706584538.072723627,1706584538.172543526,368,367,0,0.195223011,0.237349201,1,0,1,0,0,1,1.468900955,-0.231884380,0.017529604,-0.010605648,0.001569213,-0.109937303,0.993880701,1449,879,0.606625259,0.024090104,0.015344066,0.010839798,0.078286686,112.875523034,1163,0.902078786,38.263952295,404.121111258,606.732564099,0.036472509,0.032901077,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003203,0.000004294,0.000012042,0.956105162,-0.290070021,-0.041500619,0.000000003,0.000000012,0.000001125,0.999758538,-0.017255116,0.013606132,0.000000000,0.053717359,0.103266463,1.016345752,0.122128932,111.415036962,0,0.028518503,0.025928026,1.000000000,56,54,2,0.038647343,0,0,0,0,0,0,0,1393,0,5064,16973,146,0,0,0,381319
328,1706584538.172554970,1706584538.271393061,369,368,0,0.120283814,0.178895681,1,0,1,0,0,1,1.525385321,-0.243269725,0.018422237,-0.010873798,0.003863190,-0.114155907,0.993395825,1361,854,0.627479794,0.023553570,0.014541886,0.010006116,0.073918764,102.771809962,1057,0.903058307,34.929863860,366.884524145,552.718242647,0.036593682,0.033046229,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003238,0.000004115,0.000012412,0.956107458,-0.292948526,0.006299950,0.000000004,0.000000011,0.000001051,0.999753237,-0.009434833,0.020110895,0.000000000,0.055309548,0.102286226,1.042370660,0.125310321,111.822379215,0,0.029070336,0.026414587,1.000000000,42,41,1,0.030859662,0,0,0,0,0,0,0,1319,0,5076,17015,146,0,0,0,382638
329,1706584538.272403002,1706584538.370086193,370,369,0,0.124438850,0.143278082,1,0,1,0,0,1,1.569164142,-0.259596076,0.020320245,-0.014222947,0.005090254,-0.118471321,0.992842557,1335,854,0.639700375,0.025458276,0.015387240,0.010995289,0.063998802,100.251667621,1062,0.905016108,32.188175523,362.349338971,566.589592330,0.033490030,0.030309017,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003293,0.000004331,0.000013241,0.957244995,-0.289184803,-0.007360022,0.000000005,0.000000014,0.000001084,0.999667877,0.003854369,0.025480965,0.000000000,0.056470699,0.101536480,1.059650096,0.128325274,111.875120000,0,0.029515969,0.026804847,1.000000000,62,58,4,0.046441948,0,0,0,0,0,0,0,1273,0,5086,17077,146,0,0,0,383911
330,1706584538.373043776,1706584538.472864866,371,370,0,0.158725231,0.179394612,1,0,1,0,0,1,1.623289835,-0.271046498,0.023518133,-0.016842453,0.001524115,-0.123606305,0.992187225,1294,814,0.629057187,0.021141165,0.012973595,0.009212409,0.055179582,107.302371829,1021,0.905892247,32.214937086,325.166618490,567.534428621,0.034830123,0.031552338,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003431,0.000004469,0.000014916,0.953300172,-0.300396729,-0.031314338,0.000000005,0.000000013,0.000001260,0.999854295,0.012429626,0.011700103,0.000000000,0.057088359,0.102049578,1.074150383,0.133026535,111.693723305,0,0.029885867,0.027136635,1.000000000,26,26,0,0.020092736,0,0,0,0,0,0,0,1268,0,5088,17103,146,0,0,0,385179
331,1706584538.472875357,1706584538.572690487,372,371,0,0.204817172,0.247822696,1,0,1,0,0,1,1.676205410,-0.282535855,0.027880313,-0.021051046,-0.003068728,-0.129556224,0.991343846,1274,837,0.656985871,0.022432990,0.013730778,0.010021363,0.047959846,120.142121952,1020,0.913089531,23.517294492,355.191432952,552.642594476,0.025250723,0.023056171,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003528,0.000004393,0.000016653,0.959517966,-0.281478068,-0.009765821,0.000000005,0.000000014,0.000001121,0.999812737,0.018939671,0.003972331,0.000000000,0.057837648,0.101473164,1.079165399,0.137193012,111.545051611,0,0.030000480,0.027242634,1.000000000,45,45,0,0.035321821,0,0,0,0,0,0,0,1229,0,5096,17148,146,0,0,0,386408
332,1706584538.572701454,1706584538.672527790,373,372,0,0.124936983,0.206879408,1,0,1,0,0,1,1.725657672,-0.291558237,0.030501570,-0.027786209,-0.003031268,-0.132465361,0.990793453,1317,852,0.646924829,0.023885954,0.014279430,0.010399822,0.057229850,97.270856483,1019,0.907225608,34.246711071,348.231426714,541.984756561,0.037044982,0.033608156,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003599,0.000004521,0.000016022,0.966168971,-0.257862378,-0.004951188,0.000000007,0.000000015,0.000001108,0.999447110,0.032576139,0.006653603,0.000000000,0.058347490,0.097316684,1.061765837,0.137487707,111.120219676,0,0.030445399,0.027640560,1.000000000,43,42,1,0.032649962,0,0,0,0,0,0,0,1274,0,5102,17191,146,0,0,0,387682
333,1706584538.672539234,1706584538.772365808,374,373,0,0.242686577,0.304562763,1,0,1,0,0,1,1.784801985,-0.320353262,0.031482066,-0.020059187,0.002278031,-0.134272321,0.990738807,1238,760,0.613893376,0.022089840,0.012668375,0.009146879,0.054770964,98.077590991,979,0.905476456,26.935144700,322.278221810,537.248083999,0.030385015,0.027512916,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003775,0.000004835,0.000016966,0.964995714,-0.261050776,0.025214355,0.000000008,0.000000017,0.000001237,0.999102469,0.038459796,0.017751074,0.000000000,0.058425502,0.098131180,1.057533519,0.134291689,111.081330232,0,0.030587285,0.027756897,1.000000000,35,35,0,0.028271405,0,0,0,0,0,0,0,1203,0,5106,17226,146,0,0,0,388885
334,1706584538.772777557,1706584538.872591734,375,374,0,0.238790104,0.288270588,1,0,1,0,0,1,1.837976204,-0.356398476,0.028170446,-0.008508382,0.002073651,-0.136838470,0.990554663,1185,715,0.603375527,0.021125635,0.012118222,0.008437425,0.050960185,96.874492672,927,0.909296319,22.484785213,314.493710006,505.939192218,0.026674948,0.024255432,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004004,0.000005284,0.000018199,0.964704802,-0.261967970,0.026784835,0.000000009,0.000000023,0.000001297,0.998733137,0.046478486,0.019283963,0.000000000,0.058945393,0.098359838,1.061750484,0.133198756,109.710624767,0,0.030723039,0.027877585,1.000000000,25,25,0,0.021097046,0,0,0,0,0,0,0,1160,0,5108,17251,146,0,0,0,390045
335,1706584538.872603893,1706584538.972439289,376,375,0,0.132887693,0.184217587,1,0,1,0,0,1,1.896719025,-0.379703256,0.024122424,-0.006418346,0.005547185,-0.140008898,0.990113904,1212,752,0.620462046,0.021917998,0.012663097,0.009207790,0.053029137,104.962463529,938,0.908230598,25.705583507,324.117201181,502.097516608,0.030173695,0.027404673,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003845,0.000005368,0.000018452,0.965158008,-0.261648996,0.003134029,0.000000007,0.000000023,0.000001219,0.997952049,0.058360214,0.026187669,0.000000000,0.059296868,0.097714987,1.063913144,0.134037602,109.407260959,0,0.030878690,0.028024726,1.000000000,30,30,0,0.024752475,0,0,0,0,0,0,0,1182,0,5114,17281,146,0,0,0,391227
336,1706584538.972451687,1706584539.072272778,377,376,0,0.140856057,0.166986624,1,0,1,0,0,1,1.958207347,-0.396881023,0.022710266,-0.008241577,0.004346285,-0.144713419,0.989429741,1138,698,0.613356766,0.020016224,0.011976961,0.008391360,0.050873244,101.660519400,891,0.905061547,24.159967631,289.462573053,492.787297447,0.029959912,0.027115564,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003848,0.000005443,0.000019140,0.959490925,-0.281652345,0.007008634,0.000000008,0.000000023,0.000001230,0.997941866,0.058450424,0.026373868,0.000000000,0.058865425,0.100802853,1.070689366,0.137347670,109.542092119,0,0.030903007,0.028041188,1.000000000,21,20,1,0.018453427,0,0,0,0,0,0,0,1117,0,5116,17302,146,0,0,0,392344
337,1706584539.073082685,1706584539.171129942,378,377,0,0.110875014,0.160152326,1,0,1,0,0,1,2.014088685,-0.410065125,0.015986035,-0.010389165,0.007381192,-0.147144279,0.989032934,1147,744,0.648648649,0.021424119,0.013148652,0.009855850,0.044182620,101.680787554,893,0.907276941,24.459603032,295.734670168,490.004035059,0.030189650,0.027390373,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003889,0.000005597,0.000020311,0.958793106,-0.282423865,0.030863258,0.000000009,0.000000026,0.000001273,0.996598987,0.071927491,0.040210639,0.000000000,0.058486786,0.102209612,1.069703038,0.135195362,109.349194293,0,0.031038724,0.028161788,1.000000000,29,25,4,0.025283348,0,0,0,0,0,0,0,1118,0,5122,17331,146,0,0,0,393462
338,1706584539.172926664,1706584539.269799709,379,378,0,0.079639583,0.147196182,1,0,1,0,0,1,2.079901742,-0.428376499,0.017581667,-0.010252417,0.009100103,-0.147894963,0.988908062,1111,699,0.629162916,0.022629237,0.014490616,0.009430749,0.041632658,97.721905862,863,0.904682050,19.125024836,291.590630987,470.024952939,0.024496004,0.022161095,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004246,0.000005549,0.000021400,0.961789962,-0.273700280,0.006944473,0.000000011,0.000000024,0.000001256,0.997360631,0.065568729,0.031185153,0.000000000,0.058067409,0.101388697,1.091789674,0.129628359,108.780245165,0,0.030821025,0.027961006,1.000000000,18,17,1,0.016201620,0,0,0,0,0,0,0,1093,0,5125,17349,146,0,0,0,394555
339,1706584539.272770405,1706584539.372603655,380,379,0,0.089600901,0.136225685,1,0,1,0,0,1,2.138136724,-0.452547774,0.020772772,-0.010092505,0.012066275,-0.147208265,0.988980421,1110,709,0.638738739,0.022146716,0.013301097,0.009792487,0.047548355,94.703960056,890,0.907679717,24.830346671,307.176335550,475.828265792,0.030736906,0.027899266,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004246,0.000005764,0.000021193,0.964073065,-0.265430033,0.010489131,0.000000010,0.000000028,0.000001212,0.996238420,0.077773915,0.038212931,0.000000000,0.058213220,0.100034637,1.115036078,0.125360210,107.504909669,0,0.031020479,0.028141570,1.000000000,36,31,5,0.032432432,0,0,0,0,0,0,0,1074,0,5138,17385,146,0,0,0,395629
340,1706584539.372615576,1706584539.472332001,381,380,0,0.114823414,0.166593667,1,0,1,0,0,1,2.194442569,-0.478949374,0.016106578,-0.004676388,0.015057716,-0.146388536,0.989101508,1089,701,0.643709826,0.021006087,0.012752693,0.009392950,0.051817995,89.174898709,851,0.911030815,21.549006528,288.314188927,465.424027863,0.027794869,0.025321982,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004204,0.000005695,0.000020227,0.962103646,-0.272459855,0.011054521,0.000000011,0.000000025,0.000001306,0.996509059,0.066666202,0.050252493,0.000000000,0.057950158,0.102487706,1.121697587,0.122888010,106.289904857,0,0.030980493,0.028109912,1.000000000,18,14,4,0.016528926,0,0,0,0,0,0,0,1071,0,5143,17403,146,0,0,0,396700
341,1706584539.472444057,1706584539.571027756,382,381,0,0.050919185,0.073014650,1,0,1,0,0,1,2.244176433,-0.503773298,0.013369970,-0.004401209,0.015032696,-0.146362405,0.989107018,1073,681,0.634669152,0.020891506,0.013079458,0.009711805,0.047848715,96.571966720,854,0.914413451,24.461659219,285.437502708,471.009925065,0.031324593,0.028643629,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004117,0.000005342,0.000020900,0.964398494,-0.262368301,0.033142409,0.000000010,0.000000020,0.000001329,0.997009454,0.058063893,0.050997392,0.000000000,0.057361342,0.104150957,1.114326508,0.118640537,105.278025356,0,0.031099145,0.028229339,1.000000000,29,21,8,0.027027027,0,0,0,0,0,0,0,1044,0,5154,17432,146,0,0,0,397744
342,1706584539.573085785,1706584539.669745207,382,382,0,0.063916032,0.111956555,1,0,1,0,0,1,2.295056512,-0.520374884,0.011228790,-0.004947997,0.014039872,-0.146011213,0.989170928,1040,635,0.610576923,0.022204633,0.012549284,0.009625167,0.050880068,88.238357662,811,0.900838207,21.101792856,276.207033868,433.270959068,0.028883625,0.026019473,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004468,0.000005804,0.000021067,0.962262312,-0.271100940,0.023569554,0.000000012,0.000000027,0.000001417,0.996341167,0.072345773,0.045501299,0.000000000,0.057539414,0.104137941,1.105926267,0.112147647,103.527202702,0,0.031187935,0.028290010,1.000000000,23,18,5,0.022115385,0,0,0,0,0,0,0,1017,0,5158,17455,146,0,0,0,398761
343,1706584539.672929764,1706584539.772758722,384,383,0,0.065104284,0.092728272,1,0,1,0,0,1,2.348386565,-0.538715181,0.010432528,-0.003497141,0.014173993,-0.144886773,0.989340533,1069,694,0.649204864,0.020355624,0.012052132,0.009044586,0.051887265,97.890538288,849,0.915332569,23.456170983,291.929988340,461.731191386,0.030183564,0.027627999,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004335,0.000006080,0.000020892,0.966848073,-0.253218466,0.032942568,0.000000009,0.000000030,0.000001377,0.996399629,0.072166095,0.044495320,0.000000000,0.056912096,0.107529985,1.110947693,0.104124381,103.191111791,0,0.031141440,0.028262815,1.000000000,17,16,1,0.015902713,0,0,0,0,0,0,0,1052,0,5161,17472,146,0,0,0,399813
344,1706584539.772770643,1706584539.872592211,385,384,0,0.114824467,0.157042863,1,0,1,0,0,1,2.405037643,-0.558980701,0.008383996,-0.002607087,0.011890459,-0.141545172,0.989856951,1095,685,0.625570776,0.024467253,0.014027732,0.010072229,0.062295292,84.851560632,894,0.900984257,27.811613384,294.955779452,482.712533187,0.034528003,0.031109187,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004177,0.000005954,0.000018785,0.962957566,-0.268846322,0.020841800,0.000000010,0.000000025,0.000001332,0.997690421,0.050962781,0.044906785,0.000000000,0.056726384,0.108349792,1.111500453,0.102826105,101.589588453,0,0.031451835,0.028525874,1.000000000,30,30,0,0.027397260,0,0,0,0,0,0,0,1065,0,5164,17502,146,0,0,0,400878
