frame,lidar_begin_time,lidar_end_time,adaptive_map,degenerate,pos_x,pos_y,pos_z,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_voxel_rejected
593,1732437289.641918421,1732437289.741455078,0,0,4.630150720,1.190568858,2.464720492,887,609,0.000000000,0.022005423,0.015622277,0.009815675,0.000000000,6,6,0,0.006764374,0,0,0,0,0,881,0,3445,14649,0,0,518640
594,1732437289.741206646,1732437289.841286421,0,0,4.636725593,1.236654966,2.469163972,896,609,0.000000000,0.020502317,0.014464504,0.009272802,0.000000000,9,8,1,0.010044643,0,0,0,0,0,887,0,3446,14658,0,0,519527
595,1732437289.841006517,1732437289.941334248,0,0,4.642186863,1.281528139,2.474767458,896,608,0.000000000,0.020482201,0.015063522,0.009575617,0.000000000,7,6,1,0.007812500,0,0,0,0,0,889,0,3447,14665,0,0,520416
596,1732437289.941916227,1732437290.041490793,0,0,4.649946072,1.319357116,2.478188035,899,612,0.000000000,0.021968235,0.015143638,0.010049274,0.000000000,8,8,0,0.008898776,0,0,0,0,0,891,0,3446,14673,0,0,521307
597,1732437290.042036057,1732437290.141341448,0,0,4.657484893,1.355179956,2.484013414,922,628,0.000000000,0.021728849,0.014891081,0.009421762,0.000000000,7,7,0,0.007592191,0,0,0,0,0,915,0,3446,14680,0,0,522222
598,1732437290.141029358,1732437290.241245747,0,0,4.664107257,1.381214515,2.488733603,911,630,0.000000000,0.021417912,0.014881532,0.009711583,0.000000000,7,7,0,0.007683864,0,0,0,0,0,904,0,3446,14687,0,0,523126
599,1732437290.240789413,1732437290.341192007,0,0,4.670516737,1.398092187,2.493580493,900,602,0.000000000,0.021609606,0.014455673,0.009898014,0.000000000,5,5,0,0.005555556,0,0,0,0,0,895,0,3446,14692,0,0,524021
600,1732437290.340737820,1732437290.441406965,0,0,4.676273363,1.407462662,2.494183110,908,629,0.000000000,0.022532367,0.016211325,0.010354861,0.000000000,4,4,0,0.004405286,0,0,0,0,0,904,0,3446,14696,0,0,524925
601,1732437290.441106796,1732437290.541500568,0,0,4.678171996,1.408507180,2.494538614,900,601,0.000000000,0.022442320,0.016138495,0.010627531,0.000000000,3,3,0,0.003333333,0,0,0,0,0,897,0,3446,14699,0,0,525822
602,1732437290.541971445,1732437290.641319752,0,0,4.675334192,1.403082823,2.492027673,898,606,0.000000000,0.021516564,0.015582656,0.009944392,0.000000000,4,3,1,0.004454343,0,0,0,0,0,894,0,3447,14703,0,0,526716
603,1732437290.641071558,1732437290.741378784,0,0,4.671703075,1.397221392,2.491755431,884,598,0.000000000,0.022231561,0.014336007,0.010079472,0.000000000,3,2,1,0.003393665,0,0,0,0,0,881,0,3448,14706,0,0,527597
604,1732437290.741154194,1732437290.841194391,0,0,4.668695242,1.390930926,2.487642884,898,620,0.000000000,0.021895088,0.016178449,0.010901603,0.000000000,2,2,0,0.002227171,0,0,0,0,0,896,0,3448,14708,0,0,528493
605,1732437290.841065168,1732437290.941398144,0,0,4.665576936,1.385881173,2.485885606,885,612,0.000000000,0.022749193,0.014748963,0.009577272,0.000000000,6,6,0,0.006779661,0,0,0,0,0,879,0,3449,14714,0,0,529372
606,1732437290.941408396,1732437291.041487932,0,0,4.660223861,1.379349368,2.482373256,903,619,0.000000000,0.022432997,0.015012478,0.009508013,0.000000000,5,5,0,0.005537099,0,0,0,0,0,898,0,3449,14719,0,0,530270
607,1732437291.041217327,1732437291.141410828,0,0,4.655986197,1.370280485,2.481880453,913,630,0.000000000,0.022893429,0.015467079,0.009722692,0.000000000,8,8,0,0.008762322,0,0,0,0,0,905,0,3449,14727,0,0,531175
608,1732437291.141946793,1732437291.241398096,0,0,4.648311478,1.356664524,2.476469796,903,621,0.000000000,0.021816009,0.015253296,0.009109049,0.000000000,5,4,1,0.005537099,0,0,0,0,0,898,0,3451,14732,0,0,532073
609,1732437291.241938353,1732437291.341426134,0,0,4.640388081,1.336703596,2.472228067,920,628,0.000000000,0.021932309,0.015505663,0.009792177,0.000000000,4,4,0,0.004347826,0,0,0,0,0,916,0,3452,14736,0,0,532989
610,1732437291.341191053,1732437291.441407681,0,0,4.626901946,1.316311455,2.465409693,903,605,0.000000000,0.021851372,0.015000955,0.009612965,0.000000000,5,4,1,0.005537099,0,0,0,0,0,898,0,3453,14741,0,0,533887
611,1732437291.441987991,1732437291.541377306,0,0,4.611755381,1.284563722,2.459861812,899,608,0.000000000,0.020652895,0.015339820,0.009889150,0.000000000,7,7,0,0.007786429,0,0,0,0,0,892,0,3454,14748,0,0,534779
612,1732437291.541091919,1732437291.641367912,0,0,4.599503872,1.250410501,2.452792249,905,595,0.000000000,0.020323984,0.014161268,0.009525420,0.000000000,6,6,0,0.006629834,0,0,0,0,0,899,0,3454,14754,0,0,535678
613,1732437291.640901089,1732437291.741225481,0,0,4.582291338,1.210730839,2.441885906,947,634,0.000000000,0.022880915,0.014986644,0.009743979,0.000000000,7,7,0,0.007391763,0,0,0,0,0,940,0,3452,14761,0,0,536618
614,1732437291.741012335,1732437291.841445684,0,0,4.565427554,1.167574958,2.433050660,965,639,0.000000000,0.020013772,0.014562805,0.010262762,0.000000000,7,6,1,0.007253886,0,0,0,0,0,958,0,3451,14768,0,0,537576
615,1732437291.841952324,1732437291.941319466,0,0,4.549039191,1.122652840,2.423190795,967,634,0.000000000,0.020019888,0.013855635,0.009260399,0.000000000,13,12,1,0.013443640,0,0,0,0,0,954,0,3452,14781,0,0,538530
616,1732437291.941029072,1732437292.041389704,0,0,4.533736021,1.075901391,2.413101846,974,647,0.000000000,0.020174341,0.013615652,0.008638341,0.000000000,3,3,0,0.003080082,0,0,0,0,0,971,0,3452,14784,0,0,539501
617,1732437292.041347027,1732437292.141639233,0,0,4.520624833,1.028926675,2.404393097,1008,671,0.000000000,0.021328364,0.014833407,0.009149484,0.000000000,5,5,0,0.004960317,0,0,0,0,0,1003,0,3452,14789,0,0,540504
618,1732437292.142084360,1732437292.241388321,0,0,4.504953241,0.981505255,2.395940230,1004,667,0.000000000,0.021845544,0.015380301,0.009629948,0.000000000,8,6,2,0.007968127,0,0,0,0,0,996,0,3454,14797,0,0,541500
619,1732437292.242040873,1732437292.341483593,0,0,4.491835755,0.931127057,2.388624795,1033,687,0.000000000,0.021790889,0.014585053,0.009320526,0.000000000,7,7,0,0.006776379,0,0,0,0,0,1026,0,3454,14804,0,0,542526
620,1732437292.341220617,1732437292.441299438,0,0,4.481786827,0.879666711,2.382130488,1037,687,0.000000000,0.021224106,0.015010455,0.009482782,0.000000000,7,5,2,0.006750241,0,0,0,0,0,1030,0,3456,14811,0,0,543556
621,1732437292.440849781,1732437292.541182041,0,0,4.471548892,0.829666864,2.376216460,1033,683,0.000000000,0.021049552,0.014479593,0.009186971,0.000000000,5,5,0,0.004840271,0,0,0,0,0,1028,0,3456,14816,0,0,544584
622,1732437292.541055202,1732437292.641327381,0,0,4.462180449,0.777037836,2.371012160,1008,687,0.000000000,0.018896585,0.012302029,0.008595019,0.000000000,6,6,0,0.005952381,0,0,0,0,0,1002,0,3455,14822,0,0,545586
623,1732437292.641097307,1732437292.741366386,0,0,4.451838924,0.726425058,2.365621136,1011,679,0.000000000,0.019752895,0.012019894,0.008257494,0.000000000,8,8,0,0.007912957,0,0,0,0,0,1003,0,3454,14830,0,0,546589
624,1732437292.741141319,1732437292.841444731,0,0,4.444346831,0.676245860,2.362159386,1001,668,0.000000000,0.020357273,0.013715706,0.009361845,0.000000000,4,4,0,0.003996004,0,0,0,0,0,997,0,3454,14834,0,0,547586
625,1732437292.841216564,1732437292.941313744,0,0,4.438399912,0.625887438,2.359544084,1010,661,0.000000000,0.020365361,0.012918701,0.008587598,0.000000000,6,6,0,0.005940594,0,0,0,0,0,1004,0,3455,14840,0,0,548590
626,1732437292.941060066,1732437293.041353941,0,0,4.435207887,0.580710117,2.357214028,981,653,0.000000000,0.020107703,0.013264222,0.008830196,0.000000000,8,8,0,0.008154944,0,0,0,0,0,973,0,3455,14848,0,0,549563
627,1732437293.040891171,1732437293.141264439,0,0,4.431873446,0.543279094,2.354461884,997,670,0.000000000,0.019941541,0.012818179,0.008228690,0.000000000,3,3,0,0.003009027,0,0,0,0,0,994,0,3455,14851,0,0,550557
628,1732437293.141296625,1732437293.241266489,0,0,4.428254860,0.507296816,2.353163789,1002,681,0.000000000,0.020098920,0.013280679,0.008809060,0.000000000,2,2,0,0.001996008,0,0,0,0,0,1000,0,3455,14853,0,0,551557
629,1732437293.241047144,1732437293.341252804,0,0,4.428273497,0.475778449,2.352281563,1009,670,0.000000000,0.020689179,0.013348636,0.009418177,0.000000000,6,6,0,0.005946482,0,0,0,0,0,1003,0,3455,14859,0,0,552560
630,1732437293.340791225,1732437293.441375256,0,0,4.424320369,0.452021997,2.351327846,999,689,0.000000000,0.020886255,0.013433603,0.008882947,0.000000000,2,2,0,0.002002002,0,0,0,0,0,997,0,3455,14861,0,0,553557
631,1732437293.441970348,1732437293.541296721,0,0,4.422728985,0.432818178,2.350962414,986,651,0.000000000,0.020260270,0.012227062,0.007939036,0.000000000,3,3,0,0.003042596,0,0,0,0,0,983,0,3455,14864,0,0,554540
632,1732437293.540849686,1732437293.641356945,0,0,4.421987593,0.420820723,2.351878758,989,679,0.000000000,0.020177310,0.013401460,0.008951789,0.000000000,5,5,0,0.005055612,0,0,0,0,0,984,0,3455,14869,0,0,555524
633,1732437293.641988516,1732437293.741429329,0,0,4.422405900,0.417658675,2.353065803,1036,680,0.000000000,0.019331303,0.012347902,0.008143794,0.000000000,3,3,0,0.002895753,0,0,0,0,0,1033,0,3456,14872,0,0,556557
634,1732437293.741226196,1732437293.841196775,0,0,4.423665555,0.419236799,2.352382031,1052,706,0.000000000,0.019493701,0.012581880,0.008698204,0.000000000,7,6,1,0.006653992,0,0,0,0,0,1045,0,3457,14879,0,0,557602
635,1732437293.840997458,1732437293.941350460,0,0,4.425519298,0.422507285,2.353430434,1039,688,0.000000000,0.020082045,0.012745490,0.008876767,0.000000000,4,2,2,0.003849856,0,0,0,0,0,1035,0,3459,14883,0,0,558637
636,1732437293.942006111,1732437294.041775942,0,0,4.426897225,0.422753040,2.351847266,1054,705,0.000000000,0.019992342,0.012241296,0.008479253,0.000000000,5,4,1,0.004743833,0,0,0,0,0,1049,0,3461,14888,0,0,559686
637,1732437294.042063951,1732437294.141421318,0,0,4.426258184,0.422264735,2.352812460,1023,686,0.000000000,0.020706613,0.013759500,0.009306370,0.000000000,1,1,0,0.000977517,0,0,0,0,0,1022,0,3461,14889,0,0,560708
638,1732437294.141150951,1732437294.241245270,0,0,4.426781372,0.424367746,2.352137072,1007,673,0.000000000,0.019418313,0.011710659,0.007995413,0.000000000,2,1,1,0.001986097,0,0,0,0,0,1005,0,3462,14891,0,0,561713
639,1732437294.241026640,1732437294.341457844,0,0,4.426034476,0.427451369,2.353351753,1018,679,0.000000000,0.020867745,0.013349960,0.008716067,0.000000000,5,5,0,0.004911591,0,0,0,0,0,1013,0,3462,14896,0,0,562726
640,1732437294.341244459,1732437294.441391706,0,0,4.423618510,0.434741957,2.351141191,997,655,0.000000000,0.019149721,0.011425567,0.008076658,0.000000000,6,5,1,0.006018054,0,0,0,0,0,991,0,3462,14902,0,0,563717
641,1732437294.441143513,1732437294.541215420,0,0,4.419575325,0.444916892,2.350625590,976,644,0.000000000,0.020570875,0.014208903,0.009720275,0.000000000,6,6,0,0.006147541,0,0,0,0,0,970,0,3462,14908,0,0,564687
642,1732437294.541272640,1732437294.641458273,0,0,4.420214804,0.459416669,2.349803118,1028,697,0.000000000,0.019987651,0.012489269,0.008552537,0.000000000,7,6,1,0.006809339,0,0,0,0,0,1021,0,3464,14915,0,0,565708
643,1732437294.641179800,1732437294.741218805,0,0,4.415577134,0.479526644,2.348165857,1042,690,0.000000000,0.018240436,0.012904867,0.008786613,0.000000000,2,2,0,0.001919386,0,0,0,0,0,1040,0,3464,14917,0,0,566748
644,1732437294.741037369,1732437294.841495752,0,0,4.412011542,0.501463892,2.347919314,976,656,0.000000000,0.019671057,0.012572991,0.008501645,0.000000000,6,5,1,0.006147541,0,0,0,0,0,970,0,3464,14923,0,0,567718
645,1732437294.841250420,1732437294.941445827,0,0,4.410486229,0.527832504,2.346881684,983,651,0.000000000,0.019694354,0.012389976,0.008905898,0.000000000,2,2,0,0.002034588,0,0,0,0,0,981,0,3464,14925,0,0,568699
646,1732437294.942019701,1732437295.041236401,0,0,4.404745026,0.559791233,2.343723767,972,644,0.000000000,0.019724513,0.012477133,0.008748543,0.000000000,4,3,1,0.004115226,0,0,0,0,0,968,0,3465,14929,0,0,569667
647,1732437295.041012526,1732437295.141422272,0,0,4.400207294,0.596163160,2.342690161,997,654,0.000000000,0.019049330,0.012346787,0.008466820,0.000000000,4,3,1,0.004012036,0,0,0,0,0,993,0,3465,14933,0,0,570660
648,1732437295.141109943,1732437295.241433620,0,0,4.395084330,0.637077107,2.339759485,1006,669,0.000000000,0.018346653,0.012619828,0.008352431,0.000000000,5,4,1,0.004970179,0,0,0,0,0,1001,0,3466,14938,0,0,571661
649,1732437295.241137266,1732437295.341519356,0,0,4.392200894,0.680250018,2.337711228,1011,688,0.000000000,0.020285525,0.014114187,0.009052779,0.000000000,6,6,0,0.005934718,0,0,0,0,0,1005,0,3465,14944,0,0,572666
650,1732437295.341254473,1732437295.441487551,0,0,4.380891511,0.726627215,2.332933025,1026,680,0.000000000,0.020198120,0.012539367,0.008785643,0.000000000,7,7,0,0.006822612,0,0,0,0,0,1019,0,3465,14951,0,0,573685
651,1732437295.442131519,1732437295.541517019,0,0,4.369089153,0.774438002,2.327143558,1021,679,0.000000000,0.019290737,0.013375098,0.008787157,0.000000000,5,5,0,0.004897160,0,0,0,0,0,1016,0,3465,14956,0,0,574701
652,1732437295.541278362,1732437295.641430378,0,0,4.361028651,0.828504263,2.322560643,995,678,0.000000000,0.020068546,0.013376549,0.009101980,0.000000000,4,4,0,0.004020101,0,0,0,0,0,991,0,3465,14960,0,0,575692
653,1732437295.641200542,1732437295.741225958,0,0,4.346642674,0.881901349,2.317197239,1009,661,0.000000000,0.019589572,0.011987347,0.008883490,0.000000000,3,3,0,0.002973241,0,0,0,0,0,1006,0,3465,14963,0,0,576698
654,1732437295.741067886,1732437295.841502428,0,0,4.334573912,0.936811659,2.311605363,1016,676,0.000000000,0.020008829,0.013137906,0.009002732,0.000000000,7,7,0,0.006889764,0,0,0,0,0,1009,0,3465,14970,0,0,577707
655,1732437295.841266870,1732437295.941357136,0,0,4.322378373,0.988748879,2.305453895,1011,670,0.000000000,0.019358460,0.013038145,0.009121237,0.000000000,9,9,0,0.008902077,0,0,0,0,0,1002,0,3465,14979,0,0,578709
656,1732437295.941177607,1732437296.041206598,0,0,4.311397215,1.042547680,2.299806139,1010,681,0.000000000,0.019838591,0.012341699,0.008227315,0.000000000,2,1,1,0.001980198,0,0,0,0,0,1008,0,3466,14981,0,0,579717
657,1732437296.041065454,1732437296.141682386,0,0,4.295896758,1.094146340,2.293680018,994,663,0.000000000,0.018574653,0.012193598,0.008841004,0.000000000,1,1,0,0.001006036,0,0,0,0,0,993,0,3466,14982,0,0,580710
658,1732437296.142091036,1732437296.241296530,0,0,4.282109290,1.140257286,2.287153846,1010,688,0.000000000,0.021203927,0.013392833,0.009272106,0.000000000,4,2,2,0.003960396,0,0,0,0,0,1006,0,3468,14986,0,0,581716
659,1732437296.240839005,1732437296.341512203,0,0,4.267210077,1.184053616,2.280746307,1071,723,0.000000000,0.020543277,0.013141221,0.009366605,0.000000000,9,9,0,0.008403361,0,0,0,0,0,1062,0,3467,14995,0,0,582778
660,1732437296.342041969,1732437296.441661596,0,0,4.254841846,1.229808506,2.274300679,1060,716,0.000000000,0.020666531,0.012537669,0.008408520,0.000000000,5,4,1,0.004716981,0,0,0,0,0,1055,0,3468,15000,0,0,583833
661,1732437296.442162514,1732437296.541218281,0,0,4.242266403,1.273536188,2.269364589,1068,730,0.000000000,0.020815726,0.013747062,0.009545279,0.000000000,5,5,0,0.004681648,0,0,0,0,0,1063,0,3468,15005,0,0,584896
662,1732437296.541069746,1732437296.641667843,0,0,4.229924967,1.315586070,2.260946210,1064,738,0.000000000,0.021075790,0.013003328,0.008824676,0.000000000,3,3,0,0.002819549,0,0,0,0,0,1061,0,3468,15008,0,0,585957
663,1732437296.642089367,1732437296.741379738,0,0,4.218501549,1.355616520,2.255372564,1021,694,0.000000000,0.020340175,0.013821416,0.009560995,0.000000000,3,3,0,0.002938296,0,0,0,0,0,1018,0,3468,15011,0,0,586975
664,1732437296.741186619,1732437296.841431141,0,0,4.206308241,1.396013426,2.248775896,1037,698,0.000000000,0.020529686,0.012656181,0.008685904,0.000000000,6,6,0,0.005785921,0,0,0,0,0,1031,0,3468,15017,0,0,588006
665,1732437296.841167450,1732437296.941349506,0,0,4.190251056,1.438274366,2.241573059,1019,674,0.000000000,0.019514378,0.013014887,0.008999608,0.000000000,6,6,0,0.005888126,0,0,0,0,0,1013,0,3468,15023,0,0,589019
666,1732437296.941105604,1732437297.041242838,0,0,4.176995108,1.477078568,2.234308372,1013,670,0.000000000,0.019591722,0.012107746,0.008415991,0.000000000,5,4,1,0.004935834,0,0,0,0,0,1008,0,3469,15028,0,0,590027
667,1732437297.041070938,1732437297.141495466,0,0,4.162953086,1.514921314,2.227347457,1014,688,0.000000000,0.021405864,0.014169204,0.008985408,0.000000000,5,5,0,0.004930966,0,0,0,0,0,1009,0,3466,15033,0,0,591036
668,1732437297.141201973,1732437297.241406918,0,0,4.148751079,1.549550458,2.220788103,1017,696,0.000000000,0.021256350,0.012592208,0.008159547,0.000000000,2,1,1,0.001966568,0,0,0,0,0,1015,0,3467,15035,0,0,592051
669,1732437297.240945816,1732437297.341244459,0,0,4.134882476,1.586699847,2.214534067,1020,675,0.000000000,0.019350181,0.012844055,0.008099845,0.000000000,7,6,1,0.006862745,0,0,0,0,0,1013,0,3467,15042,0,0,593064
670,1732437297.341120243,1732437297.441467762,0,0,4.121532163,1.622556988,2.208946448,1044,712,0.000000000,0.021328812,0.014106090,0.009357244,0.000000000,4,4,0,0.003831418,0,0,0,0,0,1040,0,3467,15046,0,0,594104
671,1732437297.441204071,1732437297.541231632,0,0,4.104372857,1.660753211,2.200090812,1034,720,0.000000000,0.021048965,0.013972281,0.009364909,0.000000000,7,6,1,0.006769826,0,0,0,0,0,1027,0,3468,15053,0,0,595131
672,1732437297.541093111,1732437297.641304731,0,0,4.082663491,1.697348971,2.189600570,1033,720,0.000000000,0.020905367,0.013140874,0.008761001,0.000000000,4,4,0,0.003872217,0,0,0,0,0,1029,0,3468,15057,0,0,596160
673,1732437297.641132116,1732437297.741399527,0,0,4.062990328,1.734872345,2.182363309,1052,740,0.000000000,0.020727042,0.013060875,0.009109746,0.000000000,5,5,0,0.004752852,0,0,0,0,0,1047,0,3468,15062,0,0,597207
674,1732437297.741241455,1732437297.841240168,0,0,4.045033356,1.769516903,2.172477216,1055,748,0.000000000,0.021001529,0.014409456,0.010016841,0.000000000,10,10,0,0.009478673,0,0,0,0,0,1045,0,3468,15072,0,0,598252
675,1732437297.841092825,1732437297.941195965,0,0,4.028359369,1.803655484,2.164215641,1050,740,0.000000000,0.020132486,0.012759356,0.008983013,0.000000000,9,9,0,0.008571429,0,0,0,0,0,1041,0,3467,15081,0,0,599293
676,1732437297.941026449,1732437298.041446447,0,0,4.012952829,1.834653551,2.157141368,1085,725,0.000000000,0.020810660,0.013386742,0.009208741,0.000000000,8,8,0,0.007373272,0,0,0,0,0,1077,0,3467,15089,0,0,600370
677,1732437298.041174412,1732437298.141223907,0,0,3.995312145,1.863132318,2.146984164,1070,749,0.000000000,0.020986092,0.013042514,0.009166918,0.000000000,6,6,0,0.005607477,0,0,0,0,0,1064,0,3468,15095,0,0,601434
678,1732437298.141053677,1732437298.241465330,0,0,3.980193456,1.893243202,2.138480997,1073,721,0.000000000,0.020311053,0.013489920,0.008316597,0.000000000,8,8,0,0.007455732,0,0,0,0,0,1065,0,3468,15103,0,0,602499
679,1732437298.241217136,1732437298.341387510,0,0,3.960637143,1.924582458,2.127224656,1050,720,0.000000000,0.020037303,0.012867203,0.008242672,0.000000000,11,11,0,0.010476190,0,0,0,0,0,1039,0,3467,15114,0,0,603538
680,1732437298.341192722,1732437298.441309452,0,0,3.942033672,1.957362001,2.118794862,1066,724,0.000000000,0.021424129,0.014191128,0.009056007,0.000000000,7,5,2,0.006566604,0,0,0,0,0,1059,0,3469,15121,0,0,604597
681,1732437298.441409349,1732437298.540898323,0,0,3.920961705,1.987664073,2.108251601,1043,719,0.000000000,0.021491068,0.013975706,0.009404214,0.000000000,9,9,0,0.008628955,0,0,0,0,0,1034,0,3469,15130,0,0,605631
682,1732437298.541387558,1732437298.641110659,0,0,3.899873089,2.022503874,2.100030006,1028,707,0.000000000,0.022315071,0.014579476,0.010319270,0.000000000,11,10,1,0.010700389,0,0,0,0,0,1017,0,3472,15141,0,0,606648
683,1732437298.641211510,1732437298.741487265,0,0,3.876459743,2.054053993,2.088156798,985,669,0.000000000,0.021589641,0.013883554,0.009521866,0.000000000,11,10,1,0.011167513,0,0,0,0,0,974,0,3473,15152,0,0,607622
684,1732437298.741248846,1732437298.841237545,0,0,3.854502210,2.085408737,2.078745936,957,655,0.000000000,0.021426026,0.014214120,0.009405317,0.000000000,12,11,1,0.012539185,0,0,0,0,0,945,0,3476,15164,0,0,608567
685,1732437298.841116190,1732437298.941217899,0,0,3.831302385,2.114185102,2.067142110,936,649,0.000000000,0.019452907,0.012425120,0.009143383,0.000000000,5,5,0,0.005341880,0,0,0,0,0,931,0,3476,15169,0,0,609498
686,1732437298.941076279,1732437299.041364193,0,0,3.810993341,2.141051467,2.056738903,893,616,0.000000000,0.020751307,0.013330223,0.008807862,0.000000000,6,6,0,0.006718925,0,0,0,0,0,887,0,3477,15175,0,0,610385
687,1732437299.040911913,1732437299.141215563,0,0,3.790091001,2.166038893,2.043997667,905,640,0.000000000,0.019773169,0.013528076,0.009703255,0.000000000,8,7,1,0.008839779,0,0,0,0,0,897,0,3479,15183,0,0,611282
688,1732437299.141075373,1732437299.241395712,0,0,3.771123786,2.190555071,2.033660708,866,637,0.000000000,0.020669185,0.014022210,0.009345110,0.000000000,9,8,1,0.010392610,0,0,0,0,0,857,0,3481,15192,0,0,612139
689,1732437299.241154194,1732437299.341284513,0,0,3.752793583,2.214000019,2.022884038,847,624,0.000000000,0.020985101,0.015360371,0.010059406,0.000000000,10,10,0,0.011806375,0,0,0,0,0,837,0,3481,15202,0,0,612976
690,1732437299.341084003,1732437299.441275835,0,0,3.736586291,2.237019231,2.013401985,841,640,0.000000000,0.021567054,0.015911743,0.010107404,0.000000000,7,7,0,0.008323424,0,0,0,0,0,834,0,3480,15209,0,0,613810
691,1732437299.440971613,1732437299.541326761,0,0,3.717611091,2.259975375,2.004068161,888,640,0.000000000,0.021610013,0.015029008,0.008909568,0.000000000,7,7,0,0.007882883,0,0,0,0,0,881,0,3480,15216,0,0,614691
692,1732437299.541391134,1732437299.641205549,0,0,3.700808158,2.282524755,1.995637755,851,631,0.000000000,0.021922788,0.015552284,0.010541842,0.000000000,8,8,0,0.009400705,0,0,0,0,0,843,0,3480,15224,0,0,615534
693,1732437299.641060591,1732437299.741183043,0,0,3.682370614,2.307681728,1.986825240,889,650,0.000000000,0.021450067,0.014796818,0.010171056,0.000000000,9,9,0,0.010123735,0,0,0,0,0,880,0,3481,15233,0,0,616414
694,1732437299.741047382,1732437299.841337442,0,0,3.665250891,2.330307041,1.977670046,909,656,0.000000000,0.021014345,0.014337687,0.009419145,0.000000000,4,4,0,0.004400440,0,0,0,0,0,905,0,3482,15237,0,0,617319
695,1732437299.841161489,1732437299.941200018,0,0,3.649992600,2.354326627,1.969411515,896,648,0.000000000,0.021804178,0.015306041,0.009756363,0.000000000,9,9,0,0.010044643,0,0,0,0,0,887,0,3483,15246,0,0,618206
696,1732437299.941055775,1732437300.041281223,0,0,3.631535813,2.376298504,1.960114180,916,662,0.000000000,0.021394941,0.013769434,0.009069949,0.000000000,14,13,1,0.015283843,0,0,0,0,0,902,0,3483,15260,0,0,619108
697,1732437300.041152000,1732437300.141185522,0,0,3.611026269,2.400003217,1.951986338,929,673,0.000000000,0.021550545,0.015395400,0.010378843,0.000000000,10,10,0,0.010764263,0,0,0,0,0,919,0,3484,15270,0,0,620027
698,1732437300.140964031,1732437300.241175175,0,0,3.587434664,2.420450418,1.940752432,925,676,0.000000000,0.019849051,0.014064692,0.008919689,0.000000000,12,11,1,0.012972973,0,0,0,0,0,913,0,3485,15282,0,0,620940
699,1732437300.240995646,1732437300.341315508,0,0,3.561874661,2.443508442,1.928887905,961,683,0.000000000,0.020099305,0.014908955,0.009502121,0.000000000,4,4,0,0.004162331,0,0,0,0,0,957,0,3485,15286,0,0,621897
700,1732437300.341116190,1732437300.441218853,0,0,3.536220227,2.467713124,1.917011932,965,686,0.000000000,0.020216721,0.012925508,0.008900023,0.000000000,14,14,0,0.014507772,0,0,0,0,0,951,0,3486,15300,0,0,622848
701,1732437300.441060305,1732437300.541311979,0,0,3.510196390,2.488611749,1.902468242,961,708,0.000000000,0.021900705,0.013869173,0.009079005,0.000000000,11,11,0,0.011446410,0,0,0,0,0,950,0,3484,15311,0,0,623798
702,1732437300.541176081,1732437300.641306400,0,0,3.481405915,2.512096872,1.887103951,974,700,0.000000000,0.020392318,0.013451025,0.009258096,0.000000000,16,16,0,0.016427105,0,0,0,0,0,958,0,3485,15327,0,0,624756
703,1732437300.640864611,1732437300.741449833,0,0,3.454938187,2.536770268,1.873081055,948,685,0.000000000,0.020474519,0.012982380,0.008405245,0.000000000,6,5,1,0.006329114,0,0,0,0,0,942,0,3486,15333,0,0,625698
704,1732437300.741242409,1732437300.841307163,0,0,3.426965954,2.560124243,1.857579408,934,675,0.000000000,0.020352980,0.013190701,0.009175991,0.000000000,10,9,1,0.010706638,0,0,0,0,0,924,0,3486,15343,0,0,626622
705,1732437300.841166258,1732437300.941186666,0,0,3.399483101,2.582274005,1.842104161,944,668,0.000000000,0.020109179,0.014221578,0.009414424,0.000000000,7,7,0,0.007415254,0,0,0,0,0,937,0,3486,15350,0,0,627559
706,1732437300.941036463,1732437301.041306496,0,0,3.372141016,2.603232573,1.826901905,967,681,0.000000000,0.019696612,0.013266420,0.009232894,0.000000000,8,8,0,0.008273009,0,0,0,0,0,959,0,3487,15358,0,0,628518
707,1732437301.041146994,1732437301.141477823,0,0,3.341019775,2.628984126,1.810444727,978,681,0.000000000,0.021222315,0.013933480,0.008762131,0.000000000,7,6,1,0.007157464,0,0,0,0,0,971,0,3488,15365,0,0,629489
708,1732437301.141297340,1732437301.241232395,0,0,3.311160889,2.650721322,1.796190996,963,694,0.000000000,0.019659462,0.013138110,0.008793423,0.000000000,4,4,0,0.004153686,0,0,0,0,0,959,0,3490,15369,0,0,630448
