frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,transition_guard_active,transition_guard_triggered,transition_guard_retry_performed,transition_guard_conservative_selected,transition_guard_measurement_noise_scale,transition_guard_pause_frames_remaining,transition_guard_history_ready,lidar_nominal_correction_translation,lidar_nominal_correction_rotation,lidar_correction_translation,lidar_correction_rotation,lidar_correction_translation_threshold,lidar_correction_rotation_threshold,transition_guard_localizability_drop,transition_guard_nominal_residual,transition_guard_conservative_residual,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
353,1624181129.860883236,1624181129.960840225,358,357,0,0.171063037,0.256643009,1,0,0,0,1,2.910959786,27.064448348,-23.636084989,0.167046944,0.061756740,0.006327908,0.983992572,2795,1368,0.489445438,0.082397034,0.044756834,0.032017256,0.586582541,56.698684568,2348,0.847070540,519.218689221,708.751414964,760.951522926,0.261055379,0.221132321,0,0,0,0,1.000000000,0,1,0.033024324,0.002958970,0.033024324,0.002958970,0.199492954,0.045131032,1.448647463,0.082397034,0.000000000,0.000001316,0.000001467,0.000002948,0.122928283,-0.204395544,0.971139073,0.000000002,0.000000003,0.000000008,0.486466699,-0.863559697,0.132720765,0.000000000,0.264965097,0.228421949,5.769458217,0.029217977,58.351908888,0,0.188309098,0.161226088,1032,921,111,0.369230769,222,0,0,0,0,0,1541,222,93494,172660,50697,208,0,680901
354,1624181129.960880756,1624181130.060837984,359,358,0,0.071421483,0.146752410,1,0,0,0,1,2.977128992,27.406839180,-23.716150137,0.171793598,0.060662808,0.006560175,0.983241551,2842,1431,0.503518649,0.084457882,0.049365232,0.035600047,0.645245147,65.575089026,2397,0.850253321,555.419737644,723.280059261,759.357412410,0.272524115,0.231714534,0,0,0,0,1.000000000,0,1,0.025618234,0.009235431,0.025618234,0.009235431,0.199492954,0.043151308,1.514211506,0.084457882,0.000000000,0.000001324,0.000001452,0.000003094,0.140939627,-0.197516085,0.970115157,0.000000002,0.000000003,0.000000007,0.488123698,-0.867278956,0.097787871,0.000000000,0.291961095,0.200614213,5.843986299,0.028711597,57.923154690,0,0.192622116,0.164588188,984,887,97,0.346235046,263,0,0,0,0,0,1593,265,94093,173644,50960,208,0,682494
355,1624181130.060878515,1624181130.160854340,359,359,0,0.052669701,0.097472232,1,0,0,0,1,3.035595863,27.789873611,-23.720049146,0.175250003,0.060099580,0.006672426,0.982665231,2885,1407,0.487694974,0.088857402,0.048982747,0.035525319,0.663729498,59.883872082,2433,0.849402195,572.140804657,732.865986331,761.588748828,0.276851853,0.235158572,0,0,0,0,1.000000000,0,1,0.060038621,0.010847215,0.060038621,0.010847215,0.188265634,0.043972055,1.512174427,0.088857402,0.000000000,0.000001312,0.000001469,0.000002756,0.126993865,-0.174742047,0.976390176,0.000000002,0.000000003,0.000000006,0.519308228,-0.845308596,0.125587987,0.000000000,0.319708827,0.200628467,5.978509514,0.028083187,57.378305594,0,0.200640365,0.171296593,1007,945,62,0.349046794,276,0,0,0,0,0,1601,277,94660,174651,51236,208,0,684095
356,1624181130.160876036,1624181130.260798216,361,360,0,0.082978807,0.131862680,1,0,0,0,1,3.094877687,28.187819319,-23.735744024,0.173444190,0.058248197,0.006495917,0.983098196,2838,1410,0.496828753,0.075337510,0.045221300,0.032267917,0.724245876,57.278139030,2409,0.856707376,553.414874349,711.257932416,799.135262188,0.268152297,0.229728051,0,0,0,0,1.000000000,0,1,0.022485650,0.003814078,0.022485650,0.003814078,0.197561117,0.047075115,1.443445062,0.075337510,0.000000000,0.000001334,0.000001468,0.000002632,0.125158800,-0.222076253,0.966962984,0.000000002,0.000000003,0.000000006,0.514714300,-0.856527937,0.037803209,0.000000000,0.347847040,0.203814696,5.866704307,0.026929381,57.081807915,0,0.205658405,0.175598496,935,870,65,0.329457364,216,0,0,0,0,0,1687,216,95167,175586,51452,208,0,685782
357,1624181130.260873556,1624181130.360819817,362,361,0,0.134797002,0.234173016,1,0,0,0,1,3.148243121,28.630670529,-23.792043779,0.169846162,0.055774639,0.006661998,0.983868431,2859,1421,0.497026932,0.082638515,0.047160282,0.035316803,0.675986342,57.752280332,2478,0.855283661,571.454509532,731.675605161,816.262796426,0.269631226,0.230611182,0,0,0,0,1.000000000,0,1,0.033179692,0.006681072,0.033179692,0.006681072,0.188265634,0.047399618,1.448994021,0.082638515,0.000000000,0.000001328,0.000001438,0.000002685,0.126984970,-0.212279907,0.968923144,0.000000002,0.000000003,0.000000006,0.525785192,-0.834012545,0.167251328,0.000000000,0.371832102,0.202746800,6.064059978,0.026453981,56.604413825,0,0.210461390,0.179590201,1007,927,80,0.352221056,262,0,0,0,0,0,1590,262,95743,176593,51714,208,0,687372
358,1624181130.360871077,1624181130.460862637,363,362,0,0.304511554,0.471660835,1,0,0,0,1,3.206298867,29.104028834,-23.860786308,0.158186106,0.053496979,0.006856059,0.985935203,2880,1388,0.481944444,0.081016204,0.046781428,0.033071311,0.606795433,54.882225239,2449,0.846421881,538.129638182,727.902089103,806.855459113,0.259603919,0.219734438,0,0,0,0,1.000000000,0,1,0.037970037,0.007282401,0.037970037,0.007282401,0.159081131,0.044733956,1.380652419,0.081016204,0.000000000,0.000001286,0.000001434,0.000002848,0.108365486,-0.244025683,0.963695173,0.000000002,0.000000003,0.000000006,0.565788646,-0.815648234,0.120835285,0.000000000,0.391014699,0.198731081,6.299055906,0.028061495,56.222002174,0,0.214675461,0.182944746,975,919,56,0.338541667,222,0,0,0,0,0,1683,222,96293,177568,51936,208,0,689055
359,1624181130.460868597,1624181130.560880899,363,363,0,0.387906511,0.440409509,1,0,0,0,1,3.245538761,29.625745744,-23.900139672,0.149251306,0.053083454,0.006518512,0.987351864,2876,1381,0.480180807,0.146829740,0.067636077,0.053311771,0.635865415,55.197569350,2474,0.846667958,562.812454083,753.302096057,778.541977429,0.268689614,0.227490887,0,0,0,0,1.000000000,0,1,0.031624242,0.021345021,0.031624242,0.021345021,0.156016496,0.044733956,1.399259178,0.146829740,0.000000000,0.000001288,0.000001452,0.000002710,0.103896191,-0.214240936,0.971239622,0.000000002,0.000000002,0.000000005,0.671275119,-0.737981582,0.069086165,0.000000000,0.412468112,0.234180205,6.575504905,0.028870866,55.873774807,0,0.219359531,0.186761353,965,878,87,0.335535466,332,0,0,0,0,0,1579,332,96762,178533,52268,208,0,690634
360,1624181130.560866356,1624181130.660875320,365,364,0,0.363011370,0.429745724,1,0,0,0,1,3.277046296,30.141839601,-23.923314440,0.131557131,0.052002458,0.006610508,0.989921596,2829,1369,0.483916578,0.074346112,0.046666458,0.032091949,0.558009870,55.099515569,2414,0.838837749,548.767987255,719.039995799,757.146343549,0.271002649,0.227327252,0,0,0,0,1.000000000,0,1,0.023700299,0.001334369,0.023700299,0.001334369,0.144758775,0.047399618,1.372058690,0.074346112,0.000000000,0.000001253,0.000001434,0.000002759,0.116524928,-0.188838783,0.975070180,0.000000002,0.000000003,0.000000007,0.597624480,-0.799172518,0.064562124,0.000000000,0.429530057,0.231799479,6.849535025,0.030734180,55.626546987,0,0.224208440,0.190587412,853,803,50,0.301519972,192,0,0,0,0,0,1784,192,97226,179386,52460,208,0,692418
361,1624181130.660863876,1624181130.760774612,365,365,0,0.380880947,0.459439341,1,0,0,0,1,3.314294224,30.677394800,-23.960783190,0.112200526,0.049994655,0.007164066,0.992401256,2820,1332,0.472340426,0.071902698,0.042587151,0.029186794,0.477225127,51.152581856,2436,0.835325556,533.570043403,690.431984053,810.851026629,0.262215516,0.219035322,0,0,0,0,1.000000000,0,1,0.010273686,0.002318915,0.010273686,0.002318915,0.148489169,0.046288581,1.321821555,0.071902698,0.000000000,0.000001223,0.000001411,0.000002782,0.121164424,-0.124182477,0.984833943,0.000000002,0.000000003,0.000000008,0.593831721,-0.799528875,0.090096983,0.000000000,0.445382124,0.236287610,7.137241390,0.032020290,54.989119509,0,0.230316215,0.195505022,847,789,58,0.300354610,178,0,0,0,0,0,1795,178,97691,180233,52638,208,0,694213
362,1624181130.860858917,1624181130.960682631,367,366,0,0.487783287,0.603453279,1,0,0,0,1,3.380050060,31.788143764,-24.020871954,0.068460116,0.047072947,0.008403525,0.996507266,2709,1314,0.485049834,0.084064681,0.048073255,0.035121528,0.348489195,47.944696060,2316,0.832266003,443.909801304,659.749327084,823.868935612,0.230300046,0.191670899,0,0,0,0,1.000000000,0,1,0.009183786,0.010539451,0.009183786,0.010539451,0.128491781,0.048564652,1.143893617,0.084064681,0.000000000,0.000001493,0.000001673,0.000003763,0.130617178,-0.039114023,0.990661015,0.000000002,0.000000003,0.000000006,0.325696513,-0.943140613,0.066389503,0.000000000,0.452234509,0.230994705,8.023478061,0.033160245,54.622740695,0,0.233632251,0.198038643,859,803,56,0.317091178,222,0,0,0,0,0,1626,224,98149,181092,52860,208,0,695839
363,1624181130.960856438,1624181131.060743093,368,367,0,0.569785953,0.667755254,1,0,0,0,1,3.411510173,32.363145852,-24.055084111,0.044267198,0.046172055,0.009005968,0.997911544,2619,1257,0.479954181,0.076984915,0.046489379,0.032134436,0.303628641,52.306686971,2235,0.834516025,386.332463140,669.489076651,809.321777036,0.207132857,0.172855688,0,0,0,0,1.000000000,0,1,0.012802232,0.009050198,0.012802232,0.009050198,0.133681182,0.046200394,0.999059827,0.076984915,0.000000000,0.000001223,0.000001420,0.000003319,0.119979858,-0.031725751,0.992269273,0.000000002,0.000000005,0.000000008,0.411125001,-0.910780346,0.038149635,0.000000000,0.458097808,0.226861683,8.157429395,0.032171485,54.166197060,0,0.236520082,0.200231233,782,714,68,0.298587247,177,0,0,0,0,0,1660,177,98546,181874,53037,208,0,697499
364,1624181131.060854197,1624181131.160779476,368,368,0,0.683867619,0.792690116,1,0,0,0,1,3.443129246,32.930771940,-24.105979501,0.013543528,0.044774612,0.010313181,0.998852064,2651,1308,0.493398717,0.080320849,0.047069310,0.033131413,0.243814234,55.286603341,2232,0.841850095,329.631408093,684.587926300,864.790077490,0.175428290,0.147684323,0,0,0,0,1.000000000,0,1,0.023055452,0.007791552,0.023055452,0.007791552,0.133439073,0.043279919,0.862018698,0.080320849,0.000000000,0.000001111,0.000001353,0.000003339,0.081739754,-0.013590161,0.996561047,0.000000002,0.000000007,0.000000010,0.548757484,0.826791278,-0.123617987,0.000000000,0.459831728,0.223687484,8.502786024,0.031960171,53.980847017,0,0.237649468,0.201056165,783,729,54,0.295360241,198,0,0,0,0,0,1669,199,98957,182657,53235,208,0,699168
365,1624181131.260849237,1624181131.360762596,369,369,0,0.607471789,0.725974165,1,0,0,0,1,3.503440739,34.059208655,-24.150088565,-0.047513145,0.047031909,0.012197855,0.997688184,2505,1289,0.514570858,0.071713537,0.047530038,0.030392859,0.341023207,58.159770260,2161,0.847633654,396.438156759,629.881352813,805.416816609,0.216427523,0.183451253,0,0,0,0,1.000000000,0,1,0.062810861,0.006741679,0.062810861,0.006741679,0.116082090,0.034022283,1.063480537,0.071713537,0.000000000,0.000001462,0.000001790,0.000004695,0.142912418,0.084704308,0.986104062,0.000000002,0.000000003,0.000000012,0.384681530,0.922099295,-0.041868963,0.000000000,0.466825987,0.229714460,9.407150794,0.031942409,53.862556345,0,0.240275260,0.203216985,699,657,42,0.279041916,152,0,0,0,0,0,1654,152,99309,183356,53387,208,0,700822
366,1624181131.360846758,1624181131.460790157,370,370,0,0.385310272,0.502675619,1,0,0,0,1,3.533657528,34.612813850,-24.163047906,-0.074235323,0.050596597,0.013656720,0.995862739,2482,1318,0.531023368,0.095107635,0.057965687,0.039650216,0.412028671,62.983538418,2151,0.858615345,447.758747069,600.985215359,798.137645569,0.242440417,0.208163062,0,0,0,0,1.000000000,0,1,0.032727835,0.016565785,0.032727835,0.016565785,0.116082090,0.031012681,1.148624013,0.095107635,0.000000000,0.000001211,0.000001475,0.000004193,0.125544031,0.140147658,0.982139160,0.000000002,0.000000003,0.000000009,0.516421139,0.853297250,-0.072062543,0.000000000,0.473566484,0.229012010,9.522986627,0.028237454,54.414575339,0,0.243010774,0.205590813,719,674,45,0.289685737,198,0,0,0,0,0,1565,198,99629,184075,53585,208,0,702387
367,1624181131.460844278,1624181131.560833931,371,371,0,0.289992349,0.433646193,1,0,0,0,1,3.559097962,35.133423774,-24.207427490,-0.092134429,0.056474772,0.014272169,0.994041323,2472,1328,0.537216828,0.075866498,0.050411700,0.033671513,0.514439984,67.131814914,2169,0.863153764,503.469891514,604.335867085,764.374755714,0.268921660,0.232120743,0,0,0,0,1.000000000,0,1,0.007205694,0.012016045,0.007205694,0.012016045,0.106245714,0.031012681,1.246637345,0.075866498,0.000000000,0.000001210,0.000001490,0.000003930,0.133259245,0.174067725,0.975675356,0.000000002,0.000000002,0.000000010,0.472202278,0.880977115,-0.030072117,0.000000000,0.488780992,0.213902478,9.811489062,0.025574985,54.899786506,0,0.246737981,0.208849758,648,605,43,0.262135922,183,0,0,0,0,0,1641,183,99926,184723,53768,208,0,704028
368,1624181131.660839558,1624181131.760731697,373,372,0,0.146308919,0.293924615,1,0,1,1,1,3.605383127,36.144089440,-24.240156792,-0.099954449,0.064991798,0.013367781,0.992777154,2532,1135,0.448262243,0.159259429,0.087301330,0.058954916,0.310995492,56.915081024,2124,0.868921130,513.607606416,610.451865285,721.529007548,0.278289344,0.241811491,0,0,0,0,1.000000000,0,1,0.062169199,0.022876565,0.062169199,0.022876565,0.115862906,0.030719389,1.245901810,0.159259429,0.000000000,0.000001627,0.000002107,0.000004846,0.117115431,0.157564286,0.980539378,0.000000002,0.000000006,0.000000013,0.670231818,0.742133450,-0.005220475,0.050000000,0.487810503,0.268498928,10.567752774,0.027104955,55.397820895,1,0.250658222,0.212531417,199,165,34,0.078593997,341,851,0,0,50,20,1120,1213,100033,184922,54980,208,0,705148
369,1624181131.760837078,1624181131.860806465,374,373,0,0.188521192,0.247006210,1,0,1,1,1,3.614330165,36.562417774,-24.279837817,-0.105384919,0.065786810,0.014894111,0.992141260,2469,1321,0.535034427,0.186110796,0.085374057,0.059301140,0.600825313,69.150080556,2127,0.867678545,507.934988751,621.643347883,715.973929205,0.275221135,0.238803474,0,0,0,0,1.000000000,0,1,0.048165565,0.027902480,0.048165565,0.027902480,0.133290829,0.034174386,1.164364620,0.186110796,0.000000000,0.000001350,0.000001645,0.000003942,0.164313460,0.207854050,0.964260225,0.000000000,0.000000002,0.000000007,0.615195496,0.787813745,-0.029732203,0.100000000,0.500709973,0.333272440,10.448036993,0.027178559,56.496516701,2,0.253668892,0.215482899,227,200,27,0.091940057,371,513,0,0,32,0,1358,884,100126,185149,55864,208,0,706506
370,1624181131.860834599,1624181131.960851908,375,374,0,0.307140804,0.396308383,1,0,0,0,1,3.621121950,36.949826905,-24.323193800,-0.095487677,0.064986818,0.014847778,0.993196033,2467,1369,0.554925010,0.082041488,0.053458947,0.035721795,0.609635297,74.945037893,2136,0.866185875,503.671368928,619.061088061,727.440570992,0.272229333,0.235801203,0,0,0,0,1.000000000,0,1,0.037164536,0.012620982,0.037164536,0.012620982,0.134759137,0.034315473,1.119208410,0.082041488,0.000000000,0.000001261,0.000001501,0.000003704,0.174649077,0.201935382,0.963701096,0.000000002,0.000000002,0.000000009,0.418030156,0.907598826,-0.038925047,0.100000000,0.513230495,0.331054701,10.585611311,0.026430420,57.990147057,0,0.255078998,0.216862703,617,570,47,0.250101338,209,0,0,0,0,0,1641,209,100434,185766,56073,208,0,708147
371,1624181131.960832119,1624181132.060784340,376,375,0,0.325386522,0.393792005,1,0,0,0,1,3.619553347,37.316708890,-24.386267802,-0.084900398,0.059411797,0.014537024,0.994510350,2445,1334,0.545603272,0.077793599,0.051746047,0.033254281,0.526382138,74.785846048,2102,0.861830945,494.363705662,581.113156892,736.091783571,0.272892615,0.235187301,0,0,0,0,1.000000000,0,1,0.039316059,0.009781357,0.039316059,0.009781357,0.134985065,0.030000000,1.083700337,0.077793599,0.000000000,0.000001217,0.000001476,0.000003898,0.141949064,0.165811438,0.975887816,0.000000002,0.000000003,0.000000009,0.390627750,0.920160026,-0.026748591,0.100000000,0.512708600,0.334252736,10.668110194,0.027953677,59.181616365,0,0.255494663,0.217390697,631,582,49,0.258077710,179,0,0,0,0,0,1634,180,100753,186397,56252,208,0,709781
372,1624181132.060829878,1624181132.160858870,376,376,0,0.306361266,0.370928236,1,0,0,0,1,3.617954100,37.668552068,-24.441670278,-0.072002920,0.050234505,0.013872469,0.996041981,2347,1220,0.519812527,0.070873946,0.048792744,0.030330375,0.508790054,73.282855187,2015,0.857335093,455.054654300,553.026875911,719.448682793,0.263413427,0.225833575,0,0,0,0,1.000000000,0,1,0.016693537,0.002418920,0.016693537,0.002418920,0.121131048,0.030000000,1.012179866,0.070873946,0.000000000,0.000001252,0.000001577,0.000004050,0.137485455,0.180507042,0.973917326,0.000000002,0.000000003,0.000000010,0.426162563,0.901347742,-0.077186255,0.100000000,0.514686874,0.338794698,10.681227718,0.028673333,60.320598386,0,0.255621161,0.217765778,631,592,39,0.268853856,155,0,0,0,0,0,1560,156,101046,187028,56407,208,0,711341
373,1624181132.160827398,1624181132.260879278,378,377,0,0.250693039,0.341496725,1,0,0,0,1,3.605527263,38.019197122,-24.512306624,-0.060907300,0.042495675,0.012408453,0.997161195,2389,1302,0.544997907,0.075314955,0.048328309,0.032019860,0.454768151,62.179491323,2056,0.857594788,445.080610924,584.056053319,734.078220704,0.252425620,0.216478896,0,0,0,0,1.000000000,0,1,0.032229886,0.003730364,0.032229886,0.003730364,0.122244965,0.030000000,0.967261285,0.075314955,0.000000000,0.000001203,0.000001464,0.000003709,0.134767476,0.164867656,0.977065189,0.000000002,0.000000002,0.000000010,0.416418648,0.908184573,-0.042382670,0.100000000,0.508096154,0.341736485,10.681333349,0.028885539,60.594638724,0,0.255189673,0.217533107,635,597,38,0.265801591,156,0,0,0,0,0,1598,156,101359,187663,56563,208,0,712939
374,1624181132.260824919,1624181132.360810280,379,378,0,0.170675303,0.218044387,1,0,0,0,1,3.598674809,38.344070226,-24.563767106,-0.049977187,0.036330229,0.012286790,0.998013742,2391,1223,0.511501464,0.075331608,0.050942843,0.033547148,0.354688355,64.016117642,2082,0.848536969,371.158028328,618.236491395,777.259449829,0.210090960,0.178269946,0,0,0,0,1.000000000,0,1,0.004785811,0.009838703,0.004785811,0.009838703,0.114052336,0.030000000,0.805040517,0.075331608,0.000000000,0.000001220,0.000001454,0.000004137,0.122874486,0.142472712,0.982142244,0.000000002,0.000000003,0.000000013,0.336874972,0.938931413,-0.070164482,0.100000000,0.493568315,0.345321973,10.622837706,0.029760049,60.516690155,0,0.252068015,0.214860878,640,610,30,0.267670431,156,0,0,0,0,0,1595,156,101675,188303,56719,208,0,714534
375,1624181132.360822439,1624181132.460882664,380,379,0,0.172027320,0.244406258,1,0,0,0,1,3.592470147,38.668354629,-24.601037946,-0.042086704,0.033381154,0.011369030,0.998491439,2262,1199,0.530061892,0.069055110,0.045405780,0.031186255,0.337292022,58.821613664,1935,0.861409595,347.285158906,566.711616876,752.830791347,0.208350981,0.179475534,0,0,0,0,1.000000000,0,1,0.021616397,0.008515112,0.021616397,0.008515112,0.122244965,0.030000000,0.798373151,0.069055110,0.000000000,0.000001212,0.000001504,0.000004244,0.109174709,0.126724996,0.985911588,0.000000003,0.000000003,0.000000010,0.375114112,0.922989075,-0.085910241,0.100000000,0.477246441,0.353264263,10.546672782,0.029548308,60.463577234,0,0.248642971,0.212076726,613,572,41,0.270999116,135,0,0,0,0,0,1514,135,101964,188916,56854,208,0,716048
376,1624181132.460819960,1624181132.560791969,381,380,0,0.193493749,0.277087427,1,0,0,0,1,3.594548056,38.968385088,-24.628715462,-0.035315560,0.031721684,0.011255956,0.998809216,2277,1182,0.519104084,0.073609924,0.044219298,0.029670809,0.291647775,66.105957217,1945,0.852764599,305.888961443,585.767244783,766.970939374,0.184422980,0.157269389,0,0,0,0,1.000000000,0,1,0.021320018,0.009298031,0.021320018,0.009298031,0.122244965,0.030000000,0.706684246,0.073609924,0.000000000,0.000001218,0.000001502,0.000004539,0.097327331,0.099130390,0.990303265,0.000000002,0.000000004,0.000000011,0.353748811,0.933454729,-0.059363692,0.100000000,0.455616536,0.354080551,10.398390357,0.028949012,60.904968143,0,0.244456506,0.208453793,576,540,36,0.252964427,141,0,0,0,0,0,1560,141,102247,189492,56995,208,0,717608
377,1624181132.560817480,1624181132.660804510,382,381,0,0.201119760,0.234743685,1,0,0,0,1,3.600777018,39.269169568,-24.659171695,-0.025765721,0.035501757,0.011002475,0.998976826,2269,1133,0.499338916,0.065279571,0.040494317,0.026617183,0.289736461,63.123429644,1946,0.844640856,307.782548476,573.897290221,761.991267126,0.187253123,0.158161638,0,0,0,0,1.000000000,0,1,0.012675623,0.003398878,0.012675623,0.003398878,0.113047247,0.030000000,0.717528976,0.065279571,0.000000000,0.000001271,0.000001545,0.000004504,0.111798062,0.091469541,0.989512262,0.000000002,0.000000004,0.000000016,0.232345522,0.970580404,-0.063160417,0.100000000,0.436304042,0.362345338,10.218942916,0.027395860,61.173525609,0,0.240337601,0.204831316,555,514,41,0.244601146,116,0,0,0,0,0,1598,116,102523,190047,57111,208,0,719206
378,1624181132.660815239,1624181132.760736465,383,382,0,0.296818302,0.444487701,1,0,0,0,1,3.607890305,39.552647001,-24.670081174,-0.014098477,0.038150992,0.010348915,0.999118929,2245,1144,0.509576837,0.072105093,0.045016252,0.030643955,0.272084685,62.078489915,1906,0.847737155,279.651669477,578.772749705,757.362598907,0.173074586,0.146721757,0,0,0,0,1.000000000,0,1,0.021889127,0.005629597,0.021889127,0.005629597,0.114091758,0.030000000,0.663198714,0.072105093,0.000000000,0.000001261,0.000001531,0.000004431,0.099508911,0.081620938,0.991683417,0.000000002,0.000000005,0.000000010,0.351054322,0.932672236,-0.082966036,0.100000000,0.419568504,0.366127401,9.978050904,0.026201220,61.533338843,0,0.236011134,0.201180682,555,526,29,0.247216036,143,0,0,0,0,0,1542,148,102784,190602,57254,208,0,720748
