frame,lidar_begin_time,lidar_end_time,adaptive_map,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
545,1624181144.960515738,1624181145.060468674,1,0,0,1,12.757664972,71.711785624,-25.565178291,0.027819405,0.038930140,-0.072476691,0.996221689,1749,740,0.423098914,0.074539533,0.048306294,0.031501906,0.348763644,51.700182867,1534,0.821938783,258.110191026,319.991171319,682.752730093,0.204710595,0.168259577,0.000001602,0.000002902,0.000004118,0.001718388,0.030232574,-0.999541414,0.000000003,0.000000004,0.000000009,0.117253485,-0.992082349,0.044991481,0.000000000,0.347021513,0.043464231,4.678495100,0.030254252,54.066646464,0,377,346,31,0.215551744,83,0,0,0,0,0,1288,84,145705,285357,84430,34,0,1085393
546,1624181145.060513496,1624181145.160381794,1,0,0,1,12.806957837,71.999138159,-25.589665241,0.025429899,0.038923821,-0.078680429,0.995815066,1741,714,0.410109133,0.070293762,0.044855636,0.029081627,0.374758654,48.533337883,1509,0.822494737,274.990587152,297.175615957,668.978355735,0.221562094,0.182233656,0.000001617,0.000003089,0.000004000,-0.045183492,0.015316149,-0.998861285,0.000000003,0.000000004,0.000000010,0.185814245,-0.982550160,-0.008261336,0.000000000,0.347773355,0.044499533,4.772901486,0.042431110,53.644169343,0,378,338,40,0.217116600,72,0,0,0,0,0,1291,72,145887,285735,84502,34,0,1086684
547,1624181145.160511017,1624181145.260422945,1,0,0,1,12.855113556,72.296490290,-25.567153188,0.025073002,0.038839841,-0.087118984,0.995124662,1757,716,0.407512806,0.072284521,0.047139304,0.026742746,0.334990530,48.102280435,1518,0.823425482,266.238655928,312.532369559,671.188856061,0.212997761,0.175387784,0.000001615,0.000003145,0.000004062,-0.044719379,-0.019884839,-0.998801667,0.000000004,0.000000004,0.000000010,0.232355790,-0.971283342,0.051180629,0.000000000,0.347912570,0.042973924,4.892216926,0.059396990,52.773970712,0,372,336,36,0.211724530,83,0,0,0,0,0,1302,83,146084,286107,84585,34,0,1087986
548,1624181145.260508537,1624181145.360355616,1,0,0,1,12.899211840,72.590399552,-25.601252402,0.023971712,0.037373405,-0.096152919,0.994375785,1694,725,0.427981110,0.071711418,0.043427790,0.029084925,0.368541980,56.929225627,1473,0.827712111,256.503769793,295.240203962,667.475966146,0.210383509,0.174136979,0.000001606,0.000003237,0.000004269,0.006000776,0.027124847,-0.999614042,0.000000003,0.000000004,0.000000010,0.270134217,-0.961158040,0.056592644,0.000000000,0.352653802,0.043180625,5.004249092,0.076673858,52.769052498,0,320,296,24,0.188902007,77,0,0,0,0,0,1296,78,146262,286427,84662,34,0,1089282
549,1624181145.360506058,1624181145.460288286,1,0,0,1,12.949223268,72.892252085,-25.621694845,0.023406593,0.035995679,-0.106023187,0.993436222,1679,678,0.403811793,0.068256289,0.041403127,0.026193753,0.368970602,49.979366104,1464,0.821733924,267.356154393,294.693643959,640.968665686,0.222237781,0.182620324,0.000001672,0.000003451,0.000004158,-0.062394571,-0.047019846,-0.996943354,0.000000003,0.000000005,0.000000010,0.269938844,-0.958280875,0.093972260,0.000000000,0.354008580,0.045482357,5.105133114,0.096368934,52.555907875,0,307,278,29,0.182846933,63,0,0,0,0,0,1309,63,146427,286734,84725,34,0,1090591
550,1624181145.460503578,1624181145.560251713,1,0,0,1,12.995615904,73.194412781,-25.627072871,0.021816382,0.033644278,-0.116120728,0.992425355,1706,699,0.409730363,0.072730608,0.043494911,0.026959931,0.328507477,49.112099040,1437,0.823530572,238.423057724,285.124381409,659.865993537,0.201470637,0.165917229,0.000001621,0.000003486,0.000004277,-0.068177139,-0.024819879,-0.997364453,0.000000004,0.000000005,0.000000011,0.107213391,-0.992382975,0.060673885,0.000000000,0.354583809,0.045484011,5.206901284,0.116097198,52.428710053,0,360,329,31,0.211019930,79,0,0,0,0,0,1267,79,146629,287094,84804,34,0,1091858
551,1624181145.560501337,1624181145.660203695,1,0,0,1,13.044786551,73.499784863,-25.629747555,0.021421038,0.032015241,-0.125884100,0.991296806,1674,680,0.406212664,0.063410053,0.039987560,0.024675218,0.302348262,51.307344220,1434,0.827860814,243.025471706,285.376499338,658.750435704,0.204712950,0.169473830,0.000001629,0.000003464,0.000004567,-0.083078196,-0.028700873,-0.996129647,0.000000004,0.000000005,0.000000010,-0.024514168,-0.997981652,0.058580525,0.000000000,0.353494440,0.053254715,5.293342961,0.135234378,52.196057366,0,347,312,35,0.207287933,71,0,0,0,0,0,1255,72,146810,287441,84875,34,0,1093113
552,1624181145.660498857,1624181145.760228395,1,0,0,1,13.096321365,73.806502782,-25.652962723,0.020984036,0.029206660,-0.136206507,0.990027489,1708,698,0.408665105,0.070895302,0.045459729,0.029303371,0.349058057,51.320741872,1461,0.831247775,257.586584295,290.582952582,666.283462308,0.212100908,0.176308408,0.000001655,0.000003424,0.000004572,-0.110630962,-0.091305170,-0.989658606,0.000000004,0.000000004,0.000000009,0.091596150,-0.975566021,0.199702488,0.000000000,0.357159829,0.052635232,5.386303306,0.155903017,51.962800594,0,388,349,39,0.227166276,81,0,0,0,0,0,1238,82,147031,287829,84956,34,0,1094351
553,1624181145.760496378,1624181145.860300779,1,0,0,1,13.159645643,74.121531031,-25.667845748,0.022142316,0.027032280,-0.144582603,0.988875546,1717,711,0.414094351,0.076874493,0.048128479,0.031886890,0.319598995,54.079021341,1497,0.829835765,262.925007372,310.790223386,668.548909853,0.211649841,0.175634607,0.000001635,0.000003245,0.000004589,-0.110020705,-0.122546203,-0.986345717,0.000000003,0.000000004,0.000000009,0.149101431,-0.981018821,0.123979179,0.000000000,0.355097219,0.054102457,5.472448926,0.172531352,52.117023694,0,375,351,24,0.218404193,108,0,0,0,0,0,1234,108,147229,288204,85064,34,0,1095585
554,1624181145.860493898,1624181145.960336208,1,0,0,1,13.222813966,74.433603608,-25.661223615,0.022829850,0.026477903,-0.150993327,0.987916360,1751,734,0.419189035,0.077297790,0.047220596,0.033916827,0.339014611,51.279623919,1515,0.825456476,264.917696433,300.798256344,684.850607608,0.211838142,0.174863166,0.000001603,0.000003331,0.000004329,-0.100866081,-0.078983159,-0.991759897,0.000000003,0.000000004,0.000000008,0.246002371,-0.967755832,0.054143177,0.000000000,0.352380722,0.051755171,5.554893388,0.184984199,52.349076159,0,382,353,29,0.218161051,106,0,0,0,0,0,1263,106,147427,288586,85170,34,0,1096848
555,1624181145.960491419,1624181146.060357809,1,0,0,1,13.287671387,74.731847862,-25.641908038,0.024576550,0.025564280,-0.155626076,0.987179308,1783,762,0.427369602,0.081051492,0.053719602,0.034412034,0.304175469,55.477255831,1538,0.837624515,265.288660686,310.844296191,712.133547163,0.205926848,0.172489376,0.000001545,0.000003234,0.000004376,-0.064622553,-0.008526501,-0.997873351,0.000000003,0.000000004,0.000000007,-0.014612839,-0.995266388,0.096079556,0.000000000,0.346499664,0.058005762,5.613434833,0.192887842,52.303318293,0,438,401,37,0.245653393,103,0,0,0,0,0,1242,103,147648,289024,85273,34,0,1098090
556,1624181146.060488939,1624181146.160443068,1,0,0,1,13.371674020,75.034969281,-25.536349752,0.030931342,0.024099652,-0.156860693,0.986842025,1744,786,0.450688073,0.093440638,0.052018646,0.034881722,0.298553659,51.881397795,1539,0.842632944,263.667199503,317.854058915,715.290842025,0.203319509,0.171323716,0.000001490,0.000003095,0.000004191,-0.025405567,0.025606982,-0.999349208,0.000000003,0.000000004,0.000000009,0.234167519,-0.971182658,0.044382629,0.000000000,0.341204999,0.083475579,5.697821517,0.194710139,52.202586267,0,454,414,40,0.260321101,111,0,0,0,0,0,1178,112,147889,289478,85384,34,0,1099268
557,1624181146.160486698,1624181146.260549545,1,0,0,1,13.457341342,75.348149981,-25.581630455,0.035624605,0.023730237,-0.157123529,0.986650881,1798,786,0.437152392,0.077539241,0.045242822,0.028570959,0.359047639,48.476934869,1561,0.838490843,285.132544218,326.975851527,696.775810164,0.217843980,0.182660182,0.000001526,0.000003059,0.000003988,-0.052855862,-0.045107103,-0.997582882,0.000000003,0.000000004,0.000000008,0.253945482,-0.961311462,0.106733153,0.000000000,0.341159921,0.083750020,5.767122708,0.194214109,52.018772452,0,415,378,37,0.230812013,106,0,0,0,0,0,1277,106,148114,289893,85490,34,0,1100545
558,1624181146.260484219,1624181146.360602617,1,0,0,1,13.540256083,75.666770257,-25.604330023,0.047475750,0.023096452,-0.157279643,0.986141836,1887,796,0.421833598,0.072960109,0.048708726,0.029206509,0.443913782,64.036021248,1634,0.838373346,302.612483922,359.539883539,707.749679748,0.220900819,0.185197359,0.000001587,0.000003030,0.000003834,0.026764144,0.082733133,-0.996212281,0.000000002,0.000000004,0.000000006,-0.039705419,0.993340839,-0.108154783,0.000000000,0.346690354,0.083584132,5.825699680,0.194125599,52.445908264,0,513,476,37,0.271860095,95,0,0,0,0,0,1278,96,148404,290406,85585,34,0,1101823
559,1624181146.360481739,1624181146.460605145,1,0,0,1,13.628135494,76.000031056,-25.740136513,0.046047534,0.024315556,-0.157373831,0.986165227,1942,842,0.433573635,0.090653986,0.052530687,0.034505685,0.443763531,49.919270364,1644,0.842444706,316.631632799,369.367547317,698.979916557,0.228618348,0.192598317,0.000001561,0.000002878,0.000003613,0.032378817,0.048256302,-0.998310043,0.000000003,0.000000003,0.000000006,0.199552148,-0.976751186,0.078333018,0.000000000,0.352148277,0.095971223,5.912851047,0.193811498,52.168337584,0,550,476,74,0.283213182,138,0,0,0,0,0,1254,138,148756,290956,85723,34,0,1103077
560,1624181146.460479259,1624181146.560547352,1,0,0,1,13.729029290,76.355211479,-25.764536858,0.040982574,0.023445386,-0.156422000,0.986561149,2003,717,0.357963055,0.138642797,0.055020423,0.042781251,0.253663079,53.798330494,1647,0.847374569,307.110808438,389.602533685,698.912572814,0.220052383,0.186466793,0.000001590,0.000003021,0.000004366,-0.004094788,0.009491201,-0.999946573,0.000000003,0.000000009,0.000000014,0.436072983,-0.896411562,0.079288497,0.000000000,0.348495896,0.201282436,5.995405565,0.195005888,52.130778837,0,859,683,176,0.428856715,176,0,0,0,0,0,968,176,149360,291815,85899,34,0,1104045
561,1624181146.560476780,1624181146.660505295,1,1,1,1,13.835791230,76.701560230,-25.764196458,0.026740064,0.022423143,-0.156330921,0.987088048,1941,680,0.350334879,0.168570812,0.068665047,0.056353823,0.322417565,56.623706106,1653,0.829223865,302.367915726,376.265141007,692.073991915,0.220592661,0.182920699,0.000001686,0.000003162,0.000004838,0.010961168,0.018963211,-0.999760096,0.000000001,0.000000003,0.000000009,0.497784611,0.867012638,0.022350971,0.050000000,0.344018742,0.305388918,6.076584294,0.195384653,52.251148335,1,159,129,30,0.081916538,173,553,0,0,50,31,1025,757,149433,291974,86656,34,0,1105070
562,1624181146.660474539,1624181146.760434389,1,0,0,1,13.936319258,77.041403745,-25.746165019,0.010242948,0.024922864,-0.156452461,0.987317862,1855,755,0.407008086,0.114725696,0.052970867,0.036274257,0.294921138,50.632163166,1598,0.831445127,277.244376520,321.081652835,730.323283274,0.208666330,0.173494604,0.000001555,0.000003144,0.000004462,-0.055742941,-0.028193047,-0.998047031,0.000000001,0.000000004,0.000000007,0.217924371,0.974734174,-0.049012848,0.050000000,0.339713466,0.303154390,6.134257188,0.192623034,52.205379831,0,525,466,59,0.283018868,123,0,0,0,0,0,1206,124,149669,292499,86779,34,0,1106276
563,1624181146.760472059,1624181146.860416651,1,0,0,1,14.049077941,77.371928542,-25.690112967,-0.012002967,0.021879618,-0.156106970,0.987424845,1807,743,0.411178749,0.082042975,0.051161285,0.032340535,0.256548089,52.374992594,1580,0.825378353,262.266370756,302.336806541,739.494620452,0.201109435,0.165991374,0.000001490,0.000003137,0.000004492,-0.147828412,-0.148666376,-0.977775572,0.000000004,0.000000005,0.000000011,0.119821761,0.992337144,-0.030161865,0.050000000,0.337590047,0.301125756,6.183640772,0.187271301,52.355571609,0,403,371,32,0.223021583,105,0,0,0,0,0,1298,106,149862,292902,86884,34,0,1107574
564,1624181146.860469580,1624181146.960411072,1,0,0,1,14.151034300,77.681820597,-25.678176045,-0.033983639,0.017243397,-0.155148842,0.987155821,1893,818,0.432118331,0.086399624,0.051534571,0.031672247,0.242796156,66.541171636,1673,0.835952623,257.012364257,311.337168786,830.199204548,0.183770760,0.153623649,0.000001328,0.000003279,0.000005148,-0.118112780,-0.117106683,-0.986070685,0.000000003,0.000000003,0.000000009,0.220795745,-0.975239405,-0.012543615,0.050000000,0.332717646,0.294926685,6.200908398,0.176362409,53.105223371,0,390,363,27,0.206022187,107,0,0,0,0,0,1396,107,150040,293292,86991,34,0,1108970
565,1624181146.960467100,1624181147.060349703,1,0,0,1,14.256307399,78.002073919,-25.668542310,-0.049320239,0.012694337,-0.155082224,0.986587995,1880,794,0.422340426,0.080276045,0.052396231,0.034017015,0.292412136,67.044306901,1642,0.832973981,284.032254837,294.777195236,788.933826838,0.207664888,0.172979449,0.000001348,0.000003357,0.000005745,-0.114445958,-0.138031649,-0.983793366,0.000000003,0.000000004,0.000000009,0.078125330,-0.994898792,0.063818699,0.050000000,0.329900070,0.292779122,6.245581919,0.164010129,53.872429572,0,384,348,36,0.204255319,110,0,0,0,0,0,1386,110,150227,293676,87101,34,0,1110356
566,1624181147.060464621,1624181147.160290956,1,0,0,1,14.356874160,78.298023781,-25.659822122,-0.058414782,0.011536215,-0.155031160,0.986113568,1859,802,0.431414739,0.078878266,0.052986201,0.031466040,0.273278392,82.825640794,1618,0.838323811,267.528804449,285.823529120,803.055592301,0.197233295,0.165345367,0.000001327,0.000003596,0.000006328,-0.062158825,-0.093969010,-0.993632782,0.000000003,0.000000004,0.000000015,0.125745646,0.991255028,-0.040018767,0.050000000,0.324826057,0.288958761,6.256207207,0.147176512,55.587044718,0,398,362,36,0.214093599,93,0,0,0,0,0,1366,95,150421,294074,87194,34,0,1111722
567,1624181147.160462379,1624181147.260346413,1,0,0,1,14.477051240,78.606138043,-25.671731130,-0.063045174,0.010391978,-0.154885345,0.985864008,1861,801,0.430413756,0.075759727,0.051176934,0.033609342,0.264522760,91.901189372,1616,0.838180489,265.994494477,280.762114116,807.743061185,0.196378412,0.164600554,0.000001329,0.000003584,0.000007045,-0.042802270,-0.079475353,-0.995917483,0.000000003,0.000000004,0.000000018,0.188222382,0.982108329,-0.005963657,0.050000000,0.321302669,0.287348378,6.287994476,0.129289809,57.776990165,0,376,342,34,0.202041913,99,0,0,0,0,0,1386,99,150616,294450,87293,34,0,1113108
568,1624181147.260459900,1624181147.360374689,1,0,0,1,14.596033292,78.875157150,-25.698027611,-0.064777295,0.009949029,-0.155027570,0.985733925,1896,797,0.420358650,0.072801905,0.046655401,0.030829304,0.284839489,77.121506143,1646,0.833719215,272.537381502,287.306337266,812.458108578,0.198598716,0.165575566,0.000001354,0.000003478,0.000006565,-0.063336665,-0.112057555,-0.991681184,0.000000003,0.000000003,0.000000013,0.158383478,0.987193298,-0.019080521,0.050000000,0.317117544,0.286796578,6.276674359,0.109558678,58.786604190,0,362,326,36,0.190928270,101,0,0,0,0,0,1431,103,150796,294812,87394,34,0,1114539
569,1624181147.360457420,1624181147.460314751,1,0,0,1,14.720607574,79.136019030,-25.717499059,-0.064517964,0.011663776,-0.155288596,0.985691047,1893,809,0.427363973,0.067780927,0.044349279,0.028393045,0.299314658,92.642338928,1635,0.836278880,269.762994224,304.979050674,792.573923772,0.197293823,0.164992657,0.000001363,0.000003481,0.000007030,-0.080504270,-0.143467871,-0.986375199,0.000000003,0.000000004,0.000000016,0.178582313,0.982608635,-0.050878553,0.050000000,0.313634747,0.287083475,6.260661387,0.089788179,60.919752832,0,359,330,29,0.189646064,83,0,0,0,0,0,1451,83,150941,295171,87477,34,0,1115990
570,1624181147.460454941,1624181147.560348988,1,0,0,1,14.850567130,79.387745746,-25.733372092,-0.062011488,0.013537617,-0.155458165,0.985801231,1875,824,0.439466667,0.065188628,0.043324404,0.027859286,0.288664349,83.616755508,1649,0.833852274,258.412148206,305.884973952,810.725277606,0.187933046,0.156708398,0.000001329,0.000003440,0.000006740,-0.104631279,-0.167005998,-0.980388337,0.000000003,0.000000004,0.000000014,0.192890794,0.979557984,-0.057090254,0.050000000,0.311642591,0.291440046,6.235083300,0.070603354,62.644985655,0,353,327,26,0.188266667,73,0,0,0,0,0,1448,74,151090,295524,87550,34,0,1117438
571,1624181147.560452461,1624181147.660341740,1,0,0,1,14.987656424,79.627777962,-25.736251199,-0.058658170,0.015164795,-0.155470841,0.985980763,1904,873,0.458508403,0.069869071,0.046922158,0.031427546,0.294456016,87.270247562,1688,0.838117146,279.368807645,307.665987261,827.706947336,0.197469827,0.165502848,0.000001267,0.000003329,0.000006564,-0.104385291,-0.151615744,-0.982912192,0.000000003,0.000000003,0.000000012,0.177309264,0.983443810,-0.037412519,0.050000000,0.311247978,0.287369162,6.199637512,0.049874245,64.443130822,0,343,322,21,0.180147059,92,0,0,0,0,0,1468,93,151233,295867,87642,34,0,1118906
572,1624181147.660450220,1624181147.760396242,1,0,0,1,15.117893336,79.841011784,-25.759868672,-0.052321927,0.019992111,-0.155185057,0.986296269,1872,796,0.425213675,0.071930374,0.044270257,0.029000915,0.314808394,84.067017724,1656,0.832710535,283.367271136,308.826997195,786.774377386,0.205492179,0.171115502,0.000001345,0.000003487,0.000006505,-0.115458707,-0.144576037,-0.982734479,0.000000003,0.000000004,0.000000011,0.087391484,0.993211836,-0.076765734,0.050000000,0.309535495,0.286825710,6.128937654,0.033058338,66.080444615,0,380,347,33,0.202991453,90,0,0,0,0,0,1401,91,151409,296247,87732,34,0,1120307
573,1624181147.760447741,1624181147.860381126,1,0,0,1,15.255371971,80.045618188,-25.781607884,-0.043058840,0.022721943,-0.156039589,0.986550200,1846,746,0.404117010,0.064153889,0.044003046,0.027226621,0.231800401,64.800876909,1624,0.821501375,260.019763609,294.889287694,779.209181445,0.194900090,0.160110692,0.000001396,0.000003544,0.000006699,-0.101770944,-0.095203347,-0.990241888,0.000000004,0.000000004,0.000000016,0.074768403,0.996733221,-0.030538040,0.050000000,0.305145566,0.293691897,6.057927876,0.021895087,66.616537393,0,352,333,19,0.190682557,67,0,0,0,0,0,1426,68,151557,296599,87799,34,0,1121733
574,1624181147.860445261,1624181147.960446358,1,0,0,1,15.392365440,80.242599032,-25.758571632,-0.032611090,0.030490380,-0.155347771,0.986850507,1841,771,0.418794134,0.112260058,0.053710288,0.036561353,0.292276919,79.503465592,1633,0.830637205,269.458245908,295.250673220,791.721637181,0.198652445,0.165008111,0.000001386,0.000003645,0.000006729,-0.103183303,-0.105920482,-0.989006601,0.000000003,0.000000004,0.000000010,0.003995674,0.995358374,-0.096154780,0.050000000,0.302808681,0.293592807,5.993140447,0.013645054,68.027729477,0,415,378,37,0.225420967,104,0,0,0,0,0,1320,106,151745,297014,87903,34,0,1123053
575,1624181147.960442781,1624181148.060313225,1,0,0,1,15.527910058,80.422915414,-25.800710698,-0.021119255,0.037259524,-0.155810809,0.986857992,1703,667,0.391661773,0.063548285,0.037939979,0.024679435,0.206915872,63.129527977,1482,0.811063159,212.730595303,264.820239585,724.444766795,0.176981176,0.143542912,0.000001455,0.000003866,0.000007227,-0.119982292,-0.101707074,-0.987552490,0.000000005,0.000000005,0.000000017,0.006618064,0.996823977,-0.079360946,0.050000000,0.297945701,0.302470116,5.890837107,0.012304231,68.410343084,0,310,283,27,0.182031709,58,0,0,0,0,0,1334,59,151904,297324,87961,34,0,1124387
