frame,lidar_begin_time,lidar_end_time,adaptive_map,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,dynamic_threshold_ready,dynamic_normal_ratio_threshold,dynamic_condition_threshold,dynamic_normal_ratio_mean,dynamic_normal_ratio_std,dynamic_condition_mean,dynamic_condition_std,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_voxel_rejected
507,1517157275.868885994,1517157275.969725370,1,0,0,1,129.022534587,49.849512870,-7.055365898,0.023909555,0.000085869,0.290865988,0.956465003,850,491,0.577647059,0.024196091,0.011168430,0.008037114,0.159498349,29.280006538,0.000000000,0.287835152,0.122210430,4.870139831,0.669976053,24.190229679,0,1,0.080000000,40.000000000,0.210529174,0.095202554,27.027582233,3.824437032,57,55,2,0.067058824,11,0,0,0,0,782,11,12825,41557,11091,0,357960
508,1517157275.969746113,1517157276.070522308,1,0,0,1,129.182260627,49.967364026,-7.065516157,0.017678113,-0.001367040,0.289453676,0.957027787,814,467,0.573710074,0.023999668,0.011728143,0.008959947,0.178240432,27.204063603,0.000000000,0.274319557,0.115365075,4.804668473,0.656571891,24.541015463,0,1,0.080000000,40.000000000,0.210801205,0.095070948,27.032608302,3.824335397,71,71,0,0.087223587,11,0,0,0,0,732,11,12836,41628,11102,0,358692
509,1517157276.070543051,1517157276.171382189,1,0,0,1,129.345889553,50.084822023,-7.077122334,0.009785618,-0.003390888,0.266286842,0.963838192,812,460,0.566502463,0.026081217,0.012754139,0.008733425,0.169146442,28.573019522,0.000000000,0.262976619,0.090766726,4.734673179,0.637145011,24.949487741,0,1,0.080000000,40.000000000,0.211233700,0.094781654,27.018251700,3.815821507,84,84,0,0.103448276,14,0,0,0,0,714,14,12845,41712,11116,0,359406
510,1517157276.171402931,1517157276.272242308,1,0,0,1,129.520020432,50.189607044,-7.095942354,0.000539006,0.002028546,0.233642921,0.972320204,814,454,0.557739558,0.024054291,0.012755516,0.008297694,0.153148338,31.299881267,0.000000000,0.247276331,0.090867507,4.410231512,0.632807970,25.592465831,0,1,0.080000000,40.000000000,0.211296733,0.094740899,27.049260015,3.837826590,57,57,0,0.070024570,11,0,0,0,0,746,11,12854,41769,11127,0,360152
511,1517157276.373122931,1517157276.473962307,1,0,0,1,129.885335219,50.354886377,-7.116172420,-0.011974240,0.001947581,0.162749580,0.986592823,823,444,0.539489672,0.024475085,0.012541120,0.007587028,0.159710874,28.672653357,0.000000000,0.234214238,0.089151913,4.546254137,0.768169745,26.087807595,0,1,0.080000000,40.000000000,0.211460163,0.094637620,27.055559887,3.839968587,55,52,3,0.066828676,13,0,0,0,0,755,13,12868,41824,11140,0,360907
512,1517157276.473984003,1517157276.574822187,1,0,0,1,130.078367468,50.414266150,-7.120113350,-0.012805230,0.002147958,0.132200464,0.991137957,820,457,0.557317073,0.023963851,0.013729087,0.008999740,0.168763186,29.488628284,0.000000000,0.223204362,0.083220902,4.483196164,0.801240870,26.589446394,0,1,0.080000000,40.000000000,0.211961334,0.094276793,27.034683928,3.820962851,49,48,1,0.059756098,9,0,0,0,0,762,9,12874,41873,11149,0,361669
513,1517157276.574843884,1517157276.675683260,1,0,0,1,130.266640169,50.459556631,-7.121986872,-0.012724049,0.003441121,0.104922739,0.994393019,839,446,0.531585221,0.025556101,0.014414578,0.009460783,0.186777590,28.955073545,0.000000000,0.210913889,0.080551255,4.410382798,0.836257449,27.010478660,0,1,0.080000000,40.000000000,0.212504376,0.093973281,27.019236054,3.810029253,46,46,0,0.054827175,13,0,0,0,0,780,13,12886,41919,11162,0,362449
514,1517157276.675704002,1517157276.776543379,1,0,0,1,130.462759623,50.492817166,-7.140704320,-0.007910095,0.004320234,0.093377675,0.995589964,845,444,0.525443787,0.026209390,0.015867540,0.010236201,0.150473005,30.264421759,0.000000000,0.199591322,0.070692782,4.349216425,0.850548292,27.516778124,0,1,0.080000000,40.000000000,0.212798080,0.093732745,27.014662173,3.805853881,61,60,1,0.072189349,12,0,0,0,0,772,12,12898,41980,11174,0,363221
515,1517157276.776563883,1517157276.877403259,1,0,0,1,130.666400281,50.537104223,-7.151449308,-0.004955112,-0.000467466,0.090683095,0.995867363,797,441,0.553324969,0.021418753,0.012717214,0.008692552,0.177726719,26.334282799,0.000000000,0.191074263,0.075628839,4.308793890,0.851358403,27.663798680,0,1,0.080000000,40.000000000,0.213443523,0.093265631,26.957933630,3.773153422,39,37,2,0.048933501,3,0,0,0,0,755,3,12909,42019,11177,0,363976
516,1517157276.877424002,1517157276.978263378,1,0,0,1,130.865494141,50.577082584,-7.160775613,0.000219402,-0.001389312,0.095085496,0.995468116,792,453,0.571969697,0.026074426,0.015687688,0.010208905,0.209942253,26.322178039,0.000000000,0.187903675,0.073823733,4.267948970,0.853375061,27.795086635,0,1,0.080000000,40.000000000,0.214212481,0.092915943,26.913107580,3.753763008,48,47,1,0.060606061,7,0,0,0,0,737,7,12921,42067,11184,0,364713
517,1517157276.978283882,1517157277.079063177,1,0,0,1,131.074345338,50.625194662,-7.179826103,0.003254278,-0.000698583,0.099833044,0.994998636,805,458,0.568944099,0.024711443,0.014191578,0.009830605,0.205392270,26.744752183,0.000000000,0.183994736,0.073710822,4.239599071,0.838199415,27.983613957,0,1,0.080000000,40.000000000,0.215132682,0.092366747,26.855357497,3.711245008,42,42,0,0.052173913,9,0,0,0,0,754,9,12925,42109,11193,0,365467
518,1517157277.079083920,1517157277.179923296,1,0,0,1,131.279863391,50.672616576,-7.193120073,0.004727752,-0.002655890,0.103625034,0.994601652,789,431,0.546261090,0.027170893,0.015475744,0.010173305,0.177779792,27.498830734,0.000000000,0.183222007,0.076336415,4.210579441,0.740559694,27.905284414,0,1,0.080000000,40.000000000,0.215709906,0.091950215,26.832470726,3.700132596,47,47,0,0.059569075,6,0,0,0,0,736,6,12938,42156,11199,0,366203
519,1517157277.179944038,1517157277.280783176,1,0,0,1,131.491229091,50.730419069,-7.199196467,0.009912539,-0.004153248,0.111326567,0.993725761,797,427,0.535759097,0.022834979,0.013742273,0.009478049,0.174557933,28.758601437,0.000000000,0.180806795,0.075785295,4.203725805,0.608790923,28.048827677,0,1,0.080000000,40.000000000,0.216243534,0.091554146,26.810449348,3.682006256,66,63,3,0.082810540,13,0,0,0,0,718,13,12952,42222,11212,0,366921
520,1517157277.280803919,1517157277.381643295,1,0,0,1,131.704701684,50.791807367,-7.208691868,0.014386382,-0.002646737,0.112650533,0.993526992,775,420,0.541935484,0.026135793,0.015647467,0.010460427,0.191434994,26.735378210,0.000000000,0.180811186,0.064517743,4.033025375,0.504513738,27.930466230,0,1,0.080000000,40.000000000,0.216983209,0.091050547,26.770669381,3.661053905,59,59,0,0.076129032,10,0,0,0,0,706,10,12962,42281,11222,0,367627
521,1517157277.381664038,1517157277.482503414,1,0,0,1,131.921846383,50.849765657,-7.222795535,0.014227508,-0.002778642,0.119644165,0.992711001,755,398,0.527152318,0.021446769,0.012207218,0.008218077,0.151714275,29.170289559,0.000000000,0.176518524,0.068227803,4.075653976,0.491404136,28.202016456,0,1,0.080000000,40.000000000,0.217423150,0.090626844,26.726144434,3.604081050,43,43,0,0.056953642,5,0,0,0,0,707,5,12969,42324,11227,0,368334
522,1517157277.482523918,1517157277.583363295,1,0,0,1,132.140396564,50.911445407,-7.239712005,0.012812222,-0.006615357,0.127099332,0.991785180,756,428,0.566137566,0.023399635,0.013703936,0.008045418,0.171432174,28.506815967,0.000000000,0.176193029,0.068627099,4.117125183,0.497329212,28.217469165,0,1,0.080000000,40.000000000,0.218083089,0.090047404,26.683943394,3.557981750,55,55,0,0.072751323,9,0,0,0,0,692,9,12982,42379,11236,0,369026
523,1517157277.583384037,1517157277.684223413,1,0,0,1,132.365046353,50.978597914,-7.252531325,0.011833858,-0.013727504,0.135492531,0.990612583,746,412,0.552278820,0.025787767,0.014193105,0.009858598,0.155517802,29.185880224,0.000000000,0.173901249,0.069883283,4.158546803,0.510565906,28.350796015,0,1,0.080000000,40.000000000,0.218500188,0.089659198,26.660887582,3.534144471,65,65,0,0.087131367,10,0,0,0,0,671,10,13000,42444,11246,0,369697
524,1517157277.684243917,1517157277.785083294,1,0,0,1,132.581428902,51.044040150,-7.255725082,0.013782773,-0.000250169,0.134605881,0.990803325,731,390,0.533515732,0.026278409,0.016112063,0.010026755,0.170790484,28.122316067,0.000000000,0.174362982,0.071253958,4.189240722,0.505533909,28.255653566,0,1,0.080000000,40.000000000,0.219043761,0.089202365,26.619896509,3.492944177,29,29,0,0.039671683,3,0,0,0,0,697,5,13007,42473,11249,0,370394
525,1517157277.785104036,1517157277.885943413,1,0,0,1,132.810636766,51.113862381,-7.267453786,0.006708213,0.003976835,0.135485112,0.990748691,728,386,0.530219780,0.026021464,0.016530408,0.010342376,0.156737106,28.385179375,0.000000000,0.173335569,0.066538520,4.233340795,0.504941216,28.287161539,0,1,0.080000000,40.000000000,0.219266891,0.089018135,26.609799151,3.486360856,32,31,1,0.043956044,6,0,0,0,0,690,6,13015,42505,11255,0,371084
526,1517157277.885963917,1517157277.986803293,1,0,0,1,133.031220072,51.182884320,-7.281913678,0.018499662,-0.005660354,0.137300454,0.990340501,707,389,0.550212164,0.024710013,0.014876530,0.009309226,0.165434373,26.625672090,0.000000000,0.171710920,0.063079845,4.266820356,0.505255500,28.306396228,0,1,0.080000000,40.000000000,0.219444807,0.088892497,26.571970432,3.465397367,45,44,1,0.063649222,6,0,0,0,0,656,6,13022,42550,11261,0,371740
527,1517157277.986824036,1517157278.087602377,1,0,0,1,133.267202409,51.262145732,-7.278835529,0.020435232,-0.003027733,0.150642266,0.988372471,734,408,0.555858311,0.026354542,0.015614577,0.010056253,0.149377619,34.763200452,0.000000000,0.171204883,0.064170212,4.317020236,0.529351634,28.580555924,0,1,0.080000000,40.000000000,0.219728838,0.088622376,26.604339560,3.526108484,54,54,0,0.073569482,10,0,0,0,0,670,10,13036,42604,11271,0,372410
528,1517157278.087622881,1517157278.188462257,1,0,0,1,133.495351358,51.346969826,-7.304652327,0.011370873,-0.004610001,0.163609607,0.986448857,708,385,0.543785311,0.028453363,0.017472616,0.010976221,0.165343248,28.638125984,0.000000000,0.170560024,0.070381826,4.360036671,0.507490456,28.652259043,0,1,0.080000000,40.000000000,0.220168183,0.088241951,26.586283672,3.510992720,36,35,1,0.050847458,6,0,0,0,0,666,6,13043,42640,11277,0,373076
529,1517157278.188483000,1517157278.289322376,1,0,0,1,133.735587116,51.436638266,-7.322614975,0.019559073,-0.007359132,0.170828587,0.985079124,717,394,0.549511855,0.024660250,0.014106951,0.010376415,0.161479849,28.441149285,0.000000000,0.170176694,0.070016405,4.412992614,0.454580937,28.645665531,0,1,0.080000000,40.000000000,0.220461603,0.087997191,26.593213362,3.513961736,48,48,0,0.066945607,7,0,0,0,0,662,7,13056,42688,11284,0,373738
530,1517157278.289343119,1517157278.390182257,1,0,0,1,133.968405863,51.536467892,-7.330659557,0.009465002,-0.000702656,0.172267048,0.985004561,715,393,0.549650350,0.024730030,0.013379385,0.008876843,0.131761999,31.507903395,0.000000000,0.169107377,0.069448923,4.264965288,0.313018917,28.656066637,0,1,0.080000000,40.000000000,0.220361712,0.088092102,26.624632579,3.543593462,45,45,0,0.062937063,10,0,0,0,0,660,10,13070,42733,11294,0,374398
531,1517157278.491063118,1517157278.591902256,1,0,0,1,134.447282816,51.724558724,-7.362666879,0.013590572,-0.003500764,0.189260368,0.981826642,684,383,0.559941520,0.030000613,0.015977383,0.010181223,0.154511573,30.046080117,0.000000000,0.168847412,0.080712765,4.578453869,0.285703860,28.724737975,0,1,0.080000000,40.000000000,0.220544770,0.087935915,26.637205282,3.553466329,40,40,0,0.058479532,8,0,0,0,0,635,9,13073,42773,11302,0,375033
532,1517157278.591922998,1517157278.692762375,1,0,0,1,134.701412210,51.827131907,-7.375462946,0.016799831,-0.006840641,0.191264602,0.981370890,699,381,0.545064378,0.022985163,0.012496782,0.008708695,0.145590622,29.255231649,0.000000000,0.167688784,0.082557460,4.659149078,0.234692989,28.713068143,0,1,0.080000000,40.000000000,0.220615114,0.087873092,26.636042871,3.552590609,40,39,1,0.057224607,7,0,0,0,0,652,7,13078,42813,11309,0,375685
533,1517157278.692784071,1517157278.793622255,1,0,0,1,134.957632317,51.930011106,-7.387897014,0.025039636,-0.002060104,0.192563310,0.980962866,702,377,0.537037037,0.026230030,0.015174113,0.010596571,0.155821479,27.429343274,0.000000000,0.166140978,0.082848824,4.735733413,0.214196258,28.636781630,0,1,0.080000000,40.000000000,0.220895577,0.087620724,26.616301492,3.542628462,52,52,0,0.074074074,9,0,0,0,0,641,9,13091,42865,11318,0,376326
534,1517157278.793643951,1517157278.894482374,1,0,0,1,135.209610648,52.041794172,-7.406326127,0.025520416,0.001321688,0.206095935,0.978198051,690,387,0.560869565,0.029326521,0.016804352,0.010514647,0.132908482,29.736196828,0.000000000,0.165262752,0.089111263,4.803331397,0.236618289,28.610370383,0,1,0.080000000,40.000000000,0.220903504,0.087612726,26.610374505,3.536903337,55,55,0,0.079710145,10,0,0,0,0,625,10,13100,42920,11328,0,376951
535,1517157278.894504070,1517157278.995343208,1,0,0,1,135.466068065,52.170429370,-7.421371587,0.020628247,-0.001020434,0.215368288,0.976314465,693,371,0.535353535,0.025436115,0.015582259,0.010831243,0.148948922,27.574159809,0.000000000,0.163823863,0.080792898,4.887353637,0.246688574,28.672364234,0,1,0.080000000,40.000000000,0.220598890,0.087809196,26.629838664,3.536797924,54,53,1,0.077922078,7,0,0,0,0,632,7,13110,42974,11335,0,377583
536,1517157278.995363951,1517157279.096140385,1,0,0,1,135.724644251,52.295130982,-7.437498680,0.021553769,-0.005823850,0.210300116,0.977381900,705,401,0.568794326,0.025058633,0.015009031,0.010123367,0.154233399,31.057386739,0.000000000,0.161038420,0.080996852,4.959715156,0.247703479,28.909124669,0,1,0.080000000,40.000000000,0.220502834,0.087876462,26.653694934,3.558469873,47,47,0,0.066666667,5,0,0,0,0,653,5,13117,43021,11340,0,378236
537,1517157279.096160889,1517157279.197000265,1,0,0,1,135.987847625,52.421903894,-7.446698341,0.019327597,-0.008428022,0.205291424,0.978473732,710,389,0.547887324,0.022611698,0.013596480,0.008835928,0.181075980,24.214852117,0.000000000,0.159822605,0.084971802,5.040665935,0.250368162,28.782629666,0,1,0.080000000,40.000000000,0.220864910,0.087638350,26.624976150,3.566439038,53,51,2,0.074647887,12,0,0,0,0,645,12,13130,43074,11352,0,378881
538,1517157279.197021008,1517157279.297860384,1,0,0,1,136.260491215,52.550101072,-7.462645289,0.019203038,-0.010748990,0.200544620,0.979437368,707,397,0.561527581,0.024926110,0.013870242,0.009436758,0.160299302,27.919192990,0.000000000,0.158948581,0.084065148,5.123155587,0.244684670,28.803647778,0,1,0.080000000,40.000000000,0.221238741,0.087298816,26.600667830,3.549209293,59,58,1,0.083451202,13,0,0,0,0,635,13,13140,43133,11365,0,379516
539,1517157279.297880888,1517157279.398720264,1,0,0,1,136.525258545,52.676409041,-7.486060745,0.017465252,-0.010888502,0.200957673,0.979383693,698,387,0.554441261,0.024583994,0.014936063,0.009213113,0.143254942,26.980297367,0.000000000,0.157383431,0.080985726,5.195113833,0.242916558,28.714732575,0,1,0.080000000,40.000000000,0.221392655,0.087147490,26.575354580,3.537364904,54,54,0,0.077363897,11,0,0,0,0,633,11,13146,43187,11376,0,380149
540,1517157279.398741007,1517157279.499580383,1,0,0,1,136.797160030,52.800268166,-7.499971748,0.018716295,0.000401712,0.203767157,0.978840377,706,375,0.531161473,0.024449335,0.013363402,0.008241351,0.137477382,27.426244901,0.000000000,0.154685551,0.081451495,5.269032284,0.234857949,28.749275909,0,1,0.080000000,40.000000000,0.221341299,0.087195400,26.543037279,3.514607845,73,73,0,0.103399433,9,0,0,0,0,624,9,13160,43260,11385,0,380773
541,1517157279.600461006,1517157279.701300383,1,0,0,1,137.356210887,53.063202984,-7.523117854,0.017028099,-0.004537554,0.206390451,0.978311012,708,381,0.538135593,0.025475618,0.012755069,0.008641733,0.128259457,26.586908412,0.000000000,0.153512810,0.072737937,5.659545916,0.225131644,28.620106852,0,1,0.080000000,40.000000000,0.221021445,0.087477140,26.533238834,3.513105692,64,63,1,0.090395480,15,0,0,0,0,629,15,13181,43324,11400,0,381402
542,1517157279.701320887,1517157279.802160263,1,0,0,1,137.632937658,53.191484369,-7.546102471,0.018082539,-0.006348977,0.205569760,0.978454795,709,396,0.558533145,0.024590149,0.012402910,0.008116076,0.132822870,31.598616481,0.000000000,0.151582345,0.070532040,5.730603267,0.210027123,28.774696878,0,1,0.080000000,40.000000000,0.220817341,0.087658690,26.557363881,3.539425483,61,61,0,0.086036671,14,0,0,0,0,633,15,13195,43385,11414,0,382035
543,1517157279.802181005,1517157279.903020382,1,0,0,1,137.916008297,53.325069143,-7.558925635,0.017340405,-0.003010226,0.205723082,0.978451972,730,405,0.554794521,0.021591339,0.012444370,0.008823645,0.139353572,25.092816937,0.000000000,0.150774133,0.079064439,5.817788912,0.208875020,28.570043713,0,1,0.080000000,40.000000000,0.220569001,0.087853732,26.522261410,3.536368285,66,65,1,0.090410959,4,0,0,0,0,660,4,13208,43451,11418,0,382695
544,1517157279.903040886,1517157280.003819227,1,0,0,1,138.194782569,53.456853330,-7.574843866,0.019926285,-0.002373822,0.205541584,0.978442622,710,386,0.543661972,0.023641314,0.013416403,0.008794697,0.116635465,29.352393762,0.000000000,0.148066382,0.080501942,5.886659852,0.207399497,28.631547598,0,1,0.080000000,40.000000000,0.220144738,0.088251281,26.521437291,3.535698986,86,84,2,0.121126761,13,0,0,0,0,611,13,13219,43537,11431,0,383306
545,1517157280.003839970,1517157280.104679346,1,0,0,1,138.475351474,53.592439726,-7.591255268,0.019525867,-0.003467939,0.208348659,0.977853542,729,401,0.550068587,0.026726188,0.013630630,0.008861584,0.131755089,27.905811100,0.000000000,0.146817281,0.081113994,5.967122825,0.209727998,28.607579184,0,1,0.080000000,40.000000000,0.219735245,0.088564905,26.519348256,3.534818600,60,59,1,0.082304527,13,0,0,0,0,656,13,13230,43597,11444,0,383962
546,1517157280.104700089,1517157280.205539227,1,0,0,1,138.767220035,53.731723616,-7.608655938,0.016332862,0.000098835,0.209165736,0.977743792,733,416,0.567530696,0.024659498,0.013968215,0.010091726,0.126063698,27.857776424,0.000000000,0.144848747,0.081153199,6.042033303,0.184516194,28.669184401,0,1,0.080000000,40.000000000,0.219646317,0.088654407,26.477565394,3.493818722,66,66,0,0.090040928,5,0,0,0,0,662,5,13243,43663,11449,0,384624
547,1517157280.205559969,1517157280.306399345,1,0,0,1,139.054045063,53.867999279,-7.628522276,0.019423816,-0.004260955,0.208615889,0.977795465,738,416,0.563685637,0.028021166,0.014825864,0.009863770,0.134273047,28.140819129,0.000000000,0.144093519,0.083743699,6.115434222,0.159478223,28.338065335,0,1,0.080000000,40.000000000,0.219466995,0.088808641,26.461848900,3.482748972,66,66,0,0.089430894,12,0,0,0,0,660,12,13257,43729,11461,0,385284
548,1517157280.306420088,1517157280.407259226,1,0,0,1,139.347007967,54.006177290,-7.646855819,0.019410191,-0.006080623,0.209538297,0.977588857,720,413,0.573611111,0.019328704,0.011540935,0.007707447,0.129566087,27.089103534,0.000000000,0.142304661,0.095710798,6.182813755,0.146864773,28.260614212,0,1,0.080000000,40.000000000,0.218978328,0.089166807,26.462711738,3.482893574,59,59,0,0.081944444,9,0,0,0,0,652,9,13269,43788,11470,0,385936
549,1517157280.407279968,1517157280.508119345,1,0,0,1,139.641170306,54.145405381,-7.659028467,0.016652182,-0.000057589,0.209123759,0.977747388,759,439,0.578392622,0.025642704,0.014338725,0.008856900,0.144811980,27.450605384,0.000000000,0.141471267,0.095666854,6.255041900,0.144303341,28.211087017,0,1,0.080000000,40.000000000,0.218985424,0.089160876,26.429653795,3.457579587,67,66,1,0.088274045,17,0,0,0,0,675,17,13280,43855,11487,0,386611
550,1517157280.508140087,1517157280.608979225,1,0,0,1,139.931643708,54.282305746,-7.679108440,0.015371574,-0.000363883,0.211174458,0.977327443,755,434,0.574834437,0.022314510,0.013836454,0.009351155,0.124638666,28.051591755,0.000000000,0.141115101,0.098967601,6.061300744,0.114028796,28.038271435,0,1,0.080000000,40.000000000,0.218733854,0.089390936,26.416856154,3.449173944,42,39,3,0.055629139,11,0,0,0,0,702,11,13289,43897,11498,0,387313
