frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,stage2_map_policy,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,observability_soft_weighting_active,observability_geometry_quality,observability_measurement_weight_mean,observability_measurement_weight_min,transition_guard_active,transition_guard_triggered,transition_guard_map_pause_enable,transition_guard_measurement_weight_enable,transition_guard_map_pause_active,transition_guard_selective_recovery_active,transition_guard_consecutive_pause_frames,transition_guard_cooldown_frames,transition_guard_measurement_weight,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,window_geometry_weak_ratio,relative_persistent_enable,relative_baseline_ready,relative_persistent_candidate,relative_f0_baseline,relative_lambda0_baseline,relative_f0_ratio,relative_lambda0_ratio,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,persistent_voxel_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_persistent_voxel_quota_rejected,total_voxel_rejected
845,1624181176.159756660,1624181176.259721041,850,849,0,0.136902767,0.189441295,1,1,0,0,0,1,4.433309172,28.893652826,-30.448903204,-0.044115428,0.004275046,-0.044494362,0.998025954,2150,1218,0.566511628,0.072395256,0.050463315,0.031577256,0.475759507,65.325354764,1913,0.848322112,399.719521547,437.700297648,785.420381173,0.246308615,0.208949044,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000001417,0.000002115,0.000004382,0.116357139,-0.197029533,-0.973468222,0.000000002,0.000000004,0.000000010,0.439732874,0.892082188,-0.104040228,0.000000000,0.432093427,0.135062572,8.584535234,0.019658960,78.995758743,0,0.242017012,0.201273798,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,353,318,35,0.164186047,108,0,0,0,0,0,0,1689,108,193131,386938,113311,0,0,0,1471458
846,1624181176.259754181,1624181176.359758854,851,850,0,0.146389735,0.191724564,1,1,0,0,0,1,4.279229852,28.381815242,-30.436675108,-0.038535576,0.004113634,-0.044842528,0.998242072,2152,1137,0.528345725,0.068557505,0.046669843,0.030066687,0.466195769,61.119618461,1922,0.839068036,388.692164223,429.722214949,794.274385572,0.241021189,0.202233176,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000001541,0.000002212,0.000004222,0.087069097,-0.171795252,-0.981277414,0.000000002,0.000000006,0.000000009,0.464410128,0.878938250,-0.108585389,0.000000000,0.439424539,0.130299748,8.812128157,0.020150564,77.831430284,0,0.244077125,0.203156282,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,363,335,28,0.168680297,78,0,0,0,0,0,0,1711,78,193281,387301,113389,0,0,0,1473169
847,1624181176.359751701,1624181176.459752321,852,851,0,0.206375539,0.245620619,1,1,0,0,0,1,4.129628260,27.870578020,-30.411622775,-0.030818262,0.006715860,-0.045522580,0.998465236,2195,1171,0.533485194,0.060866853,0.043065087,0.026257114,0.426524825,72.197460061,1967,0.839432086,381.815942643,438.462098562,830.884871320,0.231240624,0.194110800,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000001511,0.000002207,0.000004548,0.063667397,-0.141380418,-0.987905886,0.000000002,0.000000006,0.000000009,0.438718923,0.892492723,-0.104797166,0.000000000,0.443840780,0.135915751,9.010480278,0.020623743,77.383197457,0,0.244933101,0.204097914,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,359,333,26,0.163553531,70,0,0,0,0,0,0,1765,71,193436,387660,113459,0,0,0,1474934
848,1624181176.459749222,1624181176.559673071,853,852,0,0.241568509,0.297195125,1,1,0,0,0,1,3.983681398,27.355410855,-30.393067500,-0.022553640,0.010175265,-0.045798102,0.998644247,2164,1134,0.524029575,0.064510293,0.045992439,0.028615074,0.457210345,64.409392425,1932,0.833871951,394.316916705,443.544924995,773.178766914,0.244759142,0.204097783,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000001526,0.000002192,0.000004448,0.112800980,-0.153614219,-0.981671335,0.000000002,0.000000005,0.000000010,0.339010426,0.933974791,-0.112973537,0.000000000,0.444413769,0.138386353,9.205568162,0.019536105,76.527234737,0,0.244714919,0.203948769,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,358,330,28,0.165434381,88,0,0,0,0,0,0,1718,88,193595,388018,113547,0,0,0,1476652
849,1624181176.559746742,1624181176.659634829,854,853,0,0.268221978,0.313733698,1,1,0,0,0,1,3.853043840,26.840900737,-30.364618381,-0.010958799,0.012788765,-0.046499594,0.998776321,2226,1148,0.515723270,0.058494336,0.041012667,0.025803731,0.409515415,73.699484820,2007,0.831028913,370.344422238,453.112611171,844.417994428,0.222045667,0.184526369,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000001426,0.000002128,0.000004648,0.124440784,-0.153297350,-0.980313426,0.000000002,0.000000006,0.000000012,0.463649599,0.878634214,-0.114153267,0.000000000,0.442143734,0.144511884,9.364567512,0.019350355,76.006174554,0,0.242855161,0.202471866,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,347,318,29,0.155884996,89,0,0,0,0,0,0,1789,90,193748,388365,113636,0,0,0,1478441
850,1624181176.659744263,1624181176.759713411,855,854,0,0.228204649,0.276794712,1,1,0,0,0,1,3.724315657,26.317125938,-30.361680101,-0.001244988,0.015987577,-0.047036294,0.998764454,2145,1118,0.521212121,0.065933399,0.046504851,0.028858470,0.459075346,63.696699793,1924,0.828145598,358.142633245,465.146738008,770.062759631,0.224773059,0.186144820,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000001605,0.000002041,0.000004230,0.162383785,-0.130751533,-0.978026351,0.000000002,0.000000006,0.000000010,0.466040546,0.877091944,-0.116258034,0.000000000,0.441090604,0.145345771,9.516416923,0.019345707,75.116763327,0,0.240868150,0.200825947,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,388,344,44,0.180885781,83,0,0,0,0,0,0,1674,83,193918,388753,113719,0,0,0,1480115
851,1624181176.759742022,1624181176.859683514,856,855,0,0.197348407,0.269077014,1,1,0,0,0,1,3.602784276,25.812381987,-30.351110964,0.008979959,0.018757690,-0.046974299,0.998679591,2309,1208,0.523170204,0.061844674,0.042710031,0.027222060,0.411937701,59.797728767,2072,0.835555317,409.304616794,447.010137625,874.955862808,0.236418624,0.197540838,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000001385,0.000002138,0.000003534,0.158911663,-0.105226945,-0.981669177,0.000000002,0.000000004,0.000000007,0.746089056,0.647001543,-0.157289936,0.000000000,0.435382022,0.148592391,9.626620991,0.019304117,74.352283460,0,0.238813212,0.199291176,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,399,370,29,0.172802079,102,0,0,0,0,0,0,1807,103,194109,389152,113821,0,0,0,1481922
852,1624181176.859739542,1624181176.959636211,856,856,0,0.156656156,0.210679492,1,1,0,0,0,1,3.487059999,25.309748171,-30.332481106,0.018959324,0.020281500,-0.047239964,0.998497667,2103,1039,0.494056110,0.063964105,0.044427665,0.027658363,0.531988959,57.786794305,1886,0.826645434,395.870236416,448.644476705,714.538574547,0.253917066,0.209899383,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000001746,0.000002201,0.000003742,0.127694588,-0.077200103,-0.988804448,0.000000003,0.000000006,0.000000009,0.562427383,0.813930702,-0.145575587,0.000000000,0.436007780,0.150382132,9.720134178,0.018139135,73.462161857,0,0.238039814,0.198593807,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,383,358,25,0.182120780,63,0,0,0,0,0,0,1656,64,194282,389535,113884,0,0,0,1483578
853,1624181176.959737062,1624181177.059595585,858,857,0,0.168324749,0.220822092,1,1,0,0,0,1,3.379712066,24.815927637,-30.310169323,0.026875298,0.021324187,-0.046860591,0.998312117,2263,1057,0.467079099,0.060926331,0.040916840,0.026350904,0.451892577,59.802536258,2041,0.817119723,401.601403441,444.565414211,821.574536898,0.240805568,0.196766979,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000001663,0.000002309,0.000004109,0.141278059,-0.053894651,-0.988501834,0.000000003,0.000000005,0.000000010,0.539663298,0.823337011,-0.175726182,0.000000000,0.430903633,0.151786702,9.794920828,0.018396488,72.504564419,0,0.236417901,0.197075631,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,377,354,23,0.166593018,76,0,0,0,0,0,0,1809,77,194441,389912,113960,0,0,0,1485387
854,1624181177.059734583,1624181177.159641981,859,858,0,0.156506896,0.226010260,1,1,0,0,0,1,3.269142589,24.341675577,-30.290589722,0.034214093,0.021874137,-0.047242397,0.998057651,2158,1021,0.473123262,0.060848011,0.040510572,0.025367060,0.497723347,64.778386438,1939,0.813495589,412.018175267,444.262870727,721.086900418,0.261206129,0.212490034,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000001808,0.000002339,0.000004335,0.122952413,0.009604136,-0.992366094,0.000000003,0.000000007,0.000000009,0.310563069,0.946180042,-0.091070903,0.000000000,0.431286824,0.154820851,9.834591327,0.017416107,71.932598103,0,0.236139950,0.196631775,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,344,323,21,0.159406858,74,0,0,0,0,0,0,1740,74,194586,390256,114034,0,0,0,1487127
855,1624181177.159732103,1624181177.259664297,860,859,0,0.071054987,0.162657824,1,1,0,0,0,1,3.170907299,23.857074767,-30.281882885,0.039315854,0.020104361,-0.047175552,0.997910089,2198,1088,0.494995450,0.061901186,0.041085435,0.027420677,0.460430191,63.936390248,1973,0.823534328,386.811961345,461.259845263,776.761421702,0.238062562,0.196052692,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000001734,0.000002275,0.000004311,0.097331899,0.047937487,-0.994096826,0.000000002,0.000000007,0.000000010,-0.228489251,-0.963736476,0.137857415,0.000000000,0.427602873,0.156588619,9.855539905,0.017094334,71.262719411,0,0.234188241,0.194887037,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,369,337,32,0.167879891,79,0,0,0,0,0,0,1750,79,194752,390625,114113,0,0,0,1488877
856,1624181177.259729862,1624181177.359682322,860,860,0,0.066425674,0.142254293,1,1,0,0,0,1,3.069366370,23.404171236,-30.263559078,0.041579479,0.020381867,-0.047349380,0.997804471,2309,1100,0.476396709,0.061373325,0.043521557,0.027004388,0.458828605,62.953375108,2083,0.820081387,429.085401628,475.452539473,803.691588067,0.251187205,0.205993952,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000001701,0.000002276,0.000004190,0.133656742,0.033623750,-0.990457126,0.000000002,0.000000006,0.000000010,0.420546106,0.893491264,-0.157525663,0.000000000,0.429986187,0.159085180,9.838600371,0.016768652,70.243834016,0,0.234824401,0.195246089,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,379,355,24,0.164140320,79,0,0,0,0,0,0,1850,80,194916,391004,114192,0,0,0,1490727
857,1624181177.359727383,1624181177.459740162,862,861,0,0.166535964,0.255958392,1,1,0,0,0,1,2.983286307,22.963442522,-30.239194245,0.039620661,0.022297730,-0.047232985,0.997848716,2338,1095,0.468349016,0.069307805,0.047800975,0.030279830,0.477301020,61.161820705,2103,0.814746623,431.751564574,484.178399664,797.482183237,0.251983485,0.205302694,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000001649,0.000002289,0.000004044,0.156261677,0.019979465,-0.987513599,0.000000002,0.000000006,0.000000008,0.490957004,0.857978784,-0.151107997,0.000000000,0.432761693,0.158283704,9.787701236,0.016345936,69.257491812,0,0.235095730,0.195201021,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,424,391,33,0.181351583,101,0,0,0,0,0,0,1813,101,195105,391428,114293,0,0,0,1492540
858,1624181177.459724903,1624181177.559707880,863,862,0,0.306018286,0.416831556,1,1,0,0,0,1,2.903930310,22.519904340,-30.241295661,0.033148719,0.024907807,-0.046380304,0.998062939,2365,1137,0.480761099,0.083040204,0.055813691,0.037667483,0.522585038,58.366104597,2135,0.822007514,455.005681944,494.021848941,805.958511696,0.259264559,0.213117415,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000001588,0.000002136,0.000003540,0.151895850,-0.005772699,-0.988379647,0.000000002,0.000000004,0.000000008,0.238926165,0.965766067,-0.101045495,0.000000000,0.440076630,0.162383487,9.731690615,0.017024436,67.917120739,0,0.236751763,0.196467822,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,445,404,41,0.188160677,127,0,0,0,0,0,0,1792,128,195282,391873,114420,0,0,0,1494332
859,1624181177.559722424,1624181177.659763336,864,863,0,0.358306464,0.467842287,1,1,0,0,0,1,2.829547489,22.106794095,-30.235246952,0.022646022,0.031844683,-0.046204467,0.998167431,2271,1071,0.471598415,0.075595531,0.050361463,0.033522668,0.529052566,59.348171208,2036,0.820527904,435.626287882,464.817702256,770.150823034,0.260761188,0.213961831,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000001614,0.000002171,0.000003638,0.142886763,-0.005082325,-0.989725994,0.000000002,0.000000005,0.000000007,0.655943936,0.745629485,-0.117363637,0.000000000,0.449664533,0.163000071,9.637305034,0.016067918,66.642526518,0,0.239044161,0.198233009,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,450,411,39,0.198150594,110,0,0,0,0,0,0,1711,110,195475,392323,114530,0,0,0,1496043
860,1624181177.659719944,1624181177.759719610,865,864,0,0.200067004,0.315284988,1,1,0,0,0,1,2.761084776,21.719210138,-30.182430216,0.012278076,0.035891593,-0.045586246,0.998239919,2278,1073,0.471027217,0.067374718,0.045137901,0.028990162,0.446816066,60.232894325,2065,0.814646311,389.296666681,502.344890405,790.603075527,0.231415015,0.188521388,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000001584,0.000002048,0.000003490,0.069980448,-0.017382390,-0.997396907,0.000000002,0.000000006,0.000000009,0.681515472,0.725285315,-0.097457028,0.000000000,0.453849090,0.091112659,9.515507186,0.014261254,65.767457838,0,0.239218596,0.198155314,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,395,365,30,0.173397717,85,0,0,0,0,0,0,1798,85,195656,392718,114615,0,0,0,1497841
861,1624181177.759717703,1624181177.859722853,866,865,0,0.068102467,0.119659872,1,1,0,0,0,1,2.699581772,21.354847362,-30.196593426,0.003850831,0.038776316,-0.045208686,0.998217283,2215,1033,0.466365688,0.102454422,0.063897984,0.044282794,0.374146134,61.157529282,2013,0.816823027,343.948409216,458.301677783,842.014665878,0.209180674,0.170863591,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000001571,0.000002164,0.000003668,0.114045769,-0.054770120,-0.991964614,0.000000002,0.000000005,0.000000008,0.628722987,0.772561340,-0.088636228,0.000000000,0.456702554,0.143484207,9.357623316,0.012466304,64.674971309,0,0.239238036,0.198049652,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,528,470,58,0.238374718,171,0,0,0,0,0,0,1514,173,195903,393246,114786,0,0,0,1499355
862,1624181177.859715223,1624181177.959659576,867,866,0,0.054255156,0.089574612,1,1,0,0,0,1,2.634187367,20.961952439,-30.217242281,-0.001633863,0.039743819,-0.044677996,0.998209215,2181,1095,0.502063274,0.084038784,0.056320984,0.038504328,0.443804904,69.057743106,1973,0.820410241,350.073140902,472.724340351,795.871925015,0.216272167,0.177431901,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000001521,0.000002057,0.000003765,0.111490721,-0.083655963,-0.990238102,0.000000001,0.000000005,0.000000007,0.576659315,0.813275610,-0.077761277,0.000000000,0.458098956,0.149523189,9.220136145,0.011747556,64.221987115,0,0.238842178,0.197513827,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,443,405,38,0.203117836,158,0,0,0,0,0,0,1579,159,196092,393689,114944,0,0,0,1500934
863,1624181177.959712744,1624181178.059654951,868,867,0,0.079766924,0.181136558,1,1,0,0,0,1,2.565175873,20.545673300,-30.246325505,-0.006219012,0.036948476,-0.043956857,0.998330571,2236,1091,0.487924866,0.066341618,0.047091738,0.030509029,0.449214187,68.419250517,2030,0.821504180,359.642234730,492.000689406,816.010560259,0.215657652,0.177163662,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000001564,0.000001959,0.000003772,0.089849299,-0.077952156,-0.992900078,0.000000002,0.000000005,0.000000008,0.678969547,0.730104377,-0.077122970,0.000000000,0.458278237,0.149685988,9.105728115,0.012129741,63.921925960,0,0.238186451,0.196814829,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,439,408,31,0.196332737,108,0,0,0,0,0,0,1688,109,196303,394128,115052,0,0,0,1502622
864,1624181178.059710264,1624181178.159639597,869,868,0,0.120673139,0.172019647,1,1,0,0,0,1,2.498726993,20.139903476,-30.262436082,-0.007851989,0.035739595,-0.043617714,0.998377946,2234,1118,0.500447628,0.062559593,0.043439501,0.026189231,0.503729148,69.646799295,2030,0.826069253,381.975233707,509.003622116,785.941726971,0.227783735,0.188165140,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000001587,0.000001852,0.000003980,0.043430741,-0.076639108,-0.996112553,0.000000002,0.000000005,0.000000008,0.642177559,0.758125774,-0.113372368,0.000000000,0.462686582,0.151766486,8.982598018,0.012510675,63.844676724,0,0.238203196,0.196666675,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,484,461,23,0.216651746,80,0,0,0,0,0,0,1670,80,196497,394612,115132,0,0,0,1504292
865,1624181178.159707785,1624181178.259633064,870,869,0,0.123103802,0.188245753,1,1,0,0,0,1,2.431106484,19.748825960,-30.251037985,-0.012822995,0.034393081,-0.043413915,0.998382651,2322,1164,0.501291990,0.062218627,0.043053786,0.027624213,0.428031107,65.964911882,2090,0.824558880,351.325934558,531.017155927,840.984967918,0.203864803,0.168098533,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000001527,0.000001792,0.000003739,0.067791618,-0.082895959,-0.994249746,0.000000002,0.000000005,0.000000008,0.496805321,0.863268098,-0.089177709,0.000000000,0.460300162,0.153655378,8.844976241,0.011959138,63.876654580,0,0.236081006,0.194624149,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,457,430,27,0.196813092,92,0,0,0,0,0,0,1772,93,196697,395069,115224,0,0,0,1506064
866,1624181178.259705544,1624181178.359578371,871,870,0,0.090128245,0.140735418,1,1,0,0,0,1,2.364407791,19.348662704,-30.232507742,-0.018669516,0.034625930,-0.042912538,0.998304066,2323,1230,0.529487731,0.062190227,0.044801439,0.029299676,0.409675507,68.111067370,2120,0.839157476,361.501979715,524.644995954,892.866873260,0.203203578,0.170519802,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000001511,0.000001723,0.000003673,0.090575809,-0.056959522,-0.994259340,0.000000002,0.000000005,0.000000008,0.447592806,0.893616010,-0.033333266,0.000000000,0.457474149,0.155528068,8.717817841,0.011074848,64.226227025,0,0.234190125,0.193038480,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,434,407,27,0.186827378,93,0,0,0,0,0,0,1796,93,196887,395503,115317,0,0,0,1507860
867,1624181178.359703064,1624181178.459622622,872,871,0,0.127216499,0.204600343,1,1,0,0,0,1,2.300491487,18.948523327,-30.236383654,-0.025182230,0.034659328,-0.042899225,0.998160429,2182,1168,0.535288726,0.061793919,0.043098397,0.027836300,0.481577836,62.426215161,1992,0.833396438,363.001343832,515.279826682,781.844533922,0.218658950,0.182229590,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000001551,0.000001730,0.000003426,0.103489087,-0.103719920,-0.989207858,0.000000002,0.000000004,0.000000008,0.601665955,0.794790182,-0.079414389,0.000000000,0.460226800,0.155001114,8.587285438,0.010863752,63.737664780,0,0.233561041,0.192444420,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,399,382,17,0.182859762,111,0,0,0,0,0,0,1671,112,197052,395902,115428,0,0,0,1509531
868,1624181178.459700584,1624181178.559684277,873,872,0,0.095468753,0.144842230,1,1,0,0,0,1,2.238875826,18.570339486,-30.225747101,-0.029956727,0.034861170,-0.042577441,0.998035297,2290,1165,0.508733624,0.059301578,0.039230446,0.025857899,0.389698588,69.704917779,2098,0.829935922,359.307272093,516.660423457,865.237869673,0.206355458,0.171261807,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000001479,0.000001796,0.000003573,0.101328477,-0.157099361,-0.982370770,0.000000002,0.000000004,0.000000009,0.602942992,0.793715744,-0.080467790,0.000000000,0.456851212,0.157709880,8.439005613,0.009922833,64.002441048,0,0.231640857,0.190802621,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,469,442,27,0.204803493,89,0,0,0,0,0,0,1732,89,197227,396371,115517,0,0,0,1511263
869,1624181178.559698105,1624181178.659630537,874,873,0,0.049256015,0.101261365,1,1,0,0,0,1,2.175200959,18.180417512,-30.204765540,-0.033737211,0.034872120,-0.042414150,0.997921227,2263,1225,0.541316836,0.063215215,0.044296257,0.028606101,0.432424835,66.230523111,2061,0.838372243,364.686963127,531.800646876,831.397582551,0.211059719,0.176946610,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000001471,0.000001696,0.000003486,0.072974731,-0.145115856,-0.986719857,0.000000002,0.000000005,0.000000008,0.680993245,0.723832963,-0.110968655,0.000000000,0.457996683,0.154911242,8.295279565,0.009142494,63.628992963,0,0.231091560,0.190423633,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,392,363,29,0.173221388,93,0,0,0,0,0,0,1778,93,197387,396763,115610,0,0,0,1513041
870,1624181178.659695625,1624181178.759671688,875,874,0,0.087252064,0.149949591,1,1,0,0,0,1,2.120307017,17.794438794,-30.190392499,-0.033855013,0.034729588,-0.042892447,0.997901765,2235,1196,0.535123043,0.063714797,0.045014309,0.029097268,0.462172604,66.665880085,2041,0.833830721,349.164223700,528.197834746,824.486442221,0.205167630,0.171075073,0,1.000000000,1.000000000,1.000000000,0,0,1,0,0,0,0,0,1.000000000,0.000001540,0.000001680,0.000003718,0.039548487,-0.190846824,-0.980822821,0.000000002,0.000000005,0.000000009,0.613018704,0.785622679,-0.083696319,0.000000000,0.458151546,0.155621677,8.166130651,0.009608261,63.777451977,0,0.230111288,0.189670146,0.000000000,0,0,0,0.000000000,0.000000000,1.000000000,1.000000000,407,382,25,0.182102908,94,0,0,0,0,0,0,1734,94,197561,397170,115704,0,0,0,1514775
