frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,stage2_map_policy,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,observability_soft_weighting_active,observability_geometry_quality,observability_measurement_weight_mean,observability_measurement_weight_min,transition_guard_active,transition_guard_triggered,transition_guard_cooldown_frames,transition_guard_measurement_weight,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,window_geometry_weak_ratio,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,persistent_voxel_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_persistent_voxel_quota_rejected,total_voxel_rejected
546,1706584559.972894192,1706584560.071223259,587,586,0,0.215528424,0.264921447,1,0,1,0,2,1,19.123143685,-3.635001737,-0.119318829,-0.030754107,0.011137900,-0.120131239,0.992219037,1396,790,0.565902579,0.046911853,0.030351071,0.019766670,0.261170797,56.464974648,1037,0.913721722,73.706796936,355.066676003,518.755952755,0.077788399,0.071076950,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003172,0.000004620,0.000005949,0.821351815,-0.324670987,-0.469009537,0.000000005,0.000000009,0.000001480,0.999062474,-0.033798934,0.027051890,0.000000000,0.178607217,0.058381318,1.615359285,0.189997346,56.498132430,0,0.061958338,0.056379010,1.000000000,42,41,1,0.030085960,28,113,0,0,0,0,0,1213,141,5997,22273,22362,57,0,53,627603
547,1706584560.072745085,1706584560.172579050,588,587,0,0.172715384,0.225386602,1,0,1,0,2,1,19.193486931,-3.656652927,-0.114871854,-0.030283396,0.011158849,-0.127501626,0.991313135,1324,709,0.535498489,0.051019297,0.031460785,0.021494085,0.232007812,65.827656051,994,0.913281293,60.320173617,345.565396764,501.916034761,0.066446428,0.060684279,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003412,0.000004835,0.000006411,0.880095717,-0.304778110,-0.364062952,0.000000005,0.000000009,0.000001489,0.999398728,-0.023055966,0.025896049,0.000000000,0.182590616,0.063655843,1.600222449,0.201483129,57.020162378,0,0.062531403,0.056894611,1.000000000,40,37,3,0.030211480,38,98,0,0,2,0,0,1146,138,6009,22313,22498,57,0,55,628749
548,1706584560.172592163,1706584560.272402763,589,588,0,0.252078790,0.322379566,1,0,1,0,2,1,19.274111438,-3.680699061,-0.120866534,-0.036988079,0.010959817,-0.135257090,0.990059233,1361,736,0.540778839,0.055308288,0.029808521,0.021509123,0.260784776,63.401541187,1006,0.913920485,67.218705780,352.540153216,499.645148480,0.073111173,0.066817799,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003443,0.000004958,0.000006214,0.826152725,-0.342633979,-0.447295910,0.000000005,0.000000010,0.000001642,0.999540171,-0.009058806,0.028937591,0.000000000,0.188653978,0.076687450,1.602130270,0.206091707,57.425080782,0,0.063370819,0.057670511,1.000000000,48,46,2,0.035268185,43,107,0,0,0,0,0,1163,150,6021,22361,22648,57,0,55,629912
549,1706584560.272427559,1706584560.372249603,590,589,0,0.273549424,0.337199684,1,0,1,0,2,1,19.337874090,-3.693278651,-0.107028929,-0.049495507,0.010439963,-0.143739291,0.988321920,1393,740,0.531227566,0.049101387,0.027719618,0.018803751,0.235690899,62.299252090,1035,0.901860880,70.352799087,340.945142797,522.128068877,0.075370515,0.067973719,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003320,0.000004659,0.000006423,0.869167776,-0.335879917,-0.362949113,0.000000005,0.000000009,0.000001604,0.999707119,0.002136644,0.024106257,0.000000000,0.192572064,0.077512191,1.594365279,0.218357725,57.917123359,0,0.064236108,0.058406649,1.000000000,63,61,2,0.045226131,42,138,0,0,1,0,0,1149,181,6039,22424,22828,57,0,56,631061
550,1706584560.373059034,1706584560.472876787,591,590,0,0.127262424,0.242643014,1,0,1,0,2,1,19.421553697,-3.724449680,-0.110496478,-0.049385597,0.010334887,-0.147891068,0.987715792,1339,711,0.530993279,0.050229477,0.030910788,0.020447777,0.209674823,60.990944959,996,0.911334891,62.449933544,344.934510103,500.305108117,0.068800983,0.062700736,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003445,0.000004972,0.000006738,0.883697192,-0.350383109,-0.310340054,0.000000006,0.000000011,0.000001535,0.999574385,0.015237794,0.024876869,0.000000000,0.194458135,0.079154807,1.604293499,0.225822667,58.558003938,0,0.064554692,0.058711868,1.000000000,40,40,0,0.029873040,39,105,0,0,2,0,0,1153,146,6050,22464,22972,57,0,58,632214
551,1706584560.472888947,1706584560.572715282,592,591,0,0.223037266,0.285832312,1,0,1,0,2,1,19.492460082,-3.771766902,-0.114502115,-0.048290000,0.007059720,-0.153491128,0.986944127,1370,714,0.521167883,0.047654363,0.024828191,0.017193946,0.214519809,56.386291921,1000,0.910963124,61.463698539,337.521848378,511.977577145,0.067471116,0.061463699,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003399,0.000005119,0.000006747,0.881223318,-0.328634935,-0.339771309,0.000000007,0.000000012,0.000001439,0.999375040,0.024017883,0.025935885,0.000000000,0.198321434,0.079225928,1.601979302,0.230776726,58.759542013,0,0.065135333,0.059243019,1.000000000,44,44,0,0.032116788,36,125,0,0,1,0,0,1164,162,6058,22508,23133,57,0,59,633378
552,1706584560.572727919,1706584560.672573805,593,592,0,0.147083828,0.235375077,1,0,1,0,2,1,19.564210266,-3.803214725,-0.103889770,-0.042553480,0.004189705,-0.157212234,0.986638719,1312,693,0.528201220,0.046323826,0.026827440,0.018690075,0.197893038,54.349173638,964,0.908601695,59.118118059,320.481479241,496.292436331,0.067494755,0.061325849,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003493,0.000005204,0.000007047,0.896482759,-0.303176590,-0.323113940,0.000000008,0.000000013,0.000001544,0.999107301,0.038967619,0.016313334,0.000000000,0.200500177,0.074963620,1.594470640,0.237830587,58.720477544,0,0.065740880,0.059793648,1.000000000,44,40,4,0.033536585,25,109,0,0,0,0,0,1134,134,6068,22552,23267,57,0,59,634512
553,1706584560.672585011,1706584560.771809340,594,593,0,0.178289406,0.270124432,1,0,1,0,2,1,19.642427346,-3.823158908,-0.106980827,-0.040514720,0.009024780,-0.161297948,0.986032496,1227,653,0.532192339,0.049733453,0.026138123,0.018370895,0.178729165,56.997967195,928,0.911982480,48.692385013,314.399355357,483.228001445,0.057534266,0.052470242,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003613,0.000005489,0.000007550,0.923766075,-0.268441605,-0.273121481,0.000000008,0.000000014,0.000001719,0.998679848,0.044019953,0.026472736,0.000000000,0.203056699,0.063622998,1.616452167,0.239263017,58.853477916,0,0.066279413,0.060294708,1.000000000,40,37,3,0.032599837,31,102,0,0,0,0,0,1054,133,6080,22592,23400,57,0,59,635566
554,1706584560.772446394,1706584560.870549679,595,594,0,0.139640904,0.197692964,1,0,1,0,2,1,19.701651330,-3.842602491,-0.105987778,-0.044292527,0.006068524,-0.164881547,0.985299660,1245,676,0.542971888,0.048933598,0.026063179,0.017177304,0.203381853,53.298999203,920,0.913489993,59.351060852,298.313137914,482.746595135,0.070621488,0.064512023,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003584,0.000005385,0.000007662,0.841710213,-0.334430793,-0.423886732,0.000000009,0.000000018,0.000001765,0.998380048,0.052680395,0.021495473,0.000000000,0.205368923,0.060346165,1.602864828,0.236011131,59.048474872,0,0.067029717,0.060994877,1.000000000,42,41,1,0.033734940,33,87,0,0,0,0,0,1083,120,6087,22634,23520,57,0,59,636649
555,1706584560.873081207,1706584560.969311476,596,595,0,0.156268045,0.219151382,1,0,1,0,2,1,19.779310273,-3.892772552,-0.106294034,-0.039035380,0.006469853,-0.168042328,0.984985358,1190,643,0.540336134,0.047419807,0.028045753,0.019339341,0.194662409,58.327488422,901,0.906464291,55.646038789,311.015878247,450.062409090,0.068133196,0.061760309,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003509,0.000005456,0.000007854,0.866625040,-0.314911431,-0.387029495,0.000000007,0.000000015,0.000001657,0.998218979,0.051945703,0.029334508,0.000000000,0.207080006,0.054974245,1.612471907,0.231721527,59.263392015,0,0.067433798,0.061345712,1.000000000,32,32,0,0.026890756,25,85,0,0,0,0,0,1048,110,6093,22666,23630,57,0,59,637697
556,1706584560.972917318,1706584561.072731495,597,596,0,0.127701032,0.167001410,1,0,1,0,2,1,19.854995933,-3.929487937,-0.108401992,-0.033871839,0.008978253,-0.170396518,0.984752312,1150,592,0.514782609,0.044749158,0.026159996,0.017349365,0.191730463,57.108038595,864,0.906928037,53.640966516,299.814220568,430.130636488,0.068455764,0.062084452,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003833,0.000005452,0.000008380,0.896678830,-0.319222217,-0.306698961,0.000000008,0.000000015,0.000001932,0.997362463,0.064629449,0.033032574,0.000000000,0.206470891,0.056980980,1.620429046,0.227500591,59.628817298,0,0.067377933,0.061291271,1.000000000,19,19,0,0.016521739,25,107,0,0,0,0,0,999,132,6097,22685,23762,57,0,59,638696
557,1706584561.072743654,1706584561.172566414,598,597,0,0.097199650,0.162892555,1,0,1,0,2,1,19.927332228,-3.961911145,-0.124380814,-0.028134720,0.011598831,-0.170485973,0.984890064,1203,629,0.522859518,0.049034432,0.028526405,0.018515285,0.202436234,55.218209054,926,0.907198241,56.590373183,307.628996328,475.846202089,0.067364233,0.061112714,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003900,0.000005924,0.000007681,0.921972045,-0.312512925,-0.228698973,0.000000008,0.000000019,0.000001713,0.997022070,0.069856480,0.032665946,0.000000000,0.208436584,0.056985851,1.616544079,0.216258187,59.715970693,0,0.067891789,0.061763399,1.000000000,34,34,0,0.028262677,29,104,0,0,0,0,0,1036,133,6106,22719,23895,57,0,59,639732
558,1706584561.172578335,1706584561.272403002,599,598,0,0.120022187,0.232834089,1,0,1,0,2,1,20.000918469,-3.990651327,-0.121909002,-0.026527048,0.009536936,-0.170734006,0.984913835,1132,608,0.537102473,0.047588705,0.024220874,0.016591504,0.214848219,50.900935319,843,0.910272608,58.185988940,290.392140043,418.781679787,0.075826214,0.069022525,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003885,0.000005544,0.000007888,0.888756660,-0.319339907,-0.328836771,0.000000010,0.000000015,0.000001902,0.997191846,0.063337362,0.039959996,0.000000000,0.211784616,0.050400667,1.596025102,0.204015259,59.320028453,0,0.068946250,0.062717319,1.000000000,26,26,0,0.022968198,21,102,0,0,0,0,0,983,123,6112,22745,24018,57,0,59,640715
559,1706584561.272416115,1706584561.372246265,600,599,0,0.167447803,0.296477587,1,0,1,0,2,1,20.039036329,-4.014993112,-0.131975755,-0.026453110,0.003680797,-0.172962441,0.984566239,1140,613,0.537719298,0.058415339,0.031199440,0.021984347,0.218860129,53.634711054,875,0.916152200,55.680011531,294.728969918,451.224193877,0.069458218,0.063634299,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003771,0.000005669,0.000007715,0.918254763,-0.251250669,-0.306073997,0.000000008,0.000000017,0.000001644,0.997404620,0.067429559,0.025244362,0.000000000,0.213909661,0.067198581,1.554600027,0.193565677,59.035190008,0,0.069071777,0.062857062,1.000000000,31,30,1,0.027192982,38,110,0,0,0,0,0,961,148,6116,22776,24166,57,0,59,641676
560,1706584561.373056650,1706584561.472890377,601,600,0,0.148204931,0.236828753,1,0,1,0,2,1,20.125592887,-4.042455612,-0.128455750,-0.030686024,0.002611564,-0.172711700,0.984490841,1179,619,0.525021204,0.045905881,0.025265467,0.016677561,0.182807507,55.233770806,889,0.910706731,50.263161946,311.892402339,447.462719642,0.062082543,0.056538990,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003803,0.000005565,0.000008079,0.940510644,-0.254841035,-0.224712650,0.000000009,0.000000013,0.000001875,0.997137929,0.070382753,0.027608322,0.000000000,0.213133800,0.067204971,1.563048954,0.180412486,58.847881137,0,0.069021976,0.062811089,1.000000000,29,29,0,0.024597116,25,89,0,0,0,0,0,1036,114,6118,22805,24280,57,0,59,642712
561,1706584561.472902536,1706584561.572732210,602,601,0,0.158774279,0.286314020,1,0,1,0,2,1,20.169486729,-4.073500993,-0.126747258,-0.029482554,0.001668654,-0.173012280,0.984476889,1188,616,0.518518519,0.047872063,0.025380568,0.017298927,0.192985182,55.147944887,884,0.906139984,48.130630106,292.373098476,460.524016883,0.060086096,0.054446414,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003676,0.000005727,0.000008197,0.887634739,-0.337292467,-0.313589480,0.000000009,0.000000020,0.000001693,0.996660187,0.080294536,0.014874811,0.000000000,0.212384282,0.062480795,1.531875598,0.169498499,58.686782921,0,0.068610505,0.062430046,1.000000000,35,35,0,0.029461279,29,112,0,0,0,0,0,1012,141,6121,22840,24421,57,0,59,643724
562,1706584561.572743893,1706584561.672569990,603,602,0,0.215718269,0.316493734,1,0,1,0,2,1,20.246902910,-4.110324976,-0.124316618,-0.017063921,0.004035650,-0.173039332,0.984758816,1154,592,0.512998267,0.043049983,0.024833713,0.017693232,0.174844336,57.407443004,874,0.911247120,49.287803205,301.375556592,445.766622866,0.061885921,0.056393368,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003758,0.000005469,0.000008961,0.897224205,-0.340548343,-0.281097052,0.000000010,0.000000014,0.000001905,0.996942940,0.073081301,0.027638700,0.000000000,0.211834605,0.067897682,1.494428002,0.153788496,58.348392383,0,0.068647923,0.062462465,1.000000000,34,34,0,0.029462738,30,91,0,0,1,0,0,998,122,6126,22874,24542,57,0,60,644722
563,1706584561.672581911,1706584561.772406816,604,603,0,0.174232216,0.320077042,1,0,1,0,2,1,20.333838599,-4.132160689,-0.124645795,-0.018553137,0.002009317,-0.175480723,0.984305979,1136,578,0.508802817,0.050226183,0.027719541,0.018835325,0.178292534,48.440553758,838,0.906131687,43.972640608,273.279404754,442.086308396,0.057909153,0.052473318,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004121,0.000006431,0.000008823,0.921833567,-0.297167795,-0.248825594,0.000000013,0.000000022,0.000001958,0.996756161,0.077077598,0.023155973,0.000000000,0.211196769,0.068137139,1.496949885,0.141260324,57.763414781,0,0.068114692,0.061973216,1.000000000,38,38,0,0.033450704,23,110,0,0,0,0,0,965,133,6130,22912,24675,57,0,60,645687
564,1706584561.772418737,1706584561.871968985,605,604,0,0.243463000,0.345934891,1,0,1,0,2,1,20.427384721,-4.151919484,-0.112695401,-0.026823520,0.001435771,-0.176862547,0.983868933,1176,612,0.520408163,0.045869594,0.025760597,0.017787425,0.194375827,53.740478862,842,0.908829982,45.858155466,279.666640028,439.710049315,0.059926905,0.054463368,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003917,0.000005809,0.000008742,0.889020919,-0.337998959,-0.308866491,0.000000010,0.000000015,0.000001839,0.996643488,0.080242598,0.016213692,0.000000000,0.209382435,0.069073824,1.508444442,0.130906423,57.171768251,0,0.067253676,0.061192650,1.000000000,26,26,0,0.022108844,30,102,0,0,0,0,0,1018,132,6134,22938,24807,57,0,60,646705
565,1706584561.873065948,1706584561.972861767,606,605,0,0.261734236,0.293715625,1,0,1,0,2,1,20.523945118,-4.197033765,-0.109843565,-0.030182408,0.009804089,-0.178618974,0.983406408,1118,584,0.522361360,0.045625683,0.025596273,0.017645473,0.189651960,51.516583089,853,0.909234707,48.216238995,296.109838188,431.251128155,0.062168200,0.056525485,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004101,0.000005896,0.000008482,0.919788954,-0.293202352,-0.260807708,0.000000010,0.000000017,0.000001988,0.995796927,0.083226859,0.038233105,0.000000000,0.206467389,0.070657150,1.527286397,0.119342323,56.334647887,0,0.066896778,0.060874027,1.000000000,27,25,2,0.024150268,25,97,0,0,0,0,0,969,122,6141,22965,24929,57,0,60,647674
566,1706584561.972898006,1706584562.071574926,607,606,0,0.243226362,0.325419903,1,0,1,0,2,1,20.596229744,-4.243516394,-0.126257874,-0.023911141,0.007893600,-0.185823655,0.982260412,1049,547,0.521448999,0.043474510,0.025779581,0.016903656,0.207357951,50.016830804,788,0.906349532,46.482794710,276.703985947,391.016650451,0.065083410,0.058988318,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004309,0.000006215,0.000008331,0.930640510,-0.293896901,-0.218020302,0.000000011,0.000000025,0.000001821,0.994414529,0.099131734,0.036230429,0.000000000,0.203776746,0.074217107,1.541045874,0.118988240,56.012240695,0,0.066261529,0.060269595,1.000000000,21,21,0,0.020019066,24,69,0,0,0,0,0,935,93,6145,22986,25022,57,0,60,648609
567,1706584562.072736025,1706584562.170326948,608,607,0,0.130915276,0.184951134,1,0,1,0,2,1,20.676880818,-4.288817760,-0.118789955,-0.022863069,0.009964028,-0.188736516,0.981711019,1046,533,0.509560229,0.042979662,0.025363121,0.016196004,0.214528797,51.128688907,795,0.908977584,51.418874327,272.884556356,398.333748557,0.071154482,0.064677829,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004211,0.000006250,0.000008549,0.878948126,-0.315287045,-0.357832741,0.000000011,0.000000023,0.000002084,0.993935269,0.103670885,0.036674634,0.000000000,0.202902796,0.077535528,1.549502577,0.109310379,55.277292338,0,0.066496932,0.060469273,1.000000000,29,29,0,0.027724665,22,104,0,0,0,0,0,891,126,6148,23015,25148,57,0,60,649500
568,1706584562.172587872,1706584562.269102335,609,608,0,0.228339902,0.294875763,1,0,1,0,2,1,20.746908056,-4.323931589,-0.121914039,-0.013775016,0.011587918,-0.190271943,0.981566379,1016,506,0.498031496,0.041843542,0.030269509,0.019000068,0.189982283,51.967992495,772,0.907109825,45.235716797,263.421664785,391.631403259,0.064595804,0.058595488,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004271,0.000006589,0.000009027,0.909618197,-0.301108364,-0.286231531,0.000000011,0.000000021,0.000002062,0.992807041,0.110691824,0.045623452,0.000000000,0.199362671,0.074965088,1.561454060,0.095211931,54.705614903,0,0.066071163,0.060058157,1.000000000,23,21,2,0.022637795,16,87,0,0,1,0,0,889,104,6154,23038,25251,57,0,61,650389
569,1706584562.272432566,1706584562.372254372,610,609,0,0.155756791,0.220888734,1,0,1,0,2,1,20.794590460,-4.345095290,-0.128848415,-0.009478985,0.005845912,-0.192069848,0.981318066,1013,522,0.515301086,0.042480521,0.026647340,0.017091305,0.224702535,54.071725592,756,0.909348607,45.414269634,263.807099690,378.246177842,0.066060238,0.060071785,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004425,0.000006785,0.000008918,0.805846556,-0.380376121,-0.453789967,0.000000010,0.000000028,0.000001975,0.991930292,0.121453944,0.036376300,0.000000000,0.198813253,0.078121117,1.524716992,0.090271598,54.294238578,0,0.065605649,0.059663061,1.000000000,30,24,6,0.029615005,12,84,0,0,1,0,0,886,97,6170,23068,25347,57,0,62,651275
570,1706584562.373065233,1706584562.472900152,611,610,0,0.132559880,0.220362768,1,0,1,0,2,1,20.849657338,-4.363650165,-0.129623822,-0.016514182,0.004406215,-0.193886205,0.980875123,1020,521,0.510784314,0.035528071,0.021383321,0.014863955,0.168647511,49.683642087,772,0.911566420,41.757758291,258.870082223,403.101435882,0.059337816,0.054090360,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004258,0.000006791,0.000009504,0.890273910,-0.342617744,-0.300042407,0.000000013,0.000000025,0.000002044,0.992416518,0.117394921,0.036440202,0.000000000,0.196761887,0.094125893,1.497492447,0.082981601,53.728873435,0,0.065132491,0.059232542,1.000000000,7,7,0,0.006862745,6,80,0,0,0,0,0,927,86,6172,23075,25433,57,0,62,652202
571,1706584562.472911358,1706584562.572734833,612,611,0,0.147808826,0.202479268,1,0,1,0,2,1,20.907806079,-4.387969353,-0.123320085,-0.020533185,0.003671222,-0.190565965,0.981452762,992,476,0.479838710,0.040707910,0.023751366,0.015879966,0.176703123,53.441302076,737,0.902936018,40.650928473,258.753088705,366.059827836,0.061086607,0.055157298,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004484,0.000007180,0.000009987,0.925083225,-0.284257491,-0.251830707,0.000000012,0.000000026,0.000002159,0.992721218,0.117267681,0.027438541,0.000000000,0.194871053,0.098054560,1.481781346,0.082493138,53.581623942,0,0.064813265,0.058917222,1.000000000,9,9,0,0.009072581,15,88,0,0,0,0,0,880,103,6174,23084,25536,57,0,62,653082
572,1706584562.572746038,1706584562.672574759,613,612,0,0.192678539,0.288025599,1,0,1,0,2,1,20.974989532,-4.422797507,-0.130653973,-0.020000041,0.002631443,-0.184467357,0.982631603,1037,542,0.522661524,0.037343906,0.023241347,0.014996151,0.161810308,50.480031616,781,0.910175756,40.357213852,266.520743699,403.969307991,0.056773397,0.051673769,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004449,0.000007328,0.000009934,0.928467334,-0.295165557,-0.225445569,0.000000014,0.000000031,0.000001877,0.994469421,0.100069477,0.031885283,0.000000000,0.193066916,0.107104097,1.477031368,0.086268218,53.388166841,0,0.064277198,0.058434618,1.000000000,31,30,1,0.029893925,11,84,0,0,0,0,0,911,95,6178,23115,25631,57,0,62,653993
573,1706584562.672586441,1706584562.772407532,614,613,0,0.181463617,0.231883522,1,0,1,0,2,1,21.045042303,-4.450704410,-0.129486846,-0.012626843,-0.001677681,-0.178000176,0.983948010,1126,598,0.531083481,0.045461000,0.026768701,0.018099171,0.208959811,50.064844128,860,0.911811945,52.020358546,294.546371751,437.591542155,0.066339106,0.060488789,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004311,0.000006228,0.000008667,0.888665691,-0.358275131,-0.286203111,0.000000011,0.000000022,0.000001949,0.996082109,0.086220684,0.019657706,0.000000000,0.194578449,0.105388791,1.490105248,0.092514915,53.041510688,0,0.064717440,0.058835545,1.000000000,34,34,0,0.030195382,24,100,0,0,1,0,0,967,125,6184,23149,25755,57,0,63,654960
