frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,transition_guard_active,transition_guard_triggered,transition_guard_retry_performed,transition_guard_conservative_selected,transition_guard_measurement_noise_scale,transition_guard_cooldown_frames_remaining,transition_guard_history_ready,lidar_nominal_correction_translation,lidar_nominal_correction_rotation,lidar_correction_translation,lidar_correction_rotation,lidar_correction_translation_threshold,lidar_correction_rotation_threshold,transition_guard_localizability_drop,transition_guard_nominal_residual,transition_guard_conservative_residual,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
388,1624181131.060854197,1624181131.160779476,392,391,0,0.683867619,0.792690116,1,0,0,0,1,3.372112121,32.933649650,-24.266063258,0.014013871,0.047212449,0.010031718,0.998736182,2656,1362,0.512801205,0.079140513,0.046956981,0.030888407,0.274168841,53.004014828,2283,0.841501190,365.821737892,663.386553473,891.938925152,0.190418379,0.160237292,0,0,0,0,1.000000000,0,1,0.017527774,0.007772704,0.017527774,0.007772704,0.136069220,0.034547509,0.819074730,0.079140513,0.000000000,0.000001050,0.000001326,0.000002891,0.136353515,-0.006481165,0.990639043,0.000000002,0.000000005,0.000000007,0.094399810,-0.995138324,0.028078333,0.000000000,0.556537597,0.130391072,7.822280590,0.024701644,53.238040897,0,0.250301288,0.211997386,666,600,66,0.250753012,180,0,0,0,0,0,1809,181,110524,214239,61637,0,0,825720
389,1624181131.160851717,1624181131.260790110,393,392,0,0.661766061,0.725974165,1,0,0,0,1,3.405237965,33.506590390,-24.290055614,-0.014849181,0.049916268,0.011063027,0.998581733,2595,1379,0.531406551,0.078595270,0.049188131,0.032170335,0.296940974,53.722233629,2240,0.845061969,353.112085932,674.897501532,864.929224144,0.186541733,0.157639324,0,0,0,0,1.000000000,0,1,0.019032048,0.008818510,0.019032048,0.008818510,0.136069220,0.034547509,0.804341966,0.078595270,0.000000000,0.000001044,0.000001303,0.000002904,0.118323225,0.036235613,0.992313758,0.000000002,0.000000004,0.000000009,0.159665418,0.986191061,-0.043978913,0.000000000,0.556742719,0.114803669,8.164905711,0.021868186,53.394867392,0,0.250366173,0.212048346,673,636,37,0.259344894,183,0,0,0,0,0,1737,185,110838,214912,61820,0,0,827457
390,1624181131.260849237,1624181131.360762596,394,393,0,0.550319924,0.602435217,1,0,0,0,1,3.438961975,34.067316003,-24.296828417,-0.048205635,0.049893604,0.012379944,0.997513700,2504,1322,0.527955272,0.072912371,0.048308276,0.029924222,0.378822635,56.286115503,2182,0.849040287,406.110581955,634.313607844,812.181715727,0.219210454,0.186118507,0,0,0,0,1.000000000,0,1,0.033939974,0.013794756,0.033939974,0.013794756,0.132034784,0.032316490,0.945204942,0.072912371,0.000000000,0.000001111,0.000001344,0.000003142,0.127423993,0.093565333,0.987425265,0.000000002,0.000000002,0.000000010,0.395122727,0.914647199,-0.085431448,0.000000000,0.558610431,0.113550927,8.470893287,0.019630328,53.867595195,0,0.250940923,0.212677473,626,593,33,0.250000000,165,0,0,0,0,0,1713,165,111126,215538,61985,0,0,829170
391,1624181131.360846758,1624181131.460790157,395,394,0,0.385310272,0.502675619,1,0,0,0,1,3.467947308,34.610443012,-24.301427492,-0.075117010,0.053571947,0.013977756,0.995636532,2475,1295,0.523232323,0.105174051,0.056855898,0.040214057,0.478249891,59.473004065,2162,0.851206390,471.925957146,605.454771034,762.927487829,0.256438543,0.218282126,0,0,0,0,1.000000000,0,1,0.029153642,0.016910887,0.029153642,0.016910887,0.136472928,0.034403671,1.105727274,0.105174051,0.000000000,0.000001171,0.000001431,0.000003287,0.136310147,0.138156364,0.980985404,0.000000002,0.000000002,0.000000009,0.460571612,0.885159805,-0.066075032,0.000000000,0.562260002,0.141101525,8.764115533,0.018129077,54.581923366,0,0.252337923,0.213978287,664,613,51,0.268282828,199,0,0,0,0,0,1612,199,111400,216202,62184,0,0,830782
392,1624181131.460844278,1624181131.560833931,396,395,0,0.289992349,0.433646193,1,0,0,0,1,3.485676811,35.130242041,-24.352608849,-0.093385032,0.059164988,0.014478029,0.993765127,2477,1370,0.553088413,0.077404954,0.049328182,0.032212189,0.571882842,67.992284026,2183,0.865702255,503.774113894,619.214920199,766.838989594,0.266571406,0.230771468,0,0,0,0,1.000000000,0,1,0.025266214,0.012855229,0.025266214,0.012855229,0.123139727,0.034403671,1.084115244,0.077404954,0.000000000,0.000001214,0.000001470,0.000003350,0.177967984,0.209954569,0.961377385,0.000000002,0.000000002,0.000000010,0.447073533,0.893069214,-0.050523601,0.000000000,0.564105236,0.138591432,9.032262162,0.018501075,55.405123071,0,0.252275575,0.214109429,588,556,32,0.237383932,198,0,0,0,0,0,1691,198,111662,216790,62382,0,0,832473
393,1624181131.560842037,1624181131.660745859,397,396,0,0.159937428,0.293924615,1,0,0,0,1,3.502380670,35.622084298,-24.359778646,-0.104579419,0.065004181,0.015216826,0.992273173,2519,1362,0.540690750,0.105726680,0.065698320,0.050211416,0.599642298,74.243417174,2206,0.855880514,512.872695871,622.150057745,753.049659851,0.271638255,0.232489889,0,0,0,0,1.000000000,0,1,0.028893227,0.017128008,0.028893227,0.017128008,0.119111689,0.036009016,1.052662739,0.105726680,0.000000000,0.000001223,0.000001500,0.000003534,0.169639888,0.251823312,0.952789236,0.000000002,0.000000002,0.000000009,0.489880918,0.869743816,-0.059685690,0.000000000,0.564429466,0.159528989,9.253579016,0.018827132,56.775188628,0,0.252268140,0.214277254,546,517,29,0.216752680,239,0,0,0,0,0,1732,241,111896,217336,62621,0,0,834205
394,1624181131.660839558,1624181131.760731697,398,397,0,0.132330960,0.246243726,1,0,1,1,1,3.519575963,36.090506969,-24.366233618,-0.110067050,0.067986288,0.014945028,0.991483613,2530,1364,0.539130435,0.194430564,0.084163601,0.065522302,0.650999104,70.303634988,2211,0.863309447,515.825021976,652.853198818,740.098967292,0.270238467,0.233299422,0,0,0,0,1.000000000,0,1,0.017983603,0.023002835,0.017983603,0.023002835,0.110960283,0.036918159,1.040654919,0.194430564,0.000000000,0.000001246,0.000001539,0.000003361,0.160871474,0.251761213,0.954325238,0.000000001,0.000000002,0.000000007,0.560547806,0.825667810,-0.063708915,0.050000000,0.566833202,0.336774487,9.426497662,0.019620701,57.651535409,1,0.252001608,0.214242961,206,186,20,0.081422925,340,470,0,0,33,0,1513,811,111973,217542,63431,0,0,835718
395,1624181131.760837078,1624181131.860806465,399,398,0,0.188521192,0.247006210,1,0,0,0,1,3.532474921,36.528271010,-24.421283059,-0.107292521,0.068436535,0.015514713,0.991747977,2467,1321,0.535468180,0.074394439,0.051635964,0.032277131,0.662442095,71.928339479,2155,0.857633991,499.074848474,643.494949811,705.631453064,0.270032740,0.231589257,0,0,0,0,1.000000000,0,1,0.039049909,0.011397580,0.039049909,0.011397580,0.110170377,0.037026841,1.033550093,0.074394439,0.000000000,0.000001299,0.000001553,0.000003363,0.188314573,0.233103097,0.954044322,0.000000002,0.000000002,0.000000008,0.450504347,0.892649599,-0.014917331,0.050000000,0.569116569,0.335649273,9.541782639,0.020640865,58.626876110,0,0.252155792,0.214541999,565,531,34,0.229023105,155,0,0,0,0,0,1747,155,112235,218107,63586,0,0,837465
396,1624181131.860834599,1624181131.960851908,400,399,0,0.307140804,0.396308383,1,0,0,0,1,3.546669598,36.933346786,-24.474015445,-0.096759765,0.067761788,0.015098042,0.992883647,2467,1296,0.525334414,0.070416844,0.047764246,0.031392695,0.617886538,70.315339585,2185,0.851442953,517.120553806,610.381738272,732.900560136,0.277961600,0.236668446,0,0,0,0,1.000000000,0,1,0.028640159,0.012194801,0.028640159,0.012194801,0.105568144,0.037161845,1.054559064,0.070416844,0.000000000,0.000001298,0.000001541,0.000003545,0.177364428,0.217356164,0.959842778,0.000000002,0.000000003,0.000000009,0.462341623,0.885815681,-0.039633358,0.050000000,0.566161615,0.335482011,9.576226230,0.021256362,59.192071193,0,0.252506944,0.214762338,557,525,32,0.225780300,134,0,0,0,0,0,1776,134,112501,218664,63720,0,0,839241
397,1624181131.960832119,1624181132.060784340,401,400,0,0.325386522,0.393792005,1,0,0,0,1,3.548026184,37.311573358,-24.544516406,-0.086239850,0.062218015,0.014821432,0.994219257,2441,1291,0.528881606,0.067790388,0.043963143,0.029432082,0.543126531,72.814938417,2129,0.850630312,478.507728659,590.281253116,742.202953223,0.264224108,0.224757036,0,0,0,0,1.000000000,0,1,0.038606511,0.009873080,0.038606511,0.009873080,0.110170377,0.037161845,0.996943104,0.067790388,0.000000000,0.000001255,0.000001523,0.000003766,0.160202204,0.189840451,0.968656728,0.000000002,0.000000002,0.000000010,0.444613848,0.895348422,-0.025879140,0.050000000,0.556685365,0.339004049,9.564020543,0.023075245,59.707087118,0,0.252498897,0.214702055,539,504,35,0.220811143,133,0,0,0,0,0,1768,134,112734,219203,63853,0,0,841009
398,1624181132.060829878,1624181132.160858870,402,401,0,0.306361266,0.370928236,1,0,0,0,1,3.543790430,37.672313659,-24.598383900,-0.073228644,0.053126212,0.013847495,0.995802901,2353,1231,0.523161921,0.069425562,0.047051391,0.029689920,0.536792409,70.135539925,2052,0.849845900,457.446455681,558.990443701,727.446887179,0.262314759,0.222927123,0,0,0,0,1.000000000,0,1,0.010012929,0.002374990,0.010012929,0.002374990,0.103541568,0.037261263,0.988826255,0.069425562,0.000000000,0.000001274,0.000001567,0.000003864,0.157254637,0.207601921,0.965490767,0.000000002,0.000000003,0.000000010,0.439990190,0.892059048,-0.103146920,0.050000000,0.546945321,0.341178957,9.514053387,0.022748410,60.289787760,0,0.252473087,0.214584216,516,483,33,0.219294518,147,0,0,0,0,0,1689,148,112969,219719,64000,0,0,842698
399,1624181132.160827398,1624181132.260879278,403,402,0,0.250693039,0.341496725,1,0,0,0,1,3.531410262,38.019560765,-24.675117465,-0.062147799,0.044873809,0.012634981,0.996977607,2392,1281,0.535535117,0.072318178,0.045829948,0.031379144,0.487119965,63.361216780,2085,0.856698357,445.073914344,577.710016973,763.432142472,0.249171375,0.213464707,0,0,0,0,1.000000000,0,1,0.029727271,0.004200016,0.029727271,0.004200016,0.110418999,0.037026841,0.942553097,0.072318178,0.000000000,0.000001215,0.000001532,0.000003578,0.143502676,0.195172996,0.970213628,0.000000002,0.000000003,0.000000010,0.403375012,0.912005127,-0.074399242,0.050000000,0.535008424,0.339167206,9.422363318,0.022470018,60.559763222,0,0.251948712,0.214133597,537,501,36,0.224498328,149,0,0,0,0,0,1706,149,113219,220256,64149,0,0,844404
400,1624181132.260824919,1624181132.360810280,404,403,0,0.170675303,0.218044387,1,0,0,0,1,3.519337396,38.344536266,-24.732777663,-0.051319878,0.038805972,0.012420770,0.997850736,2395,1283,0.535699374,0.076772482,0.051244051,0.032820166,0.373866011,60.959251903,2092,0.856108869,400.975960374,588.551755339,801.452038477,0.223886372,0.191671109,0,0,0,0,1.000000000,0,1,0.008116465,0.009571124,0.008116465,0.009571124,0.102552150,0.036048201,0.846906247,0.076772482,0.000000000,0.000001147,0.000001476,0.000003711,0.143633233,0.163449473,0.976039837,0.000000002,0.000000003,0.000000011,0.323629913,0.944272041,-0.060116488,0.050000000,0.515695187,0.336415405,9.270494838,0.021397755,60.365161330,0,0.249829400,0.212261232,550,519,31,0.229645094,158,0,0,0,0,0,1687,158,113476,220806,64307,0,0,846091
401,1624181132.360822439,1624181132.460882664,405,404,0,0.172027320,0.244406258,1,0,0,0,1,3.518278792,38.667151473,-24.757562598,-0.043084918,0.036149435,0.011610439,0.998349691,2258,1209,0.535429584,0.069700295,0.045978625,0.031389125,0.360007957,56.885456374,1950,0.855501036,351.767677394,567.069576489,749.389765978,0.210863194,0.180393681,0,0,0,0,1.000000000,0,1,0.037365300,0.007933299,0.037365300,0.007933299,0.100000000,0.036048201,0.797642814,0.069700295,0.000000000,0.000001199,0.000001485,0.000003906,0.106596439,0.132676886,0.985410596,0.000000003,0.000000003,0.000000010,0.454303304,0.887517871,-0.076945021,0.050000000,0.495746706,0.338178029,9.072681969,0.020563994,60.197829968,0,0.246803630,0.209715993,478,440,38,0.211691763,137,0,0,0,0,0,1643,137,113714,221284,64444,0,0,847734
402,1624181132.460819960,1624181132.560791969,406,405,0,0.193493749,0.277087427,1,0,0,0,1,3.522641778,38.971057306,-24.756942516,-0.036036564,0.035456876,0.011256663,0.998657831,2275,1226,0.538901099,0.068509472,0.044364905,0.028624330,0.336003263,60.878415958,1969,0.854048661,335.554918156,576.703870283,769.363024623,0.199542439,0.170418953,0,0,0,0,1.000000000,0,1,0.047715473,0.007313232,0.047715473,0.007313232,0.100000000,0.033162305,0.754819225,0.068509472,0.000000000,0.000001188,0.000001491,0.000003972,0.100747645,0.108403794,0.988988640,0.000000002,0.000000004,0.000000010,0.376624788,0.921852369,-0.091334428,0.050000000,0.477159267,0.342125508,8.859036469,0.018655466,60.520278224,0,0.243127990,0.206638736,503,473,30,0.221098901,140,0,0,0,0,0,1632,140,113914,221787,64584,0,0,849366
403,1624181132.560817480,1624181132.660804510,407,406,0,0.201119760,0.234743685,1,0,0,0,1,3.523527597,39.266362971,-24.795330334,-0.027062626,0.037782163,0.011105700,0.998857741,2270,1145,0.504405286,0.067352488,0.042350982,0.027596975,0.283297743,64.449890618,1954,0.836439143,308.902153991,576.434628209,749.065303148,0.189000098,0.158087080,0,0,0,0,1.000000000,0,1,0.011843972,0.000757375,0.011843972,0.000757375,0.100000000,0.031075124,0.702545328,0.067352488,0.000000000,0.000001243,0.000001545,0.000004278,0.110544798,0.112589548,0.987473261,0.000000002,0.000000004,0.000000014,0.352308361,0.933503284,-0.066711601,0.050000000,0.460786653,0.341934660,8.618360778,0.017059637,61.078106399,0,0.239029164,0.203208440,511,471,40,0.225110132,113,0,0,0,0,0,1646,113,114164,222298,64697,0,0,851012
404,1624181132.660815239,1624181132.760736465,408,407,0,0.296818302,0.444487701,1,0,0,0,1,3.531335514,39.557731822,-24.794352108,-0.014633229,0.041440001,0.010308495,0.998980645,2248,1194,0.531138790,0.070765334,0.044958225,0.031450611,0.286397207,58.016762812,1927,0.852905118,300.030235251,572.144579420,771.373348025,0.182550315,0.155698098,0,0,0,0,1.000000000,0,1,0.029991445,0.005972664,0.029991445,0.005972664,0.104270551,0.031627602,0.692718180,0.070765334,0.000000000,0.000001202,0.000001491,0.000004021,0.112097127,0.078545247,0.990588148,0.000000002,0.000000006,0.000000010,0.309803664,0.948068895,-0.072021248,0.050000000,0.448945399,0.340879761,8.351949407,0.017014938,61.340559259,0,0.235171508,0.200101778,506,480,26,0.225088968,138,0,0,0,0,0,1599,143,114391,222804,64835,0,0,852611
405,1624181132.760812759,1624181132.860698462,409,408,0,0.312243292,0.466009262,1,0,0,0,1,3.538317830,39.843989555,-24.818435861,-0.005402242,0.041884004,0.009954407,0.999058284,2219,1157,0.521406039,0.076315304,0.049728723,0.033230450,0.243238354,63.458421226,1925,0.847665202,266.424646760,584.037322089,781.293544576,0.163274856,0.138402414,0,0,0,0,1.000000000,0,1,0.008572455,0.012166780,0.008572455,0.012166780,0.100217677,0.031627602,0.621468832,0.076315304,0.000000000,0.000001184,0.000001514,0.000004107,0.102183352,0.077988773,0.991703743,0.000000002,0.000000006,0.000000014,0.376392405,0.920544459,-0.104530648,0.050000000,0.437234486,0.339055920,8.085563809,0.015788634,62.188707975,0,0.230118712,0.195947385,532,481,51,0.239747634,151,0,0,0,0,0,1536,151,114642,223336,64986,0,0,854147
406,1624181132.860810280,1624181132.960726738,410,409,0,0.073110783,0.159209463,1,0,0,0,1,3.539017096,40.098286817,-24.849731929,0.003416621,0.043780058,0.010665430,0.998978419,2273,1136,0.499780026,0.100434537,0.060541371,0.042324741,0.294659007,55.397559241,1948,0.843869716,301.919202451,579.073454641,762.865550621,0.183664991,0.154989324,0,0,0,0,1.000000000,0,1,0.031790172,0.012575547,0.031790172,0.012575547,0.100217677,0.032693792,0.698201448,0.100434537,0.000000000,0.000001218,0.000001542,0.000003744,0.081479780,0.068185152,0.994339897,0.000000002,0.000000007,0.000000009,-0.098300527,-0.991871502,0.080795611,0.050000000,0.432149598,0.335995417,7.777069716,0.017405951,62.549324047,0,0.227535044,0.193746935,619,549,70,0.272327321,216,0,0,0,0,0,1438,216,114973,223955,65202,0,0,855585
407,1624181132.960807800,1624181133.060725927,411,410,0,0.237815367,0.367787402,1,0,0,0,1,3.539005709,40.358099201,-24.873123426,0.002075934,0.040976074,0.010646555,0.999101248,2257,1058,0.468763846,0.118706651,0.066228458,0.046834355,0.261424800,57.695630661,1905,0.838430268,299.597192839,562.303234882,735.309232210,0.187575370,0.157268868,0,0,0,0,1.000000000,0,1,0.011892880,0.018424193,0.011892880,0.018424193,0.100000000,0.031881785,0.715228458,0.118706651,0.000000000,0.000001293,0.000001581,0.000003804,0.079852420,0.063340987,0.994792195,0.000000002,0.000000008,0.000000012,0.377862292,0.916942295,-0.128206540,0.050000000,0.426848423,0.336123723,7.470638203,0.017415923,63.066073360,0,0.226255973,0.192758706,659,591,68,0.291980505,236,0,0,0,0,0,1362,236,115308,224614,65438,0,0,856947
408,1624181133.060805321,1624181133.160722494,412,411,0,0.452047710,0.556201096,1,0,0,0,1,3.542345581,40.629054978,-24.833466475,0.001351679,0.030191462,0.010765194,0.999485247,2385,1156,0.484696017,0.125658639,0.072770274,0.052426891,0.285637784,54.708017625,2050,0.845850793,340.778090923,609.787088631,783.428945187,0.196527823,0.166233215,0,0,0,0,1.000000000,0,1,0.048907995,0.025815940,0.048907995,0.025815940,0.100000000,0.033265934,0.761591980,0.125658639,0.000000000,0.000001233,0.000001519,0.000003526,0.099862674,0.049042630,0.993791863,0.000000001,0.000000006,0.000000013,0.429152972,0.897277712,-0.103539531,0.050000000,0.427421870,0.341071536,7.170102198,0.016799586,63.151273500,0,0.226561445,0.193058502,804,724,80,0.337106918,300,0,0,0,0,0,1280,301,115725,225418,65738,0,0,858227
409,1624181133.160803080,1624181133.260716438,413,412,0,0.572379906,0.662637779,1,0,0,0,1,3.545567543,40.903300262,-24.864604836,-0.004158696,0.015882669,0.009825218,0.999816939,2331,1126,0.483054483,0.093956342,0.052005858,0.037936195,0.211078873,64.673604625,1992,0.840013605,276.879570320,612.346993122,784.080537808,0.165468473,0.138995768,0,0,0,0,1.000000000,0,1,0.046893444,0.027039365,0.046893444,0.027039365,0.100000000,0.033265934,0.644549216,0.093956342,0.000000000,0.000001224,0.000001523,0.000003998,0.093946964,0.048085513,0.994415281,0.000000001,0.000000005,0.000000014,0.352697094,0.930419384,-0.099621936,0.050000000,0.423128765,0.337478378,6.884348717,0.018189155,63.698842049,0,0.225507782,0.192126324,668,607,61,0.286572287,166,0,0,0,0,0,1497,166,116032,226086,65904,0,0,859724
410,1624181133.260800600,1624181133.360678434,414,413,0,0.431100063,0.536154212,1,0,0,0,1,3.552121118,41.176015709,-24.903106019,-0.012103667,-0.004932452,0.009487094,0.999869575,2269,1183,0.521375055,0.073043286,0.044082195,0.029813678,0.290388407,57.142455827,1986,0.848815220,268.815464595,603.169592316,813.761969719,0.159463704,0.135355219,0,0,0,0,1.000000000,0,1,0.034151635,0.002350402,0.034151635,0.002350402,0.100000000,0.033345759,0.656326544,0.073043286,0.000000000,0.000001225,0.000001478,0.000003865,0.076771703,0.046739752,0.995952560,0.000000002,0.000000007,0.000000012,0.285227419,0.954334113,-0.088835360,0.050000000,0.418707054,0.337414437,6.615927118,0.018535457,63.741659066,0,0.222520444,0.189588160,542,496,46,0.238871750,143,0,0,0,0,0,1584,143,116293,226628,66047,0,0,861308
411,1624181133.360798120,1624181133.460627794,415,414,0,0.269869484,0.386433066,1,0,0,0,1,3.568117903,41.441887531,-24.930965975,-0.019605510,-0.025808085,0.009401937,0.999430423,2262,1125,0.497347480,0.077573319,0.052010129,0.032915011,0.222853966,64.138046400,1917,0.848398796,250.127564290,566.795530606,809.457396166,0.153794002,0.130478646,0,0,0,0,1.000000000,0,1,0.007599280,0.017706643,0.007599280,0.017706643,0.100000000,0.033688411,0.667974681,0.077573319,0.000000000,0.000001239,0.000001551,0.000004407,0.094372740,0.057053660,0.993900732,0.000000002,0.000000006,0.000000011,0.389915742,0.915240734,-0.101489474,0.050000000,0.405937258,0.341075223,6.361119306,0.017226015,63.974911182,0,0.217388217,0.185197986,511,454,57,0.225906278,138,0,0,0,0,0,1613,138,116542,227139,66185,0,0,862921
412,1624181133.460795641,1624181133.560612679,416,415,0,0.116862343,0.190993349,1,0,0,0,1,3.600342579,41.693245018,-24.948299148,-0.024912092,-0.038793509,0.009281925,0.998893536,2166,1172,0.541089566,0.082026299,0.055372954,0.035280431,0.264004483,59.970973391,1850,0.856764531,245.325690771,520.131291063,819.557399793,0.154778211,0.132608481,0,0,0,0,1.000000000,0,1,0.013875042,0.019160146,0.013875042,0.019160146,0.100000000,0.038172427,0.698620265,0.082026299,0.000000000,0.000001208,0.000001561,0.000004445,0.075274263,0.083602062,0.993652092,0.000000002,0.000000005,0.000000014,0.232130255,0.971773910,-0.042083401,0.050000000,0.390543340,0.339476829,6.122948059,0.016826382,63.573845651,0,0.211798558,0.180289837,505,463,42,0.233148661,139,0,0,0,0,0,1522,139,116774,227644,66324,0,0,864443
413,1624181133.560793161,1624181133.660629511,417,416,0,0.086555075,0.161605274,1,0,0,0,1,3.652202964,41.938504943,-24.967133298,-0.024790946,-0.046767843,0.009979970,0.998548235,2175,1129,0.519080460,0.072208851,0.050308786,0.031303169,0.245387410,59.739509103,1847,0.857013140,232.365262404,545.028957549,805.509050305,0.146796881,0.125806856,0,0,0,0,1.000000000,0,1,0.009146188,0.013233202,0.009146188,0.013233202,0.100000000,0.038172427,0.679037921,0.072208851,0.000000000,0.000001253,0.000001578,0.000004559,0.074077996,0.091285930,0.993065622,0.000000003,0.000000006,0.000000017,0.185160647,0.981150772,-0.055305487,0.050000000,0.372830595,0.344749986,5.905554890,0.016697860,62.848650247,0,0.205556489,0.174955685,471,420,51,0.216551724,104,0,0,0,0,0,1599,105,117028,228115,66428,0,0,866042
