frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,transition_guard_triggered,transition_guard_turn_residual_triggered,transition_guard_map_active,transition_guard_map_hold_remaining,transition_guard_history_ready,lidar_nominal_correction_translation,lidar_nominal_correction_rotation,lidar_correction_translation_threshold,lidar_correction_rotation_threshold,transition_guard_localizability_drop,transition_guard_nominal_residual,historical_anchor_count,historical_anchor_submap_points,historical_anchor_sampled_points,historical_anchor_matched_points,historical_anchor_overlap_ratio,historical_anchor_nn_rmse,historical_anchor_newest_age,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
632,1624181154.860274792,1624181154.960300446,637,636,0,0.034072926,0.063743356,1,0,0,0,1,18.759144959,90.168666419,-30.968022211,-0.018784851,0.037637476,-0.157478772,0.986626062,1533,703,0.458577952,0.064240584,0.037848219,0.025283029,0.391710284,74.244238397,1368,0.831801500,242.780007869,308.188196991,586.936247563,0.213357112,0.177470766,0,0,0,0,1,0.020349755,0.002988430,0.100000000,0.030000000,0.996771476,0.064240584,3,0,0,0,0.000000000,-1.000000000,-1.000000000,0.000001831,0.000003924,0.000006747,-0.053997225,-0.161789292,-0.985346906,0.000000003,0.000000006,0.000000009,0.396940658,-0.916646678,0.046871975,0.000000000,0.350193170,0.065992043,2.943189542,0.007461851,67.574538897,0,0.213092959,0.177247445,363,346,17,0.236790607,68,0,0,0,0,0,1102,68,165567,321392,93206,0,0,1194496
633,1624181154.960272551,1624181155.060271025,638,637,0,0.030938526,0.056550124,1,0,0,0,1,18.744111226,90.162216074,-31.106521108,-0.017946944,0.037296808,-0.157601414,0.986635013,1553,721,0.464262717,0.064199924,0.037520392,0.023516388,0.334050986,72.835215053,1391,0.838396302,247.971746154,319.244758711,598.992750749,0.212630576,0.178268689,0,0,0,0,1,0.013586159,0.001416354,0.100000000,0.030000000,0.993114489,0.064199924,3,0,0,0,0.000000000,-1.000000000,-1.000000000,0.000001697,0.000003756,0.000006633,-0.061134748,-0.183842573,-0.981052726,0.000000003,0.000000006,0.000000010,0.658114977,-0.747192355,0.092672874,0.000000000,0.348909848,0.067818257,2.520392866,0.007286034,68.194014001,0,0.212837454,0.177110026,375,358,17,0.241468126,76,0,0,0,0,0,1100,78,165747,321767,93282,0,0,1195596
634,1624181155.060270071,1624181155.160191774,639,638,0,0.035246060,0.068394505,1,0,0,0,1,18.722810668,90.150418100,-31.239622526,-0.018753810,0.036637744,-0.157535535,0.986655221,1532,742,0.484334204,0.064538837,0.035491502,0.026680777,0.401532494,78.903448592,1362,0.839220063,237.218166724,325.734923778,580.064634629,0.207536735,0.174168992,0,0,0,0,1,0.014827480,0.002807607,0.100000000,0.030000000,0.969323143,0.064538837,3,0,0,0,0.000000000,-1.000000000,-1.000000000,0.000001710,0.000003602,0.000006696,-0.061579846,-0.218454073,-0.973902326,0.000000003,0.000000007,0.000000012,0.551569535,-0.830495802,0.077767413,0.000000000,0.353805616,0.069262338,2.529636638,0.006304240,69.100021548,0,0.213212129,0.177554569,310,293,17,0.202349869,76,0,0,0,0,0,1146,76,165881,322077,93358,0,0,1196742
635,1624181155.160267591,1624181155.260063410,639,639,0,0.044873046,0.082510451,1,0,0,0,1,18.709187893,90.142583183,-31.350323988,-0.018289199,0.036565355,-0.157578264,0.986659805,1524,717,0.470472441,0.067764775,0.036699781,0.025026407,0.435492121,71.321677050,1327,0.844167346,255.321252684,313.872050098,551.016765169,0.227922655,0.192404863,0,0,0,0,1,0.031482008,0.001737680,0.100000000,0.030000000,1.064537823,0.067764775,3,0,0,0,0.000000000,-1.000000000,-1.000000000,0.000001733,0.000003793,0.000006467,-0.084098151,-0.240638877,-0.966964545,0.000000003,0.000000007,0.000000010,0.766212377,-0.640664334,0.049677005,0.000000000,0.357932495,0.064090500,2.521423670,0.006277619,69.519918983,0,0.213687864,0.178100074,356,326,30,0.233595801,69,0,0,0,0,0,1098,70,166040,322433,93427,0,0,1197840
636,1624181155.360262632,1624181155.460136175,641,640,0,0.165176599,0.283346478,1,0,0,0,1,18.682319167,90.115746923,-31.593329066,-0.024393098,0.040301430,-0.157871459,0.986335325,1465,727,0.496245734,0.116319003,0.052734665,0.041048599,0.466218978,93.534359696,1303,0.842220978,263.181031366,310.733997500,523.498905602,0.239819291,0.201980838,0,0,0,0,1,0.019886900,0.019587490,0.100000000,0.030000000,1.114735739,0.116319003,3,0,0,0,0.000000000,-1.000000000,-1.000000000,0.000002286,0.000004809,0.000009224,-0.091590887,-0.228165821,-0.969304631,0.000000001,0.000000007,0.000000009,0.486042020,-0.868281176,0.099251978,0.000000000,0.368916989,0.161756516,2.647593680,0.007436257,70.800937432,0,0.216021320,0.180233678,420,376,44,0.286689420,146,0,0,0,0,0,899,146,166223,322853,93573,0,0,1198739
637,1624181155.460260391,1624181155.560252190,642,641,0,0.112119001,0.163102028,1,0,0,0,1,18.661948103,90.101654855,-31.728414428,-0.031758952,0.041766893,-0.157303922,0.986155349,1477,692,0.468517265,0.065658811,0.036395405,0.026479915,0.443139661,80.804943707,1320,0.829646696,252.972685867,311.406333556,530.754618822,0.230997092,0.191645974,0,0,0,0,1,0.015498401,0.003437149,0.100000000,0.030000000,1.072812490,0.065658811,3,0,0,0,0.000000000,-1.000000000,-1.000000000,0.000001935,0.000003946,0.000007891,-0.072303078,-0.199738013,-0.977178075,0.000000003,0.000000009,0.000000009,0.862865242,-0.495741758,0.098507276,0.000000000,0.378662638,0.163060723,2.659137237,0.007669760,71.584113446,0,0.217947172,0.181841657,367,338,29,0.248476642,69,0,0,0,0,0,1040,70,166433,323220,93642,0,0,1199779
638,1624181155.560257912,1624181155.660294771,643,642,0,0.078708384,0.103625616,1,0,0,0,1,18.643795963,90.079119690,-31.837836194,-0.037306008,0.043839691,-0.157570079,0.985828592,1435,706,0.491986063,0.067223735,0.036289501,0.024752230,0.548774767,81.558157064,1271,0.839129544,274.674111088,296.350327874,495.509212046,0.257539095,0.216108663,0,0,0,0,1,0.006556817,0.003948742,0.100000000,0.030000000,1.190817206,0.067223735,3,0,0,0,0.000000000,-1.000000000,-1.000000000,0.000001922,0.000003821,0.000007957,-0.075287317,-0.235530753,-0.968946378,0.000000003,0.000000007,0.000000008,0.307781452,0.945122606,-0.109607650,0.000000000,0.395557122,0.162396800,2.628818098,0.007847010,72.089291031,0,0.222257082,0.185561086,329,309,20,0.229268293,83,0,0,0,0,0,1023,83,166614,323549,93725,0,0,1200802
639,1624181155.660255432,1624181155.760277748,644,643,0,0.078152638,0.118348607,1,0,0,0,1,18.625127250,90.059844890,-31.889582541,-0.041540902,0.045112253,-0.157384591,0.985631436,1470,741,0.504081633,0.072874970,0.044028571,0.031061425,0.542121783,82.248733212,1323,0.842509213,285.304703111,299.819623820,529.515361257,0.255961371,0.215649813,0,0,0,0,1,0.040974647,0.004392326,0.100000000,0.030000000,1.177202446,0.072874970,3,0,0,0,0.000000000,-1.000000000,-1.000000000,0.000001879,0.000003728,0.000007625,-0.072670749,-0.244178651,-0.967003489,0.000000003,0.000000006,0.000000007,0.835947023,-0.535880653,0.118425086,0.000000000,0.410367649,0.162357921,2.553617817,0.007099923,73.244759833,0,0.225936996,0.188727278,340,320,20,0.231292517,90,0,0,0,0,0,1040,90,166787,323889,93815,0,0,1201842
640,1624181155.760252953,1624181155.860265970,645,644,0,0.050575074,0.071618987,1,0,0,0,1,18.605855637,90.032239796,-31.985067506,-0.045244950,0.045049947,-0.157425948,0.985464595,1473,739,0.501697217,0.072382375,0.040709854,0.028464502,0.560001887,85.292312364,1328,0.840512320,292.162458809,300.488029828,523.549872700,0.261747325,0.220001852,0,0,0,0,1,0.032912688,0.002807777,0.100000000,0.030000000,1.203812863,0.072382375,3,0,0,0,0.000000000,-1.000000000,-1.000000000,0.000001915,0.000003756,0.000007593,-0.063939984,-0.245189018,-0.967364473,0.000000003,0.000000006,0.000000007,0.981009466,-0.190671130,0.035566102,0.000000000,0.421938327,0.160288250,2.538772376,0.006829382,74.558204070,0,0.228715774,0.191169694,315,292,23,0.213849287,100,0,0,0,0,0,1058,100,166935,324204,93915,0,0,1202900
641,1624181155.860250473,1624181155.960180998,646,645,0,0.071243778,0.111252340,1,0,0,0,1,18.590719410,90.009403737,-32.066658983,-0.048124063,0.044971635,-0.157040063,0.985393345,1493,722,0.483590087,0.068468260,0.039176619,0.028554614,0.575315753,89.414143952,1328,0.825362721,293.467355772,307.052311660,495.562025900,0.267742229,0.220984455,0,0,0,0,1,0.028034183,0.002295474,0.100000000,0.030000000,1.219184746,0.068468260,3,0,0,0,0.000000000,-1.000000000,-1.000000000,0.000002035,0.000004081,0.000008279,-0.045245189,-0.225526596,-0.973185813,0.000000003,0.000000007,0.000000007,0.024399332,0.995566494,-0.090840672,0.000000000,0.431944664,0.158885048,2.499546192,0.007367021,76.023873080,0,0.230948674,0.192937749,299,279,20,0.200267917,87,0,0,0,0,0,1107,87,167081,324503,94002,0,0,1204007
642,1624181155.960248232,1624181156.060145378,647,646,0,0.097549020,0.132572025,1,0,0,0,1,18.576406999,89.981944115,-32.136419603,-0.051572535,0.045197362,-0.157082582,0.985201774,1505,742,0.493023256,0.064991663,0.039706000,0.026859690,0.568658103,88.331287113,1358,0.833915983,295.814224067,314.994835833,521.648845127,0.261214322,0.217830798,0,0,0,0,1,0.025236942,0.003823266,0.100000000,0.030000000,1.193353835,0.064991663,3,0,0,0,0.000000000,-1.000000000,-1.000000000,0.000001960,0.000003932,0.000008192,-0.041001947,-0.207946420,-0.977280475,0.000000003,0.000000005,0.000000008,0.527800523,0.849148694,-0.019315896,0.000000000,0.441479766,0.158479093,2.457621376,0.007363891,76.843484979,0,0.232397918,0.194114946,312,294,18,0.207308970,76,0,0,0,0,0,1117,76,167231,324815,94078,0,0,1205124
643,1624181156.060245752,1624181156.160166502,648,647,0,0.068418318,0.100459834,1,0,0,0,1,18.558601278,89.945400616,-32.182704253,-0.055632673,0.046449054,-0.157283391,0.984890565,1518,746,0.491436100,0.067031483,0.038242379,0.026108022,0.590038173,84.201322081,1350,0.841856594,299.407378275,326.350342102,510.748680975,0.263445395,0.221783243,0,0,0,0,1,0.010771237,0.001374229,0.100000000,0.030000000,1.195871052,0.067031483,3,0,0,0,0.000000000,-1.000000000,-1.000000000,0.000001950,0.000003870,0.000007894,-0.025626851,-0.210752240,-0.977203540,0.000000003,0.000000005,0.000000007,0.479863503,0.876761802,-0.031933706,0.000000000,0.450251763,0.159134141,2.402337607,0.007916205,77.778669874,0,0.233996166,0.195570567,331,316,15,0.218050066,77,0,0,0,0,0,1110,77,167402,325146,94155,0,0,1206234
644,1624181156.160243273,1624181156.260181189,649,648,0,0.074367979,0.110610198,1,0,0,0,1,18.542291705,89.897183649,-32.247947019,-0.060678517,0.046995330,-0.157007918,0.984610619,1518,746,0.491436100,0.061035097,0.035746143,0.024317168,0.590886524,91.418880889,1365,0.835774835,294.831995869,324.530280105,521.470374388,0.258435798,0.215994136,0,0,0,0,1,0.037250176,0.004446842,0.100000000,0.030000000,1.163333969,0.061035097,3,0,0,0,0.000000000,-1.000000000,-1.000000000,0.000001900,0.000003716,0.000008173,-0.017782285,-0.203569011,-0.978899100,0.000000003,0.000000007,0.000000008,-0.359805796,-0.933025938,0.001545215,0.000000000,0.461126703,0.163134021,2.355596767,0.007729837,78.976368734,0,0.236654997,0.197854363,318,299,19,0.209486166,70,0,0,0,0,0,1130,70,167547,325464,94225,0,0,1207364
645,1624181156.260240793,1624181156.360154390,650,649,0,0.061840732,0.086917659,1,0,0,0,1,18.519782824,89.835392905,-32.294626665,-0.063177953,0.048632712,-0.157098348,0.984359444,1528,769,0.503272251,0.064163934,0.039206139,0.027931667,0.607379833,88.746541916,1386,0.841083090,311.091023415,333.352322670,521.297816569,0.266861147,0.224452398,0,0,0,0,1,0.017173606,0.000461880,0.100000000,0.030000000,1.186441605,0.064163934,3,0,0,0,0.000000000,-1.000000000,-1.000000000,0.000001883,0.000003863,0.000007893,-0.030386310,-0.237771000,-0.970845829,0.000000003,0.000000004,0.000000007,0.263246962,0.963044564,-0.056975471,0.000000000,0.474754189,0.165018135,2.304123038,0.007692465,79.710174655,0,0.239504866,0.200369751,303,290,13,0.198298429,74,0,0,0,0,0,1150,75,167689,325767,94299,0,0,1208514
646,1624181156.360238314,1624181156.460147381,651,650,0,0.033650195,0.072188054,1,0,0,0,1,18.495297652,89.758922135,-32.317682606,-0.065653674,0.049284280,-0.156889662,0.984198298,1543,761,0.493195075,0.068236685,0.040269812,0.027576665,0.601876426,91.374603477,1384,0.841421203,304.178544375,336.263419078,524.084981327,0.261203526,0.219782185,0,0,0,0,1,0.015666212,0.004165694,0.100000000,0.030000000,1.148930890,0.068236685,3,0,0,0,0.000000000,-1.000000000,-1.000000000,0.000001871,0.000003544,0.000007814,-0.024458396,-0.239215640,-0.970658366,0.000000003,0.000000004,0.000000008,0.335528968,0.941942891,0.012802410,0.000000000,0.485445109,0.164951782,2.248263677,0.007682307,80.476745219,0,0.241504155,0.202138186,330,317,13,0.213869086,86,0,0,0,0,0,1127,86,167843,326097,94385,0,0,1209641
647,1624181156.460236073,1624181156.560180426,652,651,0,0.045334378,0.085148344,1,0,0,0,1,18.463867392,89.684956549,-32.324698629,-0.066509902,0.049738105,-0.156771772,0.984136762,1548,769,0.496770026,0.066808359,0.038465783,0.027689225,0.600425446,97.635251055,1399,0.837100430,301.423000624,341.953945164,527.726555460,0.257383741,0.215456040,0,0,0,0,1,0.023385563,0.004990330,0.100000000,0.030000000,1.121693904,0.066808359,3,0,0,0,0.000000000,-1.000000000,-1.000000000,0.000001860,0.000003540,0.000008093,-0.004477332,-0.218280203,-0.975875866,0.000000002,0.000000004,0.000000008,0.245742014,0.969335264,0.000097710,0.000000000,0.496498080,0.163254308,2.195685039,0.007397662,81.611218192,0,0.243517184,0.203902728,310,292,18,0.200258398,86,0,0,0,0,0,1151,87,167981,326407,94471,0,0,1210792
648,1624181156.560233593,1624181156.660118341,653,652,0,0.054805619,0.097876935,1,0,0,0,1,18.426548677,89.603245874,-32.328615583,-0.065747998,0.049301558,-0.156769467,0.984210288,1579,797,0.504749842,0.062642365,0.036322771,0.025818099,0.613885221,97.845196690,1428,0.837765261,313.150583827,360.773383774,522.404825692,0.261759631,0.219293126,0,0,0,0,1,0.019762288,0.003271707,0.100000000,0.030000000,1.131988542,0.062642365,3,0,0,0,0.000000000,-1.000000000,-1.000000000,0.000001853,0.000003479,0.000008302,-0.010223817,-0.233474450,-0.972309187,0.000000002,0.000000003,0.000000009,0.260107848,0.965559979,-0.006150933,0.000000000,0.505810819,0.165197897,2.141990029,0.007459764,82.992869574,0,0.245266813,0.205381769,281,270,11,0.177960735,69,0,0,0,0,0,1228,70,168090,326688,94540,0,0,1212020
649,1624181156.660231113,1624181156.760115862,654,653,0,0.057597743,0.109837399,1,0,0,0,1,18.393541010,89.517570580,-32.308550727,-0.065268654,0.047947236,-0.156778750,0.984307619,1548,762,0.492248062,0.064633753,0.037848379,0.027510883,0.650118026,88.414368314,1407,0.832350553,315.998641931,342.620610360,512.497975104,0.269826653,0.224590364,0,0,0,0,1,0.040525220,0.002263236,0.100000000,0.030000000,1.161052950,0.064633753,3,0,0,0,0.000000000,-1.000000000,-1.000000000,0.000001910,0.000003600,0.000007416,-0.029588814,-0.234932378,-0.971561259,0.000000002,0.000000004,0.000000006,0.353597463,0.935374989,0.006516484,0.000000000,0.517978115,0.166270388,2.092829740,0.007410190,83.932336573,0,0.247127374,0.206901148,258,246,12,0.166666667,71,0,0,0,0,0,1219,71,168189,326946,94611,0,0,1213239
650,1624181156.760228634,1624181156.860214472,655,654,0,0.030572181,0.054898368,1,0,0,0,1,18.361355470,89.428194003,-32.296082669,-0.063266664,0.046023924,-0.156358836,0.984596893,1551,755,0.486782721,0.064182618,0.037209773,0.023741111,0.660095497,84.645503811,1406,0.830631723,319.564264366,336.240132643,512.063804872,0.273630418,0.227286106,0,0,0,0,1,0.025580583,0.004866212,0.100000000,0.030000000,1.170101244,0.064182618,3,0,0,0,0.000000000,-1.000000000,-1.000000000,0.000001982,0.000003719,0.000007190,-0.030623601,-0.253441952,-0.966865747,0.000000003,0.000000004,0.000000006,0.414141385,0.909002129,0.046925917,0.000000000,0.528366033,0.166156000,2.034416367,0.008463686,84.847960339,0,0.248419400,0.207899600,267,254,13,0.172147002,68,0,0,0,0,0,1216,68,168303,327213,94679,0,0,1214455
651,1624181156.860226154,1624181156.960208178,656,655,0,0.056778057,0.120412895,1,0,0,0,1,18.325548423,89.328817412,-32.258126954,-0.063636250,0.045399070,-0.156368855,0.984600494,1586,762,0.480453972,0.064820111,0.041466182,0.026133037,0.647816346,91.834156439,1432,0.837318775,323.027911861,342.622652045,533.389921280,0.269405342,0.225578151,0,0,0,0,1,0.040927698,0.002222797,0.100000000,0.030000000,1.138513918,0.064820111,3,0,0,0,0.000000000,-1.000000000,-1.000000000,0.000002076,0.000003889,0.000007647,-0.024472418,-0.238513505,-0.970830783,0.000000002,0.000000004,0.000000007,0.296112296,0.953160013,0.061672503,0.000000000,0.541476916,0.164785742,1.986144720,0.008274423,85.730217044,0,0.250920973,0.210036573,310,290,20,0.195460277,74,0,0,0,0,0,1202,74,168430,327523,94753,0,0,1215657
652,1624181156.960223913,1624181157.060321808,656,656,0,0.035924533,0.069672605,1,0,0,0,1,18.283602141,89.213662854,-32.235752094,-0.062511718,0.044504871,-0.156388185,0.984710281,1543,750,0.486066105,0.070824132,0.042072021,0.029321808,0.588405054,86.516320276,1397,0.834054875,307.238014033,319.208864726,538.727782150,0.263684085,0.219926996,0,0,0,0,1,0.011283992,0.005981719,0.100000000,0.030000000,1.074654874,0.070824132,3,0,0,0,0.000000000,-1.000000000,-1.000000000,0.000002006,0.000003890,0.000007634,-0.032938126,-0.251097627,-0.967401190,0.000000002,0.000000006,0.000000006,-0.363528008,-0.931581782,-0.001664588,0.000000000,0.551311654,0.163473084,1.971265115,0.008286313,86.343821138,0,0.253437321,0.212159384,309,289,20,0.200259235,81,0,0,0,0,0,1153,81,168559,327832,94834,0,0,1216810
653,1624181157.160218954,1624181157.260226488,658,657,0,0.057027620,0.122806379,1,0,0,0,1,18.189520430,88.963201599,-32.214698424,-0.064863749,0.043631195,-0.156459153,0.984585977,1563,763,0.488163788,0.071606328,0.041928226,0.027910185,0.600318026,89.022549065,1404,0.838771938,309.686964897,334.559312667,533.389523242,0.262973463,0.220574761,0,0,0,0,1,0.012282058,0.004825115,0.100000000,0.030000000,1.043466365,0.071606328,3,0,0,0,0.000000000,-1.000000000,-1.000000000,0.000002450,0.000004987,0.000010099,-0.045452877,-0.247809237,-0.967742020,0.000000003,0.000000004,0.000000008,0.245095709,0.969341385,0.017474920,0.000000000,0.564625006,0.162019247,2.104330360,0.008311584,87.153187838,0,0.255954466,0.214274688,350,327,23,0.223928343,94,0,0,0,0,0,1117,96,168703,328182,94928,0,0,1217927
654,1624181157.260216475,1624181157.360130787,659,658,0,0.052017391,0.099978038,1,0,0,0,1,18.141624259,88.821622525,-32.233590449,-0.063903209,0.042843103,-0.156219639,0.984721419,1579,763,0.483217226,0.064142084,0.039033407,0.028446959,0.656336921,98.048896575,1416,0.836370680,322.236391747,336.431089143,525.633401449,0.272089970,0.227568073,0,0,0,0,1,0.033079125,0.007057576,0.100000000,0.030000000,1.055741049,0.064142084,3,0,0,0,0.000000000,-1.000000000,-1.000000000,0.000002046,0.000003898,0.000009250,-0.030830300,-0.244099096,-0.969260091,0.000000003,0.000000005,0.000000009,0.234819702,0.971939850,0.013879349,0.000000000,0.577365227,0.162192037,2.143169545,0.008933840,88.110460237,0,0.259182127,0.216944642,294,274,20,0.186193794,68,0,0,0,0,0,1217,68,168845,328476,94996,0,0,1219144
655,1624181157.360213995,1624181157.460036039,660,659,0,0.041640784,0.111264271,1,0,0,0,1,18.083138629,88.663703791,-32.231757510,-0.065953498,0.042981525,-0.156378227,0.984555014,1579,770,0.487650412,0.063509885,0.040067242,0.026386532,0.597428098,89.313957673,1426,0.838156042,313.492210930,330.683345347,551.034959107,0.262290372,0.219840260,0,0,0,0,1,0.016867794,0.004705376,0.100000000,0.030000000,1.018618518,0.063509885,3,0,0,0,0.000000000,-1.000000000,-1.000000000,0.000001895,0.000003658,0.000007949,-0.044121525,-0.237841766,-0.970301286,0.000000002,0.000000004,0.000000007,0.233662271,0.971913394,-0.028040994,0.000000000,0.585462026,0.163660645,2.065626087,0.008114406,89.010074268,0,0.260900513,0.218316412,314,295,19,0.198860038,68,0,0,0,0,0,1197,68,168974,328790,95064,0,0,1220341
656,1624181157.460211515,1624181157.559999943,661,660,0,0.057113943,0.092534332,1,0,0,0,1,18.023228515,88.500455520,-32.238660997,-0.067350879,0.042604415,-0.156333498,0.984483906,1579,737,0.466751108,0.063159607,0.039116765,0.025466489,0.644934496,90.174105757,1421,0.837745447,322.238797363,333.662855437,534.534626863,0.270689665,0.226769034,0,0,0,0,1,0.018574951,0.002125726,0.100000000,0.030000000,1.049235801,0.063159607,3,0,0,0,0.000000000,-1.000000000,-1.000000000,0.000001981,0.000003808,0.000007967,-0.039243460,-0.241421546,-0.969626520,0.000000003,0.000000004,0.000000008,0.254469248,0.967037676,-0.009139716,0.000000000,0.594397802,0.049729402,2.102319724,0.007679767,88.842061571,0,0.262444032,0.219555821,332,308,24,0.210259658,71,0,0,0,0,0,1176,71,169130,329122,95135,0,0,1221517
657,1624181157.560209274,1624181157.660020590,662,661,0,0.065869864,0.138167450,1,0,0,0,1,17.961659157,88.330789946,-32.258131666,-0.069061530,0.040842528,-0.156515982,0.984411063,1595,760,0.476489028,0.078119149,0.047329721,0.030881512,0.652518069,88.573970121,1431,0.837498661,322.542644590,338.035862242,537.882077660,0.269130791,0.225396677,0,0,0,0,1,0.025742386,0.004470646,0.100000000,0.030000000,1.035836890,0.078119149,3,0,0,0,0.000000000,-1.000000000,-1.000000000,0.000001959,0.000003618,0.000007682,-0.039667861,-0.242094711,-0.969441392,0.000000003,0.000000003,0.000000007,0.276857206,0.960891056,0.006202135,0.000000000,0.604866723,0.062105334,2.170675136,0.006695725,89.230512892,0,0.264350717,0.221243357,340,314,26,0.213166144,90,0,0,0,0,0,1165,90,169304,329462,95225,0,0,1222682
