frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,transition_guard_triggered,transition_guard_turn_residual_triggered,transition_guard_map_active,transition_guard_map_hold_remaining,transition_guard_history_ready,lidar_nominal_correction_translation,lidar_nominal_correction_rotation,lidar_correction_translation_threshold,lidar_correction_rotation_threshold,transition_guard_localizability_drop,transition_guard_nominal_residual,trusted_snapshot_active,trusted_snapshot_points,trusted_snapshot_age,trusted_snapshot_evaluation_ran,trusted_snapshot_icp_converged,trusted_snapshot_aligned_points,trusted_snapshot_matched_points,trusted_snapshot_overlap_ratio,trusted_snapshot_fitness_rmse,trusted_snapshot_correction_translation,trusted_snapshot_correction_rotation,trusted_snapshot_consistency_translation,trusted_snapshot_consistency_rotation,trusted_snapshot_consistent_streak,trusted_snapshot_candidate_accepted,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
368,1624181126.760958672,1624181126.860913038,373,372,0,0.323271095,0.459308540,1,0,0,0,1,0.396716674,19.110127840,-21.174579568,0.030560184,0.044117751,0.006069516,0.998540365,2816,1505,0.534446023,0.081790541,0.046421835,0.033308831,0.210291078,58.432837108,2387,0.848960474,347.197025976,719.564477155,959.707148110,0.171331062,0.145453300,0,0,0,0,1,0.090390843,0.002758203,0.100000000,0.030000000,0.881880929,0.081790541,1,20454,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,1,0,0.000000930,0.000001351,0.000003723,0.113477827,-0.035099204,0.992920354,0.000000002,0.000000004,0.000000009,0.022047084,-0.999623815,0.016314270,0.100000000,0.291995054,0.319571071,5.812018389,0.024345368,63.724629375,0,0.207046177,0.176724181,792,739,53,0.281250000,237,0,0,0,0,0,1787,237,97078,190319,56163,55,0,806307
369,1624181126.860956192,1624181126.960807085,374,373,0,0.366206183,0.556995161,1,0,0,0,1,0.397648496,19.513840449,-21.244401406,0.022425610,0.041713576,0.006190052,0.998858725,2844,1514,0.532348805,0.110698698,0.058632225,0.042090848,0.213577118,55.939306542,2407,0.854978556,350.075488816,741.171283402,966.686612456,0.170110214,0.145440585,0,0,0,0,1,0.075464014,0.019356723,0.100000000,0.030000000,0.890047261,0.110698698,1,20454,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,1,0,0.000000945,0.000001355,0.000003632,0.097399363,-0.084728391,0.991632222,0.000000001,0.000000003,0.000000009,0.074846972,-0.997192844,0.002088754,0.100000000,0.292914433,0.319330261,6.022466203,0.023293483,63.489705215,0,0.207366685,0.176942458,831,740,91,0.292194093,279,0,0,0,0,0,1734,279,97465,191150,56442,55,0,808041
370,1624181126.960953951,1624181127.060844898,375,374,0,0.604894641,0.677874192,1,0,0,0,1,0.381253207,19.884672680,-21.420400856,0.001043815,0.035899639,0.006993815,0.999330382,2821,1462,0.518255938,0.101451862,0.063561021,0.042668428,0.189986005,57.438044811,2438,0.848307897,334.239640360,746.554462045,987.380551358,0.161610935,0.137095833,0,0,0,0,1,0.077260761,0.019313096,0.100953871,0.030000000,0.859643252,0.101451862,1,20454,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,1,0,0.000001017,0.000001407,0.000003896,0.104886526,-0.060816076,0.992622900,0.000000000,0.000000004,0.000000012,0.136554081,0.990626528,0.003473351,0.100000000,0.295061030,0.314911162,6.219280602,0.022013003,62.974773463,0,0.207918398,0.177339259,796,745,51,0.282169443,275,0,0,0,0,0,1750,275,97844,191946,56717,55,0,809791
371,1624181127.060951471,1624181127.160847664,376,375,0,0.576689745,0.647958551,1,0,0,0,1,0.383674636,20.290308135,-21.511998432,-0.019697600,0.029225620,0.006934162,0.999354684,2743,1468,0.535180459,0.072856615,0.048569715,0.032707987,0.190429952,53.497805104,2318,0.847744431,337.096653612,653.149609667,974.825328741,0.171544210,0.145425649,0,0,0,0,1,0.054357744,0.019911172,0.100953871,0.030000000,0.945669786,0.072856615,1,20454,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,1,0,0.000001007,0.000001525,0.000004011,0.116928663,-0.015012250,0.993026848,0.000000001,0.000000003,0.000000013,0.192233151,0.980907255,-0.029451183,0.100000000,0.296240325,0.311701995,6.391932129,0.021472369,61.893730596,0,0.208340168,0.177672643,749,685,64,0.273058695,157,0,0,0,0,0,1837,157,98233,192695,56874,55,0,811628
372,1624181127.160948992,1624181127.260951281,377,376,0,0.406699696,0.441545250,1,0,0,0,1,0.399947208,20.707420302,-21.520903293,-0.040904955,0.015760095,0.007158890,0.999013090,2750,1465,0.532727273,0.096105693,0.057109534,0.036183335,0.193691997,58.702585341,2332,0.853616689,339.657866689,653.707750476,997.268500617,0.170627974,0.145650886,1,0,1,5,1,0.110503248,0.012986085,0.100589954,0.030000000,0.963772305,0.096105693,1,20454,3.699938059,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,1,0,0.000001003,0.000001535,0.000004285,0.144097913,0.031287592,0.989068692,0.000000002,0.000000003,0.000000019,0.124489060,0.991761351,-0.030197641,0.100000000,0.295627474,0.302352364,6.602436013,0.020588848,61.252012702,0,0.207993146,0.177378893,799,732,67,0.290545455,211,0,0,0,0,0,1739,212,98618,193494,57085,55,0,813367
373,1624181127.260946512,1624181127.360857487,378,377,0,0.368047257,0.412257886,1,0,0,0,1,0.414468803,21.088566254,-21.573858009,-0.057930686,-0.000841450,0.007667243,0.998290810,2701,1444,0.534616809,0.122290020,0.062838837,0.042407699,0.256128847,58.426023758,2297,0.857910207,388.029066334,615.780456729,966.810221693,0.196907124,0.168928631,0,0,1,4,1,0.012756561,0.019129586,0.100589954,0.030000000,1.112207032,0.122290020,1,20454,3.799844265,1,1,1540,1254,0.814285714,0.411845878,0.395139032,0.018117638,0.147662770,0.009481823,2,1,0.000001040,0.000001551,0.000004137,0.154205380,0.090340117,0.983900078,0.000000000,0.000000003,0.000000013,0.174907225,0.984427821,-0.017587717,0.100000000,0.297064088,0.300967976,6.767323524,0.021351286,60.631633192,0,0.208201100,0.177630782,839,778,61,0.310625694,291,0,0,0,0,0,1571,291,98989,194333,57376,55,0,814938
374,1624181127.360944033,1624181127.460852146,379,378,0,0.225926762,0.417930929,1,0,0,0,1,0.428020890,21.433572806,-21.684419658,-0.066464167,-0.014072784,0.008062893,0.997656986,2610,1434,0.549425287,0.073355944,0.049923423,0.033662896,0.265116628,64.046180214,2234,0.861086468,385.518546138,587.233872619,950.914750680,0.200408133,0.172568731,0,0,1,3,1,0.059476661,0.006752485,0.100589954,0.030000000,1.131982076,0.073355944,1,20454,3.899838924,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,2,0,0.000001076,0.000001656,0.000004353,0.152622655,0.135720081,0.978921031,0.000000002,0.000000003,0.000000015,0.149239185,0.988602607,-0.019812888,0.100000000,0.297178421,0.299851773,6.899020890,0.022673364,60.659459322,0,0.208045419,0.177585895,699,656,43,0.267816092,180,0,0,0,0,0,1731,180,99353,195032,57556,55,0,816669
375,1624181127.460941792,1624181127.560909748,380,379,0,0.068918261,0.128616749,1,0,0,0,1,0.446822100,21.761593284,-21.772173030,-0.070633836,-0.025636848,0.008559860,0.997136070,2559,1384,0.540836264,0.080911234,0.054540138,0.035241791,0.255219021,63.514513472,2185,0.857129219,365.438858501,572.850525373,934.537959894,0.195126828,0.167248905,0,0,1,2,1,0.015665868,0.019331351,0.100589954,0.030000000,1.102151236,0.080911234,1,20454,3.999896526,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,2,0,0.000001234,0.000001871,0.000004999,0.146483418,0.159614081,0.976250968,0.000000002,0.000000003,0.000000017,0.199165229,0.978896853,-0.045762026,0.100000000,0.295699560,0.292894975,7.022703896,0.024354732,60.115835938,0,0.206565747,0.176386176,706,654,52,0.275889019,206,0,0,0,0,0,1647,206,99737,195738,57762,55,0,818316
376,1624181127.560939312,1624181127.660940647,381,380,0,0.059139305,0.140239965,1,0,0,0,1,0.478431066,22.066390299,-21.899303151,-0.071474508,-0.031960439,0.008353077,0.996895256,2501,1330,0.531787285,0.075101813,0.050803283,0.032666677,0.250781016,66.193485405,2152,0.855953404,364.663346886,545.786685330,931.561692217,0.197970155,0.169453228,0,0,1,1,1,0.040023856,0.016714948,0.100589954,0.030000000,1.118211440,0.075101813,1,20454,4.099927425,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,2,0,0.000001222,0.000001898,0.000005337,0.136701096,0.174050016,0.975202237,0.000000002,0.000000003,0.000000018,0.170907376,0.983677150,-0.056302163,0.100000000,0.291633943,0.297544627,7.054471839,0.022494848,60.610161192,0,0.205051514,0.175078942,688,632,56,0.275089964,167,0,0,0,0,0,1646,167,100075,196426,57929,55,0,819962
377,1624181127.660936832,1624181127.760899782,382,381,0,0.209891613,0.283131537,1,0,0,0,1,0.530974723,22.367845209,-22.006280084,-0.070326739,-0.028807608,0.008255286,0.997073780,2504,1360,0.543130990,0.069254645,0.043641419,0.028536718,0.242491419,64.962893259,2133,0.849547367,348.703769732,540.644552310,922.736211166,0.192432397,0.163480436,0,0,1,0,1,0.010572386,0.012180235,0.100589954,0.030000000,1.085888767,0.069254645,1,20454,4.199886560,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,2,0,0.000001165,0.000001849,0.000005092,0.154680157,0.161484109,0.974677861,0.000000002,0.000000003,0.000000018,0.154016544,0.986448034,-0.056561288,0.050000000,0.286585858,0.265157743,7.088937515,0.021287087,60.477444884,0,0.203015680,0.173218248,569,534,35,0.227236422,158,0,0,0,0,0,1776,159,100321,196995,58087,55,0,821738
378,1624181127.760934353,1624181127.860847473,383,382,0,0.273819822,0.333849353,1,0,0,0,1,0.599393910,22.640951054,-22.136478922,-0.068590082,-0.023098495,0.007758515,0.997347314,2500,1340,0.536000000,0.069134350,0.047655042,0.030679325,0.234045166,66.635336140,2154,0.855254255,360.303380099,560.903113210,921.011170998,0.195581330,0.167271764,0,0,0,0,1,0.020508187,0.014670148,0.100589954,0.030000000,1.104718436,0.069134350,1,20454,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,2,0,0.000001161,0.000001728,0.000005278,0.136711484,0.157316251,0.978039655,0.000000002,0.000000003,0.000000018,0.198944639,0.979185840,-0.040201026,0.050000000,0.278383551,0.255130076,7.105332366,0.022654926,60.222462992,0,0.200663573,0.171173903,631,598,33,0.252400000,151,0,0,0,0,0,1718,151,100603,197626,58238,55,0,823456
379,1624181127.860931873,1624181127.960880518,384,383,0,0.248564875,0.296802856,1,0,0,0,1,0.678100991,22.887836924,-22.215379828,-0.063091469,-0.012646529,0.007848548,0.997896754,2532,1392,0.549763033,0.067551962,0.043790538,0.029256427,0.263655639,59.988114751,2167,0.858492193,363.750338683,585.477708324,911.124535140,0.195527634,0.167858947,0,0,0,0,1,0.038160646,0.001840483,0.101791951,0.030000000,1.104415143,0.067551962,1,20454,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,2,0,0.000001128,0.000001564,0.000004452,0.133080142,0.156588910,0.978657034,0.000000002,0.000000003,0.000000017,0.206963184,0.977854678,-0.031088075,0.000000000,0.268944073,0.194038718,7.069550124,0.023611788,60.006775081,0,0.197635302,0.168623066,672,614,58,0.265402844,151,0,0,0,0,0,1709,151,100947,198298,58389,55,0,825165
380,1624181127.960929632,1624181128.060917377,385,384,0,0.123406940,0.187393929,1,0,0,0,1,0.761504491,23.123313140,-22.320626260,-0.058676988,-0.003731649,0.007573902,0.998241314,2539,1400,0.551398188,0.070533956,0.048504572,0.032243064,0.233769882,56.879285438,2155,0.858264233,330.825154387,613.815351279,904.918916362,0.178867005,0.153515153,0,0,0,0,1,0.009437890,0.011177053,0.101791951,0.030000000,1.010309514,0.070533956,1,20454,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,2,0,0.000001095,0.000001473,0.000004201,0.151858947,0.094954904,0.983830487,0.000000002,0.000000003,0.000000017,0.205669915,0.978437434,-0.018975588,0.000000000,0.258740216,0.192614476,7.022165195,0.023969454,59.780731191,0,0.194093573,0.165625330,632,597,35,0.248916896,167,0,0,0,0,0,1740,167,101259,198930,58556,55,0,826905
381,1624181128.060927153,1624181128.160907745,386,385,0,0.110527430,0.188680186,1,0,0,0,1,0.859845060,23.343701846,-22.431202063,-0.052787990,0.002692886,0.007185140,0.998576262,2539,1424,0.560850729,0.065696651,0.043206797,0.028755425,0.243661900,58.916249214,2174,0.860920017,336.358189563,627.205177359,908.076749951,0.179713069,0.154718578,0,0,0,0,1,0.012343705,0.008764947,0.101791951,0.030000000,1.015088409,0.065696651,1,20454,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,2,0,0.000001123,0.000001488,0.000004244,0.129277352,0.115455252,0.984864179,0.000000002,0.000000003,0.000000017,0.260919852,0.963940728,-0.052336452,0.000000000,0.249267227,0.195626758,6.953318659,0.024385842,59.763255784,0,0.190605228,0.162691371,625,587,38,0.246159905,154,0,0,0,0,0,1760,154,101536,199555,58710,55,0,828665
382,1624181128.160924673,1624181128.260921955,387,386,0,0.136859667,0.167720743,1,0,0,0,1,0.964210893,23.565729165,-22.499748142,-0.048314804,0.005702590,0.007324321,0.998789024,2555,1404,0.549510763,0.066062316,0.041844414,0.029463869,0.254926496,57.827711491,2213,0.853592751,340.253058439,638.483985028,910.263715278,0.180123304,0.153751947,0,0,0,0,1,0.037959959,0.001717558,0.118112958,0.030000000,1.017405575,0.066062316,1,20454,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,2,0,0.000001077,0.000001493,0.000004057,0.117139261,0.086889248,0.989307158,0.000000002,0.000000003,0.000000016,0.242697081,0.969927702,-0.018395086,0.000000000,0.242017595,0.196092002,6.801089896,0.022344133,59.462998802,0,0.187380900,0.159963210,602,576,26,0.235616438,138,0,0,0,0,0,1815,138,101788,200157,58848,55,0,830480
383,1624181128.260922194,1624181128.360801935,388,387,0,0.192056495,0.292746642,1,0,0,0,1,1.069016998,23.778806278,-22.591540023,-0.040998651,0.010676723,0.007002474,0.999077616,2566,1394,0.543257989,0.070547593,0.043557820,0.030636222,0.257331613,58.443830146,2216,0.851623053,323.570834392,663.804184183,899.821666799,0.171455809,0.146015719,0,0,0,0,1,0.012233526,0.000987663,0.115152517,0.030000000,0.968448234,0.070547593,1,20454,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,2,0,0.000001078,0.000001416,0.000003927,0.131689199,0.089729704,0.987221624,0.000000002,0.000000003,0.000000013,0.207647890,0.977323339,-0.041490287,0.000000000,0.238033435,0.194972300,6.672518067,0.022525313,59.325195100,0,0.184465571,0.157474132,595,562,33,0.231878410,157,0,0,0,0,0,1814,157,102071,200752,59005,55,0,832294
384,1624181128.360919714,1624181128.460769892,389,388,0,0.283672074,0.325981248,1,0,0,0,1,1.186130521,23.983456273,-22.639393399,-0.034318355,0.013352267,0.007037563,0.999296973,2610,1413,0.541379310,0.074714922,0.048418352,0.031960872,0.216428374,60.543462298,2229,0.856218778,314.472280056,691.042454278,902.996921349,0.164773571,0.141082225,0,0,0,0,1,0.044388543,0.013212607,0.124793667,0.030000000,0.935500298,0.074714922,1,20454,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,2,0,0.000001061,0.000001351,0.000004038,0.132107305,0.078872242,0.988092521,0.000000002,0.000000004,0.000000011,0.253348399,0.965776450,-0.055591694,0.000000000,0.233578809,0.194474978,6.518367354,0.021323128,59.447885754,0,0.181867654,0.155299432,635,595,40,0.243295019,156,0,0,0,0,0,1817,158,102358,201387,59161,55,0,834111
385,1624181128.460917473,1624181128.560833216,390,389,0,0.243102312,0.277789894,1,0,0,0,1,1.295681487,24.158017092,-22.764773132,-0.024149417,0.017950647,0.007185751,0.999521358,2556,1366,0.534428795,0.065421348,0.040113881,0.028535744,0.237673684,54.177069888,2155,0.843983402,298.387989824,662.058827500,858.337415030,0.164059037,0.138463104,0,0,0,0,1,0.055734760,0.003096248,0.131377421,0.030000000,0.928959753,0.065421348,1,20454,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,2,0,0.000001100,0.000001372,0.000003914,0.116283698,0.076075705,0.990298232,0.000000002,0.000000004,0.000000015,0.208555762,0.975578839,-0.068923312,0.000000000,0.232731465,0.198183163,6.347087796,0.020238505,59.242925191,0,0.180521907,0.154076359,605,565,40,0.236697966,165,0,0,0,0,0,1786,165,102657,201992,59326,55,0,835897
386,1624181128.560914993,1624181128.660852194,391,390,0,0.224285226,0.283593357,1,0,0,0,1,1.422956897,24.322553947,-22.856653771,-0.013271735,0.020214565,0.007490932,0.999679508,2628,1448,0.550989346,0.067664511,0.041340316,0.029640002,0.229026225,57.153285673,2268,0.853944734,300.043647672,730.435868366,906.267141570,0.154921474,0.132294377,0,0,0,0,1,0.014894355,0.000864093,0.134141327,0.030000000,0.895068673,0.067664511,1,20454,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,2,0,0.000001059,0.000001247,0.000003795,0.123109664,0.063450385,0.990362590,0.000000002,0.000000004,0.000000013,0.280875993,0.956089864,-0.083671080,0.000000000,0.232734349,0.201658981,6.166953755,0.020542661,59.343784528,0,0.179442223,0.153231168,680,649,31,0.258751903,162,0,0,0,0,0,1784,164,102956,202672,59488,55,0,837681
387,1624181128.660912514,1624181128.760862589,392,391,0,0.220064221,0.261461913,1,0,0,0,1,1.543119664,24.491734633,-22.962077338,-0.003329266,0.025007580,0.007636786,0.999652548,2551,1369,0.536652293,0.069018405,0.039060859,0.028094131,0.217065288,56.177441795,2147,0.850385184,286.486031061,678.246987201,861.043972494,0.156911842,0.133435506,0,0,0,0,1,0.016215554,0.002092555,0.147553528,0.030000000,0.902789246,0.069018405,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000001075,0.000001280,0.000003841,0.114200934,0.050598532,0.992168300,0.000000002,0.000000005,0.000000012,0.182806738,0.980550130,-0.071436259,0.000000000,0.232764868,0.201571689,5.966414407,0.020858841,59.394773092,0,0.178500155,0.152457675,612,574,38,0.239905919,144,0,0,0,0,0,1794,145,103264,203284,59632,55,0,839475
388,1624181128.760910034,1624181128.860889435,393,392,0,0.214169181,0.256408153,1,0,0,0,1,1.668074945,24.656493147,-23.066944791,0.004534402,0.030214187,0.007837413,0.999502435,2697,1485,0.550611791,0.067003360,0.042743659,0.029450240,0.223820401,57.625169001,2262,0.848866679,293.907700074,726.478661283,899.750066676,0.153066051,0.129932670,0,0,0,0,1,0.006159625,0.009943182,0.124867069,0.030000000,0.886359873,0.067003360,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000001030,0.000001284,0.000003636,0.096242796,0.037831927,0.994638663,0.000000002,0.000000006,0.000000013,0.194809375,0.977264528,-0.083686018,0.000000000,0.233441334,0.205723563,5.788561610,0.021119370,59.354389687,0,0.177586905,0.151681644,680,634,46,0.252131999,161,0,0,0,0,0,1855,162,103608,203964,59793,55,0,841330
389,1624181128.860907555,1624181128.960946560,394,393,0,0.268270724,0.326760912,1,0,0,0,1,1.794107023,24.826142286,-23.120697868,0.013043047,0.038566308,0.008043872,0.999138536,2655,1419,0.534463277,0.070346119,0.042948082,0.029597482,0.231152184,55.855585347,2294,0.846597430,326.868263158,724.861665467,890.364575913,0.168307084,0.142488345,0,0,0,0,1,0.047910583,0.010244588,0.124867069,0.030000000,0.972010743,0.070346119,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000001067,0.000001282,0.000003662,0.113704966,0.030996267,0.993030922,0.000000002,0.000000004,0.000000013,0.103440161,0.991816364,-0.074836038,0.000000000,0.234320087,0.186892110,5.595825618,0.022083260,59.350203627,0,0.177496748,0.151534032,698,662,36,0.262900188,155,0,0,0,0,0,1802,155,103931,204662,59948,55,0,843132
390,1624181128.960905313,1624181129.060856104,395,394,0,0.498652703,0.624569693,1,0,0,0,1,1.927081557,25.009634023,-23.104273674,0.027596156,0.049643429,0.007746513,0.998355635,2652,1424,0.536953243,0.087399471,0.049895117,0.035043405,0.301706147,51.977090079,2261,0.846741036,352.389199871,704.038771098,858.053510883,0.184065087,0.155855462,0,0,0,0,1,0.095354546,0.010938463,0.140685305,0.032556522,1.063197019,0.087399471,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000001087,0.000001291,0.000003243,0.100320380,0.030263644,0.994494813,0.000000002,0.000000004,0.000000009,0.312633742,0.940870066,-0.130474759,0.000000000,0.239906094,0.175609949,5.407172741,0.021889997,59.077155891,0,0.178619456,0.152472013,752,697,55,0.283559578,248,0,0,0,0,0,1652,248,104305,205414,60196,55,0,844784
391,1624181129.060902834,1624181129.160763741,396,395,0,0.571487746,0.625771428,1,0,0,0,1,2.054710104,25.194876393,-23.192863222,0.043552094,0.055206179,0.007008433,0.997500063,2623,1349,0.514296607,0.138817225,0.077116165,0.052665611,0.276345511,50.789521121,2202,0.855572757,367.291973625,671.018181371,845.661055651,0.194956256,0.166799261,0,0,0,0,1,0.058015513,0.023421024,0.139950523,0.036569363,1.122704944,0.138817225,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000001120,0.000001394,0.000003320,0.096231738,0.021909049,0.995117805,0.000000000,0.000000005,0.000000009,0.201167988,0.970895576,-0.129973925,0.000000000,0.244201872,0.244151894,5.231416563,0.022206452,58.941741692,0,0.179790058,0.153540694,934,816,118,0.356080823,339,0,0,0,0,0,1350,339,104794,206348,60535,55,0,846134
392,1624181129.160900354,1624181129.260702372,397,396,0,0.547182883,0.614600734,1,0,0,0,1,2.168303044,25.349185883,-23.293656863,0.064619776,0.062630806,0.007535934,0.995914091,2629,1392,0.529478889,0.080930949,0.046790676,0.033852723,0.286392642,51.160417551,2249,0.847475420,356.724785451,686.539935568,862.707498619,0.187161587,0.158614845,0,0,0,0,1,0.060139824,0.013934508,0.142514136,0.037162717,1.062608037,0.080930949,0,0,-1.000000000,0,0,0,0,0.000000000,-1.000000000,0.000000000,0.000000000,-1.000000000,-1.000000000,0,0,0.000001122,0.000001371,0.000003226,0.112656904,0.006231096,0.993614410,0.000000001,0.000000004,0.000000007,0.321306903,-0.945451514,0.053696447,0.000000000,0.248836904,0.241085076,5.062839992,0.024201901,58.564633302,0,0.180616739,0.154188892,702,639,63,0.267021681,205,0,0,0,0,0,1722,205,105150,207050,60740,55,0,847856
