frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,transition_guard_active,transition_guard_triggered,transition_guard_retry_performed,transition_guard_conservative_selected,transition_guard_measurement_noise_scale,transition_guard_pause_frames_remaining,transition_guard_history_ready,lidar_nominal_correction_translation,lidar_nominal_correction_rotation,lidar_correction_translation,lidar_correction_rotation,lidar_correction_translation_threshold,lidar_correction_rotation_threshold,transition_guard_localizability_drop,transition_guard_nominal_residual,transition_guard_conservative_residual,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
242,1624181114.361260414,1624181114.461207151,246,246,0,0.067159731,0.107187533,1,0,0,0,1,0.266166526,0.367602425,-3.413760267,-0.023589119,0.036940550,0.000821967,0.999038675,4157,2668,0.641808997,0.058603075,0.033728316,0.023051901,0.491509428,36.386656649,3460,0.896142553,760.466164231,906.502614127,1433.684455387,0.245259985,0.219787909,0,0,0,0,1.000000000,0,1,0.007337392,0.005309575,0.007337392,0.005309575,0.100000000,0.030000000,1.144234018,0.058603075,0.000000000,0.000000707,0.000000830,0.000001123,0.040681266,0.980962818,0.189886769,0.000000001,0.000000002,0.000000002,0.259724120,-0.407965456,0.875275710,0.000000000,0.442650755,0.186258660,2.696055589,0.009084572,37.084187576,0,0.229310931,0.206246433,1431,1345,86,0.344238634,281,0,0,0,0,0,2445,281,32615,66165,21196,0,0,511942
243,1624181114.561255693,1624181114.661296844,248,247,0,0.226297713,0.342482412,1,0,1,1,1,0.286655901,0.354535769,-3.642880087,-0.014620387,0.037477055,0.001423085,0.999189516,4106,2544,0.619581101,0.155497685,0.095864587,0.078101046,0.534027525,34.941644753,3360,0.899788057,737.818820287,913.453166159,1372.015885138,0.244045176,0.219588935,0,0,0,0,1.000000000,0,1,0.038856798,0.025649778,0.038856798,0.025649778,0.100000000,0.030000000,1.125290525,0.155497685,0.000000000,0.000000958,0.000001026,0.000001451,0.027759289,0.978965177,0.202130167,0.000000001,0.000000001,0.000000002,-0.931336433,-0.363978832,0.011482965,0.050000000,0.449231563,0.278448821,2.805864962,0.010657703,36.816455611,1,0.231152849,0.207920641,403,364,39,0.098149050,813,774,36,0,50,46,2034,1669,32815,66568,22829,36,0,513976
244,1624181114.661253214,1624181114.761234999,249,248,0,0.251509326,0.334317499,1,0,0,0,1,0.303583126,0.362784870,-3.806597543,-0.008508428,0.038025848,0.000708926,0.999240281,4103,2703,0.658786254,0.075279816,0.042478173,0.030739562,0.545089873,36.868332559,3404,0.900712880,766.343770680,921.076526539,1378.606344687,0.249946873,0.225130367,0,0,0,0,1.000000000,0,1,0.050179442,0.012116313,0.050179442,0.012116313,0.100000000,0.030000000,1.141486962,0.075279816,0.000000000,0.000000772,0.000000850,0.000001124,0.061916121,0.968047108,0.243004508,0.000000001,0.000000001,0.000000002,-0.560498740,0.175634998,-0.809316693,0.050000000,0.454789902,0.279945763,2.847750454,0.010779615,36.789133497,0,0.232824976,0.209526660,1341,1253,88,0.326834024,463,0,0,0,0,0,2299,463,33592,67909,23292,36,0,516275
245,1624181114.761250734,1624181114.861188412,250,249,0,0.257805124,0.373675525,1,0,0,0,1,0.321025177,0.385594222,-4.025362801,0.001941549,0.044517918,0.000642893,0.999006492,4115,2641,0.641798299,0.101993550,0.050038059,0.037904367,0.580396271,34.866031027,3375,0.903648140,786.983904405,913.691578290,1349.136989904,0.258043375,0.233180416,0,0,0,0,1.000000000,0,1,0.076394885,0.014796592,0.076394885,0.014796592,0.100000000,0.030000000,1.168674733,0.101993550,0.000000000,0.000000794,0.000000841,0.000001055,0.006877735,-0.971579138,-0.236615036,0.000000001,0.000000002,0.000000002,-0.159022749,0.548853476,-0.820653171,0.050000000,0.463266741,0.283515036,2.935038970,0.011456770,36.791541918,0,0.234548973,0.211124250,1341,1223,118,0.325880923,587,0,0,0,0,0,2186,588,34393,69250,23879,36,0,518461
246,1624181114.861248255,1624181114.961206198,250,250,0,0.386136348,0.459401090,1,0,0,0,1,0.351504572,0.384044410,-4.176668469,0.008310651,0.054463756,0.000303949,0.998481116,4138,2680,0.647655872,0.100383976,0.062158941,0.047665030,0.574580747,35.908917672,3387,0.902566629,791.187665848,923.249157070,1342.556350717,0.258812376,0.233595414,0,0,0,0,1.000000000,0,1,0.046033218,0.021486202,0.046033218,0.021486202,0.100000000,0.030000000,1.164580663,0.100383976,0.000000000,0.000000780,0.000000832,0.000001051,0.061597136,0.971062351,0.230745973,0.000000001,0.000000002,0.000000002,-0.322148638,0.670359759,-0.668459459,0.050000000,0.473591132,0.285500368,2.846217253,0.011389718,36.538760568,0,0.236912651,0.213246220,1311,1225,86,0.316819720,589,0,0,0,0,0,2237,590,35194,70561,24468,36,0,520698
247,1624181114.961246014,1624181115.061183453,252,251,0,0.371944696,0.434896354,1,0,0,0,1,0.374287479,0.377665914,-4.294215881,0.008203069,0.067041658,0.000676934,0.997716226,4158,2771,0.666426166,0.076394259,0.047440959,0.033881341,0.539902526,36.318669191,3427,0.902385279,775.349140773,907.640316237,1409.484894987,0.250721284,0.226247196,0,0,0,0,1.000000000,0,1,0.056398232,0.013043019,0.056398232,0.013043019,0.100000000,0.030000000,1.116723037,0.076394259,0.000000000,0.000000749,0.000000833,0.000001035,-0.000820951,0.973446715,0.228912254,0.000000001,0.000000002,0.000000002,-0.124186978,0.398286585,-0.908815378,0.050000000,0.482390523,0.279333621,2.827280181,0.012109783,36.269711011,0,0.239097580,0.215272081,1344,1264,80,0.323232323,498,0,0,0,0,0,2316,498,35985,71905,24966,36,0,523014
248,1624181115.061243534,1624181115.161199331,252,252,0,0.143640835,0.309748132,1,0,0,0,1,0.395900613,0.360406075,-4.380693967,0.008828136,0.075690909,0.000971240,0.997091775,4211,2704,0.642127761,0.109212394,0.061025232,0.043963514,0.603018471,36.186838878,3422,0.907850948,777.808738914,924.434813285,1404.422390150,0.250367678,0.227296534,1,1,1,1,4.000000000,5,1,0.108257693,0.009171982,0.052191362,0.009765665,0.100000000,0.030000000,1.086197737,0.106684934,0.109212394,0.000001601,0.000001683,0.000002064,0.013370718,0.964972788,0.262009049,0.000000005,0.000000007,0.000000009,-0.287230248,0.874657715,-0.390477485,0.050000000,0.492959039,0.286714648,2.760846540,0.011756190,36.128850745,0,0.240753878,0.216944291,0,0,0,0.000000000,0,0,0,0,0,0,0,4211,35985,71905,24966,36,0,523014
249,1624181115.161241055,1624181115.261049986,254,253,0,0.206668666,0.263584638,1,0,0,0,1,0.391409283,0.332518327,-4.495915777,0.006073783,0.079876472,0.000897233,0.996785861,4153,2637,0.634962678,0.117304903,0.072012193,0.050290782,0.587216474,34.723287655,3345,0.907587348,759.743663650,915.527597866,1360.608416318,0.250254867,0.227128151,1,0,0,0,1.000000000,4,1,0.032280476,0.029859131,0.032280476,0.029859131,0.100000000,0.030000000,1.085147606,0.117304903,0.000000000,0.000000927,0.000000973,0.000001245,0.112491976,0.943452946,0.311836645,0.000000001,0.000000002,0.000000003,0.117365946,-0.991011199,0.064203098,0.050000000,0.504072209,0.296215673,2.705951900,0.011409087,35.937931957,0,0.242781048,0.218902449,0,0,0,0.000000000,0,0,0,0,0,0,0,4153,35985,71905,24966,36,0,523014
250,1624181115.261238575,1624181115.361067533,255,254,0,0.308917591,0.389205229,1,0,0,0,1,0.386956806,0.327301040,-4.602592639,0.006643836,0.077285286,0.001010442,0.996986371,4154,2712,0.652864709,0.081640919,0.050112939,0.034342003,0.575713257,35.016436520,3334,0.905155943,780.220661716,879.349904385,1358.219347491,0.258540417,0.234019395,1,0,0,0,1.000000000,3,1,0.011449989,0.025762413,0.011449989,0.025762413,0.100000000,0.030000000,1.121075159,0.081640919,0.000000000,0.000000814,0.000000876,0.000001050,0.067075330,0.950506336,0.303378649,0.000000001,0.000000002,0.000000003,-0.064832258,0.988253599,-0.138389318,0.050000000,0.511633234,0.295866876,2.635290647,0.011666493,35.799502759,0,0.244673553,0.220709704,0,0,0,0.000000000,0,0,0,0,0,0,0,4154,35985,71905,24966,36,0,523014
251,1624181115.361236095,1624181115.461111784,256,255,0,0.321097082,0.409613288,1,0,0,0,1,0.389992103,0.334796779,-4.763118891,0.006675141,0.065517230,0.000069976,0.997829109,4170,2691,0.645323741,0.069081393,0.040484546,0.026286151,0.595675293,36.851751120,3355,0.903488965,784.732587324,907.471840426,1339.001050372,0.258884656,0.233899430,1,0,0,0,1.000000000,2,1,0.057520295,0.008876027,0.057520295,0.008876027,0.100000000,0.030000000,1.122567839,0.069081393,0.000000000,0.000000802,0.000000859,0.000001026,0.038918915,0.936331830,0.348952752,0.000000001,0.000000002,0.000000002,0.021755121,0.960604513,-0.277066209,0.050000000,0.521466192,0.299301967,2.641839845,0.013263760,35.727140016,0,0.246572303,0.222500316,0,0,0,0.000000000,0,0,0,0,0,0,0,4170,35985,71905,24966,36,0,523014
252,1624181115.461233854,1624181115.561171293,257,256,0,0.201583028,0.256193208,1,0,0,0,1,0.384896944,0.357554544,-4.934352693,0.006196451,0.053392045,0.000184501,0.998554385,4208,2680,0.636882129,0.076851026,0.042686511,0.032205329,0.605609365,37.445410931,3419,0.898638267,793.338463097,936.904471855,1342.201300009,0.258210858,0.232038158,1,0,0,0,1.000000000,1,1,0.036070832,0.004631442,0.036070832,0.004631442,0.100000000,0.030000000,1.113855094,0.076851026,0.000000000,0.000000794,0.000000886,0.000001047,0.081877721,0.881334530,0.465344479,0.000000001,0.000000002,0.000000002,-0.120549260,0.811182037,-0.572233850,0.050000000,0.530680724,0.300893283,2.691099592,0.012404696,35.648479476,0,0.248209498,0.223945817,0,0,0,0.000000000,0,0,0,0,0,0,0,4208,35985,71905,24966,36,0,523014
253,1624181115.561231375,1624181115.661216736,258,257,0,0.104566897,0.149055917,1,0,0,0,1,0.368348146,0.366594086,-5.085385930,0.005829034,0.042359025,0.000036912,0.999085449,4228,2526,0.597445601,0.077860439,0.042043830,0.029064679,0.610328329,35.759423384,3413,0.891744689,792.632920357,943.041603537,1307.850098538,0.260432564,0.232239356,0,0,0,0,1.000000000,0,1,0.019562694,0.012221067,0.019562694,0.012221067,0.100000000,0.030000000,1.114820903,0.077860439,0.000000000,0.000000813,0.000000875,0.000001064,0.082613031,0.943881224,0.319786371,0.000000001,0.000000002,0.000000002,-0.146488265,0.424710510,-0.893399222,0.050000000,0.538251783,0.295640022,2.726466599,0.012599962,35.640064554,0,0.249249692,0.224789246,1553,1421,132,0.367313150,408,0,0,0,0,0,2267,408,36960,73458,25374,36,0,525281
254,1624181115.661228895,1624181115.761229038,259,258,0,0.040988415,0.074101575,1,0,0,0,1,0.358924313,0.382314540,-5.220257669,0.004871103,0.037456107,-0.000143048,0.999286391,4163,2588,0.621667067,0.072085430,0.039076245,0.027194678,0.653883422,34.926588818,3371,0.894443848,795.007120377,981.652385440,1238.510706968,0.263669068,0.235837176,0,0,0,0,1.000000000,0,1,0.031403403,0.008102902,0.031403403,0.008102902,0.100000000,0.030000000,1.102313760,0.072085430,0.000000000,0.000000796,0.000000873,0.000001034,0.102451602,0.940440689,0.324152709,0.000000001,0.000000002,0.000000002,-0.224512744,0.511263578,-0.829580364,0.050000000,0.547219727,0.287651696,2.735598395,0.012939738,35.613021210,0,0.250244422,0.225571790,1413,1312,101,0.339418688,377,0,0,0,0,0,2373,377,37850,74871,25751,36,0,527654
255,1624181115.761226416,1624181115.861247063,260,259,0,0.038601504,0.071157650,1,0,0,0,1,0.350464882,0.390600671,-5.368076157,0.002947784,0.034146873,0.000538125,0.999412333,4193,2620,0.624850942,0.066531000,0.038614605,0.026505799,0.694918851,34.887803935,3406,0.898768126,810.516583841,1005.782031472,1244.905621786,0.264770502,0.237967288,0,0,0,0,1.000000000,0,1,0.008951865,0.008710034,0.008951865,0.008710034,0.100000000,0.030000000,1.107458189,0.066531000,0.000000000,0.000000774,0.000000867,0.000000998,0.069126411,0.930802035,0.358927723,0.000000001,0.000000002,0.000000002,-0.132528034,0.810769347,-0.570166105,0.050000000,0.556798004,0.282486099,2.755743934,0.013608061,35.547352133,0,0.251072548,0.226249051,1396,1304,92,0.332935845,326,0,0,0,0,0,2471,326,38651,76267,26077,36,0,530125
256,1624181115.861223936,1624181115.961153030,260,260,0,0.061847354,0.107871778,1,0,0,0,1,0.349666163,0.385705052,-5.522822809,0.001000441,0.034515194,0.000443035,0.999403574,4224,2704,0.640151515,0.063848058,0.036366526,0.025206541,0.635251315,36.862258226,3459,0.893817204,817.026373365,1026.561299691,1248.126036522,0.264263270,0.236203057,0,0,0,0,1.000000000,0,1,0.017339596,0.003466107,0.017339596,0.003466107,0.100000000,0.030000000,1.095282040,0.063848058,0.000000000,0.000000751,0.000000845,0.000001000,-0.019156568,0.968116521,0.249766746,0.000000001,0.000000002,0.000000002,-0.214584959,0.431684094,-0.876129065,0.050000000,0.564435140,0.276679199,2.792056418,0.013517114,35.592219274,0,0.252435945,0.227340043,1457,1381,76,0.344933712,319,0,0,0,0,0,2448,319,39509,77724,26396,36,0,532573
257,1624181116.061219215,1624181116.161173105,262,261,0,0.066405397,0.110163500,1,0,0,0,1,0.353146974,0.378400224,-5.828986206,-0.002159276,0.038353923,0.000920990,0.999261460,4196,2644,0.630123928,0.067543239,0.038784577,0.027247653,0.708059808,35.786150789,3428,0.892720464,842.022866017,1007.583407397,1210.639478279,0.275148774,0.245630941,0,0,0,0,1.000000000,0,1,0.023672918,0.003114644,0.023672918,0.003114644,0.100000000,0.030000000,1.134042606,0.067543239,0.000000000,0.000000940,0.000001121,0.000001260,0.127092510,0.720863755,0.681324402,0.000000001,0.000000002,0.000000002,-0.164604186,0.644973456,-0.746267179,0.050000000,0.576685095,0.276017238,2.962030780,0.013648733,35.660439340,0,0.254404905,0.228946010,1373,1280,93,0.327216397,369,0,0,0,0,0,2454,369,40324,79097,26765,36,0,535027
258,1624181116.161216736,1624181116.261193991,263,262,0,0.090431498,0.126140132,1,0,0,0,1,0.348902803,0.379826145,-6.025229559,-0.004375105,0.041463731,0.001059542,0.999129869,4260,2683,0.629812207,0.062993444,0.037659068,0.025826333,0.693254001,36.241452213,3502,0.891828509,838.499916524,1026.192777990,1258.490743353,0.268476038,0.239434585,0,0,0,0,1.000000000,0,1,0.036572006,0.001549194,0.036572006,0.001549194,0.100000000,0.030000000,1.098300847,0.062993444,0.000000000,0.000000749,0.000000913,0.000001041,0.147501081,0.713550855,0.684900437,0.000000001,0.000000002,0.000000002,-0.101621483,0.900323935,-0.423190129,0.050000000,0.588999603,0.282153922,2.984295472,0.012910540,35.706428072,0,0.255764022,0.230054938,1427,1347,80,0.334976526,295,0,0,0,0,0,2536,297,41110,80524,27060,36,0,537563
259,1624181116.261214256,1624181116.361201048,264,263,0,0.074354095,0.119690746,1,0,0,0,1,0.349767910,0.385158536,-6.177542950,-0.005467820,0.044187139,0.001174357,0.999007618,4332,2710,0.625577101,0.062160062,0.037273598,0.025201846,0.662071702,38.297009126,3613,0.891834585,867.242218621,1104.653962308,1250.302174505,0.269146130,0.240033827,0,0,0,0,1.000000000,0,1,0.029074319,0.001139831,0.029074319,0.001139831,0.100000000,0.031247694,1.095189689,0.062160062,0.000000000,0.000000702,0.000000908,0.000001020,0.119494261,0.675341978,0.727759805,0.000000001,0.000000002,0.000000002,-0.054386125,0.976976880,-0.206296692,0.050000000,0.597531889,0.289014165,3.042123960,0.012596206,35.840084343,0,0.257258801,0.231259667,1489,1412,77,0.343721145,335,0,0,0,0,0,2508,335,41925,82013,27395,36,0,540071
260,1624181116.361211777,1624181116.461105347,264,264,0,0.060203855,0.101357326,1,0,0,0,1,0.345638786,0.395790146,-6.347042675,-0.007390652,0.047051719,0.001592462,0.998863844,4263,2688,0.630541872,0.061752642,0.037485114,0.025565452,0.702031096,37.597443014,3527,0.890561233,873.154329817,1075.238571705,1192.616568602,0.277985259,0.247562895,0,0,0,0,1.000000000,0,1,0.012448521,0.002076065,0.012448521,0.002076065,0.100000000,0.032426407,1.126881849,0.061752642,0.000000000,0.000000706,0.000000912,0.000001037,0.135237956,0.439688858,0.887910132,0.000000001,0.000000002,0.000000002,-0.070153795,0.975716888,-0.207496987,0.050000000,0.605359321,0.291957475,3.082522043,0.012523611,36.010353597,0,0.258532106,0.232278705,1464,1394,70,0.343420127,318,0,0,0,0,0,2481,318,42653,83477,27713,36,0,542552
261,1624181116.461209297,1624181116.561094046,266,265,0,0.055003726,0.095725914,1,0,0,0,1,0.344751798,0.394927972,-6.503267170,-0.007477103,0.048615160,0.002223974,0.998787121,4290,2757,0.642657343,0.066977710,0.041299473,0.027470056,0.668384695,38.319060355,3601,0.895359549,876.088549480,1110.463629520,1237.637555710,0.271723633,0.243290350,0,0,0,0,1.000000000,0,1,0.012501768,0.003575648,0.012501768,0.003575648,0.100000000,0.034186214,1.105930083,0.066977710,0.000000000,0.000000685,0.000000910,0.000001058,-0.122230701,-0.430371444,-0.894337786,0.000000001,0.000000002,0.000000002,-0.131669537,0.940287832,-0.313882025,0.050000000,0.613046122,0.291628617,3.112491661,0.013499520,36.209558341,0,0.259935139,0.233505569,1390,1324,66,0.324009324,341,0,0,0,0,0,2559,341,43357,84867,28054,36,0,545111
262,1624181116.561207056,1624181116.661246061,267,266,0,0.153515260,0.207292451,1,0,0,0,1,0.347817809,0.400042198,-6.682333150,-0.006124474,0.053868727,0.001813644,0.998527597,4300,2686,0.624651163,0.073138163,0.045839341,0.031986940,0.668101350,37.730479415,3592,0.890106276,881.866651568,1107.821941900,1207.573150283,0.275819349,0.245508533,0,0,0,0,1.000000000,0,1,0.016451224,0.005396958,0.016451224,0.005396958,0.100000000,0.034186214,1.104381102,0.073138163,0.000000000,0.000000677,0.000000930,0.000001074,-0.149290781,-0.295773207,-0.943520256,0.000000001,0.000000002,0.000000002,-0.063676022,0.979493123,-0.191150692,0.050000000,0.621875719,0.283102050,3.061251937,0.012399676,36.276749479,0,0.261463107,0.234791600,1441,1348,93,0.335116279,407,0,0,0,0,0,2452,407,44121,86308,28461,36,0,547563
263,1624181116.661204576,1624181116.761175632,268,267,0,0.147035519,0.185351508,1,0,0,0,1,0.347925716,0.402162177,-6.899454608,-0.004378091,0.056132456,0.002088760,0.998411547,4187,2589,0.618342489,0.065991835,0.043673218,0.029600047,0.678849881,37.488032421,3479,0.887794603,865.868907489,1096.921492696,1125.847023392,0.280340095,0.248884423,0,0,0,0,1.000000000,0,1,0.045805468,0.008859770,0.045805468,0.008859770,0.100000000,0.030240740,1.107254251,0.065991835,0.000000000,0.000000688,0.000000922,0.000001180,-0.146062722,-0.152760792,-0.977409751,0.000000001,0.000000002,0.000000002,-0.045634060,0.989362912,-0.138125163,0.000000000,0.629116836,0.208178440,3.113586976,0.012141983,36.404068862,0,0.263277853,0.236256375,1325,1260,65,0.316455696,347,0,0,0,0,0,2515,347,44784,87633,28808,36,0,550078
264,1624181116.761202097,1624181116.861116171,268,268,0,0.097464475,0.131066830,1,0,0,0,1,0.339003505,0.402332696,-7.097829956,-0.003299702,0.060552992,0.001911601,0.998157699,4223,2638,0.624674402,0.071035045,0.044499521,0.029316062,0.699969226,38.856000404,3542,0.886315316,869.124195881,1083.551976017,1186.652676400,0.276850320,0.245376679,0,0,0,0,1.000000000,0,1,0.011509643,0.001488528,0.011509643,0.001488528,0.100000000,0.030000000,1.087234717,0.071035045,0.000000000,0.000000698,0.000000923,0.000001155,-0.134476638,-0.189519558,-0.972624476,0.000000001,0.000000002,0.000000002,-0.001192008,0.991977513,-0.126408834,0.000000000,0.636860804,0.209462927,3.091521307,0.011711667,36.503452255,0,0.264623026,0.237268690,1376,1306,70,0.325834715,376,0,0,0,0,0,2470,377,45513,89009,29184,36,0,552548
265,1624181116.961197138,1624181117.061096668,270,269,0,0.092559129,0.153918441,1,0,0,0,1,0.323394436,0.385227686,-7.426520094,-0.001606409,0.068287489,0.002357946,0.997661605,4126,2633,0.638148328,0.085090840,0.049039223,0.034874547,0.670977093,41.398950489,3390,0.893068435,812.972872245,1034.146424765,1180.382698511,0.268529261,0.239815007,0,0,0,0,1.000000000,0,1,0.051648366,0.004207933,0.051648366,0.004207933,0.100000000,0.030000000,1.057783391,0.085090840,0.000000000,0.000000862,0.000001202,0.000001503,-0.132855683,-0.183951087,-0.973915481,0.000000001,0.000000002,0.000000002,-0.085476947,0.961419626,-0.261468916,0.000000000,0.641389845,0.200016504,3.266673291,0.012739505,36.830098228,0,0.265147320,0.237600420,1301,1233,68,0.315317499,495,0,0,0,0,0,2330,495,46251,90310,29679,36,0,554878
266,1624181117.061194897,1624181117.161144495,271,270,0,0.128092474,0.185287132,1,0,0,0,1,0.310783189,0.379255050,-7.577519134,-0.001488060,0.067994626,0.002757060,0.997680768,4182,2642,0.631755141,0.086167767,0.053455458,0.036174599,0.670979597,41.580689753,3470,0.889320428,820.780418471,1075.198338359,1189.963129073,0.265974036,0.236536144,0,0,0,0,1.000000000,0,1,0.006568002,0.012488323,0.006568002,0.012488323,0.102542276,0.030000000,1.029713018,0.086167767,0.000000000,0.000000704,0.000000984,0.000001236,-0.137324645,-0.165026872,-0.976682176,0.000000001,0.000000002,0.000000002,-0.091147228,0.954077964,-0.285354905,0.000000000,0.646209788,0.191006349,3.298411005,0.012608605,37.113686832,0,0.265505403,0.237747456,1335,1270,65,0.319225251,492,0,0,0,0,0,2355,492,47006,91645,30171,36,0,557233
267,1624181117.161192417,1624181117.261156797,272,271,0,0.234043941,0.288628553,1,0,0,0,1,0.293944258,0.365963116,-7.726462404,-0.001727489,0.063478024,0.002804619,0.997977801,4145,2640,0.636911942,0.077944743,0.045763520,0.032880900,0.619109851,43.314222570,3480,0.891285019,815.408175749,1112.785735308,1173.477956243,0.262893114,0.234312694,0,0,0,0,1.000000000,0,1,0.004840634,0.014609494,0.004840634,0.014609494,0.105427197,0.032256513,1.006887582,0.077944743,0.000000000,0.000000668,0.000000976,0.000001254,-0.117774867,-0.164388418,-0.979339333,0.000000001,0.000000002,0.000000002,-0.049865874,0.973496388,-0.223199859,0.000000000,0.650170154,0.190913346,3.358097652,0.011844171,37.463464501,0,0.266113994,0.238150731,1283,1201,82,0.309529554,417,0,0,0,0,0,2444,418,47740,92928,30588,36,0,559677
